Assemblage_Name	6779302-4-1529671	3460844-8907253-4	3460844-2-4	1-8833337-4	2907576-9932706-4	2-8432134-2	3906234-4-4	4-2-7467183	3460844-2-6652303	2-9266801-703543	4-1571280-1	1-9932706-4	6779302-5210111-4	3-1423135-4	1-851899-4	1-9932706-6362676	1-9932706-2369939	2-4-4259022	5166944-2-4	4-2-4330192	566605-9932706-4	1-5786127-4	6779302-4-5644916	4-8937439-3	2-4-5093656	1-7821445-4	4-760152-3	1-2019397-4	6068412-4-4	4-2-9501159	2-4-2	2-1400741-2	7644183-9932706-4	2-4-703543	6779302-1707425-4	4-2-3	4-2-1	2-9307250-2	6779302-4-918683	5044815-4-703543	6779302-4-3619123	1-4-4	1-9932706-8482261	3-2-6673817	3460844-7163423-4	8994230-2-4	1-1731124-4	7017116-4-4	6779302-4-4	3-2-4	7123588-2-4	899072-2-4	6779302-5372325-4
assemblage-974-919	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	4	0	0	0	0	0	0	432	0	0	0	13
assemblage-774-931	0	0	76	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	136	0	0	0	0	0	0	0	0	0	0	0	0	49	33	0	0	11
assemblage-125-165	0	0	3	0	0	0	0	70	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	145	0	0	0	0	0	0	0	0	0	0	0	0	40	74	0	0	4
assemblage-497-361	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	109	0	52	0	0	9	0	0	0	0	0	0	0	0	0	198	0	0	0	13
assemblage-266-940	0	0	87	0	0	4	0	0	0	0	0	71	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	6
assemblage-103-772	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	25	0	0	7	0	0	20	13	0	0	0	0	0	0	7	0	134	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	9
assemblage-245-235	0	0	82	0	0	0	0	35	0	0	0	100	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	73	0	0	7
assemblage-419-440	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	19	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	4	0	0	0	3
assemblage-106-789	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	4	0	116	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	9
assemblage-393-805	0	0	157	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	105	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	4
assemblage-752-974	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	179	0	0	16	0	10	0	0	0	0	0	0	0	41	0	0	0	12
assemblage-922-961	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	73	0	71	0	0	0	7	0	0	0	0	0	0	0	0	172	18	0	0	22
assemblage-393-803	0	0	97	0	0	107	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	9	0	0	0	0	17	68	0	0	0	0	0	0	0	0	0	0	0	62	35	0	10	13
assemblage-739-314	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	1
assemblage-497-349	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	101	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	9
assemblage-248-931	0	0	97	0	0	7	0	0	0	0	0	65	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	11
assemblage-969-107	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	6
assemblage-711-781	0	0	6	0	0	0	0	78	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	120	0	0	0	0	0	0	0	0	0	0	0	0	64	75	0	0	6
assemblage-521-793	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	28	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	3
assemblage-968-117	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	2
assemblage-866-658	0	0	85	0	0	0	0	0	0	0	0	70	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	10
assemblage-114-780	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	5
assemblage-874-653	0	0	73	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	57	0	0	113	0	57	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	9
assemblage-771-946	0	0	11	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	73	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	21
assemblage-905-929	0	0	59	0	0	0	0	0	7	3	0	132	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	9
assemblage-843-512	0	0	21	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	4
assemblage-942-784	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	95	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	7
assemblage-135-471	0	0	13	0	37	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	14	0	0	7	0	170	5	7	0	0	0	0	0	0	0	0	20	0	87	26	0	0	2
assemblage-765-587	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	25	0	8	0	0	0	0	0	5	89	0	162	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	11
assemblage-902-934	0	0	76	0	0	0	0	0	9	5	0	96	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	6
assemblage-746-290	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	22	0	0	15	0	0	25	10	0	0	0	0	0	0	18	0	131	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	9
assemblage-862-661	0	0	5	0	32	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	45	0	0	0	0	159	11	1	0	0	0	0	0	0	0	0	19	0	83	20	0	0	1
assemblage-186-430	0	0	30	0	33	0	0	0	0	0	0	33	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	4	0	0	35	0	25	0	0	0	0	0	0	0	0	0	0	0	0	181	102	0	0	8
assemblage-959-848	0	0	85	0	0	89	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	5	98	0	0	0	0	0	0	0	0	0	0	0	99	27	0	15	10
assemblage-122-489	0	0	63	0	0	5	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	48	0	0	41	0	110	0	0	0	0	0	0	0	0	0	0	0	0	10	84	0	0	16
assemblage-522-758	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	2	0	4	0	0	0	70	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	2
assemblage-923-961	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	8	0	0	0	0	0	20	0	0	0	4	0	0	0	0	127	0	101	0	0	3	0	0	0	0	0	0	0	0	0	100	16	0	0	15
assemblage-176-91	0	0	49	0	45	0	0	0	0	0	0	51	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	4	0	0	32	0	36	0	0	0	0	0	0	0	0	0	0	0	0	169	66	0	0	9
assemblage-200-472	0	0	79	0	0	50	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	46	4	0	0	0	32	46	0	0	0	0	0	0	0	0	0	0	0	102	32	0	0	11
assemblage-953-864	0	0	55	0	0	27	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	64	4	0	3	0	20	32	8	0	0	0	0	0	0	0	0	0	0	94	60	0	0	4
assemblage-492-215	0	0	64	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	85	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	9
assemblage-706-788	0	0	99	0	0	0	0	0	7	10	0	83	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1
assemblage-177-111	0	0	144	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	220	0	22	0	0	0	0	0	0	0	0	0	0	0	0	24	35	0	0	12
assemblage-172-461	0	0	146	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	99	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	6
assemblage-203-418	0	0	55	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	50	0	0	85	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	8
assemblage-174-110	0	0	64	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	45	0	0	111	0	87	0	0	0	0	0	0	0	0	0	0	0	0	9	118	0	0	7
assemblage-522-210	0	0	81	0	43	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	93	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	3
assemblage-297-854	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	10	0	0	0	0	0	364	0	0	0	9
assemblage-492-366	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	107	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	9
assemblage-962-848	0	0	0	0	0	7	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	12	0	0	0	0	97	76	0	0	0	0	0	0	0	0	0	0	0	170	16	0	0	12
assemblage-806-153	0	0	115	0	5	0	0	20	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	53	0	0	0	0	0	0	0	0	0	0	0	0	29	57	0	0	11
assemblage-282-940	0	0	69	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	57	0	0	108	0	62	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	8
assemblage-847-825	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	11	0	0	0	0	0	375	0	0	0	12
assemblage-582-219	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	4
assemblage-163-101	0	0	0	0	0	0	0	72	0	0	0	86	0	7	11	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	32	0	0	108	0	0	42	0	0	0	0	0	0	0	0	0	0	0	27	93	0	0	10
assemblage-856-509	0	0	9	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	6
assemblage-877-571	0	0	71	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	54	0	0	101	0	59	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	5
assemblage-856-504	0	0	8	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	5
assemblage-776-962	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	38	0	0	0	0	0	66	0	0	0	0	0	0	0	0	130	0	85	0	0	0	0	0	0	0	0	0	0	0	0	58	26	0	0	7
assemblage-859-100	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	181	0	0	16	0	8	0	0	0	0	0	0	0	68	0	0	0	1
assemblage-118-500	0	0	70	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	61	0	0	35	0	116	0	0	0	0	0	0	0	0	0	0	0	0	10	89	0	0	17
assemblage-964-125	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	3
assemblage-870-655	0	0	3	0	43	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	38	0	0	0	0	155	4	0	0	0	0	0	0	0	0	0	20	0	102	17	0	0	6
assemblage-777-950	0	0	84	0	0	0	0	40	0	0	0	102	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	70	0	0	6
assemblage-99-491	0	0	69	0	0	6	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	52	0	0	35	0	112	9	0	0	0	0	0	0	0	0	0	0	0	8	88	0	0	6
assemblage-664-969	0	0	56	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	37	0	0	91	0	87	0	0	0	0	0	0	0	0	0	0	0	0	10	141	0	0	8
assemblage-131-161	0	0	71	0	45	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	76	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0
assemblage-937-796	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	93	0	198	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	11
assemblage-894-922	0	0	9	0	0	0	0	50	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	138	0	0	0	0	0	0	0	0	0	0	0	0	52	59	0	0	3
assemblage-201-413	0	0	51	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	85	0	0	105	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	8
assemblage-711-782	0	0	88	0	0	0	0	0	4	0	0	121	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11
assemblage-766-990	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	26	0	0	0	0	0	80	0	0	0	0	0	0	0	0	142	0	65	0	0	0	0	0	0	0	0	0	0	0	0	31	39	0	0	13
assemblage-201-414	0	0	155	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	228	0	29	0	0	0	0	0	0	0	0	0	0	0	0	23	13	0	0	6
assemblage-494-231	0	0	7	0	0	0	0	78	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	121	0	0	0	0	0	0	0	0	0	0	0	0	64	46	0	0	0
assemblage-948-371	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	9	0	18	0	0	0	0	0	0	0	0	115	0	179	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	5
assemblage-515-363	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	31	0	13	0	4	0	0	0	8	69	0	159	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	4
assemblage-699-763	0	6	97	0	0	0	0	0	5	0	0	113	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	5
assemblage-658-957	0	0	12	0	0	0	0	63	0	0	0	75	0	5	15	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	23	0	0	116	0	0	42	0	0	0	0	0	0	0	0	0	0	0	30	102	0	0	2
assemblage-390-801	0	0	0	0	0	8	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	15	0	0	0	0	111	88	0	0	0	0	0	0	0	0	0	0	0	114	24	0	0	10
