Assemblage_Name	4-0-415513	1-1-2	4-4467719-2069699	3-3-3	4-1-5977635	4-0-7101265	2-0-1291337	4-2-5742587	3751153-0-8013752	4-1-1	4-2-2	2868091-1-1	4-9207109-2069699	4-1742654-2	9548587-0-3	4-2-1704654	1043932-0-3	2-0-78339	4-0-2069699	2-0-3	6668478-2-2	4-9289896-2	4-1-1518850	2897455-7619540-2	2897455-2-2	4-0-1719307	4-2-5351340	4-0-8883218	8419574-0-2069699	6956857-0-2069699	2-1013432-3
assemblage-399-803	0	24	0	0	0	0	0	0	0	135	43	0	0	0	0	0	0	0	262	28	0	0	0	0	0	0	0	0	0	0	8
assemblage-397-779	0	18	0	15	0	0	0	0	0	246	59	0	0	0	0	0	0	0	158	4	0	0	0	0	0	0	0	0	0	0	0
assemblage-923-779	0	25	0	16	0	0	0	0	0	208	61	0	0	0	0	0	0	0	177	12	0	0	0	0	0	0	0	0	0	0	1
assemblage-859-499	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	57	0	0	0	0	0	0	0	0	0	0	0
assemblage-731-315	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	181	99	0	0	0	0	21	0	0	18	0	0	7
assemblage-935-118	0	0	0	0	0	0	0	0	0	23	94	0	0	0	3	0	0	0	210	72	0	0	0	28	38	0	0	29	0	0	3
assemblage-567-217	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	103	257	0	0	0	0	16	0	0	10	0	0	7
assemblage-918-961	0	0	0	0	0	0	0	0	0	39	171	0	0	0	0	0	0	0	152	84	0	0	27	0	0	0	0	14	0	0	13
assemblage-929-942	28	0	0	0	0	0	9	0	0	0	151	0	0	35	0	0	0	0	198	22	0	0	0	0	27	0	0	19	0	3	8
assemblage-287-849	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	243	51	0	0	0	0	18	16	0	0	0	0	1
assemblage-271-845	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	110	58	0	0	0	93	64	10	0	0	0	0	5
assemblage-131-138	0	0	0	0	0	0	0	0	0	92	69	0	0	0	0	0	0	0	297	12	0	0	0	0	0	0	0	0	23	0	7
assemblage-954-840	0	45	0	0	0	0	0	0	0	115	49	0	0	0	0	0	0	0	239	45	0	0	0	0	0	0	0	0	0	0	7
assemblage-572-224	0	0	0	0	0	0	0	0	0	8	62	0	0	0	8	0	0	0	252	55	0	0	0	13	55	0	0	36	0	0	11
assemblage-855-815	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	239	45	0	0	0	0	4	23	0	0	0	0	8
assemblage-905-827	0	0	0	0	0	0	0	0	0	99	64	0	0	0	0	0	0	0	320	16	0	0	0	0	0	0	0	0	0	0	1
assemblage-486-677	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	191	0	0	0	0	0	0	0	0	0	0	1
assemblage-926-782	0	48	0	0	0	0	0	0	0	11	188	0	0	0	0	0	0	0	206	47	0	0	0	0	0	0	0	0	0	0	0
assemblage-912-785	0	24	0	17	0	0	0	0	0	249	60	0	0	0	0	0	0	0	136	13	0	0	0	0	0	0	0	0	0	0	1
assemblage-920-952	0	0	0	0	0	0	0	0	0	4	125	0	0	0	0	9	0	0	201	99	0	0	0	0	0	0	0	50	0	0	12
assemblage-262-234	0	0	0	0	0	0	0	0	0	60	214	0	0	0	0	0	0	0	195	30	0	0	0	0	0	0	0	0	0	0	1
assemblage-779-935	0	91	0	0	0	0	0	0	0	6	134	0	0	0	0	0	0	0	248	20	0	0	0	0	0	0	0	0	0	0	1
assemblage-661-958	0	43	0	0	0	0	0	0	0	30	222	0	0	0	0	0	0	0	117	84	0	0	0	0	0	0	0	0	0	0	4
assemblage-905-835	0	85	0	0	0	0	0	0	0	8	101	0	0	0	0	0	0	0	275	31	0	0	0	0	0	0	0	0	0	0	0
assemblage-243-239	0	0	0	0	0	0	0	0	0	87	72	0	0	0	0	0	0	0	322	11	0	0	0	0	0	0	0	0	0	0	8
assemblage-628-437	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	248	41	0	0	0	0	19	23	0	0	0	0	3
assemblage-615-421	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	225	44	0	0	0	0	16	23	0	0	0	0	1
assemblage-844-496	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422	67	0	0	0	0	0	0	0	0	0	0	0
assemblage-661-956	0	18	0	0	0	0	0	0	0	117	11	0	0	0	0	0	0	0	262	88	0	0	0	0	0	0	0	0	0	0	4
assemblage-939-810	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	27	252	58	0	0	0	0	4	0	0	0	0	0	8
assemblage-928-765	0	42	0	0	0	0	0	0	0	131	51	0	0	0	0	0	0	0	236	33	0	0	0	0	0	0	0	0	0	0	7
assemblage-928-796	0	0	0	0	0	0	0	0	0	17	55	7	0	0	0	0	0	0	251	72	0	0	0	0	91	0	0	0	0	0	7
assemblage-768-990	0	0	0	0	0	0	0	0	0	36	163	11	0	0	0	0	0	0	177	76	0	0	15	0	0	0	0	16	0	0	6
assemblage-877-553	0	0	0	0	0	0	0	0	0	93	12	0	0	0	0	0	0	0	224	144	0	0	0	0	0	0	0	0	0	0	27
assemblage-255-927	0	0	0	0	0	0	0	0	0	89	4	0	0	0	0	0	0	0	219	162	0	0	0	0	0	0	0	0	0	0	26
assemblage-746-583	0	0	0	0	0	0	0	0	0	19	46	11	0	0	0	0	0	0	247	64	0	0	0	0	100	0	0	0	0	0	13
assemblage-507-779	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	225	45	0	0	0	0	15	16	0	0	0	0	3
assemblage-199-466	0	108	0	0	0	0	0	0	0	202	60	0	0	0	0	0	0	0	85	44	0	0	0	0	0	0	0	0	0	0	1
assemblage-204-396	0	20	0	0	0	0	0	0	0	112	27	0	0	0	0	0	0	0	191	145	0	0	0	0	0	0	0	0	0	0	5
assemblage-94-494	0	0	0	0	0	0	0	0	0	115	9	0	0	0	0	0	5	0	217	139	0	0	0	0	0	0	0	0	0	0	15
assemblage-488-381	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	245	143	0	0	0	0	0	0	0	13	0	0	7
assemblage-887-564	0	37	0	6	0	0	0	0	0	193	15	0	0	0	0	0	0	0	215	32	0	0	0	0	0	0	0	0	0	0	2
assemblage-502-373	0	0	0	0	0	0	0	0	0	19	48	13	0	0	0	0	0	0	261	59	0	0	0	0	90	0	0	4	0	0	6
assemblage-928-943	0	0	0	0	0	0	0	0	0	11	198	0	0	0	0	0	0	0	226	60	0	0	0	0	0	0	0	0	0	0	5
assemblage-984-775	0	22	0	0	0	0	0	0	0	84	27	0	0	0	0	0	0	0	290	75	0	0	0	0	0	0	0	0	0	0	2
assemblage-896-831	0	0	0	0	0	0	0	0	0	72	224	0	0	0	0	0	0	0	177	27	0	0	0	0	0	0	0	0	0	0	0
assemblage-866-568	0	0	0	0	0	0	0	0	0	39	175	0	0	0	0	0	0	0	167	96	0	20	0	0	0	0	0	0	0	0	3
assemblage-190-406	0	113	0	0	0	0	0	0	0	97	48	0	0	0	0	0	0	0	153	84	0	0	0	0	0	0	0	0	0	0	5
assemblage-527-780	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	108	80	0	0	0	104	45	12	0	0	0	0	6
assemblage-936-773	0	30	0	0	0	0	0	0	0	26	169	0	0	0	0	0	0	0	212	63	0	0	0	0	0	0	0	0	0	0	0
assemblage-627-775	0	0	0	0	0	0	0	0	0	42	193	9	0	0	0	0	0	0	152	67	0	0	15	0	0	0	0	13	0	0	9
assemblage-602-776	0	0	0	0	0	0	0	0	0	45	151	11	0	0	0	0	0	0	180	81	0	0	15	0	0	0	0	6	0	0	11
assemblage-116-151	0	0	2	0	0	0	0	0	0	36	79	0	0	62	0	0	0	0	135	183	0	0	0	0	0	0	0	0	0	0	3
assemblage-97-795	0	0	0	0	0	0	0	0	0	8	135	0	0	0	0	0	0	0	157	126	0	0	0	0	43	8	0	15	0	0	8
assemblage-944-801	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	236	138	0	0	0	0	10	0	0	10	0	0	16
assemblage-745-591	0	0	0	0	0	0	0	0	0	23	59	11	0	0	0	0	0	0	246	62	0	0	0	0	89	0	0	0	0	0	10
assemblage-541-768	0	0	0	0	0	11	0	0	0	0	246	0	0	0	0	0	0	0	28	5	0	0	0	0	168	41	0	0	0	0	1
assemblage-1000-776	0	16	0	0	0	0	0	0	0	127	29	0	0	0	0	0	0	0	175	152	0	0	0	0	0	0	0	0	0	0	1
assemblage-956-899	0	0	0	0	0	0	0	0	0	18	478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-504-675	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	194	0	0	0	0	0	0	0	0	0	0	1
assemblage-983-757	0	56	0	0	0	0	0	0	0	36	212	0	0	0	0	0	0	0	113	82	0	0	0	0	0	0	0	0	0	0	1
assemblage-974-919	0	0	0	0	0	0	0	0	0	11	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-774-931	0	8	14	0	0	0	0	0	0	67	191	0	0	0	0	0	0	0	122	97	0	0	0	0	0	0	0	0	0	0	1
assemblage-125-165	0	0	0	0	0	0	0	0	0	51	85	0	0	72	0	0	0	0	157	129	0	0	0	0	0	0	0	0	0	0	6
assemblage-497-361	0	0	0	0	0	0	0	0	0	25	62	12	0	0	0	0	0	0	228	59	0	0	0	0	101	0	0	0	0	0	13
assemblage-266-940	0	0	0	0	0	0	0	10	0	120	40	0	9	0	0	0	0	0	243	72	0	0	0	0	0	0	0	0	0	0	6
assemblage-103-772	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	179	90	0	0	0	0	9	0	0	10	0	0	8
assemblage-245-235	0	0	0	0	0	0	0	0	0	124	60	0	0	0	0	0	0	0	296	15	0	0	0	0	0	0	0	0	0	0	5
assemblage-419-440	0	0	0	85	0	0	0	0	0	307	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-106-789	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	137	236	7	0	0	0	11	0	0	3	0	0	1
assemblage-393-805	0	102	0	0	0	0	0	0	0	182	76	0	0	0	0	0	0	0	86	51	0	0	0	0	0	0	0	0	0	0	3
assemblage-752-974	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	242	43	0	0	0	0	0	0	0	0	0	0	9
assemblage-922-961	22	0	0	0	0	0	8	0	0	8	134	0	0	33	0	0	0	0	198	41	0	0	0	0	29	0	0	15	0	0	12
assemblage-393-803	0	33	0	0	0	0	0	0	0	18	187	0	0	0	0	0	0	0	192	68	0	0	0	0	0	0	0	0	0	0	2
assemblage-739-314	0	0	0	0	0	0	0	0	0	8	91	0	0	0	7	0	0	0	219	72	0	0	0	7	58	0	0	32	0	0	6
assemblage-497-349	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	229	143	0	0	0	0	0	0	0	13	0	0	16
assemblage-248-931	0	0	0	0	0	0	0	17	0	110	31	0	0	0	0	0	0	0	238	100	0	0	0	0	0	0	0	0	0	0	4
assemblage-969-107	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	164	98	0	0	0	0	85	52	0	0	0	0	8
assemblage-711-781	0	0	0	0	0	0	0	0	0	39	91	0	0	81	0	0	0	0	147	134	0	0	0	0	0	0	0	0	0	0	8
assemblage-521-793	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	27	16	0	0	0	0	149	32	0	0	0	0	5
assemblage-968-117	0	0	0	0	0	0	0	0	0	11	75	0	0	0	5	0	0	0	239	70	0	0	0	11	37	0	0	47	0	0	5
assemblage-866-658	0	0	0	0	0	0	0	14	0	137	33	0	0	0	0	0	0	0	218	90	0	0	0	0	0	0	0	0	0	0	8
assemblage-114-780	0	0	0	0	0	0	0	0	0	9	115	0	0	0	0	0	0	0	134	92	0	0	0	0	103	44	0	0	0	0	3
assemblage-874-653	0	36	0	9	0	0	0	0	0	210	17	0	0	0	0	0	0	0	186	40	0	0	0	0	0	0	0	0	0	0	2
assemblage-771-946	0	0	0	0	0	0	0	0	0	50	149	9	0	0	0	0	0	0	171	83	0	0	19	0	0	0	0	8	0	0	11
assemblage-905-929	0	0	0	0	0	0	0	0	0	31	204	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	54	0	0	4
assemblage-843-512	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	60	0	0	0	0	0	0	0	0	0	0	3
assemblage-942-784	0	0	0	0	0	0	0	0	0	0	99	6	0	0	0	0	0	6	216	160	0	0	0	0	0	0	0	10	0	0	3
assemblage-135-471	0	0	0	0	0	0	0	0	0	76	2	0	0	0	0	0	0	0	224	181	0	0	0	0	0	0	0	0	0	0	17
assemblage-765-587	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	143	136	0	0	0	0	0	0	0	73	0	0	0
assemblage-902-934	0	0	0	0	0	0	0	0	0	23	216	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	55	0	0	1
assemblage-746-290	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	212	107	0	0	0	0	7	0	0	8	0	0	12
assemblage-862-661	0	0	0	0	0	0	0	0	0	74	5	0	0	0	0	0	7	0	200	193	0	0	0	0	0	0	0	0	0	0	21
assemblage-186-430	0	31	0	0	0	0	0	0	0	117	19	0	0	0	0	0	0	0	265	66	0	0	0	0	0	0	0	0	0	0	2
assemblage-959-848	0	38	0	0	0	0	0	0	0	23	192	0	0	0	0	0	0	0	196	49	0	0	0	0	0	0	0	0	0	0	2
assemblage-122-489	0	0	0	0	0	0	0	0	0	36	190	0	0	0	0	0	0	0	147	93	0	32	0	0	0	0	0	0	0	0	2
assemblage-522-758	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	135	104	0	0	0	0	17	128	0	0	0	0	5
assemblage-923-961	8	0	0	0	0	0	0	0	0	12	178	0	0	5	0	0	0	0	196	64	0	0	0	0	11	0	0	15	0	0	11
assemblage-176-91	0	25	0	0	0	0	0	0	0	111	21	0	0	0	0	0	0	0	254	83	0	0	0	0	0	0	0	0	0	0	6
assemblage-200-472	0	46	0	4	0	0	0	0	0	146	87	0	0	0	0	0	0	0	180	36	0	0	0	0	0	0	0	0	0	0	1
assemblage-953-864	0	35	0	0	0	0	0	0	0	126	59	0	0	0	0	0	0	0	233	42	0	0	0	0	0	0	0	0	0	0	5
assemblage-492-215	0	0	0	0	0	0	0	0	0	14	255	0	0	0	0	0	0	0	79	147	0	0	0	0	0	0	0	0	0	0	5
assemblage-706-788	0	0	0	0	0	0	0	0	0	19	218	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	68	0	0	1
assemblage-177-111	0	44	0	0	0	0	0	0	0	38	215	0	0	0	0	0	0	0	103	99	0	0	0	0	0	0	0	0	0	0	1
assemblage-172-461	0	114	0	0	0	0	0	0	0	203	49	0	0	0	0	0	0	0	92	36	0	0	0	0	0	0	0	0	0	0	6
assemblage-203-418	0	113	0	0	0	0	0	0	0	107	41	0	0	0	0	0	0	0	160	78	0	0	0	0	0	0	0	0	0	0	1
assemblage-174-110	0	133	0	0	0	0	0	0	0	98	43	0	0	0	0	0	0	0	134	87	0	0	0	0	0	0	0	0	0	0	5
assemblage-522-210	0	0	0	0	0	0	0	0	0	23	257	0	0	0	0	0	0	0	96	123	0	0	0	0	0	0	0	0	0	0	1
assemblage-297-854	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	117	59	0	0	0	85	61	8	0	0	0	0	8
assemblage-492-366	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	4	232	144	0	0	0	0	0	0	0	20	0	0	9
assemblage-962-848	0	25	0	9	0	0	0	0	0	206	74	0	0	0	0	0	0	0	172	14	0	0	0	0	0	0	0	0	0	0	0
assemblage-806-153	0	20	6	0	0	0	0	0	0	53	137	0	0	0	0	0	0	0	238	43	0	0	0	0	0	0	0	0	0	0	3
assemblage-282-940	0	31	0	12	0	0	0	0	0	211	19	0	0	0	0	0	0	0	182	40	0	0	0	0	0	0	0	0	0	0	5
assemblage-847-825	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	129	80	0	0	0	71	58	7	0	0	0	0	5
assemblage-582-219	0	0	0	0	0	0	0	0	0	7	125	0	0	0	0	0	0	0	127	82	0	0	0	0	119	37	0	0	0	0	3
assemblage-163-101	0	13	0	0	0	0	0	0	0	140	27	0	0	0	0	0	0	0	186	134	0	0	0	0	0	0	0	0	0	0	0
assemblage-856-509	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	64	0	0	0	0	0	0	0	0	0	0	3
assemblage-877-571	0	59	0	11	0	0	0	0	0	182	11	0	0	0	0	0	0	0	190	46	0	0	0	0	0	0	0	0	0	0	1
assemblage-856-504	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	75	0	0	0	0	0	0	0	0	0	0	5
assemblage-776-962	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	5	0	0	196	99	0	0	0	0	0	0	0	43	0	0	7
assemblage-859-100	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	249	57	0	0	0	0	0	0	0	0	0	0	4
assemblage-118-500	0	0	0	0	0	0	0	0	0	36	166	0	0	0	0	0	0	0	178	78	0	41	0	0	0	0	0	0	0	0	1
assemblage-964-125	0	0	0	0	0	0	0	0	0	14	85	0	0	0	11	0	0	0	243	58	0	0	0	4	52	0	0	26	0	0	7
assemblage-870-655	0	0	0	0	0	0	0	0	0	95	6	0	0	0	0	0	0	0	211	168	0	0	0	0	0	0	0	0	0	0	20
assemblage-777-950	0	0	0	0	0	0	0	0	6	108	61	0	0	0	0	0	0	0	312	10	0	0	0	0	0	0	0	0	0	0	3
assemblage-99-491	0	0	0	0	0	0	0	0	0	51	152	0	0	0	0	0	0	0	188	80	0	28	0	0	0	0	0	0	0	0	1
assemblage-664-969	0	107	0	0	0	0	0	0	0	110	45	0	0	0	0	0	0	0	153	80	0	0	0	0	0	0	0	0	0	0	5
assemblage-131-161	0	0	0	0	0	0	0	0	0	16	252	0	0	0	0	0	0	0	99	131	0	0	0	0	0	0	0	0	0	0	2
assemblage-937-796	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	37	247	45	0	0	0	0	13	0	0	0	0	0	8
assemblage-894-922	0	0	0	0	0	0	0	0	0	28	82	0	0	86	0	0	0	0	155	141	0	0	0	0	0	0	0	0	0	0	8
assemblage-201-413	0	109	0	0	0	0	0	0	0	113	40	0	0	0	0	0	0	0	127	107	0	0	0	0	0	0	0	0	0	0	4
assemblage-711-782	0	0	0	0	0	0	0	0	0	32	200	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	55	0	0	3
assemblage-766-990	0	0	0	0	0	0	0	0	0	5	135	0	0	0	0	2	0	0	181	105	0	0	0	0	0	0	0	61	0	0	11
assemblage-201-414	0	57	0	0	0	0	0	0	0	23	201	0	0	0	0	0	0	0	170	49	0	0	0	0	0	0	0	0	0	0	0
assemblage-494-231	0	0	0	0	0	0	0	0	0	44	53	0	0	76	0	0	0	0	168	145	0	0	0	0	0	0	0	0	0	0	14
assemblage-948-371	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	56	227	38	0	0	0	0	12	0	0	0	0	0	15
assemblage-515-363	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	153	147	0	0	0	0	0	0	0	50	0	0	2
assemblage-699-763	0	0	0	0	0	0	0	0	0	32	226	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	63	0	0	0
assemblage-658-957	0	19	0	0	0	0	0	0	0	141	24	0	0	0	0	0	0	0	185	131	0	0	0	0	0	0	0	0	0	0	0
assemblage-390-801	0	11	0	28	0	0	0	0	0	242	38	0	0	0	0	0	0	0	167	14	0	0	0	0	0	0	0	0	0	0	0
