Assemblage_Name	1-3-8932805	5593163-9293278-2	1-1-192010	4829468-1-2	0-349309-3824994	1986022-444325-4	1-1-259938	5862492-4-6408032	968347-4645657-5106248	531790-4645657-3824994	1-1-5955812	8565971-1-2	2-2-2158505	1-9961533-2	5593163-9293278-4138156	1-3-475188	1-1-331668	2-1-7518214	3-4-9211183	2-7383720-4	2-1-4	1420538-4-0	1550047-4645657-1999482	3-1844363-0	8005700-4645657-5106248	1-1-2	3-9638286-0	5677835-4645657-3824994	1-9970585-2	2919741-1-8600143	3959077-1-2	91479-236195-2	1085531-4645657-5106248	9002830-2-4	1-6254014-2	1-1-1952514	7397429-9180882-2868512	7397429-4-2868512	1-5757002-2	1966455-1-2	2-2-5261129	1-1-1949473	1-3863113-2	1-5193942-2	1-2552201-2	2-8254284-4	0-4645657-3596869	4862291-2-4	1-1-2150912	5593163-1-881702	0-6048006-0	0-4645657-5106248	1-1-1984872	1-1-5085022	0-4645657-8249083	0-5414114-3824994	2-2-4	1-6664807-8932805	1550047-4645657-3824994	5593163-1807149-2	2-444325-4	7397429-4-0	1-1-7933489	396869-4-0	1-9319137-2	1-1-4424801	1-6664807-9640709	9297006-4645657-3824994	3-8913130-0	2-817841-4	7397429-7887345-0	3-567483-0	2-2921462-4	6727317-4-0	3692814-4645657-3824994	0-4645657-3824994	1-1-7712746	38293-7081031-2	2919741-1-0	0-6864596-5106248	0-22904-3824994	1-6156812-2	3-4-0	0-4645657-7061689	1-9109142-2	0-4968494-5106248	0-6745401-3824994	9781367-1-2	3-26021-0	7876115-1-2	5140733-3-8932805	5593163-3804908-2	3-4-6408032	1-1-1028638	7588058-1-2	765490-2-2158505	5593163-1-9167107	0-4645657-0	2-4741818-2158505	1-3615495-2	7397429-4-120092	1-4704331-2	38293-7422323-2	38293-3900344-2	1550047-822147-3824994	38293-1-2	1-6628385-2	3947932-1-2	91479-3900344-2	5593163-1-2	9288181-4-0
assemblage-874-113	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	56	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	92	10
assemblage-493-666	28	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-618-424	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	11	0	11
assemblage-274-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	5	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	67	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-532-222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	14	25	0	0	0	0	0	0	17	0	0	93	0	0	0	27	0	0	0	0	0	0	0	0	4	21	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11
assemblage-946-393	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	73	17	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	24
assemblage-523-779	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	5	0	14
assemblage-931-759	66	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	14	0	0	0	0	0	0	0	0	0	0	16	0	0	0	8	39	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	12	0	155	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-983-911	0	0	0	0	0	0	0	9	0	0	0	0	31	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	12	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	19	0	0	50	0	0	24	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-495-669	25	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-491-652	31	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-667-963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	12	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	3	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-134-140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	95	0	0	0	0	0	0	121	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-283-928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	83	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-831-823	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	83	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	13
assemblage-902-948	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	3	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	52	0	42	0	0	0	34	9
assemblage-538-778	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	9	11	10
assemblage-964-845	27	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	18	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	23	0	132	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-763-598	0	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	21
assemblage-601-779	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	45	0	0	0	0	0	0	16	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	10
assemblage-254-259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	58	0	0	0	0	0	0	72	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	11	14
assemblage-901-846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	60	0	0	0	0	0	0	74	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	41	14
assemblage-494-668	39	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-595-777	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	40	0	60	0	0	0	24	13
assemblage-436-415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	65	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-945-378	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	10	0	0	0	0	40	0	0	0	0	0	0	18	0	0	5	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	57	27
assemblage-771-953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	9	0	0	0	0	0	19	0	0	0	0	0	0	0	30	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	59	35	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-760-951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	3	0	0	0	0	0	29	0	0	0	0	0	0	0	11	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	24	37	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-428-409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	45	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-955-925	0	0	0	0	0	0	0	12	0	0	0	0	21	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	36	0	0	50	0	0	10	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-496-654	36	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-978-756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	52	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	42	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	76	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-863-503	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-843-802	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	5	0	23
assemblage-703-781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	42	110	0	0	0	0	0	0	116	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-243-235	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	11	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	59	0	0	0	0	0	0	92	0	0	22	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	11
assemblage-824-163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	10	0	0	0	0	0	32	0	0	0	0	0	0	0	13	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	28	39	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-751-589	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	103	17
assemblage-503-216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	122	0	0	0	0	0	0	84	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-444-418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	55	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-902-784	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	34
assemblage-564-224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	36	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	5	16
assemblage-920-795	0	19	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	16
assemblage-951-379	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	6	0	0	0	0	101	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	81	25
assemblage-775-939	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	58	0	0	0	0	0	0	89	0	0	18	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	15
assemblage-975-756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	162	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-901-928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	27	88	0	0	0	0	0	0	110	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-692-760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	80	0	0	0	0	0	0	15	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	10	0	0	19
assemblage-505-653	73	0	0	0	0	0	11	0	0	0	0	0	7	0	0	0	0	9	0	13	55	0	0	0	0	62	0	0	0	0	0	0	0	8	13	0	0	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	26	11	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	42	0	0	0	0	0	0	0	0	0	11	0	0	14	0	29	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-255-237	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	7	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	65	0	0	0	0	0	0	86	0	0	22	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	7
assemblage-564-226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	31	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	22
assemblage-941-790	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	63	7	0	0	0	0	0	11	0	7	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	95	19
assemblage-206-394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	30	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	12	0	0	0	0	0	0	0	44	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	75	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-947-379	0	28	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	23
assemblage-156-102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	153	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-885-841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	7	0	0	0	0	0	15	0	0	0	0	0	0	0	11	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	29	52	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
