Assemblage_Name	3-0-975773	7362257-3-3	4662509-1-5261921	3194767-7931-2850204	4662509-6679128-0	245326-3-2850204	0-3769641-1	4662509-1-5029562	3-1-3	4662509-1-7819876	0-3-4204721	2-8585978-3	3906422-4571637-6040392	1351735-4-2	2243416-0-1	2-3-8442068	7980362-1-5029562	8500082-3-3	1-4-2	2-3-3098279	7487009-3-3	3-4189934-3	1351735-4-2031615	6921569-3-2	6057287-0-1	3906422-3-3	9998630-3-3	1-7232755-2	1351735-9853965-2031615	4858877-3-3	7488960-4571637-3	2-2698625-3	1196882-1-0	0-3-8674667	0-3-1	1-4-8767125	2-3-2533080	4662509-1-0	1-3-113041	8790410-0-1	0-3-5062752	2677740-3-2	0-3-8036060	8846291-3-3	2-3-3	2985374-3-1	3906422-3-1341497	4662509-3357224-0	3-0-1193167	3906422-4571637-3	2-77650-3	3-0-9722248	1-3-2	3-0-8975590	3194767-3-3	2-3-1155833	4662509-9152435-0	2510722-2-1	9589978-3-3822089	9184178-3-1	2-9431767-9702611	3711243-2-1	2-2060915-3	0-3-8025838	3-0-7195328	3-0-2664964	2677740-3055912-2	2-4431335-3	0-3-141230	0-3-2252213	2677740-3-3997020	2-9990343-1155833	3194767-3-2850204	9655308-0-1	3194767-3-8996176	1-4-50688	3-0-1	2677740-9092391-2	3711243-2-1858589	0-3-3822089	2-3-2743991	5464998-3-3	2-3-5659401	3-6951872-1	2976572-3-1
assemblage-617-440	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	266	0	0	0	0	0	0	0	0	3	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	22	0	0	0	0	0	0	0	27
assemblage-881-672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	34	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	75	0	0	148	0	0	0	0	0	0	24	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	8
assemblage-573-213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	17	0	69	0	0	0	0	0	0	0	11
assemblage-637-432	0	0	0	16	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	289	0	0	0	0	0	0	0	0	13	53	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	16	0	0	0	0	0	0	0	8
assemblage-698-780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	16	0	0	0	0	0	0	0	0	48	0	0	58	0	0	0	0	0	0	14	0	0	28	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	62	0	0	0	24
assemblage-863-648	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	6	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	27
assemblage-871-116	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	31	0	14	0	0	98	0	0	49	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	10
assemblage-239-219	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	7	0	12	0	0	0	0	0	0	0	0	117	0	0	9	0	0	0	10	0	0	68	0	0	0	0	73	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	34	0	0	0	10
assemblage-124-179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	34	0	0	0	4	0	3	0	0	44	0	0	42	0	0	0	0	0	0	97	0	0	3	0	16	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	15	0	0	0	25
assemblage-961-129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	21	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	41	0	87	0	0	0	0	0	0	0	8
assemblage-867-659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	149	0	0	70	0	0	0	83	0	0	15	8	0	0	0	39	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	12
assemblage-908-762	0	9	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	89	0	0	70	0	0	0	85	0	0	26	0	0	0	0	72	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	13
assemblage-781-955	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	4	0	0	48	0	0	0	0	0	0	0	0	174	25	0	55	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	15
assemblage-94-496	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	15	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	80	0	0	35	0	0	0	9	0	0	45	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-816-142	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	24	0	0	79	0	0	0	0	0	0	0	0	37	0	0	68	0	0	0	7	0	0	72	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	16
assemblage-818-149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	20	0	0	0	0	0	0	0	0	34	0	0	54	0	0	0	59	0	0	133	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	20
assemblage-963-905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	76	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	14
assemblage-844-834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	8	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-603-766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	25	0	0	0	0	0	41	0	0	112	0	0	38	0	0	0	0	0	0	28	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	25
assemblage-672-954	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	15	0	0	0	7	0	0	24	0	0	0	0	0	0	0	0	22	0	0	43	0	0	0	75	0	0	91	0	0	0	0	14	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	2
assemblage-104-483	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	4	0	0	0	0	0	0	185	0	9	0	0	0	0	0	0	76	0	0	47	0	0	0	11	0	0	48	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-289-864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	7	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-269-930	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	10	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	20
assemblage-176-112	0	0	0	0	0	0	0	0	0	0	0	0	0	20	18	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	96	0	0	129	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	77	0	0	0	0	0	0	0	24
assemblage-440-414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	32	0	0	0	0	0	0	12
assemblage-570-232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	68	0	0	154	0	0	0	0	0	0	0	0	0	224	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	19
assemblage-969-101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	14	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	42	0	88	0	0	0	0	0	0	0	13
assemblage-632-438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	9	269	0	0	0	0	0	0	0	0	8	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	17
assemblage-754-596	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	42	0	0	0	0	0	54	0	0	21	0	0	26	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	13
assemblage-753-307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	74	0	0	134	0	0	0	0	0	0	0	0	0	224	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	18
assemblage-108-487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	135	0	0	70	0	0	0	61	0	0	34	10	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	22
assemblage-843-805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	6	295	0	0	0	0	0	0	0	0	13	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	10	0	0	0	0	0	0	0	14
assemblage-205-456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	24	0	0	139	0	0	0	23	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	24	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	12
assemblage-719-315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	7	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	14	0	66	0	0	0	0	0	0	0	4
assemblage-864-95	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	34	0	17	0	0	91	0	0	36	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	23
assemblage-124-770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	10	0	43	0	0	0	0	0	0	0	12
assemblage-180-470	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	30	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	90	0	0	97	0	0	0	7	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	14
assemblage-530-360	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	39	0	0	0	0	0	65	0	0	23	0	0	34	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	13
assemblage-855-123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	7	0	0	53	0	0	0	0	0	0	17	0	21	0	0	47	0	0	7	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	5	0	17
assemblage-924-941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	25	0	0	0	0	0	41	0	0	89	0	0	25	0	0	0	0	0	0	48	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	21
assemblage-89-798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	67	0	0	127	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	21
assemblage-408-809	0	6	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	95	0	0	62	0	0	0	94	0	0	24	0	0	0	0	62	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	20
assemblage-860-563	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	11	0	0	0	0	0	0	204	0	5	0	0	0	0	0	0	81	0	0	35	0	0	0	7	0	0	48	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-968-844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	41	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	88	0	0	89	0	0	0	6	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	19
assemblage-927-390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	37	0	0	143	0	0	6	0	9	0	0	0	0	114	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	18
assemblage-419-432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	3	0	0	0	15	0	0	0	0	0	0	247	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	34	0	0	0	0	0	0	8
assemblage-937-805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	37	0	0	0	6	0	0	0	0	28	0	0	189	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	70	0	0	0	0	0	0	0	23
assemblage-141-138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	9	0	0	21	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	159	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	30
assemblage-777-970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	10	0	0	29	0	0	0	0	0	0	13	0	34	0	0	44	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	20
assemblage-767-570	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	48	0	0	0	0	0	61	0	0	26	0	0	31	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	7
assemblage-428-423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	259	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	27	0	0	0	0	0	0	8
assemblage-604-759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	31	0	0	0	0	0	38	0	0	91	0	0	27	0	0	0	0	0	0	34	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	21
assemblage-687-960	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	19	0	0	0	6	0	0	27	0	0	0	0	0	0	0	0	27	0	0	27	0	0	0	57	0	0	105	0	0	0	0	11	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	4
assemblage-181-106	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	7	28	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	65	7	0	87	0	0	0	17	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	22
assemblage-698-797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	6	0	0	44	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	147	0	0	0	0	30	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	4	19
assemblage-906-831	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	27	0	0	52	0	0	0	0	0	0	0	0	39	0	0	83	0	0	0	4	0	0	61	0	0	0	0	11	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	15
assemblage-454-431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	244	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	35	0	0	0	0	0	0	9
assemblage-262-925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	44	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	70	0	0	116	0	0	0	0	0	0	22	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	6
assemblage-848-504	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	12
assemblage-831-161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	25	0	0	0	0	0	0	0	0	45	0	0	34	0	0	0	77	0	0	134	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	27
assemblage-899-926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	24	0	0	0	0	0	0	0	0	59	0	0	60	0	0	0	0	0	0	5	0	0	19	0	50	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	73	0	0	0	17
assemblage-756-597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	38	0	0	0	11	0	0	0	0	38	0	0	178	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	14
assemblage-971-933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	76	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	13
assemblage-902-848	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	7	0	0	61	0	0	0	0	0	0	0	0	177	16	0	59	0	0	0	6	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	4
assemblage-897-916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	7	0	0	24	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	164	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	21
assemblage-249-243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	18	0	0	0	0	0	0	0	0	32	0	0	39	0	0	0	74	0	0	145	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	22
assemblage-572-227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	15
assemblage-297-850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	204	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	11
assemblage-280-849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	8	294	0	0	0	0	0	0	0	0	8	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	13	0	0	0	0	0	0	0	12
assemblage-373-790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	23	0	0	137	0	0	0	39	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-292-849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	214	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	11
assemblage-963-933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	8	0	0	0	0	10	0	0	0	0	0	65	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	10
assemblage-130-147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	9	0	0	35	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	162	0	0	0	0	25	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	10
assemblage-990-752	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	38	0	0	0	0	6	0	70	0	0	0	0	0	0	0	0	43	1	0	99	0	0	0	12	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	18
