Assemblage_Name	2810740-9727123-3	8426807-0-7994707	6419155-179065-3910229	4181743-2041483-9779269	4-3304882-7994707	7752699-179065-3	1-9828507-1	0-991854-2	4-0-9615757	1-5372140-9307719	6629464-0-7994707	2792272-5372140-1	7510795-179065-3	1-5372140-6453229	1577869-2041483-9779269	4-4209064-7994707	6419155-179065-3	1-5615519-1	5041563-179065-3	1-3682781-1	3758801-179065-3	1-5372140-8594829	4-0-1126722	5545573-4-1	1577869-5410359-9779269	1-8690537-1	1-1-3	8606022-179065-3	8122232-3443965-3	4-5744169-7994707	1-2403126-1	6322187-0-4	4-0-7994707	4-0-4118951	1-4-9779269	6419155-179065-1708417	0-991854-400074	1-5372140-3740204	6419155-179065-4997976	6419155-6458198-3	0-991854-2299977	1-9727123-3	2-7454125-4	2-0-4	1-2403126-8016263	4-0-1222085	6419155-179065-7652157	1577869-2041483-7081989	1577869-2041483-3781805	4-9367221-6782619	1-8461849-1	4-0-9498412	6419155-9479941-3	8634268-4-0	301950-0-7994707	1-5372140-3422354	4-0-7825561	4-0-9554204	8555442-2041483-9779269	8634268-7919121-0	1577869-2041483-3784729	4718959-0-4	0-5775214-2	2810740-9727123-9744579	6419155-1-3	4999297-179065-3	1-2403126-1321636	4-0-3383938	2-2-1	6419155-3041214-3	4-0-7877587	4-0-2827872	1577869-2032430-9779269	6419155-6079717-3	1-5372140-9837052	6978969-179065-2104751	1-1-9993835	4-2392604-7994707	6419155-342425-3	1577869-2037660-9779269	4-8007911-7994707	6419155-179065-8177501	1-4-1	4-0-4162289	6419155-3457388-3	4-2384599-7994707	1-5372140-773302	8155915-179065-8177501	1-9912400-1	6419155-5178806-3	4392859-1444440-5932622	9448540-179065-3	5308251-5372140-1	4-0-1024607	8122232-179065-3	6419155-3041214-2940030	2864694-2041483-9779269	6419155-529046-3	1-5372140-1	4-0-8233150	1-2403126-9627344	1577869-2041483-368382	1-3731834-1	1577869-1297642-9779269	3-0-0	4-4-0	4586739-4-0	1577869-2041483-3433639	7537980-179065-3	7637606-5372140-1	6978969-179065-3	4-9997875-7994707
assemblage-94-496	0	0	0	0	0	0	0	8	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	16	0	0	6	0	0	216	0	25	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	27	0	0	0	0	0	14
assemblage-816-142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	60	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	17	0	0	14
assemblage-818-149	0	0	0	0	0	12	0	0	0	0	0	0	0	0	6	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	8	0	0	0	0	0	0	0	0	18
assemblage-963-905	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-844-834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	15	0	0	0	0	0	0	0	0	0	15
assemblage-603-766	0	0	0	0	0	0	0	0	0	15	0	0	0	0	60	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-672-954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	62	0	0	0	0	0	0	0	0	0	0	0	17	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-104-483	0	0	0	0	0	0	0	6	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	8	0	0	5	0	0	231	0	20	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	14	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	26	0	0	0	0	0	21
assemblage-289-864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	17	0	0	0	0	0	0	0	0	0	22
assemblage-269-930	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	79	0	0	0	0	0	11	0	0	0	11	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-176-112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	37	10	0	0	0	0	11
assemblage-440-414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-570-232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	163	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	145	0	0	0	0	0	0	0	0	10	0	7	0	17
assemblage-969-101	0	23	0	0	0	0	16	0	0	0	0	0	0	0	86	0	82	0	0	0	0	0	0	0	11	28	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-632-438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	83	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-754-596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	195	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	76	22
