Assemblage_Name	2-205184-2	2-883078-2	2-2-9744070	3-3187731-4364823	3-3-3	0-4-4	1-2-3706756	2-2-1914245	3-3-5590698	3-1630758-3	3-3187731-3	2-2-2	4721315-2-2	5546696-2-3	2-2-6597982	3-4156229-3	7983895-3-3	2-8459577-2	7983895-3-5847855	3-9957623-3	2-7524067-2	8544153-2-9744070	6915620-2-0	1-2-0	1-2-3	3-6445387-3	1-8727287-0	4097352-2-2	3444608-2-3	3-1229681-3	7192432-2-2	2-2-8828848	4886771-2-2	3726807-2-3
assemblage-617-440	0	0	0	0	75	0	0	0	11	0	30	137	0	0	0	0	9	0	11	0	0	40	0	0	117	0	0	0	0	67	0	0	0	3
assemblage-881-672	0	0	0	0	66	27	5	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	88	63	0	0	0	0	0	0	0	0	2
assemblage-573-213	0	0	0	0	108	0	0	0	16	0	44	207	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	6
assemblage-637-432	0	0	0	0	128	0	0	0	11	0	12	241	0	0	0	0	0	0	26	0	0	0	0	0	64	0	0	0	0	17	0	0	0	1
assemblage-698-780	0	0	0	0	58	0	0	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	6
assemblage-863-648	0	0	0	0	38	72	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	127	7	0	0	0	0	0	0	0	0	6
assemblage-871-116	0	3	0	0	53	0	0	0	0	0	27	335	0	0	0	0	0	0	0	0	0	0	0	8	72	0	0	0	0	0	0	0	0	2
assemblage-239-219	0	0	0	0	266	0	0	0	0	0	15	178	0	0	0	0	0	0	0	0	0	0	0	18	14	0	0	0	0	0	0	0	0	9
assemblage-124-179	0	0	0	0	90	0	0	0	0	0	21	349	0	0	0	0	0	0	0	0	0	0	0	12	22	0	0	0	0	0	0	0	0	6
assemblage-961-129	0	0	0	0	130	0	0	0	13	0	25	217	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	8
assemblage-867-659	0	0	0	0	51	52	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	21	114	0	0	0	0	0	0	0	0	2
assemblage-908-762	0	0	0	0	191	11	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	31	78	0	0	0	0	0	0	0	0	1
assemblage-781-955	0	0	0	0	108	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	24	115	0	0	0	0	0	0	0	0	9
assemblage-94-496	0	0	0	0	195	23	0	0	0	0	21	109	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	4
assemblage-816-142	0	0	0	0	72	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	12
assemblage-818-149	0	0	0	0	18	0	0	0	0	0	56	265	0	0	0	0	0	0	0	0	0	0	0	146	15	0	0	0	0	0	0	0	0	0
assemblage-963-905	0	0	0	0	254	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-844-834	0	0	0	0	73	0	0	0	0	0	11	131	0	0	0	0	28	0	0	0	0	0	0	0	237	0	0	0	0	20	0	0	0	0
assemblage-603-766	26	0	0	0	59	0	0	0	0	0	39	329	0	0	0	0	0	0	0	23	0	0	0	0	11	0	0	0	0	0	0	0	0	13
assemblage-672-954	0	0	0	0	152	0	0	0	0	0	29	257	0	0	0	0	0	0	0	0	0	0	0	42	13	0	7	0	0	0	0	0	0	0
assemblage-104-483	0	0	0	0	201	12	0	5	0	0	31	102	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	4
assemblage-289-864	0	0	0	0	121	0	0	0	0	0	5	73	0	0	0	0	20	0	0	0	0	0	0	0	271	0	0	0	0	8	0	0	0	2
assemblage-269-930	0	0	0	0	29	67	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	13
assemblage-176-112	0	0	0	0	51	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	151	105	0	0	0	0	0	0	0	0	2
assemblage-440-414	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	1
assemblage-570-232	0	0	0	0	145	0	0	0	49	0	16	124	0	0	0	0	36	0	16	0	0	0	0	0	106	0	0	0	0	0	0	0	0	8
assemblage-969-101	0	0	0	0	151	0	0	0	22	0	22	190	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	4
assemblage-632-438	0	0	0	0	63	0	0	0	0	0	34	170	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	96	0	0	0	12
assemblage-754-596	0	0	0	0	216	0	0	0	0	0	0	142	0	0	0	0	33	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	8
assemblage-753-307	0	0	8	0	132	0	0	0	50	0	20	120	0	0	0	0	42	0	17	0	0	0	0	0	107	0	0	0	0	0	0	0	0	4
assemblage-108-487	0	0	0	0	44	48	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	27	107	0	0	0	0	0	0	0	0	2
assemblage-843-805	0	0	0	0	48	0	0	0	0	0	35	152	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	104	0	0	0	16
assemblage-205-456	0	0	0	0	99	35	0	0	0	0	10	185	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	41	0	0	0	0	0	2
assemblage-719-315	0	0	0	0	112	0	0	0	0	0	89	176	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	11
assemblage-864-95	0	0	0	0	43	0	0	0	0	0	28	342	0	0	0	0	0	0	0	0	0	0	0	13	65	0	0	0	0	0	0	0	0	9
assemblage-124-770	0	0	0	0	121	0	0	0	0	0	76	199	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	9
assemblage-180-470	0	0	0	0	172	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	104	29	0	0	8	0	0	0	0	0	4
assemblage-530-360	0	0	0	0	195	0	0	0	0	0	0	155	0	0	0	0	40	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	2
assemblage-855-123	0	0	0	0	185	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	6
assemblage-924-941	33	0	0	0	49	0	0	0	0	0	42	338	0	0	0	3	0	0	0	22	0	0	0	5	6	0	0	0	0	0	0	0	0	2
assemblage-89-798	0	0	0	0	125	0	0	0	52	0	13	128	0	0	0	0	34	0	16	0	0	0	0	0	120	0	0	0	0	5	0	0	0	7
assemblage-408-809	0	0	0	0	190	12	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	38	98	0	0	0	0	0	0	0	0	4
assemblage-860-563	0	0	0	0	177	15	0	0	0	0	23	102	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	7
assemblage-968-844	0	0	0	0	142	12	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	152	20	0	0	5	0	0	0	0	0	4
assemblage-927-390	0	0	0	10	209	0	0	0	0	0	13	178	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	4
assemblage-419-432	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	3
assemblage-937-805	0	0	0	0	48	0	0	0	0	0	99	182	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	42	0	0	0	12
assemblage-141-138	0	0	0	0	77	0	0	0	0	0	0	401	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	10
assemblage-777-970	0	0	0	0	185	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	8
assemblage-767-570	0	0	0	0	177	0	0	0	0	0	0	164	0	0	0	0	43	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	7
assemblage-428-423	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	2
assemblage-604-759	43	0	0	0	64	0	0	0	0	0	41	314	0	0	0	0	0	0	0	17	0	0	0	0	15	0	0	0	0	0	0	0	0	6
assemblage-687-960	0	0	0	0	149	0	0	0	0	0	39	242	0	0	0	0	0	0	0	0	0	0	0	39	22	0	7	0	0	0	0	0	0	2
assemblage-181-106	0	0	0	0	153	68	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	76	7	0	2	0	0	0	0	31	0	8
assemblage-698-797	0	0	0	0	77	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-906-831	0	0	0	0	65	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0	0	0	3
assemblage-454-431	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	5
assemblage-262-925	0	0	0	0	67	23	3	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	95	67	0	0	0	0	0	0	0	0	5
assemblage-848-504	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	48	0	0	0	0	6
assemblage-831-161	0	0	0	0	18	0	0	0	0	0	63	258	0	0	0	0	0	0	0	0	0	0	0	145	14	0	0	0	0	0	0	0	0	2
assemblage-899-926	0	0	0	0	78	0	0	0	0	0	0	402	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	6
assemblage-756-597	0	0	0	0	35	0	0	0	0	0	90	184	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	46	0	0	0	12
assemblage-971-933	0	0	0	0	293	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-902-848	0	0	0	0	160	0	0	0	0	0	6	234	0	0	0	0	0	0	0	0	0	0	0	20	77	0	0	0	0	0	0	0	0	3
assemblage-897-916	0	0	0	0	78	0	0	0	0	0	0	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-249-243	0	0	0	0	32	0	0	0	0	0	63	234	0	0	0	0	0	0	0	0	0	0	0	153	10	0	0	0	0	0	0	0	0	8
assemblage-572-227	0	0	0	0	118	0	0	0	0	0	45	240	0	0	0	0	7	0	0	0	0	0	0	0	39	0	0	0	0	47	0	0	0	4
assemblage-297-850	0	0	0	0	46	0	0	0	30	0	50	140	0	0	0	0	9	0	0	0	0	134	0	0	11	0	0	0	0	78	0	0	0	2
assemblage-280-849	0	0	0	0	71	0	0	0	0	0	48	162	0	0	0	0	0	0	0	0	0	9	0	0	100	0	0	0	0	105	0	0	0	5
assemblage-373-790	0	0	0	0	123	35	0	0	0	0	5	169	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	33	0	0	0	0	0	6
assemblage-292-849	0	0	0	0	27	0	0	0	46	0	72	154	0	0	0	0	11	0	0	0	0	124	0	0	0	0	0	0	0	54	0	0	0	12
assemblage-963-933	0	0	0	0	298	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-130-147	0	0	0	0	73	0	0	0	0	4	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-990-752	0	0	0	0	147	67	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	70	16	0	13	0	0	0	0	40	0	10
assemblage-585-782	30	0	0	0	80	0	0	0	0	0	59	276	0	0	0	15	0	0	0	20	0	0	0	0	19	0	0	0	0	0	0	0	0	1
assemblage-505-367	0	0	0	7	168	0	0	0	0	0	8	191	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	2
assemblage-828-162	0	0	0	0	29	9	0	0	0	0	66	229	0	0	0	0	0	0	0	0	0	0	0	155	8	0	0	0	0	0	0	0	0	4
assemblage-116-774	0	0	0	0	168	0	0	0	68	0	11	89	0	0	0	0	40	0	8	0	0	0	0	0	100	0	0	0	0	0	0	0	0	16
assemblage-612-439	0	0	0	0	111	0	0	0	8	0	14	235	0	0	0	0	0	0	25	0	0	0	0	0	69	0	0	0	0	25	0	0	0	13
assemblage-986-762	0	0	0	0	158	0	0	0	0	0	30	243	0	0	0	0	0	0	0	0	0	0	0	47	13	0	4	0	0	0	0	0	0	5
assemblage-842-827	0	0	0	0	30	0	0	0	48	0	36	152	0	0	0	0	9	0	0	0	0	158	0	0	3	0	0	0	0	63	0	0	0	1
assemblage-727-310	0	0	0	0	161	0	0	0	37	0	16	105	0	0	0	0	44	0	16	0	0	0	0	0	116	0	0	0	0	0	0	0	0	5
assemblage-869-510	0	0	0	0	0	0	0	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	24	0	0	0	0	5
assemblage-747-973	0	5	0	0	33	0	0	0	0	0	28	325	0	0	0	0	0	0	0	0	0	0	0	8	100	0	0	0	0	0	0	0	0	1
assemblage-958-854	0	0	0	0	109	38	0	0	0	0	13	186	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	44	0	0	0	0	0	1
assemblage-951-364	0	0	0	0	124	0	0	0	0	0	72	245	5	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	6
assemblage-874-113	31	0	0	0	64	0	0	0	0	0	42	321	0	0	0	6	0	0	0	25	0	0	0	0	5	0	0	0	0	0	0	0	0	6
assemblage-493-666	0	0	0	0	0	0	0	0	0	0	0	375	0	0	12	0	0	0	0	0	0	0	0	92	0	0	0	16	0	0	0	0	0	5
assemblage-618-424	0	0	0	0	24	0	0	0	35	0	50	158	0	0	0	0	4	0	0	0	0	171	0	0	7	0	0	0	0	47	0	0	0	4
assemblage-274-943	0	0	0	0	31	60	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	21	118	0	0	0	0	0	0	0	0	3
assemblage-532-222	0	0	0	0	79	0	0	0	0	0	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-946-393	8	0	0	0	130	0	0	0	0	0	77	206	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	9
assemblage-523-779	0	0	0	0	47	0	0	0	0	0	28	171	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	102	0	0	0	18
assemblage-931-759	0	0	0	0	126	108	0	0	0	0	0	88	0	0	0	0	0	0	0	0	22	0	0	59	95	0	0	0	0	0	0	0	0	2
assemblage-983-911	0	0	0	0	265	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-495-669	0	0	0	0	0	0	0	0	0	0	0	333	0	0	7	0	0	0	0	0	0	0	0	102	0	0	0	41	0	0	0	0	0	17
assemblage-491-652	0	0	0	0	0	0	0	0	0	0	0	374	0	0	11	0	0	0	0	0	0	0	0	71	0	0	0	30	0	0	0	0	0	14
assemblage-667-963	0	0	0	0	171	0	0	0	0	0	35	228	0	0	0	0	0	0	0	0	0	0	0	31	21	0	9	0	0	0	0	0	0	5
assemblage-134-140	0	0	0	0	71	0	0	0	0	0	4	379	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	5
assemblage-283-928	0	0	0	0	34	39	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	17	120	0	0	0	0	0	0	0	0	5
assemblage-831-823	0	0	0	0	56	0	0	0	0	0	34	152	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	100	0	0	0	6
assemblage-902-948	0	0	0	0	80	0	0	0	0	0	0	289	0	0	0	0	0	5	0	0	0	0	0	30	95	0	0	0	0	0	0	0	0	1
assemblage-538-778	0	0	0	0	150	0	0	0	6	0	13	208	0	0	0	0	0	0	29	0	0	0	0	0	75	0	0	0	0	12	0	0	0	7
assemblage-964-845	0	0	0	0	106	89	0	0	0	0	0	129	0	0	0	0	0	0	0	0	9	0	0	70	97	0	0	0	0	0	0	0	0	0
assemblage-763-598	0	0	0	0	47	0	0	0	0	0	111	152	0	0	0	0	5	0	0	0	0	0	0	0	136	0	0	0	0	47	0	0	0	2
assemblage-601-779	0	8	0	0	46	0	0	0	0	0	13	350	0	0	0	0	0	0	0	0	0	0	0	5	72	0	0	0	0	0	0	0	0	6
assemblage-254-259	0	0	0	0	101	0	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	10
assemblage-901-846	0	0	0	0	82	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	11
assemblage-494-668	0	0	0	0	0	0	0	0	0	0	0	384	0	0	7	0	0	0	0	0	0	0	0	79	0	0	0	14	0	0	0	0	0	16
assemblage-595-777	0	0	0	0	101	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	29	92	0	0	0	0	0	0	0	0	6
assemblage-436-415	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	3
assemblage-945-378	0	0	0	0	134	0	0	0	0	0	59	180	0	0	0	0	8	0	0	0	0	0	0	0	95	0	0	0	0	10	0	0	0	14
assemblage-771-953	0	0	0	0	243	0	0	0	0	0	12	217	0	0	0	0	0	0	0	0	0	0	0	6	12	0	0	0	0	0	0	0	0	10
assemblage-760-951	0	0	0	0	246	0	0	0	0	0	19	193	0	0	0	0	0	0	0	0	0	0	0	25	11	0	0	0	0	0	0	0	0	6
assemblage-428-409	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0
assemblage-955-925	0	0	0	0	261	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-496-654	0	0	0	0	0	0	0	0	0	0	0	385	0	0	16	0	0	0	0	0	0	0	0	75	0	0	0	19	0	0	0	0	0	5
assemblage-978-756	0	0	0	0	140	83	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	65	17	0	7	0	0	0	0	26	0	8
assemblage-863-503	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	24	0	0	0	0	4
assemblage-843-802	0	0	0	0	60	0	0	0	0	0	26	148	0	0	0	0	0	0	0	0	0	9	0	0	147	10	0	0	0	93	0	0	0	7
assemblage-703-781	0	0	0	0	37	0	0	0	0	0	8	404	0	0	0	0	0	0	0	0	0	0	0	45	6	0	0	0	0	0	0	0	0	0
assemblage-243-235	0	0	0	0	30	0	0	0	0	0	77	247	0	0	0	0	0	0	0	0	0	0	0	136	4	0	0	0	0	0	0	0	0	6
assemblage-824-163	0	0	0	0	257	7	0	0	0	0	15	184	0	0	0	0	0	0	0	0	0	0	0	17	15	0	0	0	0	0	0	0	0	5
assemblage-751-589	8	0	0	0	143	0	0	0	0	0	56	237	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	7
assemblage-503-216	0	0	0	0	39	0	0	0	0	0	16	383	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	10
assemblage-444-418	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	3
assemblage-902-784	0	0	0	0	169	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	126	20	0	0	13	0	0	0	0	0	4
assemblage-564-224	0	0	0	0	110	0	0	0	0	0	62	238	0	0	0	0	10	0	0	0	0	0	0	0	32	0	0	0	0	48	0	0	0	0
assemblage-920-795	0	0	0	0	42	0	0	0	0	0	111	155	0	0	0	0	6	0	0	0	0	0	0	0	151	0	0	0	0	27	0	0	0	8
assemblage-951-379	0	0	0	0	133	0	0	0	0	0	64	231	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	10
assemblage-775-939	0	0	0	0	13	0	0	0	0	0	55	241	0	0	0	0	0	0	0	0	0	0	0	167	16	0	0	0	0	0	0	0	0	8
assemblage-975-756	0	0	0	0	124	0	0	4	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	59	26	0	0	0	0	0	0	0	0	3
assemblage-901-928	0	0	0	0	52	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	5
assemblage-692-760	0	0	0	0	194	0	0	0	0	0	85	151	0	0	0	0	0	0	0	0	0	0	0	7	61	0	0	0	0	0	0	0	0	2
assemblage-505-653	0	0	0	0	138	63	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	63	40	0	0	2	7	0	0	0	0	5
assemblage-255-237	0	0	0	0	22	0	0	0	0	0	40	270	0	0	0	0	0	0	0	0	0	0	0	154	7	0	0	0	0	0	0	0	0	7
assemblage-564-226	0	0	0	0	120	0	0	0	0	0	50	245	0	0	0	0	9	0	0	0	0	0	0	0	34	0	0	0	0	41	0	0	0	1
assemblage-941-790	5	0	0	0	133	0	0	0	0	0	59	240	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	10
assemblage-206-394	0	0	0	0	148	71	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	60	16	0	14	0	0	0	0	34	0	5
assemblage-947-379	0	0	0	0	54	0	0	0	0	0	87	191	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	38	0	0	0	3
assemblage-156-102	0	0	0	0	110	0	0	10	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	51	31	0	0	0	0	0	0	0	0	3
assemblage-885-841	0	0	0	0	254	0	0	0	0	0	17	187	0	0	0	0	0	0	0	0	0	0	0	14	9	0	0	0	0	0	0	0	0	19
assemblage-505-214	0	0	0	0	74	0	0	0	0	0	0	399	0	0	0	0	0	0	0	6	0	0	0	0	17	0	0	0	0	0	0	0	0	4
assemblage-858-122	0	8	0	0	31	0	0	0	0	0	19	347	0	0	0	0	0	0	0	0	0	0	0	5	87	0	0	0	0	0	0	0	0	3
assemblage-787-946	0	0	0	0	77	0	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	2
assemblage-171-84	0	0	0	0	60	10	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	180	67	0	0	0	0	0	0	0	0	3
assemblage-908-840	0	0	0	0	127	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	19	99	0	0	0	0	0	0	0	0	18
assemblage-965-927	0	0	0	0	275	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-876-927	0	0	0	0	162	0	0	0	0	0	88	156	0	0	0	0	0	0	0	0	0	0	0	26	63	0	0	0	0	0	0	0	0	5
assemblage-199-476	0	0	0	0	173	10	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	28	82	0	0	0	0	0	0	0	0	6
assemblage-504-227	0	0	0	0	92	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3
assemblage-595-776	0	0	0	0	80	0	0	0	0	0	0	303	0	0	0	0	0	3	0	0	0	0	0	31	76	0	0	0	0	0	0	0	0	7
