Assemblage_Name	0-8868023-9829423	0-1-7879236	4-0-1901950	4-9594135-3	4-0-4269867	0-52632-3	0-3-3484921	2-3-3	3-3-1	0-1194654-4	4-0-1296941	0-1-8090163	5428639-1-4011459	2030837-4943408-8650950	0-2371728-4	0-1-4	0-3-5028394	4-3942036-3	1456387-1950950-3	5633041-1950950-3	0-3215391-4	6367446-1-4	2876442-3-9829423	0-5281912-9829423	9622909-9282470-4011459	4-0-3	9416650-3-9829423	0-1-4011459	4-1950950-3	1457453-3-9829423	4-4127312-3	0-9826462-4	0-1-1295686	4-0-2	4-0-8822700	0-1-1348533	0-9016674-9829423	9622909-1-4011459	639362-7286805-9829423	0-1-1775543	0-2490476-6953936	0-9943393-9829423	0-7286805-9516867	0-7286805-8650950	4-0-3300411	0-3101856-4	0-4866897-9829423	0-7286805-9829423	9716780-3-1	2421902-1-4	3526328-7286805-8650950	4-0-9954483	0-3-9829423	0-3-765687	0-3-3	9430638-3-9829423	4-6040624-1296941	2782924-0-3	6570482-2371728-4	2030837-2536318-8650950	4-0-4936589	2692597-0-1296941	0-880455-4	3117383-0-3	2030837-3084700-8650950	797774-0-0	1740167-7286805-9829423	2030837-7286805-8650950	4-3769971-3	3-3-5257325	8440494-1-4	0-3039622-4	0-7286805-1337087	4502501-1950950-3	0-3-6953936	2246294-0-3	4-0-4254230	0-1501881-1348533
assemblage-956-115	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	217	0	0	0	43	0	0	0	0	0	95	0	0	18	19	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	16	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	9
assemblage-375-787	0	0	0	0	0	0	0	0	86	0	87	0	0	0	0	90	0	0	0	0	0	0	0	0	0	38	0	11	0	0	0	0	0	6	0	9	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-987-763	0	0	0	0	0	0	0	0	23	0	58	0	0	0	0	108	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	4	3	0	0	0	32	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	16
assemblage-300-862	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	75	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	12
assemblage-532-763	0	0	0	0	0	0	0	0	0	0	0	0	0	15	100	114	0	0	0	3	0	0	0	0	0	160	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	10
assemblage-181-462	0	0	0	0	0	0	0	45	0	6	104	0	0	0	0	191	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	20	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	24	0	12	0	0	0	0	0	0	17	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-943-371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	8	0	191	0	0	17	0	0	9	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	43	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	7
assemblage-866-109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	8	0	168	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	8	0	2
assemblage-877-569	0	0	0	0	0	0	16	0	42	0	93	0	0	0	0	53	0	0	0	0	0	0	0	0	0	130	0	28	0	0	0	0	0	13	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	4
assemblage-877-568	0	0	0	0	0	0	17	0	62	0	81	0	0	0	0	52	0	0	0	0	0	0	0	0	0	136	0	19	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3
assemblage-857-558	0	0	0	0	0	0	0	0	51	0	101	0	15	0	0	66	0	0	0	0	0	0	0	0	0	63	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
assemblage-510-208	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	28	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	5	0	0	3
assemblage-617-440	0	0	0	0	0	0	0	0	0	0	0	0	0	24	25	201	0	0	0	9	0	0	0	0	0	91	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	10
assemblage-881-672	0	0	0	0	0	0	0	0	141	0	97	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	19
assemblage-573-213	0	0	0	5	0	0	0	0	0	0	0	0	0	5	11	57	0	0	0	0	0	0	0	0	0	119	0	0	19	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	10
assemblage-637-432	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	265	0	0	0	25	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	20	0	0	156	0	0	0	0	0	0	0	0	0	5
assemblage-698-780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	24
assemblage-863-648	0	0	0	0	0	0	27	0	41	0	87	0	0	0	0	52	0	0	0	0	0	0	0	0	0	141	0	17	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6
assemblage-871-116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	7	0	12	0	0	0	0	47	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	7
assemblage-239-219	0	0	0	0	0	0	0	0	21	0	13	0	0	0	0	173	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	112	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	9	0	0	4
assemblage-124-179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	26	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	24
assemblage-961-129	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	90	0	0	11	0	0	0	0	0	0	38	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	24
assemblage-867-659	0	0	0	0	0	0	0	0	43	0	142	0	0	0	0	101	0	0	0	0	0	0	0	0	0	84	0	6	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-908-762	0	0	0	0	0	0	0	0	79	0	110	0	0	0	0	93	0	0	0	0	0	0	0	0	0	36	0	4	0	0	0	0	0	5	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	139	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-781-955	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	28	0	0	0	0	73	22	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	42	0	0	8
assemblage-94-496	0	0	0	0	0	0	0	10	13	0	109	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-816-142	0	0	0	0	0	0	0	0	0	0	11	37	0	0	0	116	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-818-149	0	0	0	0	0	0	0	0	41	0	6	0	0	0	0	97	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	34	0	0	0	82	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	12
assemblage-963-905	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-844-834	0	0	0	0	0	0	0	0	0	0	0	0	0	14	8	76	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	12
assemblage-603-766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	21	0	27	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	16
assemblage-672-954	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	5
assemblage-104-483	0	0	0	0	0	0	0	10	17	0	107	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-289-864	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	92	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	17
assemblage-269-930	0	0	0	0	0	0	11	0	31	0	67	0	0	0	0	58	0	0	0	0	0	0	0	0	0	148	0	27	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	8
assemblage-176-112	0	0	0	0	0	0	0	0	67	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	10	0	0	0	0	0	0	35	0	0	0	0	16	0	0	0	0	13	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-440-414	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	241	0	0	0	0	0	8	0	0	0	0	0	37	0	0	0	0	0	13	0	0	0	0	0	41	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-570-232	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	257	0	0	0	0	13	0	0	0	0	31	0	0	31	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	14
assemblage-969-101	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	60	0	0	20	0	0	0	0	0	0	41	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	10
assemblage-632-438	0	0	0	0	0	0	0	0	0	0	0	0	0	4	84	155	0	0	0	6	0	0	0	0	0	147	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	5
assemblage-754-596	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	62	0	0	0	0	0	0	0	0	0	150	0	0	73	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	22	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	2	0	9
assemblage-753-307	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	254	0	0	0	0	19	0	0	0	0	22	0	0	28	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	8	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	12
assemblage-108-487	0	0	0	0	0	0	0	0	38	0	161	0	0	0	0	74	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-843-805	0	0	0	0	0	0	0	0	0	0	0	0	0	12	96	138	0	0	0	10	0	0	0	0	0	149	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	7
assemblage-205-456	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	76	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	6	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-719-315	0	0	0	13	0	0	0	0	0	0	0	0	0	0	7	86	0	0	0	0	0	0	0	0	0	124	0	0	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	14
assemblage-864-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	11	0	15	0	0	0	0	34	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	12
assemblage-124-770	0	0	0	10	0	0	0	0	0	0	0	0	0	0	12	61	0	0	0	0	0	0	0	0	0	124	0	0	21	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	14
assemblage-180-470	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	25	0	0	0	0	0	0	0	0	0	12	0	154	0	0	0	0	0	65	0	41	0	4	0	16	0	0	0	0	0	0	0	0	0	0	0	0	142	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-530-360	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	63	0	0	0	0	0	0	0	0	0	139	0	0	72	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	56	0	0	0	0	4	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	11
assemblage-855-123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	9	0	179	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	8
assemblage-924-941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	14	0	24	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	9
assemblage-89-798	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	279	0	0	0	0	17	0	0	0	0	25	0	0	33	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	4	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	5
assemblage-408-809	0	0	0	0	0	0	0	0	87	0	95	0	0	0	0	88	0	0	0	0	0	0	0	0	0	46	0	7	0	0	0	0	0	14	0	6	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	135	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-860-563	0	0	0	0	0	0	0	6	11	0	111	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-968-844	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	40	0	0	0	0	0	0	0	0	0	25	0	151	0	0	0	0	0	72	0	33	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-927-390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	176	0	0	67	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	11	0	9
assemblage-419-432	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	258	0	0	0	0	0	4	0	0	0	0	0	26	0	0	0	0	0	23	0	0	0	0	0	45	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-937-805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	136	0	0	85	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	16
assemblage-141-138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	201	0	0	8	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-777-970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	21	0	148	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	5	0	11
assemblage-767-570	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	52	0	0	0	0	0	0	0	0	0	170	0	0	77	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	15	0	54	0	0	0	0	6	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	4	0	11
assemblage-428-423	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	255	0	0	0	0	0	7	0	0	0	0	0	26	0	0	0	0	0	25	0	0	0	0	0	40	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-604-759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	15	0	18	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	14
assemblage-687-960	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	8
assemblage-181-106	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	45	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	48	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	17
