Assemblage_Name	1-3-9796414	6048009-0-2	4253196-4762952-4	4-0-699998	4-0-9428094	1-3-6206778	6493549-4762952-4	0-4762952-4450054	4-1803478-2	9726750-0-5201590	0-1831170-4	168681-2-3	4097772-2-3647488	0-2-4707631	1-7258117-1	0-4762952-9925515	1-3789102-1	1-3-1091061	1-1780967-1	0-4762952-4	0-0-5201590	0-4762952-3322549	9744523-2-3	3513090-1321703-3	3513090-0-9749314	4-0-3499269	2706882-3-1	3454903-0-3	1-1958563-1	3234848-0-5201590	3234848-9554524-5201590	4-4977779-2	3513090-4487364-3	3513090-8250942-3	0-0-3	3513090-0-3	1-3-5716765	0-2-4	2718215-3-1	4-0-2	4769895-0-3	939444-3-1	1-3-9846136	0-1039739-8783345	3513090-5078076-3	0-4762952-3461764	1-3-1	0-8562345-4	0-4762952-3856074	3234848-3848568-5201590	543806-4762952-4	8487020-0-3	1-6247232-1	0-1307284-4	1400114-1048817-0	3932843-0-3	3511052-2-3	6725446-0-2	3513090-4336214-3	1-3-8716793	0-2127847-3	0-5935956-4	1400114-8670397-0	1-4895638-1	1-7858863-1	1649599-4762952-4	0-1039739-4	0-4312402-4	1-5520862-1	0-4762952-2497694	1-9727239-1	0-3309782-4	0-800661-3	1-3-484711	6014478-4762952-4	0-3049325-4	5053699-4762952-4	0-6161393-4	1-6361954-1	0-6715957-3	5096192-0-2
assemblage-375-787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	18	0	4	0	0	0	0	0	0	0	0	0	0	0	137	0	0	45	0	26	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-987-763	0	6	0	0	0	0	14	0	15	0	0	0	0	0	0	0	0	0	0	46	15	0	0	0	0	0	0	0	0	0	0	0	0	0	161	19	0	17	0	29	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	23
assemblage-300-862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	167	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	11	7	0	0	0	0	0	0	0	17	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	97	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-532-763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	162	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	63	0	0	0	0	0	0	0	0	50	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-181-462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	93	0	9	0	0	0	0	0	0	0	0	0	0	0	100	0	0	76	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	22	0	0	0	0	0	11	0	0	0	0	0	0	26
assemblage-943-371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	90	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	96	0	0	0	37	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	18
assemblage-866-109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	100	0	0	0	1	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	8
assemblage-877-569	0	0	0	0	18	0	0	0	56	0	0	0	0	0	0	0	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	25	128	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9
assemblage-877-568	0	0	0	0	18	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	31	135	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	7
assemblage-857-558	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	63	7	0	17	0	0	0	0	0	0	0	0	0	0	0	165	6	0	29	12	33	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-510-208	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	113	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17	129	0	0	0	13	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-617-440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	120	0	0	0	0	0	0	0	0	9	0	0	0	0	5	0	112	20	0	0	0	0	0	0	0	41	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	26	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-881-672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	79	0	14	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-573-213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	20	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-637-432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	140	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	150	38	0	0	0	0	0	0	0	37	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-698-780	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	2	0	0	0	0	0	0	0	21	238	0	8	0	76	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-863-648	0	0	0	0	6	0	0	0	78	0	0	0	0	0	0	0	0	0	0	9	0	0	10	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	31	107	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9
assemblage-871-116	8	0	28	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	7	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-239-219	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	112	23	0	0	0	0	0	5	0	0	0	0	0	0	0	49	0	0	6	0	35	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-124-179	0	0	0	0	0	0	6	0	62	0	10	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	11	0	0	0	33	113	0	0	0	42	0	0	0	0	0	0	106	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-961-129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	8	0	0	0	0	119	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-867-659	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	48	0	0	20	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-908-762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	20	0	10	0	0	0	0	0	0	0	0	0	0	0	146	0	0	29	0	22	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-781-955	0	0	0	0	0	0	85	0	8	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	15	0	2	18	0	0	0	0	0	117	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-94-496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	35	0	0	0	0	0	0	0	0	0	0	0	0	0	44	27	0	24	0	12	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	18
assemblage-816-142	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	55	0	0	0	0	92	151	0	0	0	34	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-818-149	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	71	33	0	0	0	0	0	0	0	0	0	0	0	0	0	97	13	0	0	0	9	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-963-905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	29
assemblage-844-834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	171	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	5	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	99	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-603-766	0	0	0	13	0	0	0	0	35	0	0	0	0	0	0	0	0	0	39	59	0	0	0	0	0	0	0	25	0	0	28	0	0	0	0	82	0	0	0	101	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-672-954	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	43	0	0	7	0	0	0	0	0	0	0	0	0	0	0	194	0	0	20	0	34	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12
assemblage-104-483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	18	0	0	0	0	0	0	0	0	0	0	0	0	0	79	31	0	27	0	12	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-289-864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	158	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0	4	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	97	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-269-930	0	0	0	0	18	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	25	123	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20
assemblage-176-112	0	0	0	0	0	0	34	0	52	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	13	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	8
assemblage-440-414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	78	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-570-232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	18	0	4	0	0	14	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	7
assemblage-969-101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	10	0	0	0	0	113	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-632-438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	184	0	0	0	0	5	0	0	0	0	0	0	0	0	35	0	44	0	0	0	0	0	0	0	0	59	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	8	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-754-596	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	162	0	0	0	45	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-753-307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	18	0	0	0	0	12	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	3
assemblage-108-487	0	0	0	0	0	12	0	0	0	0	0	7	0	0	0	0	0	0	0	44	0	0	39	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-843-805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	153	0	0	0	0	7	0	0	0	0	0	0	0	0	26	0	57	0	0	0	0	0	0	0	0	90	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-205-456	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	71	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-719-315	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	20	0	0	0	0	0	0	0	7	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-864-95	5	0	43	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	10	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-124-770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	15	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-180-470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	11	0	14	0	0	0	0	0	0	0	0	0	0	0	346	0	0	30	0	11	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-530-360	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	131	0	0	0	37	0	0	0	0	0	0	91	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0	0	0	0	12
assemblage-855-123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	114	0	0	0	9	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	5
assemblage-924-941	0	0	0	11	0	0	0	0	31	0	0	0	0	0	0	0	0	0	44	63	0	0	0	0	0	0	0	22	0	0	18	0	0	0	0	63	0	0	0	136	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-89-798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	21	0	0	0	0	13	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	7
assemblage-408-809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	14	0	19	0	0	0	0	0	0	0	0	0	0	0	116	0	0	33	0	33	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-860-563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	28	0	7	0	0	0	0	0	0	0	0	0	0	0	73	20	0	29	0	12	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	11
assemblage-968-844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	11	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	37	0	2	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-927-390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	4	0	0	0	0	13	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	10	0	0	0	9
assemblage-419-432	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	12	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	87	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-937-805	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	140	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-141-138	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	8	51	0	0	0	8	130	0	0	0	9	0	0	0	0	0	0	124	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-777-970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	106	0	0	0	3	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	13
assemblage-767-570	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	147	0	0	0	41	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	6	0	0	0	0	0	0	0	0	0	0	16
assemblage-428-423	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	16	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	78	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	9
