Assemblage_Name	2-3-4118030	8012547-3-2	2-3-9603312	2905495-3-2	7857976-3126777-0	2-1-9743018	2-1-6933844	3729081-5882793-0	2-3128058-3	3-9477228-0	3-3126777-5477009	6364987-3-2	2-3-1	2-3-2	216199-3-2	2067030-3-1	2-5103318-4	2-3-8554010	9373470-5815927-1	3-3126777-8638273	3236157-3128058-3	3-5882793-7068222	3-7472239-0	4473729-3-2	9393825-3-2	3-5882793-3241640	2-2040811-3	8496319-5882793-9231941	8113134-1-3	4688181-3-2	2-4-4733922	1-241641-2	1-1590513-2	3-2724819-0	2-3-4697913	3-5882793-0	3-2961242-0	3-5882793-3121813	8496319-5882793-0	1851491-3-2	2-4-4	3-5882793-4011644	2-1-5283645	3-1275912-0	2-2040811-880982	2-9602227-0	3-3126777-8832939	4500442-5882793-0	3577190-1-7614362	6035835-241641-2	2-1-174131	1-241641-3581186	3622711-1-3	4-1-7614362	3-5882793-8334283	2-2040811-5006001	2845711-1-3	5825536-241641-2	3-3126777-0	2-3-1055526	2-1-3	2457517-1-3	1-8733526-2	3-435558-0	3-5792296-0	9269434-5882793-0	2-2643468-2	2994532-3-2	1624505-5103318-4	2-9371226-3	9373470-3-1	2-2040811-6768573
assemblage-956-115	0	25	10	0	9	0	0	0	0	0	0	109	0	66	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	76	0	0	0	0	0	0	0	0	0	0	16
assemblage-375-787	0	0	0	0	0	0	0	0	0	0	0	0	64	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	121	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	6
assemblage-987-763	0	47	0	0	0	0	0	0	5	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	49	0	0	0	113	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	8	61	0	0	0	0	0	0	0	25	0	0	20
assemblage-300-862	0	34	0	0	0	0	0	26	0	0	0	37	0	37	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	85	0	0	0	0	0	0	0	0	0	0	2
assemblage-532-763	0	27	0	0	0	0	0	48	0	0	0	166	0	41	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	11	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	18	0	133	0	0	0	0	0	0	0	0	0	0	13
assemblage-181-462	0	0	0	0	0	0	0	0	0	0	0	0	34	16	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	144	0	0	0	70	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	64	0	17	0	0	0	0	29	7	0	0	0	0	0	0	0	0	0	7
assemblage-943-371	0	0	7	0	0	0	0	20	0	0	0	0	0	98	0	0	0	0	0	0	0	8	0	0	0	0	42	0	0	0	0	8	0	0	0	21	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	6
assemblage-866-109	0	105	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	11	31	0	0	0	0	42	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	23	0	0	0	0	0	0	0	0	0	0	13
assemblage-877-569	0	0	0	0	0	0	0	0	65	0	0	0	19	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	86	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	30
assemblage-877-568	0	0	0	0	0	0	0	0	45	0	0	0	15	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	101	0	0	0	0	0	0	12	0	0	0	0	0	0	0	3	0	0	15
assemblage-857-558	0	8	0	0	0	0	0	0	15	0	0	0	18	119	0	0	3	0	0	0	0	0	0	0	0	0	10	0	0	0	0	50	0	0	0	97	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	67	0	0	0	0	0	0	0	9	0	0	17
assemblage-510-208	0	24	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	195	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	13
assemblage-617-440	0	44	0	0	0	0	0	18	0	0	0	77	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	130	0	63	0	0	0	0	0	0	0	0	0	0	22
assemblage-881-672	0	0	0	0	0	0	0	0	0	0	0	0	16	120	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	1
assemblage-573-213	0	0	7	0	0	0	0	14	0	0	10	63	0	96	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	10	0	68	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	53	0	0	0	0	0	0	0	0	0	0	16
assemblage-637-432	0	33	0	0	0	0	0	3	0	0	0	39	0	97	0	0	0	0	0	7	0	0	0	0	11	0	5	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	8	22	0	0	0	0	0	0	0	0	0	0	144	0	11	0	0	0	0	0	0	0	0	0	0	17
assemblage-698-780	0	37	0	0	0	0	6	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	4	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	12	0	5
assemblage-863-648	0	0	0	0	0	0	0	0	64	0	0	0	20	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	7	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	15
assemblage-871-116	0	31	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	146	0	0	0	0	0	0	0	0	0	0	22
assemblage-239-219	0	2	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	7	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	57	0	0	0	0	0	0	0	24
assemblage-124-179	0	29	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	21	0	0	0	152	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	16	0	0	0	0	0	0	0	17
assemblage-961-129	0	40	0	0	0	0	0	0	0	0	0	22	0	116	0	0	0	28	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	107	0	0	0	0	0	0	0	0	0	0	9
assemblage-867-659	0	28	0	0	0	0	0	0	23	0	0	0	21	85	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	23	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	7
assemblage-908-762	0	0	0	0	0	0	0	0	0	0	0	0	72	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	117	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	4
assemblage-781-955	0	35	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	38	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	110	0	0	104	0	0	0	0	0	0	0	9
assemblage-94-496	0	0	0	0	0	18	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	19	0	0	0	59	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	8	134	0	0	0	0	0	0	0	27	0	0	10
assemblage-816-142	0	87	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	14	0	0	10
assemblage-818-149	0	60	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	102	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	23
assemblage-963-905	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	15
assemblage-844-834	0	38	0	0	0	0	0	39	0	0	0	55	0	34	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	70	0	0	0	0	0	0	0	0	0	0	1
assemblage-603-766	0	75	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	143	0	23	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	14
assemblage-672-954	0	30	0	0	0	0	0	0	13	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	12	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	7	0	0	10	0	0	0	0	0	0	0	9
assemblage-104-483	0	0	0	0	0	8	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	15	0	0	0	68	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	13	122	0	0	0	0	0	0	0	33	0	0	11
assemblage-289-864	0	32	0	0	0	0	0	30	0	0	0	70	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	60	0	0	0	0	0	0	0	0	0	0	11
assemblage-269-930	0	0	0	0	0	0	0	0	84	0	0	0	19	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	7	0	92	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	17
assemblage-176-112	10	89	0	0	0	0	0	0	29	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	179	4	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	19	22	0	0	0	0	0	0	0	0	0	0	11
assemblage-440-414	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	126	0	50	0	0	0	0	0	0	0	0	5
assemblage-570-232	0	42	0	0	0	0	0	0	0	0	0	20	0	179	0	0	0	13	0	0	0	0	0	0	0	0	49	13	0	0	0	0	0	0	0	73	0	38	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	38	0	0	0	0	0	0	0	0	0	0	10
assemblage-969-101	0	55	0	0	0	0	0	0	0	0	0	18	0	90	0	0	0	42	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	115	0	0	0	0	0	0	0	0	0	0	7
assemblage-632-438	0	13	0	0	0	0	0	40	0	0	0	181	0	43	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	6	0	0	0	0	0	0	0	0	0	7	0	0	11	0	0	0	0	0	0	0	29	0	122	0	0	0	0	0	0	0	0	0	0	9
assemblage-754-596	0	7	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	18	0	0	0	0	0	0	0	0	23	0	0	0	0	19	0	27	0	4	0	45	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	82	0	0	0	0	0	0	4	0	0	0	19
assemblage-753-307	0	62	0	0	0	0	0	0	0	0	0	17	0	168	0	0	0	18	0	0	0	0	0	0	0	0	47	15	0	0	0	0	0	0	0	50	0	48	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	42	0	0	0	0	0	0	0	0	0	0	7
assemblage-108-487	0	24	0	0	0	0	0	0	10	0	0	0	18	92	0	0	0	0	0	0	17	0	0	0	0	0	4	0	0	0	0	21	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	5
assemblage-843-805	0	27	0	0	0	0	0	33	0	0	0	174	0	27	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	8	0	0	0	0	0	0	0	0	0	12	0	0	13	0	0	0	0	0	0	0	16	0	133	0	0	0	0	0	0	0	0	0	0	14
assemblage-205-456	0	0	0	0	0	0	0	0	32	0	0	0	0	27	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	111	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	32
assemblage-719-315	0	0	9	0	0	0	0	18	0	0	5	63	0	120	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	62	0	0	0	0	0	0	0	0	0	0	13
assemblage-864-95	0	49	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	136	0	0	0	0	0	0	0	0	0	0	23
assemblage-124-770	0	0	5	0	0	0	0	7	0	0	8	55	0	125	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	7	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	56	0	0	0	0	0	0	0	0	0	0	20
assemblage-180-470	0	0	0	0	0	0	0	0	0	0	0	0	102	92	0	16	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16
assemblage-530-360	0	5	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	17	0	0	0	0	0	0	0	0	41	0	0	0	0	15	0	27	0	7	0	37	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	99	0	0	0	0	0	0	6	0	0	0	18
assemblage-855-123	0	88	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	4	20	0	0	0	0	53	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	44	0	0	0	0	0	0	0	0	0	0	7
assemblage-924-941	0	55	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	150	0	16	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	8
assemblage-89-798	0	56	0	0	0	0	0	0	0	0	0	8	0	177	0	0	0	9	0	0	0	0	0	0	0	0	42	8	0	0	0	0	0	0	0	86	0	36	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	26	0	0	0	0	0	0	0	0	0	0	14
assemblage-408-809	0	0	0	0	0	0	0	0	0	0	0	0	60	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	142	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	6
assemblage-860-563	0	0	0	0	0	8	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	27	0	0	0	67	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	10	109	0	0	0	0	0	0	0	41	0	0	10
assemblage-968-844	0	0	0	0	0	0	0	0	0	0	0	0	82	89	0	20	33	0	0	0	0	0	0	0	0	0	5	0	0	0	0	45	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	19
assemblage-927-390	0	69	0	0	0	0	0	24	0	0	0	38	0	96	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	10	0	0	0	28	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	96	0	0	0	0	0	0	0	0	0	0	23
assemblage-419-432	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	126	0	66	0	0	0	0	0	0	0	0	7
assemblage-937-805	0	122	0	0	0	0	0	17	0	4	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	13	0	0	0	58	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	14	0	18	0	67	0	0	0	8	0	0	0	0	0	0	19
assemblage-141-138	0	70	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	33	0	0	0	133	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	19	0	0	0	0	0	0	0	19
assemblage-777-970	0	78	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	10	27	0	0	0	0	46	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	38	0	0	0	0	0	0	0	0	0	0	11
assemblage-767-570	0	11	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	18	0	0	0	0	0	0	0	0	38	0	0	0	0	24	0	30	0	5	0	39	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	85	0	0	0	0	0	0	9	0	0	0	19
assemblage-428-423	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	133	0	60	0	0	0	0	0	0	0	0	5
assemblage-604-759	0	65	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	132	0	19	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	10
assemblage-687-960	0	32	0	0	0	0	0	0	19	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	7	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	6	0	0	10	0	0	0	0	0	0	0	9
assemblage-181-106	0	10	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	73	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	20	173	0	0	0	0	13	0	0	0	0	0	16
assemblage-698-797	0	74	0	0	0	0	0	0	0	0	0	0	0	110	4	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	22	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	21	0	0	0	0	0	0	0	15
assemblage-906-831	0	78	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	14	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	13	0	0	12
assemblage-454-431	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	138	0	53	0	0	0	0	0	0	0	0	4
assemblage-262-925	0	0	0	0	0	0	0	0	0	0	0	0	12	118	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	5
assemblage-848-504	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	9
assemblage-831-161	0	66	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	81	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	6	0	0	0	0	0	0	0	8
assemblage-899-926	0	31	0	0	0	0	12	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	9	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	12	0	0	0	0	0	8	0	8
