Assemblage_Name	1765219-8415992-2060195	2326857-2-2060195	5268085-8415992-2060195	0-2-8500411	8891729-8652226-1292827	2-1989281-341232	4885425-8979183-491565	4885425-9328057-794016	0-2034706-2060195	4885425-0-3395526	0-8415992-453625	7883922-4586245-7814458	642869-7998449-0	4885425-2238226-794016	642869-3623268-0	0-8415992-2060195	2-1-1600550	642869-4150028-6644674	6862757-5864143-2060195	4885425-8119092-1433874	0-3938010-2060195	8007406-1-4	0-9891128-2060195	1513079-8508547-415626	642869-0-0	5167017-5527570-2060195	6806550-7111232-2060195	0-5766442-2060195	2-1-3	0-45194-2060195	2-1989281-7814458	1795557-8415992-2060195	642869-4150028-0	0-8415992-7930389	4861287-4846002-2060195	8007406-8430335-4	0-2638435-2060195	0-1913323-2060195	4-0-2803005	3208973-8508547-0	1795557-3633412-2060195	8952968-8415992-2060195	9769673-0-794016	4885425-8119092-8291650	0-8415992-6239633	1-2207802-1292827	642869-4150028-3611495	2736619-0-794016	0-3054152-2060195	2-6763299-7814458	0-7708601-2060195	0-3083502-2060195	5887267-1-3	6737329-8119092-1433874	5202635-8415992-6239633	6979408-2-5423091	5167017-8415992-1749644	1513079-8508547-0	9327075-2658322-5423091	1602152-0-794016	2-1-6106553	4885425-2554139-794016	642869-4150028-1953464	4885425-0-8832100	1513079-8339740-0	0-6329587-2060195	5167017-8415992-2060195	0-6875237-2060195	0-4331010-2060195	642869-4150028-7285187	0-529390-2060195	4885425-0-794016	7883922-1989281-7814458	0-3083502-3871257	5167017-2628892-2060195	642869-8406953-0	2869821-2-2060195	4551655-4150028-0	0-8415992-6571495	2419490-2268523-2060195	642869-4150028-1302741	0-3817699-2060195	642869-3470499-0	4885425-8979183-794016	4885425-0-7899961	8128284-0-1292827	2419490-8415992-2060195	3322270-0-794016	1-0-1292827	4451617-1-3	0-8415992-4787054	8007406-5234965-4	2708778-0-794016	0-2-2060195	1288865-8415992-2060195	0-4846002-2060195	340569-8415992-2060195	2-1-7814458	4-0-794016	8891729-8652226-1037127	1-8652226-1292827	1513079-8508547-2246434	8177876-8415992-7930389	4885425-0-1433874	6763212-1-4	2904541-0-0	0-8132196-2060195	2970147-8415992-2060195	0-8415992-5624016	7620549-0-794016	4-4124911-794016	6979408-2658322-5423091	2985302-4150028-0
assemblage-632-438	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	150	0	0	0	0	0	0	6	0	0	0	0	22	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	15	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	7
assemblage-754-596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	53	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-753-307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	35	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	25
assemblage-108-487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	23	0	0	0	61	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-843-805	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	16	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	17
assemblage-205-456	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	7	0	29
assemblage-719-315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	31
assemblage-864-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	29	0	0	0	0	0	0	0	0	25	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	11	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	54	0	0	0	0	13	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	42
assemblage-124-770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	25
assemblage-180-470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	50	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	75	0	0	0	0	42	0	85	0	0	0	0	0	0	0	0	0	0	0	34
assemblage-530-360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	60	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	24
assemblage-855-123	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	3	0	0	0	0	0	0	53	0	0	0	69	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	29
assemblage-924-941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	89	0	0	0	0	0	0	28	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	11	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	15
assemblage-89-798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	63	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	11
assemblage-408-809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	51	0	0	0	17	0	79	0	37	0	0	0	0	0	43	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	176	0	24	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-860-563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	98	0	0	52	0	0	0	0	0	121	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	3	0	0	0	0	0	10	0	0	0	0	0	25
assemblage-968-844	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	45	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	51	0	0	0	0	60	0	77	0	0	0	0	0	0	0	0	0	0	0	43
assemblage-927-390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	34	0	0	0	0	0	0	0	0	21	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	16
assemblage-419-432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	9	23
assemblage-937-805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	57	46	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	13
assemblage-141-138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	7	0	0	0	0	0	0	25	0	17	0	59	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	27
assemblage-777-970	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	10	0	0	0	0	0	0	43	0	0	0	66	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	38
assemblage-767-570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	69	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	29
assemblage-428-423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	12	15
assemblage-604-759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	71	0	0	0	0	0	0	44	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	23
assemblage-687-960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	8	0	0	0	0	0	0	64	0	106	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	65	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	31	0	0	0	0	0	6	0	0	0	25	0	0	0	0	0	0	0	0	20
assemblage-181-106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	33	0	0	0	0	0	0	69	0	135	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-698-797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	10	0	0	0	0	0	0	30	0	11	0	56	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	27
assemblage-906-831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	8	0	0	0	38	0	0	0	0	0	0	42	0	84	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	44	0	0	0	0	4	0	0	0	0	0	0	0	0	27
assemblage-454-431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	14	15
assemblage-262-925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	26	0	27	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	18	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	109	0	80	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-848-504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	134	0	0	0	0	13	0	0	0	0	0	0	81	0	0	0	0	42	0	0	0	0	0	0	14
assemblage-831-161	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	19	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	25	0	0	0	0	64	0	0	0	0	96	0	0	0	0	0	0	0	0	12
assemblage-899-926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	30	0	0	0	0	0	0	102	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	15	63	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	28
assemblage-756-597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	17	0	10	0	0	0	0	0	0	0	0	0	0	70	37	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	18
assemblage-971-933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	317	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	6	0	0	0	0	0	36	0	0	0	0	0	0	16	13
assemblage-902-848	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	18	0	54	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9	0	0	0	0	0	0	46	0	0	0	0	80	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-897-916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	10	0	0	0	9	0	0	0	0	0	0	33	0	8	0	69	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	159	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	18
assemblage-249-243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	30	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	25	0	0	0	0	45	0	0	0	0	98	0	0	0	0	0	0	0	0	21
assemblage-572-227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	7	0	0	0	0	0	0	0	13	0	0	0	0	33	0	0	0	0	0	0	0	13	0	0	0	12	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	17
assemblage-297-850	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	12	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	5	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	15
assemblage-280-849	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	101	0	0	0	0	0	0	4	0	0	0	0	37	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	21	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	5
assemblage-373-790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	7	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	17	0	29
assemblage-292-849	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	13	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	4	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	21
assemblage-963-933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	334	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	7	0	0	0	0	0	33	0	0	0	0	0	0	0	17
assemblage-130-147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	7	0	0	0	0	0	0	25	0	14	0	63	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-990-752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	52	0	0	0	0	0	0	66	0	130	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-585-782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	69	0	0	0	0	0	0	29	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	39
assemblage-505-367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	28	0	0	0	0	0	0	0	0	13	0	0	0	32	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	22
assemblage-828-162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	37	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	14	0	0	0	0	49	0	0	0	0	78	0	0	0	0	0	0	0	0	24
assemblage-116-774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	31	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	25
assemblage-612-439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	7	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	25
assemblage-986-762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	16	0	0	0	0	0	0	67	0	102	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	65	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	41	0	0	0	0	0	8	0	0	0	28	0	0	0	0	0	0	0	0	18
assemblage-842-827	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	12	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	6	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	14
