Assemblage_Name	2559871-8952806-1	2-2010276-1	5592634-4-1	2-1890704-1	2-1-5458090	0-9769267-2	3-3179916-821237	5875042-2-226164	3-3179916-0	3-2-226164	7481502-1-1	0-6653765-2	5970712-3179916-0	8180774-2-2	4-4-4	2-1-3285072	0-3-2	0-2-6626474	1358952-4-1	2559871-1-1	3-2-6544721	1256996-2-2	3-5235514-1	2-1-1	3-4-1	9989389-1-1	0-2-2	0-2-138251	3-3179916-9616508
assemblage-122-489	0	0	23	0	0	0	21	0	53	86	0	0	0	0	0	0	0	0	0	0	0	0	7	265	23	0	22	0	0
assemblage-522-758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	249	0	0	189	0	0
assemblage-923-961	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	215	0	10
assemblage-176-91	0	0	0	0	0	0	0	0	26	6	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	216	0	11
assemblage-200-472	0	0	0	0	0	0	12	14	89	43	0	0	0	0	0	0	8	0	0	0	0	0	30	162	69	0	72	0	1
assemblage-953-864	0	0	0	0	0	0	0	0	5	14	0	0	0	0	0	0	0	0	0	0	0	0	36	243	87	0	113	0	2
assemblage-492-215	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	5	0	0	0	0	0	195	0	0	171	0	2
assemblage-706-788	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	181	0	8
assemblage-177-111	0	0	0	0	0	0	0	0	5	82	0	0	0	0	0	0	0	0	0	0	0	0	0	358	0	0	46	0	9
assemblage-172-461	0	0	0	0	0	0	9	0	314	0	0	0	0	0	0	0	19	0	0	0	0	0	89	51	16	0	0	0	2
assemblage-203-418	0	0	41	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	50	154	31	0	152	0	9
assemblage-174-110	0	0	57	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	49	172	26	0	151	0	8
assemblage-522-210	0	4	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	156	0	7
assemblage-297-854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	115	0	0	354	0	5
assemblage-492-366	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	129	0	7
assemblage-962-848	0	0	0	0	0	0	0	0	8	110	0	0	0	0	0	0	0	0	0	0	0	0	9	190	75	0	101	0	7
assemblage-806-153	0	0	11	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	139	0	10
assemblage-282-940	0	0	0	4	0	0	0	0	166	27	0	0	0	0	0	0	0	0	0	0	0	0	57	212	0	0	30	0	4
assemblage-847-825	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	119	0	0	353	0	4
assemblage-582-219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	234	0	0	256	0	1
assemblage-163-101	0	0	0	0	0	0	0	0	32	47	0	0	0	0	0	0	0	0	0	0	0	0	24	231	17	0	148	0	1
assemblage-856-509	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	5
assemblage-877-571	0	0	0	0	0	0	0	0	165	22	0	0	0	0	0	0	0	0	0	0	0	0	47	233	0	0	25	0	8
assemblage-856-504	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0
assemblage-776-962	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	5	0	0	0	0	0	177	0	0	302	0	5
assemblage-859-100	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	13	0	0	0	163	0	0	267	0	3
assemblage-118-500	0	0	19	0	0	0	14	0	85	75	0	0	0	0	0	0	0	0	0	0	0	0	22	260	19	0	6	0	0
assemblage-964-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	156	0	7
assemblage-870-655	0	0	0	0	0	0	0	0	21	69	0	0	0	0	0	0	0	0	0	0	0	0	24	104	43	0	238	0	1
assemblage-777-950	0	0	6	0	0	0	0	0	0	42	0	0	0	12	0	0	0	0	0	0	0	0	0	289	10	0	131	0	10
assemblage-99-491	0	0	25	0	0	0	25	0	68	80	0	0	0	0	0	0	0	0	0	0	0	0	9	239	37	0	17	0	0
assemblage-664-969	0	0	53	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	68	177	37	0	125	0	6
assemblage-131-161	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	8	0	0	0	0	0	172	0	0	186	0	1
assemblage-937-796	0	0	0	0	0	8	0	0	0	41	0	0	0	0	0	0	0	0	0	39	0	0	0	254	0	0	149	0	9
assemblage-894-922	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	78	0	0	0	0	0	345	0	0	10	0	1
assemblage-201-413	0	0	39	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	50	154	30	0	172	0	9
assemblage-711-782	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	191	0	11
assemblage-766-990	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	11	0	0	0	0	0	154	0	0	326	0	2
assemblage-201-414	0	0	0	0	0	0	0	0	12	104	0	0	10	0	0	0	0	0	0	0	0	0	13	318	0	0	39	0	4
assemblage-494-231	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	73	0	0	0	0	0	327	0	0	38	0	1
assemblage-948-371	0	0	0	0	0	14	0	0	0	27	0	0	0	0	0	0	0	0	0	35	0	0	0	253	0	0	168	0	3
assemblage-515-363	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	366	0	6
assemblage-699-763	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	212	0	8
assemblage-658-957	0	0	0	0	0	0	0	0	16	78	0	0	0	0	0	0	0	0	0	0	0	0	31	239	22	0	111	0	3
assemblage-390-801	0	0	0	0	0	0	0	0	6	82	0	0	0	0	0	0	0	0	0	0	0	0	9	244	50	0	100	0	9
