Assemblage_Name	2-2043170-4	5223267-37392-4	8039703-3865863-3	1-2579986-3	0-792386-2	7537548-2-734209	2-4287101-4	2-263877-4	7447986-2-5417292	3308679-9581303-2	7447986-2-3969582	1-5088652-3	1-1548067-3	8504525-2-4	2-37392-4	0-4328805-2	0-5408690-2	2699693-3865863-3	8502183-2-4	0-9581303-2	416848-792386-2	4241567-2-0	5829085-37392-4	5668983-37392-4	0-792386-9018275	4210554-792386-7373158	2786183-3865863-3	1-3865863-6175449	7760174-792386-2	4066135-2-8372961	6814890-1077635-5937245	6814890-1077635-1852215	6814890-9879838-5937245	1-3242174-3	2638323-9581303-1260903	2763928-37392-4	7447986-2-4	2-4820143-4	7447986-2-2909226	2638323-9581303-2	1-3865863-1214192	2995381-9560495-2	3081228-2-4	1225603-5057454-0	2907166-1077635-5937245	6396569-6271921-5937245	3079905-2-4	1404522-674763-2991844	2995381-792386-2	1-3865863-6747595	7447986-2-1567708	8039703-3865863-6555165	3582998-674763-2991844	7537548-7545473-734209	1-2495424-3	3552207-3865863-3	757560-2-4	2-37392-9503018	0-2-3200805	2843652-2-9613328	2-2-2047712	0-1077635-5937245	2-2-8052204	3707030-792386-2	2-2-4	4468762-2-8365097	1-3865863-3	0-792386-7373158	6814890-6271921-4658234	2-2196395-4	6138990-2-4	0-2-2	0-2-0	7447986-2-8365097	7447986-8054259-4	1439472-2-4	1-9908912-3	3110645-3865863-3	8892204-792386-2	7447986-2-8372961	5612115-2-4	0-792386-5818082	1404522-2-2991844	3582998-278729-2991844	0-1077635-2	0-2-1694078	2-37392-4738993	2843652-2-4	7447986-9310054-4	0-8691552-3200805	6814890-7496480-5937245	6814890-6271921-5937245	0-6686176-2	1225603-5057454-4205843	7447986-4812198-8372961	1-289380-3
assemblage-956-115	0	0	15	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	41	0	0	0	0	0	0	0	0	0	11	0	70	0	0	0	0	0	27	0	0	0	0	0	0	0	104	17	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	27
assemblage-375-787	0	0	0	0	26	70	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	20	17	0	32	0	0	0	0	0	0	0	88	0	0	0	46	0	0	0	0	0	12	0	4	0	0	0	0	0	0	0	0	0	0	15
assemblage-987-763	0	0	0	0	56	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	23	0	0	0	138	0	0	26	0	0	0	0	0	0	0	8	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	34	0	0	0	0	0	0	46	0	0	16	0	0	0	0	0	0	0	0	5	0	0	0	17
assemblage-300-862	0	0	75	0	16	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	72	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-532-763	0	8	0	0	90	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	8	145	44	0	0	0	0	6	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	12
assemblage-181-462	0	0	0	0	87	18	0	0	0	0	0	0	0	0	15	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	118	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	25
assemblage-943-371	0	0	0	0	44	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	7	0	0	3	0	0	9	0	0	0	0	0	0	0	55	77	0	22	0	0	91	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-866-109	0	0	0	0	119	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	146	0	0	27	0	0	0	0	0	0	0	33	0	0	0	0	23	0	21	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	17	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-877-569	0	0	0	0	37	5	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	12	0	0	30	0	0	24	0	11	0	0	0	0	0	0	0	0	0	0	18
assemblage-877-568	0	0	0	0	65	6	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	21	0	0	34	0	0	21	0	16	0	0	0	0	0	0	0	0	0	0	23
assemblage-857-558	0	0	0	0	44	14	0	0	0	0	0	0	0	0	57	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	44	0	0	0	0	0	95	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	13	13	0	69	0	0	0	0	0	0	0	29	0	0	0	20	0	0	14	0	0	11	0	8	0	0	0	0	0	0	0	0	0	0	20
assemblage-510-208	0	0	0	0	40	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	106	0	0	36	0	0	0	0	0	0	0	9	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	20	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-617-440	0	0	31	0	54	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	217	39	0	0	0	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	34
assemblage-881-672	0	0	0	0	29	12	0	0	0	0	0	0	0	0	91	0	0	0	0	11	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	60	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	6	69	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-573-213	0	0	11	0	12	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	28	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	102	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	26
assemblage-637-432	0	0	23	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	256	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-698-780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	128	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-863-648	0	0	0	0	52	4	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	13	0	0	25	0	0	15	0	13	0	0	0	0	0	0	0	0	0	0	16
assemblage-871-116	0	0	0	0	23	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	49	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	36	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	10
assemblage-239-219	0	0	0	0	17	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	11	0	0	0	148	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	21
assemblage-124-179	0	0	0	0	49	0	0	11	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	85	11	0	43	0	0	0	0	0	0	0	12	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	14	0	7	0	0	0	54	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-961-129	0	80	59	0	40	0	0	0	0	0	0	0	0	0	34	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	10	0	0	0	0	0	9	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	10	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	7	27
assemblage-867-659	0	0	0	0	23	22	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	220	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	43	0	0	0	25	0	0	0	0	0	30	0	6	0	0	0	0	0	0	0	0	0	0	22
assemblage-908-762	0	0	0	0	19	76	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	32	9	0	32	0	0	0	0	0	0	0	65	0	0	0	58	0	0	0	0	0	20	0	7	0	0	0	0	0	0	0	0	0	0	26
assemblage-781-955	0	0	0	0	21	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	5	0	0	0	82	0	0	93	0	0	0	0	0	0	0	16	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-94-496	0	0	0	0	82	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	29	0	0	0	0	0	0	0	130	0	0	0	8	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-816-142	0	0	0	0	103	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-818-149	0	0	0	0	48	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	42	0	0	0	0	0	171	0	0	32	0	0	0	0	0	0	0	76	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-963-905	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-844-834	0	0	97	0	16	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	68	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-603-766	0	0	0	0	89	0	0	20	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	53	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	52	18	0	0	0	0	108	0	0	0	0	0	9	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-672-954	0	0	0	0	84	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	20	0	0	0	0	0	0	12	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	30
assemblage-104-483	0	0	0	0	100	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	45	0	0	0	0	0	0	0	109	0	0	0	15	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-289-864	0	0	94	0	8	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	9	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	77	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-269-930	0	0	0	0	55	4	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	39	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	6	0	0	33	0	0	23	0	10	0	0	0	0	0	0	0	0	0	0	7
assemblage-176-112	0	0	0	0	21	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	105	0	0	96	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	8	0	0	0	10	0	0	117	0	0	23	0	0	3	0	0	0	0	0	0	0	0	0	15
assemblage-440-414	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	38	44	0	0	0	0	0	0	0	0	3	0	0	178	0	0	0	0	0	0	0	0	0	0	7
assemblage-570-232	0	4	33	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	17	0	0	0	0	0	0	0	39	45	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	24
assemblage-969-101	0	86	95	0	40	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	9	0	0	2	26	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	26
assemblage-632-438	0	7	0	0	70	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	7	144	57	0	0	0	0	12	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	13
assemblage-754-596	0	0	51	0	15	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	95	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	9	0	0	58	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-753-307	0	0	36	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	27	0	0	0	0	0	0	0	56	35	0	2	1	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13
assemblage-108-487	0	0	0	0	14	24	0	0	0	0	0	0	0	7	39	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	193	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	43	0	0	0	33	0	0	0	0	0	31	0	9	0	0	0	0	0	0	0	0	0	0	14
assemblage-843-805	0	8	0	0	80	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	11	146	58	0	0	0	0	14	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	13
assemblage-205-456	0	0	0	0	46	0	0	0	0	0	0	0	0	0	85	0	0	0	0	17	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	7	0	0	0	219	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	16
assemblage-719-315	0	0	9	0	19	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	32	114	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	33	107	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-864-95	0	0	0	0	30	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	24	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	24	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	17
assemblage-124-770	0	0	13	0	17	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	23	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	44	132	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-180-470	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	48	0	0	0	0	0	11	0	0	0	0	0	29	0	0	5	0	0	0	27	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	17	0	0	0	49	0	0	0	0	0	0	7	17	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	16
assemblage-530-360	0	0	61	0	14	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	7	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	74	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	67	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
