Assemblage_Name	3-9725635-4	4-3-9932309	4-4723711-0	3091844-0-1635124	0-2112371-2	4-0-5654638	2-1-1	4-0-2917261	3-1878814-4	1825532-0-1635124	4-0-4184041	4-9973433-0	4-1-3	4-3-163998	0-4-2	4-0-7381126	4-0-1980938	891278-0-1635124	4317251-4-2	4-0-4050207	4317251-4-3307379	4-0-7082927	7271794-9973433-0	4-5854247-1635124	4-0-0	4-5785589-2	1426136-0-1635124	4-8593711-0	0-2-3	1-2-5067093	4-154384-1635124	9539750-4-2	4-0-3276727	4-5425171-1635124	7271794-9973433-3235692	2244610-0-1635124	1641612-0-1635124	4519595-0-1635124	4-0-3606605	7947012-0-1635124	853236-3-2	565351-4-4	6119129-0-1635124	4-1859838-1635124	4-0-1635124	1-2-2	1-4-4	779731-0-1635124	4-0-3549205	4-8109660-0	2301235-0-1635124	4-2469481-1635124	4-3179003-2	4-3-2	9593048-4-2	1-4-5664853	9447550-4-2	4-4915259-1635124
assemblage-510-208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	57	0	0	0	5
assemblage-617-440	0	0	15	0	0	0	0	0	0	13	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	411	0	0	0	0	0	24	0	0	0	0	0	0	10
assemblage-881-672	0	0	0	0	0	0	0	0	0	0	0	17	0	0	69	0	0	0	33	0	0	0	0	0	102	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	37	68	40	0	0	0	0	0	0	92	0	0	0	9
assemblage-573-213	0	0	0	22	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	403	0	0	26	0	0	0	0	0	0	0	0	0	18
assemblage-637-432	0	0	0	0	0	0	0	14	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-698-780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	14	403	6	0	0	0	0	0	0	0	9	0	0	10	5
assemblage-863-648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	47	57	0	0	6	0	0	0	102	0	19	0	5
assemblage-871-116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	396	0	0	0	0	0	0	0	0	23	0	0	0	2
assemblage-239-219	0	0	0	0	0	0	0	0	0	0	0	7	0	0	37	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	9	300	19	0	0	0	0	0	0	0	16	0	0	0	6
assemblage-124-179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	263	0	3	0	0	0	0	0	0	60	0	0	0	17
assemblage-961-129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	20	0	0	0	0	0	0	42	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-867-659	0	0	0	0	0	0	0	0	26	0	0	11	0	0	181	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	199	0	0	0	0	0	0	32	0	0	0	5
assemblage-908-762	0	0	0	0	0	0	0	0	0	0	0	23	0	0	198	0	0	0	0	0	0	0	0	0	44	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	19	112	0	0	0	0	0	0	74	0	0	0	8
assemblage-781-955	0	0	0	0	0	0	0	0	12	0	0	8	0	0	78	0	0	0	0	0	0	0	0	0	96	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	38	0	0	0	0	0	0	0	68	0	6	0	4
assemblage-94-496	0	0	0	0	5	0	0	0	0	0	0	54	0	0	186	0	0	0	19	0	0	0	0	0	38	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	55	0	0	0	0	0	0	106	0	0	0	5
assemblage-816-142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	14	0	0	0	0	0	0	0	93	0	0	0	9
assemblage-818-149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	18	39	0	0	0	0	0	0	39	0	0	0	4
assemblage-963-905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	62	0	0	0	0	0	0	0	0	0	0	7
assemblage-844-834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-603-766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	31	0	0	0	0	17	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-672-954	0	0	0	0	0	0	0	0	14	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	6	98	0	0	0	0	0	0	22	0	77	0	12
assemblage-104-483	0	0	0	0	6	0	0	0	0	0	0	66	0	0	192	0	0	0	16	0	0	0	0	0	33	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	129	0	0	0	5
assemblage-289-864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-269-930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	45	49	0	0	11	0	0	0	102	0	21	0	3
assemblage-176-112	0	0	0	0	0	0	0	0	44	0	0	20	0	0	85	0	0	0	0	9	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	11	33	0	0	0	0	0	0	76	0	7	0	3
assemblage-440-414	0	0	0	0	0	0	13	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	193	0	0	0	0	0	0	0	0	0	0	5
assemblage-570-232	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	13	0	0	0	0	0	0	7	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-969-101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	22	0	0	0	0	0	0	43	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-632-438	0	0	51	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-754-596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	21	20	0	0	0	0	0	0	0	0	0	0	8	0	0	0	38	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-753-307	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	11	0	0	0	0	0	0	6	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-108-487	0	0	0	0	0	0	0	0	25	0	0	15	0	0	182	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	191	0	0	0	0	0	0	30	0	0	0	9
assemblage-843-805	0	0	43	7	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-205-456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	22	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	27	0	0	0	0	0	0	363	0	0	0	9
assemblage-719-315	0	0	0	19	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	27	0	0	0	0	0	0	0	0	0	14
assemblage-864-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0	0	0	0	0	0	0	0	14	0	0	0	7
assemblage-124-770	0	0	0	19	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	10	0	0	0	0	0	6	0	0	0	0	0	394	0	0	17	0	0	0	0	0	0	0	0	0	11
assemblage-180-470	0	0	0	0	0	0	0	0	0	0	0	25	12	0	68	0	0	0	0	0	0	0	0	0	134	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	118	23	0	9	0	0	0	0	21	0	0	0	6
assemblage-530-360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	23	25	0	0	0	0	0	0	0	0	0	0	2	0	0	0	40	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-855-123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	44	144	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	27	0	0	0	9
assemblage-924-941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	28	0	0	0	0	21	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	8	0	0	0	6
assemblage-89-798	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	11	0	0	0	0	0	0	5	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-408-809	0	0	0	0	0	0	0	0	0	0	0	38	0	0	209	0	0	0	0	0	0	0	0	0	41	0	0	0	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	95	0	0	0	0	0	0	64	0	0	0	18
assemblage-860-563	0	0	0	0	0	0	0	0	0	0	0	62	0	0	208	0	0	0	17	0	0	0	0	0	37	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	41	0	0	0	0	0	0	108	0	0	0	9
assemblage-968-844	0	0	0	0	0	0	0	0	0	0	0	18	5	0	96	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	73	21	0	10	0	0	0	0	12	0	0	0	2
assemblage-927-390	0	0	0	0	0	0	0	0	0	17	0	0	0	0	18	0	0	0	0	0	0	0	0	9	149	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-419-432	0	0	0	0	0	0	6	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	195	0	0	0	0	0	0	0	0	0	0	2
assemblage-937-805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	11	76	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	380	0	0	0	0	0	0	6	0	11	0	0	0	0
assemblage-141-138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	55	0	0	0	9
assemblage-777-970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	34	171	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	32	0	0	0	15
assemblage-767-570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	17	26	0	0	0	0	0	0	0	0	0	0	9	0	0	0	53	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-428-423	0	0	0	0	0	0	18	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	213	0	0	0	0	0	0	0	0	0	0	3
assemblage-604-759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	46	0	0	0	0	11	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	11	0	0	0	6
assemblage-687-960	0	0	0	0	0	0	0	0	8	0	12	0	0	0	13	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	7	111	0	0	0	0	0	0	27	0	43	0	13
assemblage-181-106	0	0	0	0	17	0	0	0	19	0	0	131	0	0	60	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	55	19	0	0	0	0	0	3	112	0	0	0	10
assemblage-698-797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	41	0	0	0	7
assemblage-906-831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	9	0	0	0	0	0	0	0	102	0	0	0	6
assemblage-454-431	0	0	0	0	0	0	12	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	213	0	0	0	0	0	0	0	0	0	0	8
assemblage-262-925	0	0	0	0	0	0	0	0	0	0	0	14	0	0	77	0	0	0	35	0	0	0	0	0	106	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	30	83	36	0	0	0	0	0	0	90	0	0	0	3
assemblage-848-504	35	0	0	0	0	0	0	0	0	0	0	12	40	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	17
assemblage-831-161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	18	35	0	0	0	0	0	0	44	0	0	0	6
assemblage-899-926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	23	397	1	0	0	0	0	0	0	0	9	0	0	10	2
assemblage-756-597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	83	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	16	0	0	0	5
assemblage-971-933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	66	0	0	0	0	0	0	0	0	0	0	6
assemblage-902-848	0	0	0	0	0	0	0	0	16	0	0	14	0	0	65	0	0	0	0	0	0	0	0	0	93	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	42	0	0	0	0	0	0	0	51	0	18	0	2
assemblage-897-916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	45	0	0	0	6
assemblage-249-243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	16	46	0	0	0	0	0	0	59	0	0	0	2
assemblage-572-227	0	0	7	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-297-850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	0	0	0	80	0	0	0	0	0	0	13
assemblage-280-849	0	0	49	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-373-790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	17	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	27	0	0	0	0	0	0	358	0	0	0	9
assemblage-292-849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	0	0	0	0	0	97	0	0	0	0	0	0	18
assemblage-963-933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	51	0	0	0	0	0	0	0	0	0	0	3
assemblage-130-147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	30	0	0	0	11
assemblage-990-752	0	0	0	0	15	0	0	0	26	0	0	120	0	0	53	0	0	0	0	0	0	0	3	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	43	18	0	0	0	0	0	14	132	0	5	0	2
assemblage-585-782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	40	0	0	0	0	7	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	2	0	0	0	10
assemblage-505-367	0	0	0	0	0	0	0	0	0	8	0	0	0	0	17	0	0	0	0	0	0	0	0	8	168	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	5	0	240	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-828-162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	15	41	0	0	0	0	0	0	66	0	0	0	8
assemblage-116-774	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-612-439	0	0	0	0	0	0	0	10	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-986-762	0	0	0	0	0	0	0	0	8	0	9	0	0	0	7	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	9	80	0	0	0	0	0	0	25	0	59	0	12
assemblage-842-827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	85	0	0	0	0	0	0	21
assemblage-727-310	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	14
