Assemblage_Name	1707976-6342798-3094946	2-6394348-7921657	2-1532495-5626926	2-0-9402122	2-0-5218743	3-3-3094946	2-3-4	2-0-6729584	3-3-1	3925512-0-6188291	2-5593696-5626926	8513935-2-5400278	2-5378508-8183531	2-0-6188291	5106264-0-5626926	2-0-4573056	2-2-5400278	2-859407-7921657	2-3899803-5400278	2-0-5626926	2999562-0-6188291	2-0-1396244	2-5378508-9890389	2-6004169-5020325	2-4624795-7921657	2-0-3081818	2-7999607-0	2-2675213-0	3-3-9740637	2-0-148134	3-6342798-3094946	1707976-6342798-695894	2-0-918885	464337-0-0	8377462-2-5400278	2-7447752-0	8996415-2233769-0	2-4119526-0	2-0-8183531	2-3-9330332	2-0-658366	2-0-7184064	2-6415551-0	7022313-2-5400278	2-230068-0	2-0-0	2-2141472-0	2-0-1269797	8023962-3-1	2-9643104-5218743	2-4751074-5400278	4222552-2-5400278	2-2042764-0	2-0-3923177	2-0-2073679	9977722-2-5400278	2-2260312-7921657	2-0-2893011	2-0-5020325	5765336-0-0	1347321-2-5400278	2-0-7921657	4328439-859407-7921657	2163453-2-5400278	7459091-2-5400278	3-3-5540310
assemblage-944-801	0	0	0	0	63	8	0	0	0	0	0	0	0	0	0	0	19	108	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	55	7
assemblage-745-591	0	0	0	0	144	32	0	0	0	0	0	0	0	0	0	0	65	24	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	43	8
assemblage-541-768	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	109	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	10	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	262	0	0	0	7
assemblage-1000-776	0	0	0	0	0	25	0	25	0	0	0	0	0	0	0	0	88	24	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	7	7	0	0	9
assemblage-956-899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	63	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-504-675	0	0	0	0	0	0	161	0	40	0	0	0	61	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-983-757	0	0	0	0	0	32	0	35	0	0	0	0	0	0	0	0	35	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	118	0	0	62	13
assemblage-974-919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	86	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-774-931	37	0	0	0	0	9	0	11	0	0	0	0	0	0	0	0	125	0	0	8	0	0	0	0	0	0	25	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	16	0	0	0	13	0	0	0	0	0	73	0	0	46	2
assemblage-125-165	0	0	0	0	66	48	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	61	0	0	81	10
assemblage-497-361	0	0	0	0	161	37	0	0	0	0	0	0	0	0	0	0	64	33	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	30	12
assemblage-266-940	0	0	0	0	0	9	0	64	15	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	105	0	0	0	0	0	0	0	0	46	37	0	0	0	3
assemblage-103-772	0	0	32	0	53	0	0	0	0	0	0	0	0	0	0	9	192	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	37	0	0	3	16
assemblage-245-235	0	0	0	0	6	0	0	11	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	35	0	0	0	91	0	0	0	0	0	41	0	0	23	10
assemblage-419-440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	13
assemblage-106-789	0	0	2	0	87	0	0	0	0	0	0	0	0	0	0	0	165	5	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	177	0	0	0	18
assemblage-393-805	0	0	0	12	0	0	79	0	0	0	0	0	10	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	17
assemblage-752-974	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	117	72	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	16	0	0	0	48	0	0	0	0	0	81	0	0	0	10
assemblage-922-961	0	0	0	0	64	62	0	0	0	0	0	0	0	0	0	0	129	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	56	0	0	58	5
assemblage-393-803	0	0	0	0	0	47	43	0	125	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	165	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	10
assemblage-739-314	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	104	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	41	21
assemblage-497-349	0	0	0	0	38	2	0	0	0	0	0	0	0	0	0	0	22	114	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	93	0	0	53	7
assemblage-248-931	0	0	0	0	0	2	0	56	16	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	89	0	0	0	0	0	0	0	0	71	37	0	0	0	9
assemblage-969-107	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	57	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	216	0	0	8	11
assemblage-711-781	0	0	0	0	82	59	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	25	0	0	0	7	0	0	0	0	0	44	0	0	68	10
assemblage-521-793	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	134	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	256	0	0	0	7
assemblage-968-117	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	104	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	42	25
assemblage-866-658	0	0	0	0	0	0	0	62	20	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	86	0	0	0	0	0	0	0	0	49	42	0	0	0	10
assemblage-114-780	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	54	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	223	0	0	12	15
assemblage-874-653	0	0	0	0	0	86	6	0	0	0	0	0	0	0	0	0	45	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	4
assemblage-771-946	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	122	5	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	17	0	0	43	13
assemblage-905-929	0	0	0	0	64	14	0	0	0	0	0	0	0	0	0	0	6	54	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	87	0	0	62	11
assemblage-843-512	0	0	0	0	0	23	21	0	237	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-942-784	0	0	0	0	44	6	0	0	0	0	0	0	0	0	0	0	26	101	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	57	8
assemblage-135-471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	166	0	0	0	0	0	132	0	0	0	26	0	0	0	0	0	97	0	0	0	4
assemblage-765-587	0	0	37	0	71	0	0	0	0	0	0	0	0	0	0	0	119	29	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	62	0	0	68	14
assemblage-902-934	0	0	0	0	45	8	0	0	0	0	0	0	0	0	0	0	10	49	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	82	0	0	72	13
assemblage-746-290	0	0	39	0	73	0	0	0	0	0	0	0	0	0	0	8	161	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	47	0	0	3	9
assemblage-862-661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	126	0	0	0	29	0	0	0	0	0	86	0	0	0	15
assemblage-186-430	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	109	0	0	0	39	0	0	0	0	0	8	0	0	0	8
assemblage-959-848	0	0	0	0	0	41	39	9	137	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	189	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5
assemblage-122-489	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	33	13	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	74	0	0	0	0	0	0	0	20	0	52	0	0	0	16
assemblage-522-758	0	0	0	0	45	0	0	0	0	0	0	0	0	89	0	0	124	0	0	53	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	16
assemblage-923-961	0	0	0	0	66	17	0	0	0	0	7	0	0	0	0	0	101	42	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	3	0	0	0	24	0	0	0	0	0	65	0	0	39	3
assemblage-176-91	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	121	0	0	0	32	0	0	0	0	0	7	0	0	0	8
assemblage-200-472	0	0	0	0	0	9	45	0	55	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	202	0	0	10	0	0	26	0	0	0	0	0	0	0	0	0	23	0	0	0	25
assemblage-953-864	0	0	0	0	0	0	35	0	14	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	7	0	0	0	0	91	0	0	0	0	0	0	0	0	0	39	0	0	0	7
assemblage-492-215	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	94	27	0	88	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	55	0	0	42	16
assemblage-706-788	0	0	0	0	53	12	0	0	0	0	0	0	0	0	0	0	13	50	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	79	0	0	46	7
assemblage-177-111	0	0	0	0	0	35	0	34	0	0	0	0	0	0	0	0	25	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	110	0	0	76	16
assemblage-172-461	0	0	0	8	0	0	83	0	0	0	0	0	17	0	0	0	164	0	0	0	0	0	10	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	9
assemblage-203-418	0	0	0	0	0	38	0	20	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	6	0	0	0	0	0	9	0	0	0	0	0	0	7	0	0	0	0	0	0	0	261	0	0	0	0	0	28	2	0	0	0	0	0	0	0	0	46	0	0	0	18
assemblage-174-110	0	0	0	0	0	59	0	23	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	252	0	0	0	0	0	24	0	0	0	0	7	0	0	0	0	40	0	0	0	21
assemblage-522-210	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	82	45	0	104	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	41	0	0	20	17
assemblage-297-854	0	4	0	0	0	0	0	0	0	0	0	0	0	86	0	0	154	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	8
assemblage-492-366	0	0	0	0	56	8	0	0	0	0	0	0	0	0	0	0	24	104	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	44	3
assemblage-962-848	0	0	0	0	0	0	13	0	47	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	243	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	78	0	0	0	24
assemblage-806-153	11	0	0	0	0	10	0	3	0	0	0	0	0	0	0	0	69	11	0	13	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	25	0	0	0	39	0	0	0	0	0	85	0	0	48	20
assemblage-282-940	0	0	0	0	0	87	6	0	0	0	0	0	0	0	0	0	42	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	4
assemblage-847-825	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	175	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	13
assemblage-582-219	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	61	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	227	0	0	0	9
assemblage-163-101	0	0	0	0	0	10	0	32	0	0	0	0	0	0	0	0	107	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	8	12	0	0	11
assemblage-856-509	0	0	0	0	0	17	9	0	247	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	3	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-877-571	0	0	0	0	0	99	8	0	0	0	0	0	0	0	0	0	51	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	8
assemblage-856-504	0	0	0	0	0	25	14	0	225	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-776-962	0	0	0	0	85	0	0	0	0	0	18	0	0	0	0	0	9	39	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	167	0	0	57	10
assemblage-859-100	0	0	0	0	15	0	0	0	0	0	6	0	0	0	0	0	145	65	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	14	0	0	0	64	0	0	0	0	0	74	0	0	0	5
assemblage-118-500	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	43	0	0	0	0	0	0	0	12	0	60	0	0	0	20
assemblage-964-125	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	108	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	30	18
assemblage-870-655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	157	0	0	0	0	0	103	0	0	0	36	0	0	0	0	0	90	0	0	0	19
assemblage-777-950	0	0	0	0	6	0	0	9	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	52	0	0	0	98	0	0	0	0	0	35	0	0	17	9
assemblage-99-491	0	0	0	0	0	7	0	8	4	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	61	0	0	0	0	0	0	0	12	0	58	0	0	0	15
assemblage-664-969	0	0	0	0	0	46	0	17	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	253	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	65	0	0	0	21
assemblage-131-161	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	103	36	0	85	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	36	0	0	43	14
assemblage-937-796	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	50	33	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	128	0	0	28	7
assemblage-894-922	0	0	0	0	86	46	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	40	0	0	88	15
assemblage-201-413	0	0	0	0	0	71	0	22	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	4	0	0	0	0	0	0	0	265	0	0	0	0	0	30	4	0	0	0	0	0	0	0	0	41	0	0	0	7
assemblage-711-782	0	0	0	0	57	13	0	0	0	0	0	0	0	0	0	0	6	27	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	91	0	0	57	10
assemblage-766-990	0	0	0	0	81	0	0	0	0	0	16	0	0	0	0	0	9	37	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	160	0	0	48	4
assemblage-201-414	0	0	0	0	0	28	0	37	0	0	0	0	0	0	0	0	28	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	124	0	0	89	12
assemblage-494-231	0	0	0	0	82	46	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	60	0	0	65	13
assemblage-948-371	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	50	33	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	153	0	0	25	4
assemblage-515-363	0	0	22	0	101	0	0	0	0	0	0	0	0	0	0	8	106	20	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	12	0	0	0	0	0	66	0	0	61	2
assemblage-699-763	0	0	0	0	59	10	0	0	0	0	0	0	0	0	0	0	13	57	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	87	0	0	49	7
assemblage-658-957	0	0	0	0	0	11	0	26	0	0	0	0	0	0	0	0	84	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	12	5	0	0	16
assemblage-390-801	0	0	0	0	0	0	24	0	44	0	0	0	0	0	0	0	70	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	221	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	91	0	0	0	20
