Assemblage_Name	2-2-7075082	2-2-3994614	2-7043297-4	4-4-3429669	2-8273095-4	4-0-3101148	6167894-2-4	2-2698674-4	4-3-2321807	4-1960339-3	4-4-4820479	2-2-1173661	3177846-2-4	2-6397029-4	2-2667702-4	6232429-2-4	2-2-4	2-176969-4	2-3274979-4	3212077-2-4	4-0-2	9763193-3-3	2-2-7632525	7088311-2-4	4-5233958-2	4-4-1710926	267-2-4	4-6201290-3	2-7411018-4	5470854-2-4	2633376-7975850-4	2-2-3418447	4461560-2-4	4-4-4	2-7975850-2938969	8519423-7975850-4	2390635-3-2480259	2-7975850-4	2-2-5553261	4-3-1630596	4-3291160-3	2-2-5157527	2-2-4803275	4-3-6419050	2-2-4300006	5120206-2-4	4-3-3	2390635-3-3	8211310-4-4
assemblage-847-825	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	440	0	0	0	0	0	0	0	0	40	0	0	8	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3
assemblage-582-219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	5
assemblage-163-101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	108	0	0	0	13	0	0	0	0	0	0	0	0	57	32	3
assemblage-856-509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	14	0	0	0	0	0	6
assemblage-877-571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	213	0	9
assemblage-856-504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2
assemblage-776-962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	10	0	0	0	0	15
assemblage-859-100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	9	15	0	0	0	0	0	22	0	0	0	0	1
assemblage-118-500	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	332	0	0	13	28	0	0	0	0	68	0	0	0	0	0	0	0	17	0	0	0	0	6	0	0	0	0	0	0	0	18	0	0
assemblage-964-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-870-655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0
assemblage-777-950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	8	0	0	10	0	0	0	0	10	0	0	0	0	183	0	7
assemblage-99-491	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	353	0	0	7	24	0	0	0	0	50	0	0	0	0	0	0	0	15	0	0	0	0	8	0	0	0	0	0	0	0	27	0	1
assemblage-664-969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	13	0	15	0	0	0	0	0	21	0	0	0	0	0	0	0	25	0	0	0	65	0	0	0	0	0	20	0	0	13	0	1
assemblage-131-161	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	11	0	0	0	28	0	0	0	0	0	0	0	0	18	0	5
assemblage-937-796	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-894-922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	25	0	5
assemblage-201-413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	11	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	28	0	0	0	54	0	0	0	0	0	20	0	0	13	0	5
assemblage-711-782	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	243	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	50	0	0	50	13	0	0	0	0	0	44	0	0	5	0	1
assemblage-766-990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	5	0	0	0	0	8
assemblage-201-414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	14	0	0	0	12	0	0	0	0	0	51	0	0	114	0	5
assemblage-494-231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	56	0	0	0	0	0	0	0	0	18	0	10
assemblage-948-371	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	439	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-515-363	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	7	0	0	0	37	0	0	0	0	0	0	0	0	0	0	10
assemblage-699-763	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	245	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	29	0	0	62	9	0	0	0	0	0	41	0	0	12	0	3
assemblage-658-957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	75	0	0	0	16	0	0	0	0	0	0	0	0	37	25	8
assemblage-390-801	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	283	0	0	0	72	0	0	0	17	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	97	0	1
