Assemblage_Name	2-5098199-1	2-2-2215510	3-1483914-2	1-0-3	3-1-8860403	2-6391411-1	3-4-2680301	4572235-6108819-3366112	3-2767791-3	5994691-2-1	3-3224264-9565480	7094531-1-796726	2-7906306-1	3-1-9059546	515827-2-1	7094531-1110773-2	2-2-1	1-0-6688766	2-6108819-3366112	2-2-6562352	3-1-6096564	7094531-1-7804914	3675048-2-1	8236062-2-1	2-6108819-7659858	3-1-2	7632407-1-2	2-3912524-1	3-287035-0	3-1-9565480	7411487-1-9565480	1051376-1-2	4980544-2-1	2-1696835-1	7094531-1-5648363	3-8999479-0	2-2644086-6515113	3-8818408-0	0-3-3	8457915-0-3	929848-1-2	3-7098908-2	2-6108819-3097355	2-6108819-1	3-4-0	3-6639484-0	7094531-1-2	2-2644086-1	2-2-6845410
assemblage-297-850	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	85	0	134	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	87	16
assemblage-280-849	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	105	0	204	0	0	0	0	0	0	28	0	0	0	19	38	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	8	54	4
assemblage-373-790	0	0	0	111	0	0	50	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	2	0	0	39	0	0	0	2
assemblage-292-849	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	71	0	139	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	94	16
assemblage-963-933	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	9
assemblage-130-147	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	169	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	16
assemblage-990-752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	20	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	9	30	0	0	0	0	33	0	42	0	5
assemblage-585-782	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	132	0	0	0	0	0	0	0	0	168	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	51	0	12
assemblage-505-367	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	52	0	0	0	0	0	0	41	0	223	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	38	0	7
assemblage-828-162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	32	57	0	66	0	6
assemblage-116-774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	65	0	0	0	0	0	0	29	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	26	59	8
assemblage-612-439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	213	0	0	0	0	0	0	27	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	15
assemblage-986-762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	32	10	0	54	0	4
assemblage-842-827	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	87	0	148	0	0	0	0	0	0	4	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	81	18
assemblage-727-310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	59	0	0	0	0	0	0	28	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	28	59	5
assemblage-869-510	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	8
assemblage-747-973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	65	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	6
assemblage-958-854	0	0	0	99	0	0	40	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	29	0	0	0	15
assemblage-951-364	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	247	0	0	0	0	0	0	0	0	69	0	0	0	104	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	41	2	0
assemblage-874-113	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	115	0	0	0	0	0	0	0	0	180	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	79	0	10
assemblage-493-666	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-618-424	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	70	0	139	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	16
assemblage-274-943	0	0	24	24	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	4	0	0	0	0	9	65	0	0	0	26	73	0	0	0	4
assemblage-532-222	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	175	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	15
assemblage-946-393	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	249	0	0	0	0	0	0	0	0	74	0	0	0	88	0	0	6	0	0	0	0	0	0	0	0	0	0	7	0	0	46	0	2
assemblage-523-779	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	75	0	172	0	0	0	0	0	0	19	0	0	0	19	57	0	0	0	0	0	0	0	0	0	0	0	15	29	0	0	10	68	3
assemblage-931-759	0	0	0	24	0	0	37	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	5	0	0	0	0	50	0	0	0	0	21	7	0	0	0	17
assemblage-983-911	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	13
assemblage-495-669	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-491-652	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-667-963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	26	8	0	67	0	2
assemblage-134-140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	150	0	0	0	0	0	0	0	0	41	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	7	33	0	190	0	5
assemblage-283-928	0	0	23	25	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	6	0	0	0	0	9	52	0	0	0	42	80	0	0	0	6
assemblage-831-823	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	96	0	203	0	0	0	0	0	0	25	0	0	0	5	47	0	0	0	0	0	0	0	0	0	0	0	11	10	0	0	7	64	3
