Assemblage_Name	8517980-4614004-4	8675673-0-0	0-6352353-0	6813564-2-4	4-2-2910112	6140978-3-3	1-0-0	4-2-2337325	8267228-2-4	6295570-2-4	0-1-4848987	0-1-0	0-1-3	3025200-2-4	2262854-4821374-4	5852357-1-0	1-0-4327374	4-1241383-1513211	2262854-2-4	6745523-2-4	0-8739864-0	8517980-4614004-4983064	8629226-1-0	8641314-1-0	0-2234079-3	4-3-3126106	0-7098262-0	1867932-2-4	4-8568146-4	9469141-1-0	2892988-1-0	6019633-1-0	4-924730-4	4-2-4	0-3-3	2262854-2-8625030	4-657704-4	9091382-0-0	9295769-2-4	8167629-3-3	4-2-1513211	4-9473306-7095506	4789055-2-1513211	0-6024665-0	6140978-3-9108366	9295769-2-520529	4-1-7095506	8517980-6454550-4	6872661-1-0	3654303-2-4	2393749-2-4	7363446-1-0	0-1-9846788	0-6768471-0
assemblage-956-115	0	0	0	0	6	0	0	0	0	0	9	109	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	334	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-375-787	0	0	0	0	0	0	58	0	0	0	0	60	0	0	0	0	35	0	60	0	0	0	0	0	65	0	0	0	0	0	0	0	0	154	0	0	0	0	32	0	0	17	0	0	0	0	5	0	0	0	0	0	0	14
assemblage-987-763	116	0	0	0	0	0	38	0	0	0	0	93	0	8	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	99	0	0	0	0	0	0	0	23	0	0	0	0	0	0	4
assemblage-300-862	0	0	0	0	34	0	0	0	0	0	0	90	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-532-763	0	0	0	0	0	0	16	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-181-462	3	0	0	0	0	4	147	0	0	0	0	1	0	0	0	0	4	0	35	0	0	0	0	0	4	0	0	0	0	0	0	0	0	56	0	0	0	74	70	0	0	0	0	0	19	36	36	0	0	0	0	0	0	11
assemblage-943-371	21	0	0	0	29	0	10	0	0	0	37	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	127	0	0	0	0	8	0	30	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-866-109	0	0	0	0	0	0	69	0	0	0	29	224	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	116	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-877-569	93	0	0	0	0	0	35	0	0	0	0	230	0	0	0	0	11	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	6
assemblage-877-568	94	0	0	0	0	0	50	0	0	0	0	226	0	0	0	0	10	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	7
assemblage-857-558	55	0	0	0	0	0	39	0	0	0	0	129	0	0	0	0	8	0	46	0	0	0	0	0	6	0	0	0	0	0	0	0	0	167	0	0	0	0	21	0	0	0	0	0	0	0	18	0	0	0	0	0	0	11
assemblage-510-208	62	0	0	0	0	0	0	26	0	0	0	68	0	96	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	36	0	0	0	80	0	0	0	0	98	0	0	0	0	0	0	0	19	0	0	0	0	0	0	6
assemblage-617-440	0	0	0	0	12	0	41	0	0	0	0	159	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	227	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-881-672	66	0	0	0	0	0	5	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-573-213	0	0	0	0	63	0	0	0	0	0	4	218	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	129	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-637-432	0	0	0	0	0	0	134	0	0	0	0	117	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	15	0	101	0	0	0	0	63	0	0	0	0	0	0	0	0	0	18	0	0	0	0	11
assemblage-698-780	5	0	0	0	0	0	3	0	0	0	0	147	0	23	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	18	0	0	0	12
assemblage-863-648	123	0	0	0	0	0	41	0	0	0	0	195	0	0	0	0	11	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	10
assemblage-871-116	0	0	0	0	0	0	0	0	0	0	0	212	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	115	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	5	0	0	0	18
assemblage-239-219	61	0	0	0	0	0	29	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	188	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-124-179	41	0	0	0	0	0	23	6	0	0	0	149	0	24	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	19	0	0	0	117	0	0	0	0	33	0	7	0	0	0	0	0	23	3	0	4	0	0	0	4
assemblage-961-129	0	0	11	0	17	0	5	0	0	0	4	272	0	0	0	31	0	17	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	23	0	13	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-867-659	0	0	0	0	0	0	7	0	0	0	0	111	0	0	0	0	22	0	102	0	0	0	0	0	0	0	0	0	0	0	1	0	0	175	0	7	0	0	6	0	0	0	0	0	0	0	49	0	0	0	0	0	0	20
assemblage-908-762	0	0	0	0	0	0	54	0	0	0	0	63	0	0	0	0	38	0	58	0	0	0	0	0	51	0	0	0	0	0	0	0	0	169	0	0	0	0	38	0	0	15	0	0	0	0	6	0	0	0	0	0	0	8
assemblage-781-955	72	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-94-496	79	0	0	0	0	0	89	0	0	0	0	50	0	0	0	0	0	0	65	0	0	0	0	0	9	0	0	0	0	0	0	0	0	98	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-816-142	24	0	0	0	0	0	68	0	0	0	0	140	0	58	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	12	0	0	0	0	0	0	0	43	0	0	0	0	0	0	5
assemblage-818-149	231	0	0	0	0	0	9	0	0	0	0	46	0	19	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-963-905	0	0	0	0	0	41	285	0	0	0	0	77	0	0	0	0	2	0	0	0	8	0	0	0	49	0	6	0	0	0	0	0	0	0	10	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-844-834	0	0	0	0	30	0	9	0	0	0	0	88	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-603-766	84	0	0	0	0	0	1	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	93	0	0	0	0	55	0	64	0	0	0	0	0	0	15	0	11	0	0	0	24
assemblage-672-954	99	0	0	0	0	0	93	0	0	0	0	155	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	10	0	0	0	0	0	0	0	11	0	0	0	0	0	0	4
assemblage-104-483	85	0	0	7	0	0	98	0	0	0	0	53	0	0	0	0	0	0	59	0	0	0	0	0	5	0	0	0	0	0	0	0	0	95	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-289-864	0	0	0	0	47	0	7	0	0	0	0	93	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-269-930	115	0	0	0	0	0	48	0	0	0	0	201	0	0	0	0	4	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	6	0	0	19	0	0	0	0	0	0	4
assemblage-176-112	79	0	0	0	0	0	63	0	0	0	0	64	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	18	0	0	0	0	0	249	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-440-414	0	0	0	0	0	0	90	0	0	0	0	85	0	0	0	0	55	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	177	0	0	0	0	0	0	10
assemblage-570-232	0	0	0	0	8	0	83	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-969-101	0	0	9	0	11	0	11	0	0	0	0	279	0	0	0	29	0	37	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	26	0	19	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-632-438	0	0	0	0	0	0	16	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-754-596	0	0	0	0	0	0	87	0	0	0	12	165	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	14	0	9	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-753-307	0	0	0	0	0	0	80	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-108-487	0	0	0	0	0	0	5	0	0	0	0	105	0	0	0	0	26	0	113	0	0	0	0	0	0	0	0	0	0	0	4	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	22
assemblage-843-805	0	0	0	0	0	0	19	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	0	0	7	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-205-456	110	0	0	0	0	0	43	0	0	0	0	122	0	0	0	0	34	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	4	0	0	0	0	0	0	10
assemblage-719-315	0	0	0	0	45	0	4	0	0	0	11	219	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	137	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-864-95	0	0	0	0	0	0	0	0	0	0	0	241	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	106	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	17
assemblage-124-770	0	0	0	0	57	0	0	0	0	0	11	232	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	131	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-180-470	0	0	0	0	0	2	16	0	0	0	0	66	0	0	0	0	5	0	12	0	0	0	0	0	10	0	0	0	0	0	0	0	0	227	0	0	0	0	46	0	0	20	0	0	0	0	93	0	0	0	0	0	0	3
assemblage-530-360	0	0	0	0	0	0	93	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	7	0	14	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-855-123	0	0	0	0	0	0	78	0	0	0	36	194	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-924-941	66	0	0	0	0	0	5	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	108	0	0	0	0	40	0	64	0	0	0	0	0	0	24	0	14	0	0	0	17
assemblage-89-798	0	0	0	0	0	0	92	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-408-809	0	0	0	0	0	0	62	0	0	0	0	57	0	0	0	0	29	0	64	0	0	0	0	0	58	0	0	0	0	0	0	0	0	151	0	0	0	0	37	0	0	14	0	0	0	0	13	0	0	0	0	0	0	15
assemblage-860-563	61	0	0	0	0	0	108	0	0	0	0	45	0	0	0	0	0	0	91	0	0	0	0	0	8	0	0	0	0	0	0	0	0	81	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-968-844	0	0	0	0	0	7	16	0	0	0	0	100	0	0	0	0	15	0	10	0	0	0	0	0	22	0	0	0	0	0	0	0	0	211	0	0	0	0	31	0	0	14	0	0	0	0	71	0	0	0	0	0	0	3
assemblage-927-390	14	0	0	0	4	0	12	0	0	0	0	146	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	141	0	0	20	0	33	0	15	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-419-432	0	0	0	0	0	0	72	0	0	0	0	102	0	0	0	0	57	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	181	0	0	0	0	0	0	6
assemblage-937-805	0	0	0	0	0	0	26	0	0	0	7	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-141-138	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	62	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	14	38	0	0	0	0	0	16
assemblage-777-970	9	0	0	0	0	0	65	0	0	0	38	211	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	122	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-767-570	0	0	0	0	0	0	72	0	0	0	6	191	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	8	0	18	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-428-423	0	0	0	0	0	0	57	0	0	0	0	96	0	0	0	0	65	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	198	0	0	0	0	0	0	5
assemblage-604-759	59	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	105	0	0	0	0	64	0	49	0	0	0	0	0	0	22	0	25	0	0	0	16
assemblage-687-960	115	0	0	0	0	0	68	0	0	0	0	153	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	9	0	0	0	0	0	0	0	18	0	0	0	0	0	0	4
assemblage-181-106	154	0	0	0	0	0	34	0	0	0	0	45	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	146	0	0	0	0	0	0	0	23	0	0	0	0	0	0	1
assemblage-698-797	0	0	0	0	0	0	7	0	0	0	0	259	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	57	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	19	30	0	0	0	0	0	9
assemblage-906-831	33	0	0	0	0	0	71	0	0	0	0	138	0	56	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	22	0	0	0	0	0	0	0	53	0	0	0	0	0	0	3
assemblage-454-431	0	0	0	0	0	0	63	0	0	0	0	92	0	0	0	0	67	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	205	0	0	0	0	0	0	6
assemblage-262-925	75	0	0	0	0	0	10	0	0	0	0	54	0	0	0	0	0	0	6	0	0	0	0	0	15	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	5
assemblage-848-504	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	7	0	0	0	0	0	0	56	0	0	0	0	0	0	0	398	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-831-161	194	0	0	0	0	0	5	0	0	0	0	82	0	27	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-899-926	10	0	0	0	0	0	0	0	0	0	0	148	0	19	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	20	0	0	0	16
assemblage-756-597	0	0	0	0	0	0	23	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	102	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-971-933	0	0	0	0	0	50	278	0	0	0	0	95	0	0	0	0	7	0	0	0	4	0	0	0	31	0	9	0	0	0	0	0	0	0	9	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-902-848	55	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-897-916	0	0	0	0	0	0	4	0	0	0	0	281	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	52	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	7	24	0	0	0	0	0	11
assemblage-249-243	172	0	0	0	0	0	7	0	0	0	0	79	0	30	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-572-227	0	0	0	0	0	0	0	0	0	0	7	113	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	4	0	0	15
assemblage-297-850	0	0	0	0	0	0	13	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1
assemblage-280-849	0	0	0	0	0	0	19	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	0	0	9	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-373-790	112	0	0	0	0	0	46	0	0	0	0	104	0	0	0	0	42	0	0	0	0	0	0	7	99	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	11	0	0	0	0	0	0	9
assemblage-292-849	0	0	0	0	0	0	23	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4
assemblage-963-933	0	0	0	0	0	55	277	0	0	0	0	80	0	0	0	0	5	0	0	0	0	0	0	0	40	0	8	0	0	0	0	0	0	0	16	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-130-147	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	44	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	21	39	0	0	0	0	0	21
assemblage-990-752	182	0	0	0	0	0	25	0	0	0	0	53	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	122	0	0	0	0	0	0	0	25	0	0	0	0	0	0	5
assemblage-585-782	57	0	0	0	0	0	8	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	80	0	0	0	0	58	0	78	0	0	0	0	0	0	21	0	20	0	0	0	14
assemblage-505-367	8	0	0	0	0	0	12	0	0	0	9	160	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	118	0	0	22	0	42	0	15	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-828-162	207	0	0	0	0	0	4	0	0	0	0	70	0	29	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-116-774	0	0	0	0	3	0	100	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-612-439	0	0	0	0	0	0	122	0	0	0	0	107	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	18	0	102	0	0	0	0	76	0	0	0	0	0	0	0	0	0	11	0	0	0	0	13
assemblage-986-762	128	0	0	0	0	0	82	0	0	0	0	167	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	17	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2
assemblage-842-827	0	0	0	0	0	0	21	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6
assemblage-727-310	0	0	0	0	0	0	80	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-869-510	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	7	0	0	0	0	0	0	44	0	0	0	0	0	0	0	420	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-747-973	0	0	0	0	0	0	0	0	0	0	0	226	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	18
assemblage-958-854	96	0	0	0	0	0	59	0	0	0	0	92	0	0	0	0	59	0	0	0	0	0	0	3	92	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	11	0	0	0	0	0	0	12
assemblage-951-364	14	0	0	0	28	0	18	0	0	0	36	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	117	0	0	0	0	9	0	38	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-874-113	65	0	0	0	0	0	6	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	98	0	0	0	0	71	0	48	0	0	0	0	0	0	25	0	18	0	0	0	11
assemblage-493-666	120	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-618-424	0	0	0	0	0	0	15	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
