Assemblage_Name	8890596-1783759-4	1-8386799-4	0-643916-2	0-2-5634665	3864569-4751283-4	4-1098217-3	0-2012229-2	4-9206621-3	2073592-6874990-3	9584934-7637603-2	3-1-1	1-5164637-4	1510519-4545835-4	4-7266156-5433577	5027694-7266156-3	3864569-1-4	3-2-3635346	3704445-2-2	6971204-7266156-3	5835500-1-4	3-2-5646436	4-3482035-9200729	7768862-1-4	3-2-3	1-1-6817306	6931100-1-5247047	1-1-4	4-3482035-426458	1-1783759-4	1-1-5247047	3895684-2-2	1-1-8081243	3-2621566-3	2593078-1-4	4-3-4024577	4333013-8857638-2	8435420-2-3	4-3-1984619	4-6874990-255027	9584934-2-2	2320243-2-3	2337743-1-4	9584934-2-8373081	0-5429384-2	8863620-1-4	1-2786122-4	3-2-7846700	4-7266156-3	4-3-3	1-5217201-4	735776-1-4	6754812-1-4	8389694-1783759-4	1-1363951-4	3589757-6874990-3	4-6787712-3	4-6874990-3	1-8753961-4	1-1-16180	5192847-7455217-1472298	1510519-1-4	5192847-6874990-3	0-2-2	4-7266156-9200729	0-8857638-2	9584934-9532370-2	1-1-7751122	5192847-6874990-1340942	8490568-1-4	8837012-1-4	3-4-3	1-8803969-4	9005145-2-3	9584934-540176-2	3-2-9863484	3-2-4309536	9584934-2-5599845	4-4200868-9200729	0-8857638-8045763	1-1-6813184	1-6096685-4	0-6336527-2	2845736-7266156-3	4-8999170-9200729	1-1-7353720	4960164-1-4	3-8240656-1	2113655-2-8373081	3-2-869272	1-1-6685287	3-2-2503288	1-9550585-4	3-7105772-1	9460809-1-4	1-1783759-6832276	6573041-2-2	4852616-1-9760261	1997880-2-3	5192847-6874990-1472298	1510519-5243074-4	3-4-3116203	1-1-4466681
assemblage-509-774	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	240	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	20	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	8	0	0	0	0	0	61	0	0	0	0	0	0	0	14
assemblage-792-426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-947-458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	402	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	29	3	0	0	0	0	0	0	21
assemblage-970-448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	50	0	0	0	0	0	0	0	16
assemblage-781-432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	417	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	33	6	0	0	0	0	0	0	18
assemblage-789-310	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	62	72	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	32	76	41	40	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-580-593	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	43	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	13	0	0	0	0	0	0	0	0	0	0	0	29	0	69	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-775-446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	412	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-486-244	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	48	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	25	61	0	0	0	0	0	0	0	0	0	0	0	24	0	0	75	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-992-736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-468-265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	4	16	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	25	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-407-904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	164	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	3	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-730-369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	54	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	74	8	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	8	0	0	0	20	0	0	11	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-940-453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-171-164	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	49	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	9	0	0	0	0	0	0	0	0	0	0	0	28	0	55	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-993-792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	167	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-368-841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	6	0	27	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	8	0	0	0	15	79	30	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-541-582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	10	0	0	135	0	0	85	0	0	0	0	0	0	0	0	0	3	0	0	38	0	12	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	133	21	0	7	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-614-784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	25	0	0	0	0	0	47	160	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	17	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	36	0	0	0	0	0	21	0	0	0	0	0	0	0	12
assemblage-171-169	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	41	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	6	0	0	0	0	0	0	0	0	0	0	0	60	0	70	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-823-113	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	18	0	0	0	0	0	113	0	0	163	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	12	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-259-175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	414	0	7	0	0	0	0	0	0	0	0	0	0	0	0	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-238-294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	53	35	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-793-937	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	19	0	0	0	0	0	0	0	141	0	0	29	0	0	15	0	0	0	0	0	0	6	0	0	21	0	0	0	0	0	0	0	0	27	0	0	0	0	0	16	0	93	0	0	0	0	34	19	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-642-157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	33	0	0	0	0	0	24	147	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	21	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	51	0	0	0	0	0	33	0	0	0	0	0	0	0	7
assemblage-386-578	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	72	25	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	106	0	22	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-607-790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	34	0	0	0	0	0	23	132	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	31	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	41	0	0	0	0	0	28	0	0	0	0	0	0	0	11
assemblage-912-205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	19	7	25	0	0	37	0	0	0	0	0	0	0	0	0	0	0	15	27	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	33	0	0	0	32	17	66	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-410-1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	62	0	21	0	0	81	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	69	43	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	19
assemblage-620-164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	329	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	12	0	12	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-951-342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-799-102	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	61	0	0	0	0	11	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	35	0	58	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-352-864	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	58	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	24	47	0	0	0	0	0	0	0	0	0	0	0	34	0	0	70	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	6	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-963-868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	352	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-357-864	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	17	5	0	0	0	0	0	0	0	9	0	0	0	7	0	0	5	0	13	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-344-429	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	46	0	0	0	10	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	36	11	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-290-286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	9	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	17
assemblage-363-462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	178	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	29	0	0	0	50	0	41	29	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-489-327	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	70	83	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	49	72	23	32	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	10
assemblage-756-230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	21	0	0	164	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	75	2	20	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-463-280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	50	37	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-216-821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	38	230	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	16	0	0	0	0	0	62	0	0	0	0	0	0	0	24
assemblage-669-336	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	43	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	18	43	0	0	0	0	0	0	0	0	0	0	0	14	0	0	111	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-119-470	0	0	0	0	0	0	0	0	0	0	141	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	138	0	0	0	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-791-118	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	18	0	0	0	0	0	112	0	0	150	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	16	0	76	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-958-370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-107-490	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	47	88	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	64	60	26	36	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	21
