Assemblage_Name	3-2798493-1	0-2976261-6646589	1845392-4128558-1	5651714-2-6646589	3926036-4-1	3-3504514-1	8887372-4-1	232828-2-6646589	4-1-3	3-4-2	232828-2-9752263	9241929-4-1	0-2-2664426	903748-4-1	5031883-2-6646589	3-4-5708299	8220698-4-1	1845392-7772521-1	0-4959601-6646589	3-6304307-1	6998389-4-1	2831149-2-6120725	2831149-2-6646589	232828-1730351-6646589	3-4686026-1	3-4-729766	1845392-4-1	0-1158837-6646589	7509597-2-6646589	3-1793174-1	4-1-5924021	1429415-2-6646589	3668392-4-1	3-3588875-1	3-4-9343035	3-4-1746903	0-2-6646589	5118301-4-1	3-3385150-1	3-4-4494914	3-2380901-1	0-9759211-6646589	0-2-4238208	8013079-4-1	232828-2-9090277	7759711-4-1	3005550-4-2	8696718-3-0	3-4-1	4-7513395-3	3-7197503-1	1668801-4-1	8438311-4-1	1845392-9774221-1	0-2656673-6646589	4-8869099-3	3-4-9752149	3-4-7482333	1627572-4-1	9399947-3-0
assemblage-771-316	0	0	0	0	0	0	0	40	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	15
assemblage-977-744	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	436	0	0	19	0	0	0	0	0	0	0	11
assemblage-368-829	0	0	0	0	0	0	6	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	7
assemblage-278-161	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	6
assemblage-516-571	0	0	0	0	0	34	24	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	9
assemblage-766-303	0	0	0	0	0	0	20	26	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	16	22	0	33	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	7	0	0	0	0	0	6
assemblage-403-900	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	18
assemblage-768-310	0	0	0	0	0	0	0	33	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	5
assemblage-112-482	0	0	0	0	0	0	0	0	14	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	110	116	0	0	0	0	0	0	0	0	0	0	9
assemblage-630-843	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	13	0	0	161	0	0	0	0	0	0	0	0	0	0	6
assemblage-145-505	0	0	0	0	0	0	13	31	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	15	14	0	48	12	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	4	0	0	0	0	0	10
assemblage-943-353	0	0	0	0	0	0	49	0	81	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	6	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	19
assemblage-212-820	0	0	0	0	0	0	0	101	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	9
assemblage-401-583	0	5	0	0	0	0	0	0	16	254	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	10	0	0	0	0	27	33	9	0	0	0	0	0	0	0	0	0	0	1
assemblage-605-799	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	11	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	6
assemblage-874-862	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	10
assemblage-755-317	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	15
assemblage-441-260	0	0	0	0	0	0	20	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	7
assemblage-666-310	0	0	0	0	0	0	95	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	6	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	3
assemblage-400-1003	0	0	0	46	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	206	19	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	9
assemblage-275-182	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	1
assemblage-823-94	0	0	0	0	0	23	27	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	12
assemblage-756-921	0	0	0	0	0	0	63	0	0	51	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	36	298	0	0	0	0	0	0	0	9	0	5	4
assemblage-466-841	0	0	0	0	0	0	6	0	20	98	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	103	167	0	0	0	0	0	0	0	0	0	0	4
assemblage-961-871	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	4	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	6
assemblage-109-487	0	0	0	0	6	0	0	88	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	5
assemblage-403-596	0	0	0	0	0	0	0	0	16	251	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	19	0	0	0	0	19	50	15	0	0	0	0	0	0	0	0	0	0	3
assemblage-367-419	0	0	0	0	0	0	18	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	6
assemblage-843-848	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	1
assemblage-442-845	0	9	0	0	0	0	12	0	0	78	0	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	24	99	0	0	0	0	0	0	0	0	0	0	9
assemblage-954-864	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	8
assemblage-355-450	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	6
assemblage-103-500	0	0	0	0	0	0	19	30	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	14	8	0	36	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	6	0	0	0	0	0	11
assemblage-762-377	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	11
assemblage-775-937	0	0	0	0	0	0	14	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	19
assemblage-641-859	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	6	0	0	157	0	0	0	0	0	0	0	0	0	0	8
assemblage-918-230	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	163	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	18	0	6
assemblage-385-584	0	0	0	0	0	0	0	0	10	243	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	17	0	0	0	0	15	59	17	0	0	0	0	0	0	0	0	0	0	9
assemblage-514-309	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	6
assemblage-645-144	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	6
assemblage-220-285	0	0	0	0	0	0	0	37	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	16
assemblage-498-329	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	12	0	20	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	4
assemblage-867-863	0	0	0	0	0	0	28	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	16	0	0	112	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	7	0	6
assemblage-762-943	0	0	0	0	0	0	121	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	6	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	3
assemblage-647-322	0	0	0	0	0	0	19	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	9
assemblage-956-869	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	78	0	0	9	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	2
assemblage-348-821	0	0	0	0	0	0	9	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	6
assemblage-803-103	0	0	0	0	0	43	16	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	9	0	0	16	0	0	0	0	0	0	0	0	0	0	0	380	0	0	0	0	0	0	0	0	0	0	8
assemblage-367-826	0	0	0	0	0	0	9	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	114	0	0	0	6	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	1
assemblage-493-756	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	32	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	14
assemblage-735-364	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	13
assemblage-174-175	0	0	0	0	0	0	30	0	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	18	229	0	0	0	0	0	0	0	0	0	0	2
assemblage-945-370	0	0	0	0	0	0	63	0	89	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	7	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	11
assemblage-478-257	0	0	0	0	0	0	107	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	5	0	0	0	0	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0	0	3
assemblage-505-311	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	9	0	14	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	12
assemblage-815-105	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	14	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	6
assemblage-984-355	0	0	0	0	0	0	48	0	86	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	9	6	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	3
assemblage-497-311	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	5	0	0	88	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	38
assemblage-994-556	0	0	0	0	0	0	27	0	15	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	5
assemblage-874-851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	137	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	21	0	6
assemblage-559-595	0	0	0	0	0	0	22	0	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	18	222	0	0	0	0	0	0	0	0	0	0	4
assemblage-227-302	0	0	0	0	0	0	9	34	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	14	19	0	56	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	5	0	0	0	0	0	14
assemblage-644-334	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	5	36	0	0	0	0	0	0	0	0	0	0	0	348	0	6	0	0	0	0	0	0	0	0	10
assemblage-528-569	0	0	0	11	0	10	26	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	8	0	0	96	8	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	15
assemblage-988-792	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	11
assemblage-554-568	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	18	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	11
assemblage-655-312	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	12
assemblage-274-246	0	0	0	0	0	0	0	0	74	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	130	33	0	0	0	0	0	15	0	0	0	4
assemblage-775-935	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	8
assemblage-379-593	0	6	0	0	0	0	0	0	13	224	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	16	0	0	0	0	23	57	16	0	0	0	0	0	0	0	0	0	0	3
assemblage-165-150	0	0	0	0	0	0	81	0	17	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	12
assemblage-402-995	0	0	0	48	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	201	27	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	6
assemblage-357-449	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	5
assemblage-266-272	0	0	0	0	0	0	0	0	54	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	106	48	0	0	0	0	0	7	0	0	0	9
assemblage-352-867	0	0	0	0	0	0	30	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	12
assemblage-202-305	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	10	0	28	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	4
assemblage-979-729	0	0	8	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	32	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	0	0	0	0	0	0	0	6
assemblage-755-244	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	24	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	13
assemblage-498-742	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0	0	0	0	20
assemblage-999-809	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	12
assemblage-779-920	0	0	0	0	0	0	23	0	17	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	3
assemblage-750-265	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	15
assemblage-145-150	0	0	0	0	0	0	6	0	22	77	0	0	27	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	114	170	0	0	0	0	0	0	0	0	0	0	4
assemblage-383-901	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	23	5	0	0	0	20	33	0	0	0	42	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	10
assemblage-818-92	0	0	0	0	0	40	15	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	16	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	10
assemblage-779-928	0	0	0	0	0	0	71	0	0	72	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	32	270	0	0	0	0	0	0	0	0	0	13	10
assemblage-101-463	0	0	0	0	0	0	10	0	55	82	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	7	0	0	0	0	6	38	120	10	0	0	0	0	0	0	0	0	0	14
assemblage-618-780	11	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	48	0	0	82	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	7
assemblage-191-813	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	14
assemblage-467-253	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	9
assemblage-766-933	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	12
assemblage-763-309	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	9
assemblage-541-590	0	0	0	35	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	192	29	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	3
assemblage-436-255	0	0	0	0	0	0	92	0	0	60	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	43	257	0	0	0	0	0	0	0	5	0	6	8
assemblage-569-598	0	0	0	0	0	0	22	0	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	11	224	0	0	0	0	0	0	0	0	0	0	5
assemblage-819-111	0	17	0	0	0	0	20	0	0	84	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	27	106	0	0	0	0	0	0	0	0	0	0	5
assemblage-951-437	0	0	13	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	34	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	1
assemblage-786-950	0	0	0	0	0	0	94	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	7	0	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	5
assemblage-506-308	0	0	0	0	0	0	17	42	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	11	14	0	47	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	11	0	0	0	0	0	11
assemblage-840-870	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	6
assemblage-261-275	0	0	0	0	0	0	0	0	81	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	104	37	0	0	0	0	0	10	0	0	0	12
assemblage-897-236	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	137	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	5	0	0	0	0	23	0	5
assemblage-965-448	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	12
assemblage-826-101	0	0	0	61	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	212	28	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	6
