Assemblage_Name	585414-3-0	9304375-4-6327476	404229-4-6212554	404229-4-7531251	4-3541230-3	3220773-2-3	9345780-2-3	2504471-4-3	3-3-0	8552214-3-1	4-2668370-3	7244929-2-606767	2695900-4-1511534	4-2-6690876	4505553-4-3	3506785-4-3	5034546-2-6949036	5788601-2-3	1964432-2-2898417	2992088-4-4	7937604-3-0	4284225-2-2898417	8260495-2-2898417	4-3404556-3	7103532-2-606767	7846608-2-3	4-4-1511534	7244929-2-8531824	4-2-5283109	4-4-1076784	8527993-3-3511980	664761-2-3	9304375-4-4	8306339-4-1511534	8527993-5019433-0	8186580-3077164-3	4392689-4-4	4293034-3077164-3	1-1493498-2117340	1813106-2-3	8552214-8188053-1	5359480-2-3	4-4751027-5283109	4-7182618-3	4539042-4-3	4-5785429-606767	1-2845650-4	4-4-4	4-4-3	1-4-7055600	8527993-3-6853480	4-2-3	0-3-1	6241274-2-606767	4-4-6160069	4-2-606767	4-2-2898417	4-2-1809722	8337326-4-4	4-3077164-3	4-5622041-3	7768461-2-606767	4-5622041-2148780	8527993-3-0	1-4-4	1875854-4-4	4-2470601-606767	4-2-7472940	4-2-6949036	4-2-6409904	4-3554288-3	9304375-4-8525301	0-8637044-1	6258633-4-1511534	4-6990168-3	404229-4-4	4-2-130260	4-2117183-1511534	4-4-2169932	3803718-4-4
assemblage-205-814	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	8	0	0	13	0	0	0	0	0	154	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	57	0	0	9	0	0	0	0	0	0	0	0	14	10
assemblage-371-826	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	23	0	0	126	0	0	0	32	0	0	0	0	60	0	0	80	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-533-582	59	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	11	0	9	11	0	0	0	0	21	0	0	0	0	0	128	0	27	0	9	0	0	0	0	0	0	0	0	0	0	0	71	0	0	10	0	0	0	47	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-808-943	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	141	0	27	0	0	0	0	0	34	9	0	0	0	0	0	0	0	26	0	0	72	10	0	0	3
assemblage-596-807	23	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	40	0	0	0	87	17	0	0	0	5	0	0	0	5	0	53	0	0	4	5	0	0	0	0	0	0	0	0	18
assemblage-540-587	0	0	0	0	0	0	0	0	0	0	0	99	0	17	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	83	0	0	0	85	0	0	0	0	63	0	0	15	9	0	0	0	0	0	0	48	0	0	0	0	0	0	0	16
assemblage-447-857	0	0	0	0	0	0	0	0	17	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	18	109	7	0	0	0	0	0	0	0	0	0	0	23	140	0	0	0	14	0	0	0	29	0	0	0	0	0	0	27
assemblage-736-358	0	0	0	6	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	8	0	0	0	92	64	0	0	0	13	0	0	8	17	0	0	0	0	0	0	8	0	0	0	0	0	0	0	16
assemblage-958-360	0	0	0	0	0	17	0	0	126	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	96	69	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	43	0	0	0	15	0	0	0	0	0	0	10
assemblage-454-843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	74	157	5	0	0	0	0	0	0	0	0	0	0	33	175	0	0	0	0	0	0	0	3	0	4	0	0	0	0	12
assemblage-402-993	0	0	0	0	0	0	0	2	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	101	0	0	0	168	56	0	0	0	0	0	0	6	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-866-859	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	129	0	0	0	126	0	0	0	0	76	0	20	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-985-738	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	4	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	10	0	27	15	0	0	0	0	0	0	0	0	0	15	0	0	7	0	0	0	0	0	0	0	0	0	10
assemblage-801-92	0	0	0	0	0	0	0	0	0	0	0	106	0	27	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	66	0	0	0	94	3	0	0	0	50	0	0	15	6	0	0	0	0	0	0	69	0	0	0	0	0	0	0	16
assemblage-771-316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	51	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	127	0	0	43	0	0	0	110	0	0	0	0	0	0	0	0	90	0	31	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-977-744	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	40	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	28	0	0	13	0	0	0	15	9	0	0	0	0	0	0	0	0	0	89	0	0	61	0	0	0	0	0	0	0	0	0	13
assemblage-368-829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	8	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	34	0	0	0	152	0	0	0	0	53	0	0	12	13	0	0	0	0	0	0	16	0	0	0	0	0	0	0	10
assemblage-278-161	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	40	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	61	0	0	22	0	0	0	28	109	0	0	0	0	0	0	0	0	0	52	0	0	47	0	0	0	0	0	0	0	0	0	1
assemblage-516-571	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	52	0	0	0	120	0	7	0	0	0	0	0	0	0	19	0	0	0	0	0	127	0	0	96	0	0	0	19	0	0	0	0	6	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-766-303	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	58	0	0	0	153	20	0	0	0	0	0	0	0	10	0	0	0	0	0	0	28	0	0	0	0	0	0	0	10
assemblage-403-900	14	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	7	0	0	0	149	0	0	0	0	13	0	0	0	0	0	18	0	0	0	28	0	0	0	0	0	0	0	0	10
assemblage-768-310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	51	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	103	8	0	59	0	0	0	99	0	0	0	0	0	0	0	0	68	0	56	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-112-482	0	0	0	0	0	0	0	0	12	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	92	0	0	8	99	0	0	0	0	0	0	0	0	0	0	86	63	0	0	0	0	0	0	0	44	0	0	0	0	0	0	18
assemblage-630-843	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	33	43	0	0	0	0	0	0	0	0	0	7	0	0	9	0	0	0	0	0	0	0	0	0	16
assemblage-145-505	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	71	0	0	0	143	32	0	0	0	0	0	0	0	5	0	0	0	0	0	0	33	0	0	0	0	0	0	0	13
assemblage-943-353	0	0	0	0	0	12	0	0	122	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	91	83	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	31	0	0	0	20	0	0	0	0	0	0	10
assemblage-212-820	7	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	6	0	0	0	85	0	0	0	0	0	28	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	61	0	0	12	0	0	0	25	108	0	0	0	0	0	0	0	0	0	58	0	0	54	0	0	0	0	0	0	0	0	0	3
assemblage-401-583	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-605-799	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	7	0	0	0	122	31	0	0	0	0	0	0	0	12	0	154	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-874-862	0	0	0	14	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	20	0	0	0	86	38	0	0	0	29	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-755-317	73	0	0	0	0	0	0	6	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	93	0	0	0	47	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-441-260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	101	0	0	0	0	0	0	0	0	26	0	0	0	181	0	0	0	0	0	0	0	62	0	17	0	0	0	0	18
assemblage-666-310	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	163	0	12	0	0	0	0	0	42	0	0	0	0	0	0	0	0	27	0	0	69	0	0	0	11
assemblage-400-1003	0	0	0	0	0	0	0	8	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	99	0	0	0	149	59	0	0	0	0	0	0	12	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-275-182	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	167	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	87	0	0	13	0	0	0	0	0	0	0	0	5	9
assemblage-823-94	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	46	0	0	0	114	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	138	0	0	116	0	0	0	11	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-756-921	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	210	0	0	0	0	0	0	0	0	0	0	0	51	109	0	0	0	0	0	0	0	0	0	6	0	0	0	0	18
assemblage-466-841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	93	169	9	0	0	0	0	0	0	0	0	0	0	33	125	0	0	0	0	0	0	0	12	0	13	0	0	0	0	9
assemblage-961-871	52	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	16	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	88	0	28	0	119	15	0	0	0	0	6	0	0	0	0	40	0	0	5	0	0	0	0	0	0	0	0	0	8
assemblage-109-487	68	0	0	0	0	0	0	3	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	134	0	0	0	44	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-403-596	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-367-419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	56	0	0	0	0	0	0	0	0	42	0	0	0	200	0	0	0	0	0	0	0	67	0	19	0	0	0	0	20
assemblage-843-848	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	127	0	0	0	35	0	0	0	0	73	0	0	57	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-442-845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	9	19	4	0	0	0	0	0	0	0	0	0	0	22	203	0	0	0	0	0	0	0	15	0	0	0	0	0	0	21
assemblage-954-864	6	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	4	0	0	22	0	0	0	0	0	186	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	69	0	0	7	0	0	0	0	0	0	0	0	8	8
assemblage-355-450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	57	0	0	0	0	0	0	0	0	67	0	0	91	171	0	0	0	0	0	0	0	36	0	0	0	0	0	0	11
assemblage-103-500	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	72	0	0	0	132	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	18
assemblage-762-377	0	0	0	8	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	16	0	0	0	92	51	0	0	0	20	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-775-937	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	107	0	0	0	7	0	0	0	0	108	0	0	36	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-641-859	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	12	0	43	42	0	0	0	0	0	0	0	0	0	13	0	0	9	0	0	0	0	0	0	0	0	0	16
assemblage-918-230	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	158	0	0	0	126	0	0	0	0	67	0	14	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-385-584	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-514-309	80	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	130	0	0	0	41	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-645-144	6	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	170	0	0	0	0	20	0	0	0	0	0	21	0	0	0	29	0	0	0	0	0	0	2	0	14
assemblage-220-285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	47	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	136	0	0	37	0	0	0	109	0	0	0	0	0	0	0	0	77	0	41	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-498-329	112	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	29	0	21	0	14	0	0	0	0	0	0	0	0	0	0	0	82	0	0	38	0	0	0	16	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-867-863	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	11	0	0	0	34	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	76	0	0	0	101	18	0	0	0	53	0	0	25	22	0	0	0	0	0	0	8	0	0	0	0	0	0	0	17
assemblage-762-943	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	168	0	21	0	0	0	0	0	37	4	0	0	0	0	0	0	0	27	0	0	69	0	0	0	11
assemblage-647-322	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	95	0	0	0	2	0	0	0	0	118	0	0	41	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-956-869	37	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	7	12	0	0	0	0	17	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	68	0	28	0	139	11	0	0	0	0	8	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-348-821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	13	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	47	0	0	0	150	0	0	0	0	51	0	0	12	16	0	0	0	0	0	0	21	0	0	0	0	0	0	0	10
assemblage-803-103	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	37	0	0	0	116	0	5	0	0	0	0	0	0	0	14	0	0	0	0	0	129	0	0	96	0	0	0	31	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-367-826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	19	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	51	0	0	0	150	5	0	0	0	34	0	0	10	14	0	0	0	0	0	0	20	0	0	0	0	0	0	0	6
assemblage-493-756	5	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	55	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	62	0	0	13	0	0	0	29	85	0	0	0	0	0	0	0	0	0	53	0	0	34	0	0	0	0	0	0	0	0	0	1
assemblage-735-364	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	29	0	0	105	0	0	0	38	0	0	0	0	71	0	0	58	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-174-175	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	145	6	0	0	0	0	0	0	0	0	0	0	14	140	0	0	0	8	0	0	0	48	0	0	0	0	0	0	14
assemblage-945-370	0	0	0	0	0	13	0	0	133	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	83	85	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	37	0	0	0	13	0	0	0	0	0	0	7
assemblage-478-257	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	169	0	24	0	0	0	0	0	23	0	0	0	0	0	0	0	0	31	0	0	50	0	0	0	17
assemblage-505-311	100	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	46	0	14	0	9	0	0	0	0	0	0	0	0	0	0	0	101	0	0	40	0	0	0	18	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-815-105	52	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	2	0	11	8	0	0	0	0	14	0	0	0	0	0	150	0	18	0	10	0	0	0	0	0	0	0	0	0	0	0	71	0	0	8	0	0	0	48	38	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-984-355	0	0	0	0	0	15	0	0	117	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	79	84	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	39	0	0	0	30	0	0	0	0	0	0	7
assemblage-497-311	33	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	8	0	0	0	79	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	70	0	0	0	72	14	0	0	0	19	0	0	0	29	0	3	0	0	0	0	12	0	0	0	0	0	0	0	14
assemblage-994-556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	15	130	0	0	0	138	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	53	0	0	13	0	0	0	9
assemblage-874-851	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	140	0	0	0	103	0	0	0	0	96	0	16	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-559-595	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	149	12	0	0	0	0	0	0	0	0	0	0	10	130	0	0	0	0	0	0	0	35	0	0	0	0	0	0	10
assemblage-227-302	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	72	0	0	0	126	35	0	0	0	0	0	0	0	3	0	0	0	0	0	0	33	0	0	0	0	0	0	0	10
assemblage-644-334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	96	0	0	0	139	29	0	0	0	0	0	0	58	83	0	0	0	0	0	0	0	0	0	0	52	0	0	0	5
assemblage-528-569	11	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	9	0	0	0	73	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	71	0	0	0	80	22	0	0	0	30	0	0	6	19	0	0	0	0	0	0	10	0	0	0	0	0	0	0	28
