Assemblage_Name	1347817-0-2	2-0-5244516	1-1-1	2-0-2413411	6859665-0-2	2-7419905-2	2-6307046-2	2-9172384-2	2-7124312-2276679	2-0-555609	2-599003-2	9679450-0-2276679	5416679-0-2	2-0-7765875	7794732-0-2	2329702-0-2	2-1464537-2	278522-0-276209	278522-3904446-2	2-0-7793833	6774485-0-2	2-230678-2	1-4-2215603	5216123-0-0	2-2217009-2	3595049-0-2	2-3511484-424385	2-603275-2	1634844-0-2	9679450-6110353-2276679	6686974-0-2	2-0-1150819	2-0-6237654	2-0-82563	0-0-0	2622172-0-2	9983436-0-2	2-1875055-2	278522-0-2	2-0-4237150	3845800-0-2	3628084-0-2	0-6500049-0	9780007-0-2	2-0-424385	2-0-1760445	125480-0-2	278522-0-2272640	2-0-2	2-8747948-2276679	8699435-0-2	1-4-0	2-0-842876	3-4-4	2-0-3812677	2-0-2276679	3-4-8006948	2-4341609-7068528	2-9059773-2	8132903-0-2	2-0-7068528	858295-9567499-0	278522-0-9403741
assemblage-823-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	15	51	0	0	0	0	239	0	0	50	0	0	0	0	26	0	0	0	0	0	18
assemblage-259-175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	94	17	0	0	0	0	0	0	0	0	138	17	0	0	0	0	33	124	0	0	0	0	9	0	6
assemblage-238-294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	24	81	0	0	0	0	30	0	18
assemblage-793-937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	54	0	0	0	0	0	403	0	0	0	1	0	0	0	0	0	0	0	20	0	11
assemblage-642-157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	36	0	0	0	0	0	9	0	0	0	232	0	0	0	0	0	0	181	0	0	0	0	0	0	26
assemblage-386-578	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	56	0	0	0	0	0	0	0	0	0	122	0	0	219	0	2	0	0	38	0	0	0	0	0	10
assemblage-607-790	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	10	0	0	0	0	40	0	0	0	0	0	11	0	0	0	239	0	0	0	0	0	0	173	0	0	0	0	0	0	11
assemblage-912-205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	60	17	0	0	0	0	343	0	0	0	0	0	0	30	0	0	0	0	0	0	4
assemblage-410-1014	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	4	0	0	0	0	0	34	0	0	0	307	0	0	0	0	0	2	60	0	0	0	0	0	0	19
assemblage-620-164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	133	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	57	25	0	0	0	0	38	0	4
assemblage-951-342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	196	0	0	0	23	0	0	0	0	0	0	0	0	0	120	0	0	23	0	0	0	0	0	0	0	0	0	0	6
assemblage-799-102	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	74	0	0	0	28	0	0	0	0	36	0	0	0	5	259	0	0	27	0	0	0	39	8	0	0	0	0	0	7
assemblage-352-864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	21	0	23	0	16	0	0	0	267	0	5	0	0	0	0	71	0	0	0	0	0	0	7
assemblage-963-868	0	22	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	107	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	53	0	0	0	0	0	45	0	11
assemblage-357-864	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	95	39	0	0	0	0	234	0	0	0	0	0	0	65	0	0	0	0	17	0	7
assemblage-344-429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	20	0	5	0	0	0	21	0	0	0	0	28	0	0	0	0	336	0	0	0	0	0	0	32	0	0	0	0	6	0	18
assemblage-290-286	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-363-462	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	24	0	0	0	66	0	0	0	47	78	0	0	0	0	248	0	0	0	0	0	0	10	0	0	0	0	0	0	11
assemblage-489-327	0	0	0	0	0	0	6	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	66	0	0	0	234	0	0	0	0	0	48	57	0	0	0	0	0	0	24
assemblage-756-230	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	8	7	0	0	375	0	0	0	0	0	0	6	0	0	0	0	0	0	12
assemblage-463-280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	11	0	0	0	83	0	0	0	53	0	0	0	0	0	309	0	0	0	28	0	0	0	0	0	0	0	0	0	10
assemblage-216-821	0	0	0	0	12	0	0	0	54	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	93	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	98	32	0	0	0	0	15	0	4
assemblage-669-336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	12	0	32	0	28	0	0	0	239	0	10	0	0	0	0	81	0	0	0	0	0	0	19
assemblage-119-470	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	39	0	0	0	0	224	0	0	6	0	0	0	0	0	0	0	0	0	0	9
assemblage-791-118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	93	0	0	0	28	46	0	0	0	0	243	0	0	43	0	0	0	0	22	0	0	0	0	0	18
assemblage-958-370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	180	0	0	0	40	0	0	0	0	0	0	0	0	0	105	0	0	24	0	0	0	0	0	0	0	0	0	0	13
assemblage-107-490	0	0	0	0	0	0	13	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	26	0	0	0	0	0	0	0	0	0	0	58	0	0	0	230	0	0	0	0	0	49	53	0	0	0	0	0	0	21
assemblage-949-365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	189	0	0	0	36	0	0	0	0	0	0	0	0	0	139	0	0	28	0	0	0	0	0	0	0	0	0	0	5
assemblage-516-770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	92	13	0	0	0	0	0	0	0	0	145	0	0	0	0	0	28	135	0	0	0	0	3	0	6
assemblage-770-926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0	110	0	0	0	0	44	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-395-903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	116	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	69	30	0	0	0	0	38	0	3
assemblage-563-597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	11	0	80	0	0	0	148	0	0	0	0	0	0	0	0	18	164	0	0	5	0	0	0	0	0	0	0	0	0	0	12
assemblage-816-95	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	14	0	0	0	0	7	0	0	0	0	26	0	0	0	0	0	10	9	0	0	366	0	0	0	0	0	0	8	0	0	0	0	10	0	2
assemblage-471-239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	73	5	0	0	0	0	386	0	0	0	7	0	0	0	0	0	0	0	12	0	6
assemblage-262-172	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	113	0	0	0	0	0	13	0	0	0	188	0	0	0	0	0	37	53	0	0	0	0	29	0	29
assemblage-983-722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	66	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	62	15	0	0	0	0	152	0	12
assemblage-657-321	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	99	42	0	0	0	0	247	0	0	0	0	0	0	56	0	0	0	0	17	0	1
assemblage-925-224	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	83	0	0	0	0	13	0	0	0	0	288	0	0	0	0	0	0	40	0	0	0	0	0	0	6
assemblage-945-351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	161	0	0	0	46	0	0	0	0	0	0	0	0	0	135	0	0	14	0	0	0	0	0	0	0	0	0	0	8
assemblage-271-166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	59	0	0	0	167	0	0	0	0	0	41	130	0	0	0	0	33	0	13
assemblage-604-798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	116	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	70	27	0	0	0	0	37	0	11
assemblage-906-226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	23	62	0	0	0	337	0	0	0	0	0	0	56	0	0	0	0	9	0	3
assemblage-618-855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	20	165	0	0	0	0	0	12	0	0	0	220	0	0	0	0	0	42	27	0	0	0	0	0	0	8
assemblage-510-764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	74	10	0	0	0	0	0	0	0	0	127	0	0	0	0	0	46	131	0	0	0	0	13	0	9
assemblage-272-157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	76	4	0	0	0	0	0	0	0	0	158	0	0	0	0	0	29	133	0	0	0	0	8	0	10
assemblage-1005-552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	37	0	0	0	66	0	0	0	42	79	0	0	0	0	242	0	0	0	0	0	0	18	0	0	0	0	0	0	7
assemblage-755-235	0	0	0	0	0	0	0	0	0	0	0	63	0	0	6	0	0	0	0	0	34	0	0	0	0	0	0	7	0	26	0	0	0	11	0	0	0	0	62	0	0	0	9	0	0	0	0	0	239	0	0	0	0	0	0	10	0	0	0	33	0	0	0
assemblage-1009-796	0	0	0	0	10	0	0	0	42	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	299	0	0	0	0	0	15	0	0	0	0	0	83	0	15
assemblage-937-434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	4	117	0	0	0	0	0	6	0	0	0	213	0	0	0	0	0	54	22	0	0	0	0	49	0	20
assemblage-117-516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	83	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	6	0	0	0	0	0	0	18
assemblage-524-564	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	30	0	0	0	0	12	0	0	0	0	16	0	0	0	0	0	6	6	0	0	351	0	0	0	0	0	0	7	0	0	0	0	4	0	5
assemblage-213-296	0	0	0	0	0	0	5	0	27	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	6	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	71	0	0	0	245	0	0	0	0	0	39	57	0	0	0	0	0	0	26
assemblage-753-311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	79	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-505-307	0	0	0	3	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	2	0	0	48	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-205-814	0	19	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	118	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	48	0	0	0	0	0	46	0	12
assemblage-371-826	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	75	0	0	0	4	5	0	0	0	0	268	0	0	0	0	0	0	37	0	0	0	0	0	0	5
assemblage-533-582	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	9	0	0	0	0	0	56	0	0	0	297	0	0	0	0	0	0	53	0	0	0	0	0	0	24
assemblage-808-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	15	0	0	0	12	11	0	0	0	0	402	0	0	0	32	0	0	0	0	0	0	0	0	0	3
assemblage-596-807	0	0	0	0	0	0	0	0	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	21	0	0	0	0	60	0	0	0	0	0	9	0	0	0	272	0	0	0	0	0	17	39	0	0	0	0	34	0	13
assemblage-540-587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	0	18	0	0	0	0	0	5	0	0	0	382	0	0	0	0	0	0	6	0	0	0	0	4	0	14
assemblage-447-857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	55	0	0	0	86	0	0	0	0	35	0	0	0	2	234	0	0	24	0	0	0	9	9	0	0	0	0	0	21
assemblage-736-358	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	7	18	0	7	0	0	0	282	0	0	0	0	0	0	45	0	0	0	0	0	0	11
assemblage-958-360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	220	0	0	0	32	0	0	0	0	0	0	0	0	0	122	0	0	9	0	0	0	0	0	0	0	0	0	0	10
assemblage-454-843	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	55	0	0	0	37	0	0	0	0	33	0	0	0	13	255	0	0	27	0	0	0	42	5	0	0	0	0	0	17
assemblage-402-993	0	0	0	0	0	0	0	0	0	0	0	57	0	0	7	0	0	0	0	0	25	0	0	0	0	0	0	0	0	18	0	0	0	21	0	0	0	0	43	0	0	0	12	0	0	0	0	0	274	0	0	0	0	0	0	11	0	0	0	28	0	0	4
assemblage-866-859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	47	22	0	0	0	0	340	0	0	0	0	0	0	18	0	0	0	0	0	0	8
assemblage-985-738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	18	157	0	0	0	0	0	15	0	0	0	232	0	0	0	0	0	41	23	0	0	0	0	0	0	2
assemblage-801-92	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	24	0	0	0	0	7	0	0	0	0	24	0	0	0	0	0	3	3	0	0	353	0	0	0	0	0	0	7	0	0	0	0	0	0	12
assemblage-771-316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	67	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-977-744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	92	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	23	58	0	0	0	0	0	0	6
assemblage-368-829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	17	71	0	0	0	327	0	0	0	0	0	0	61	0	0	0	0	7	0	2
assemblage-278-161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	69	0	0	0	180	0	0	0	0	0	51	107	0	0	0	0	31	0	13
assemblage-516-571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	27	0	0	0	0	0	35	0	0	0	261	0	0	0	0	0	0	28	0	0	0	0	12	0	3
assemblage-766-303	0	0	0	14	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	6	0	0	49	0	0	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-403-900	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	42	0	0	0	0	42	0	0	0	0	0	32	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-768-310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	103	0	0	0	0	0	6	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	9
