Assemblage_Name	8274091-2-2	3-2-5626839	1-1-3	3-2-7229580	0-9767903-3	460007-3-3	1-0-1	3027845-2-2	6798467-2-2	8719864-4-0	1-1141281-3	8595189-2-2	5932291-2-4792618	3-2-5880290	0-1-0	0-4993264-3	2-4-995259	2-4-8557595	9352451-2-2	7175272-2-2	460007-7457213-3	2-4-6480283	3-5086362-2	275734-2-2	1-8678043-3	3-2-9287723	4716043-5086362-2	7377577-1-0	8890354-2-2	1-6025299-3	0-3-3	3-2-5597759	2-4-0	3521467-2-4792618	2-4-775253	3960093-2-2	0-1466808-3	332423-2-2	275021-2-2	2-4-4821555	0-3-6587199	278962-1-3	3-7334711-2	3-576399-2	3-2-2	3-2-5615730	0-5385850-3	6516226-4-0	3-1146080-2	0-3-320774	0-2064172-3
assemblage-468-265	0	0	9	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	17	0	34	0	74	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	1
assemblage-407-904	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	10	0	0	12	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0
assemblage-730-369	0	0	0	6	0	8	0	0	0	32	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	102	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	8
assemblage-940-453	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	209	0	0	6	0	0	5
assemblage-171-164	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	53	0	147	0	6	0	0	0	0	0	0	0	0	0	0	0	156	0	58	0	0	0	9
assemblage-993-792	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	396	0	0	0	0	0	6
assemblage-368-841	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	157	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	6
assemblage-541-582	45	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	8	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	13
assemblage-614-784	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	4
assemblage-171-169	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	56	0	128	0	9	0	0	0	0	0	0	0	0	0	0	0	149	0	58	0	0	0	9
assemblage-823-113	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	57	0	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	10
assemblage-259-175	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	383	0	0	0	0	0	3
assemblage-238-294	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	10	0	0	0	0	0	0	0	0	0	0	0	396	0	0	0	0	0	5
assemblage-793-937	0	4	54	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	102	0	4	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	20
assemblage-642-157	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	6
assemblage-386-578	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	153	0	0	0	0	0	0	0	0	12	0	0	200	0	0	0	0	0	4
assemblage-607-790	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	2
assemblage-912-205	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	83	0	0	0	0	0	0	0	0	0	11	0	288	0	0	0	0	0	11
assemblage-410-1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	64	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0
assemblage-620-164	0	0	0	0	0	0	0	47	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	40	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	0	2
assemblage-951-342	0	0	6	0	0	0	23	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	270	0	21	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	7
assemblage-799-102	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	59	0	137	0	11	0	0	0	0	0	0	0	0	0	0	0	159	0	52	0	0	0	10
assemblage-352-864	0	0	23	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	75	0	160	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	7
assemblage-963-868	0	0	0	0	0	0	0	37	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	7
assemblage-357-864	0	0	125	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	48	0	78	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	7
assemblage-344-429	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	22	0	151	0	94	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	9
assemblage-290-286	0	0	12	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	5	0	0	0	41	0	127	0	0	0	2
assemblage-363-462	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	87	0	34	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0
assemblage-489-327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	14	6	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	15
assemblage-756-230	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	95	0	12	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	7
assemblage-463-280	0	0	13	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	0	72	0	29	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	8
assemblage-216-821	0	0	0	0	0	0	0	83	8	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	51	11	0	10	0	0	0	0	0	0	0	0	297	0	0	0	0	0	7
assemblage-669-336	0	0	12	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	72	0	167	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	8
assemblage-119-470	0	0	95	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	18
assemblage-791-118	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	52	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	6
assemblage-958-370	0	0	11	0	0	0	28	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	258	0	14	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	8
assemblage-107-490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	19	4	0	0	0	0	0	0	0	0	0	0	0	0	359	0	0	0	0	0	15
assemblage-949-365	0	0	0	0	0	0	23	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	264	0	22	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	9
assemblage-516-770	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	401	0	0	0	0	0	7
assemblage-770-926	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	4	12	0	31	0	123	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	5
assemblage-395-903	0	0	0	0	0	0	0	72	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	2
assemblage-563-597	0	0	45	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	13	0	0	129	0	38	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	21
assemblage-816-95	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	71	0	11	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	13
assemblage-471-239	0	11	68	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	71	0	11	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	14
assemblage-262-172	0	0	0	0	0	0	0	44	0	0	0	0	0	10	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	5
assemblage-983-722	0	0	0	0	0	0	0	25	0	0	0	23	0	5	0	0	0	0	0	0	0	0	30	0	0	0	11	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	5
assemblage-657-321	0	0	115	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	91	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	17
assemblage-925-224	0	0	0	13	0	0	0	0	0	22	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	132	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	13
assemblage-945-351	0	0	5	0	0	0	16	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	291	0	24	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	6
assemblage-271-166	0	0	0	0	0	0	0	16	0	0	0	0	0	15	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	2
assemblage-604-798	0	0	0	0	0	0	0	71	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	7
assemblage-906-226	33	0	0	58	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	47	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	7
assemblage-618-855	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	3
assemblage-510-764	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	1
assemblage-272-157	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	16
assemblage-1005-552	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	90	0	15	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	6
assemblage-755-235	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	77	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	3
assemblage-1009-796	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	422	0	0	0	0	0	2
assemblage-937-434	0	0	0	0	0	0	0	58	0	0	0	0	0	13	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	21
assemblage-117-516	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	29	0	0	0	0	0	0	0	0	0	0	0	0	422	0	0	0	0	0	21
assemblage-524-564	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	98	0	28	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	4
assemblage-213-296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	21	12	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	15
assemblage-753-311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	19	0	0	0	0	0	0	0	0	0	0	0	0	453	0	0	0	0	0	15
assemblage-505-307	4	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	86	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	6
assemblage-205-814	0	0	0	0	0	0	0	51	0	0	0	0	0	34	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	4
assemblage-371-826	0	0	0	10	0	0	0	0	0	44	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	102	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	13
assemblage-533-582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	67	0	0	0	0	0	0	0	0	0	0	0	397	0	0	0	0	0	4
assemblage-808-943	0	0	15	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	16	0	26	0	91	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	3
assemblage-596-807	0	0	0	0	0	0	0	45	0	0	0	0	0	6	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	11
assemblage-540-587	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	97	0	8	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	2
assemblage-447-857	0	0	44	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	14	0	97	0	48	0	0	0	0	0	0	0	0	0	0	0	225	0	22	0	0	0	17
assemblage-736-358	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	187	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	9
assemblage-958-360	0	0	3	0	0	0	24	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	283	0	25	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	23
assemblage-454-843	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	62	0	123	0	19	0	0	0	0	0	0	0	0	0	0	0	159	0	48	0	0	0	14
assemblage-402-993	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	60	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	5
assemblage-866-859	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	75	0	0	0	0	0	0	0	0	0	12	0	327	0	0	0	0	0	4
assemblage-985-738	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	202	0	0	9	0	0	5
assemblage-801-92	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	112	0	10	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	5
assemblage-771-316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	35	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	9
assemblage-977-744	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	19	327	0	0	0	0	0	10
assemblage-368-829	33	0	0	37	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	55	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	6
assemblage-278-161	0	0	0	0	0	0	0	8	0	0	0	0	0	20	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	2
assemblage-516-571	35	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	8	0	0	0	0	0	0	0	0	0	0	0	404	0	0	0	0	0	11
assemblage-766-303	10	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	80	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	3
assemblage-403-900	0	0	0	0	0	0	0	56	0	0	0	0	6	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	2
assemblage-768-310	5	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	27	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	11
assemblage-112-482	0	0	112	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	15
assemblage-630-843	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	12
assemblage-145-505	9	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	71	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	10
assemblage-943-353	0	0	5	0	0	0	29	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	279	0	25	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	15
assemblage-212-820	0	0	0	0	0	0	0	10	0	0	0	0	0	6	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	3
assemblage-401-583	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	212	0	0	0	0	0	0	0	0	9	0	0	158	0	0	0	0	0	6
assemblage-605-799	0	0	0	0	0	0	0	57	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	26	0	0	0	0	0	0	0	0	0	0	0	382	0	0	0	0	0	5
assemblage-874-862	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	164	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	9
assemblage-755-317	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	9	0	0	0	0	0	0	0	0	0	0	0	415	0	0	0	0	0	3
assemblage-441-260	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	28	0	143	0	112	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	1
assemblage-666-310	0	0	6	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	11	0	25	0	85	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	7
assemblage-400-1003	0	0	0	0	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	55	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	5
assemblage-275-182	0	0	0	0	0	0	0	46	0	0	0	0	0	25	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	1
assemblage-823-94	46	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	6	0	0	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	16
assemblage-756-921	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	88	0	18	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	7
assemblage-466-841	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	43	0	133	0	9	0	0	0	0	0	0	0	0	0	0	0	182	0	48	0	0	0	10
assemblage-961-871	0	0	0	0	0	0	0	112	9	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	61	6	0	3	0	0	0	0	0	0	0	0	253	0	0	0	0	0	8
assemblage-109-487	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	5	0	0	0	0	0	407	0	0	0	0	0	9
assemblage-403-596	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	189	0	0	0	0	0	0	0	0	10	0	0	189	0	0	0	0	0	5
assemblage-367-419	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	27	0	132	0	91	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	2
assemblage-843-848	0	0	0	5	0	0	0	0	0	29	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	109	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	20
assemblage-442-845	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	52	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	4
