Assemblage_Name	7188595-4177587-4503448	1481085-9259011-4503448	4061605-5202267-924064	8112335-1-4	4591948-1-4	4379803-1-4360921	1202815-8836844-1	3-4-6489941	2-2-946203	4061605-4-4965306	3-9243095-9375161	7188595-2-7075101	2-7349875-4651101	2706093-2-4503448	2-4198129-3	6814220-4-4965306	2-1-4	2-2609629-3	3-3867104-1	3-1198434-1	3-2-0	3085089-4-4965306	2-1269056-4	4379803-1-4423734	8393055-8836844-1	2-1-9337505	4061605-4-6882242	4241780-5883867-0	3-9243095-1	3-6303615-1	7188595-6987583-4503448	2-7331489-4	3-4-4926771	1655953-1-4651101	7131945-1-4	5170056-2-3	4061605-9360846-1	404327-2609629-3	6609415-4051514-1	1426369-4-1	4241780-5883867-3063561	4-1-9691298	4-9127735-4	3391537-2-3	7188595-2-1304301	4454921-4-1	2-7768214-3	2-3564831-4	3-4051514-1	4061605-4-6308110	2-8333186-4	3720538-4-1	405409-1-4	3-6845235-1	2-2-3	2-7236553-4	7188595-1935022-4503448	2-3611234-4	3701835-9243095-1	7975903-2-4503448	4241780-4738587-0	3-3707842-1	2-4074751-3	2-4743065-4	3-4-1	8700069-2-0	6814220-4-7796371	4061605-4-6136391	6813708-1-9179327	2-7958684-4	2-1-2306962	3-4-881302	3-9243095-8013446	7188595-2-4503448	4061605-4-1	3-7280905-1	4822478-9243095-1	4061605-1205484-1	4-1-4	3-8836844-1	3-4-3859910	2-7351290-4	2-107831-3	4061605-5202267-4965306	4241780-4-0	7188595-8587623-4503448	2-9558558-4	3-4-3818354	4061605-5052529-4965306	8801197-1-4	7188595-9259011-4503448	3-4-3190469	3732681-2-4503448	3267573-2-3	2-1-4651101	3-1379557-1	9031519-4-0	4379803-1-4	1176437-2-3	4061605-6695976-4965306	3-674938-1	2-1-90538	2-1-4866781	3-9243095-7392254	3-4-5543028
assemblage-468-265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-407-904	0	0	0	0	11	0	0	0	0	45	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	121	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	7
assemblage-730-369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	111	8	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	272	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-940-453	0	0	0	0	18	0	0	0	0	101	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	77	0	0	65	0	0	0	0	0	9	0	0	0	0	0	56	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-171-164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	120	0	0	0	10	15	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-993-792	0	0	0	0	30	0	0	0	0	48	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	89	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	12	0	0	0	0	0	0	15
assemblage-368-841	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	59	0	0	0	0	10	0	0	0	117	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-541-582	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	154	17	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	112	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	14
assemblage-614-784	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	61	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-171-169	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	118	0	0	0	8	18	0	0	0	0	0	0	0	91	0	0	0	0	7	0	0	0	0	0	27	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	5
assemblage-823-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	200	0	15	0	0	0	0	0	0	0	54	8	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-259-175	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	91	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-238-294	0	0	0	0	0	0	0	0	0	69	0	0	43	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	66	0	0	0	0	0	9	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	11	0	0	0	0	19
assemblage-793-937	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	43	0	0	0	90	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	10
assemblage-642-157	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	91	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-386-578	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-607-790	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	61	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-912-205	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	40	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	59	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	66	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-410-1014	0	0	0	0	0	0	0	0	0	22	0	0	21	0	0	0	122	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-620-164	0	0	0	0	60	0	0	0	0	0	0	0	20	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	112	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-951-342	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	25	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	18	16	0	250	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-799-102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	150	0	0	0	6	20	0	0	0	0	0	0	0	92	0	0	0	0	11	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-352-864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	7	0	0	72	0	0	0	0	0	0	0	0	145	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-963-868	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	3	15	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-357-864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	106	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	13	4	0	0	21	0	0	0	0	0	0	0	0	38	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-344-429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	29	45	0	0	130	4	0	0	0	0	0	0	0	0	14	0	0	29	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-290-286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-363-462	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	31	0	0	0	46	0	0	0	0	0	0	0	0	36	0	7	0	0	0	0	0	0	0	0	30	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-489-327	0	0	0	0	0	0	0	0	0	133	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	219	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	18
assemblage-756-230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	9	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	146	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	21
assemblage-463-280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	15	0	0	0	20	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-216-821	0	0	0	0	38	0	0	0	0	63	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	52	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	119	0	0	49	0	0	0	0	0	55	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	25	22
assemblage-669-336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	5	0	0	59	0	0	0	0	0	0	0	0	146	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-119-470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	9	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	5	23	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-791-118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	218	0	32	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-958-370	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	19	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	31	22	0	213	84	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-107-490	0	0	0	0	0	0	0	0	0	157	0	0	13	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	201	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	18
assemblage-949-365	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	26	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	5	31	0	275	61	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-516-770	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	7	0	9	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	138	0	2	0	0	0	0	0	0	68	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	38
assemblage-770-926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	17	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	41	0	0	14	27	0	0	0	0	0	0	0	18	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-395-903	0	0	0	0	60	0	0	0	0	9	0	0	30	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	98	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	13
assemblage-563-597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	24	0	0	85	33	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	30
assemblage-816-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	129	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	24
assemblage-471-239	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	31	0	0	0	115	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	7
assemblage-262-172	0	0	0	0	33	0	0	0	0	41	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	116	0	0	16	0	0	0	0	0	44	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	30
