Assemblage_Name	3813449-3-3	2461378-3-5389748	3-289391-3	2-7741147-1	3448748-2-5613479	8001511-1-9292528	2-1-1	2455972-1-9292528	5279799-2-5613479	2461378-3-6639933	4355133-1804597-3	8722369-3-3	0-6647210-2	2-55185-1	2461378-3-9394805	2-1-2226815	3-3-3	2-2597850-9292528	2461378-9951436-3	3011205-3-3	4-4333399-5613479	1201289-1-2226815	0-0-2	4355133-3-3	8722369-1174511-8883962	0-4007064-2	2461378-3-7062784	4-2-5613479	2-2410738-1	5148645-2-5613479	7161121-3-3138013	4-8288050-381102	2-1-9292528	3818358-4007064-2	2-2183055-1	3197096-1-9292528	6673706-3-3	2-1-8559832	1309614-1-1	3-3-5634506	5285210-2-5613479	9353836-3-3	8622280-8288050-381102	8496631-1-2226815	2-2406054-1	2461378-3-3	2-1-407035	1978556-2597850-9292528	3-3-4819319	4-8458834-5613479	2461378-3-3138013	2274389-3-3	8722369-1174511-3	6879000-3-3	3-3-8285463	4-1-0	9020516-2-5613479	3-1152600-3	8979457-2-5613479	5564370-3-3	5290577-1-1	0-85814-2	8722369-5802752-3
assemblage-768-310	0	0	17	0	0	0	63	0	0	0	0	0	0	0	0	0	151	54	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	80	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-112-482	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	118	0	0	0	0	0	34	0	0	12	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	4	22
assemblage-630-843	79	20	0	0	0	0	92	0	0	0	0	12	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-145-505	0	0	8	0	0	0	224	0	0	0	0	29	0	0	0	36	51	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	13	12	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-943-353	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	49	0	0	0	64	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	26
assemblage-212-820	0	0	0	0	0	0	34	0	0	0	0	212	0	0	0	12	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
assemblage-401-583	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	145	0	0	0	0	132	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	8	0	0	0	11
assemblage-605-799	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	12	123	11	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	29	11	0	0	0	0	0	5	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-874-862	0	0	0	0	0	0	19	0	0	0	0	16	0	0	0	181	95	34	0	0	0	0	0	70	0	0	0	27	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-755-317	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	93	110	98	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-441-260	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	56	35	0	0	0	0	0	20	0	0	0	0	219	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-666-310	0	0	0	0	0	0	59	0	0	0	0	6	0	0	0	0	114	105	0	0	0	0	0	0	0	0	0	175	0	10	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-400-1003	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	151	110	103	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	15
assemblage-275-182	0	0	0	0	0	0	133	0	0	0	0	92	0	0	0	10	24	0	0	0	0	0	0	0	0	0	0	34	9	0	0	0	0	0	14	32	0	0	0	0	0	5	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-823-94	0	0	31	0	0	0	67	0	0	0	0	14	0	0	0	0	238	14	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	13	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-756-921	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	93	127	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-466-841	0	0	0	0	8	0	67	0	0	0	0	0	0	0	0	82	7	0	0	0	0	0	14	0	0	17	0	143	0	0	0	24	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-961-871	0	0	0	0	0	0	131	0	0	0	0	45	0	0	0	20	52	0	8	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-109-487	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	91	107	78	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	21
assemblage-403-596	0	0	0	0	12	0	9	0	0	0	0	0	0	0	0	9	40	0	0	0	0	0	127	0	0	4	0	136	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	6	0	0	0	6
assemblage-367-419	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	75	41	0	0	0	0	0	8	0	0	0	0	209	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-843-848	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	142	63	0	0	7	16	0	32	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	20
assemblage-442-845	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	30	89	0	0	0	0	0	16	0	0	64	0	238	0	0	0	7	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-954-864	0	0	0	0	0	0	156	0	0	0	0	71	0	0	0	2	26	0	0	0	0	0	0	0	0	0	0	17	18	0	0	0	0	0	17	42	0	0	0	0	0	10	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-355-450	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	110	33	0	0	0	0	0	15	0	0	0	0	157	0	0	0	12	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-103-500	0	0	11	0	0	0	220	0	0	0	0	17	0	0	0	50	50	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	7	14	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-762-377	0	0	0	0	0	0	15	0	0	0	0	15	0	0	0	154	82	36	0	0	0	0	0	80	0	0	0	40	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-775-937	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	74	277	0	0	0	0	0	0	8	0	0	0	79	0	0	0	5	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-641-859	90	20	0	0	0	0	81	0	0	0	0	20	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-918-230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	130	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	45	0	0	0	14	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-385-584	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	9	48	0	0	0	0	0	139	0	0	0	0	112	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	5	0	0	0	13
assemblage-514-309	0	0	3	0	0	0	15	0	0	0	0	0	0	0	0	103	116	88	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-645-144	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	60	43	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	164	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-220-285	0	0	6	0	0	0	87	0	0	0	0	0	0	0	0	0	142	54	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-498-329	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	7	97	19	0	0	0	0	0	10	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-867-863	0	0	0	0	0	0	13	0	0	0	0	20	0	0	0	65	116	21	0	0	0	12	0	28	0	0	0	107	0	0	0	0	0	0	0	45	0	0	0	0	0	33	0	0	0	4	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	20
assemblage-762-943	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	106	127	0	0	0	0	0	0	0	0	0	166	0	9	0	0	11	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-647-322	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	61	267	0	0	0	0	0	0	5	0	0	0	72	0	0	0	10	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-956-869	0	0	0	0	0	0	137	0	0	0	0	37	0	0	0	17	65	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-348-821	0	0	0	0	0	0	58	0	0	0	0	71	0	0	0	10	108	0	0	0	0	0	0	9	0	0	0	170	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-803-103	0	0	24	0	0	0	73	0	0	0	0	11	0	0	0	0	261	18	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-367-826	0	0	0	0	0	0	51	0	0	0	0	82	0	0	0	8	105	0	0	0	0	0	0	2	0	0	0	196	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-493-756	0	0	0	0	0	0	20	0	0	0	0	215	0	0	0	12	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-735-364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	65	0	0	9	20	0	26	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	18
assemblage-174-175	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	206	20	0	0	0	0	0	32	0	0	44	0	108	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-945-370	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	62	0	0	0	56	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	21
assemblage-478-257	0	0	0	0	0	0	49	0	0	0	0	6	0	0	0	0	100	123	0	0	0	0	0	0	0	0	0	190	0	8	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-505-311	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	9	98	29	0	0	0	0	0	4	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-815-105	0	0	0	0	0	0	37	0	0	0	8	0	0	0	0	42	123	49	0	0	0	0	0	51	0	0	0	104	0	0	0	0	0	0	0	52	0	0	0	0	0	5	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-984-355	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	66	0	0	0	63	8	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	16
assemblage-497-311	0	0	5	0	0	0	104	0	0	0	0	11	0	0	0	40	104	52	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	22	0	0	0	0	0	28	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-994-556	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	12	110	7	0	0	0	0	0	0	0	0	0	124	0	0	0	38	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-874-851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	136	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	60	0	0	0	18	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-559-595	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	169	29	0	0	0	0	0	31	0	0	24	0	133	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-227-302	0	0	6	0	0	0	229	0	0	0	0	24	0	0	0	36	58	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	9	6	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-644-334	0	0	0	0	0	0	51	0	0	0	0	74	0	0	0	21	139	53	0	0	0	0	0	0	0	0	0	40	0	0	0	0	26	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	5	0	16
assemblage-528-569	0	0	13	0	0	0	52	0	0	0	0	13	0	0	0	54	143	57	0	0	0	0	0	28	0	0	0	45	0	0	0	0	0	0	0	37	0	0	0	0	0	22	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-988-792	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	75	41	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	169	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-554-568	0	0	0	0	0	0	27	0	0	0	9	0	0	0	0	53	118	56	0	0	0	0	0	61	0	0	0	85	0	0	0	0	0	0	0	40	0	0	0	0	0	5	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-655-312	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	125	25	3	0	0	0	9	0	0	0	0	0	184	0	0	0	0	51	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-274-246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	36	0	0	0	0	0	8	0	0	134	0	50	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-775-935	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	92	37	0	0	0	0	0	18	0	0	0	0	174	0	0	0	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-379-593	0	0	0	0	8	0	15	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	122	0	0	0	0	126	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	11	0	0	0	18
assemblage-165-150	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	25	181	0	0	0	0	0	0	0	0	0	0	126	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	17
assemblage-402-995	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	168	99	95	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	20
assemblage-357-449	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	100	39	0	0	0	0	0	29	0	0	0	0	177	0	0	0	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-266-272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	42	0	0	0	0	0	8	0	0	126	0	55	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-352-867	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	76	244	0	0	0	0	0	0	10	0	0	0	75	0	0	0	7	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-202-305	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	3	106	15	0	0	0	0	0	6	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-979-729	0	0	0	0	0	0	4	0	0	11	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	24	0	0	4	0	0	0	0	0	0	0	0	26
assemblage-755-244	0	0	0	0	0	0	40	0	0	0	8	0	0	0	0	57	119	38	0	0	0	0	0	50	0	0	0	79	0	0	0	0	0	0	0	54	0	0	0	0	0	5	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-498-742	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	5	68	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	18	0	0	0	0	0	0	38	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-999-809	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	70	52	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	147	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-779-920	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	12	73	7	0	0	0	0	0	0	0	0	0	138	0	0	0	42	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-750-265	0	0	0	0	0	0	84	0	0	0	0	26	0	0	0	58	91	104	0	0	0	0	0	9	0	0	0	32	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-145-150	0	0	0	0	9	0	56	0	0	0	0	0	0	0	0	102	8	0	0	0	0	0	12	0	0	26	0	133	0	0	0	16	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-383-901	0	0	0	0	0	11	151	0	0	0	0	117	0	0	0	35	0	12	0	15	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-818-92	0	0	32	0	0	0	65	0	0	0	0	6	0	0	0	0	238	18	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	11	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-779-928	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	86	125	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-101-463	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	50	81	0	0	0	0	0	48	0	0	35	0	134	0	0	0	16	23	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	22
assemblage-618-780	0	0	0	5	0	0	127	0	0	0	0	0	0	0	0	13	41	20	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-191-813	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	6	67	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	12	0	0	0	0	0	0	47	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-467-253	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	110	22	0	0	0	0	9	0	0	0	0	0	215	0	0	0	0	51	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-766-933	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	67	44	0	0	0	0	0	15	0	0	0	0	187	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-763-309	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	96	95	75	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24
assemblage-541-590	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	152	117	107	0	0	0	0	0	32	0	0	0	6	0	0	0	0	0	0	0	15	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	12
assemblage-436-255	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	96	108	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-569-598	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	171	30	0	0	0	0	0	27	0	0	36	0	112	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-819-111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	74	0	0	0	0	0	8	0	0	107	0	237	0	0	0	8	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-951-437	0	0	0	0	0	0	5	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-786-950	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	103	134	0	0	0	0	0	0	0	0	0	183	0	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-506-308	0	0	7	0	0	0	220	0	0	0	0	27	0	0	0	34	45	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	7	12	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-840-870	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	130	68	0	0	19	15	0	36	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	13
assemblage-261-275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	45	0	0	0	0	0	8	0	0	141	0	58	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-897-236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	128	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	38	0	0	0	27	0	89	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-965-448	93	17	0	0	0	0	90	0	0	0	0	25	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-826-101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	123	100	0	0	0	0	0	36	0	0	0	6	0	0	0	0	0	0	0	28	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	13
assemblage-111-459	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	118	0	0	0	0	0	46	0	0	0	0	281	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	5	21
assemblage-818-101	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	21	170	0	0	0	0	0	10	0	0	0	0	134	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	6	0	0	0	0	0	0	0	11	0	0	0	0	11
