Assemblage_Name	4-2-6643341	4-2-4068265	1-1-1561083	1-1-4	0-4-8609472	1-6518338-4	5782667-1319810-4	815027-4-1	0-4001718-2	0-2305544-2	1-1-1443180	4060086-1-4	6903337-2-2	0-4-2	0-1-4	0-3-1	0-3068051-2	3348116-4-9773480	238989-6155982-4	3786256-1-4	1-5434548-4	0-1136720-2	4-0-3	5782667-913147-4	7018327-1-4	5782667-1-4	0-4-8912751	0-9430757-2	5782667-6155982-4	1-1-2574740	4-4696778-2	0-4-9366656	1619172-1-4	4-2-2	0-4-8636513	9945051-4-9773480	1-4-9773480	1-1303563-5665268	6903337-3750595-2	0-2-9980021	5963421-4-2	0-4-7829284	1-4-1	1-1-620072	9185456-2-2	1-4-2632697	0-6590212-2	9456681-4696778-2	7888120-4-2	1-8727814-4	120732-1-4	0-2-1	1-7754830-4	4-2-8335701
assemblage-524-564	0	0	0	227	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	3
assemblage-213-296	0	0	0	82	0	0	0	0	0	0	0	0	156	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	93	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	3
assemblage-753-311	0	0	0	0	0	0	0	0	0	0	0	0	11	232	0	0	0	0	0	0	0	0	0	0	0	21	0	0	59	0	0	0	0	82	0	0	13	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	5
assemblage-505-307	0	0	7	43	0	0	0	0	0	0	0	0	8	213	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	52	0	0	85	8	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	3
assemblage-205-814	0	0	0	119	0	0	0	0	0	0	0	0	85	112	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	44	0	0	34	0	0	15	0	0	0	8	0	0	0	0	0	0	64	0	0	0	0	0	1
assemblage-371-826	0	0	0	18	0	0	0	0	0	0	0	0	0	200	0	0	0	0	23	0	0	0	0	0	0	107	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	13
assemblage-533-582	0	0	0	37	0	32	0	0	0	0	0	0	53	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	229	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	6
assemblage-808-943	0	0	0	93	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	30	0	0	17	0	0	0	0	116	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	8
assemblage-596-807	0	0	0	80	0	0	0	0	0	0	0	0	53	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	26	0	0	77	0	0	43	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	9
assemblage-540-587	0	0	0	220	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	8
assemblage-447-857	0	0	0	194	0	0	0	0	0	0	0	0	0	73	8	7	0	0	0	0	0	0	0	0	0	40	0	0	16	0	0	0	0	16	0	0	0	3	0	0	0	14	123	0	0	0	0	0	0	0	0	0	0	6
assemblage-736-358	0	0	0	12	0	0	0	0	0	0	0	0	16	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-958-360	23	7	0	158	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	3	0	0	170	14	0	0	0	0	0	17	0	15	0	7
assemblage-454-843	0	0	0	210	0	0	0	0	0	0	0	0	0	92	0	9	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	13
assemblage-402-993	0	0	38	45	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	6
assemblage-866-859	0	0	0	186	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	156	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	6
assemblage-985-738	0	0	0	102	0	0	0	0	0	0	0	0	8	19	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	17	0	0	30	0	15	175	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	4
assemblage-801-92	0	0	0	206	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	7
assemblage-771-316	0	0	0	0	0	0	0	0	0	0	0	0	13	245	0	0	0	0	0	0	0	0	0	0	0	12	0	0	50	0	0	0	0	101	0	0	15	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	3
assemblage-977-744	0	0	0	49	0	0	0	0	0	0	0	0	67	49	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	109	0	0	16	0	0	173	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-368-829	0	0	0	90	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	122	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	5
assemblage-278-161	0	0	0	82	0	0	0	0	0	0	0	0	18	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	18	0	0	189	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	4
assemblage-516-571	0	0	0	14	0	14	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	8
assemblage-766-303	0	0	4	43	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	48	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	6
assemblage-403-900	0	0	0	113	0	0	0	0	0	0	0	0	21	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	80	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-768-310	0	0	0	0	0	0	0	0	0	0	0	0	8	275	0	0	0	0	0	0	0	0	0	0	0	23	0	0	41	0	0	0	0	78	0	0	20	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	6
assemblage-112-482	0	0	0	293	0	0	0	0	0	0	0	0	0	9	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	69	0	0	0	0	54	19	0	0	0	0	0	0	0	0	0	2
assemblage-630-843	0	0	0	94	0	0	0	0	0	0	0	0	10	33	0	0	0	0	0	0	98	0	0	0	0	0	13	0	0	0	15	0	0	15	0	19	171	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0
assemblage-145-505	0	0	10	59	0	0	0	0	0	0	0	0	10	196	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	42	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	8
assemblage-943-353	30	0	0	153	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	9	0	0	199	6	0	0	0	0	0	9	0	11	0	9
assemblage-212-820	0	0	0	88	0	0	0	0	0	0	0	0	26	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	11	0	0	179	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5
assemblage-401-583	5	0	0	239	0	0	0	0	0	0	0	0	0	18	83	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-605-799	0	0	0	20	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	32	0	0	101	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-874-862	0	0	0	21	0	0	0	0	0	0	0	0	20	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-755-317	0	0	0	68	0	0	0	0	0	0	0	0	14	58	0	0	0	0	0	0	0	0	0	0	0	0	0	18	76	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-441-260	0	0	0	113	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	11
assemblage-666-310	0	0	0	99	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	37	0	0	26	0	0	0	0	119	0	0	0	0	0	0	0	0	44	0	0	0	7	0	0	0	0	0	0	14
assemblage-400-1003	0	0	60	39	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	10	0	0	0	0	0	115	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	3
assemblage-275-182	0	0	0	112	0	0	0	0	0	0	0	0	56	112	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	55	0	0	47	0	0	11	0	0	0	18	0	0	0	0	0	0	69	0	0	0	0	0	5
assemblage-823-94	0	0	0	22	0	11	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	5
assemblage-756-921	0	0	0	294	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	30	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	6
assemblage-466-841	0	0	0	217	0	0	0	0	0	0	0	0	0	102	0	13	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	3
