Assemblage_Name	2-1-5031638	1-2-4038249	1-4-8522162	4150191-2-4820972	9761745-2-0	0-2-895711	1566350-2-0	668361-2-0	1-2-6135796	2-2-0	3-4-6284566	4115128-2-4492555	0-0-1	0-2-1	0-0-2003886	0-2-9880906	0-2-1579968	2046051-1-1	0-2-4492555	0-1723686-1	1-2-0	1-370815-4820972	1-4-0	6504097-1-1	2-1-1	1775937-1-1	3-4-3	0-9329536-1	2-8983350-1	1-2-4820972	1-2-9830425
assemblage-607-790	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	47	0	44	0	58	0	233	0	0	0	0	64	2
assemblage-912-205	0	0	0	0	0	0	0	0	0	0	0	0	22	253	0	0	0	0	58	0	58	0	38	0	71	0	0	0	0	0	0
assemblage-410-1014	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	13	0	100	0	0	0	200	0	0	0	0	34	8
assemblage-620-164	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	251	0	12	12	51	0	36	0	0	16	0	47	4
assemblage-951-342	0	0	0	0	0	0	0	0	0	0	0	0	7	84	0	0	0	0	0	0	58	0	0	0	298	0	45	0	0	0	8
assemblage-799-102	0	0	0	0	0	0	40	0	0	9	0	0	72	55	0	0	0	0	0	0	125	0	60	0	64	0	64	0	0	0	11
assemblage-352-864	7	0	0	0	0	0	0	0	0	0	0	0	46	251	0	0	0	0	13	0	0	0	90	0	64	0	27	0	0	0	2
assemblage-963-868	0	0	0	0	0	0	0	35	0	0	0	0	0	141	0	0	0	0	191	0	0	0	104	0	0	0	0	0	0	14	15
assemblage-357-864	0	0	0	0	0	0	0	0	0	0	0	0	106	173	0	0	0	0	65	0	65	0	33	0	42	0	8	0	0	0	8
assemblage-344-429	0	0	0	0	0	0	0	0	0	0	0	0	234	68	0	0	0	0	0	0	42	0	9	0	107	0	36	0	0	0	4
assemblage-290-286	0	0	0	0	0	0	11	0	0	0	0	0	52	96	0	0	0	0	0	0	141	0	0	0	116	0	77	0	0	0	7
assemblage-363-462	0	0	0	0	0	0	0	0	0	0	0	0	19	230	0	0	0	0	0	0	37	0	102	0	83	0	26	0	0	0	3
assemblage-489-327	0	0	0	0	0	0	0	0	0	0	0	0	12	19	0	0	0	0	106	0	52	0	5	18	270	0	0	0	0	18	0
assemblage-756-230	0	0	0	0	0	0	0	0	0	0	0	0	53	131	0	0	0	0	37	0	114	0	90	0	73	0	0	0	0	0	2
assemblage-463-280	0	0	0	0	0	0	0	0	0	0	0	0	101	51	0	0	0	0	0	0	56	0	0	0	282	0	0	0	0	0	10
assemblage-216-821	0	0	0	0	0	0	0	11	0	0	0	0	0	83	0	0	0	0	74	0	54	0	37	0	75	0	0	0	0	166	0
assemblage-669-336	0	0	0	0	0	0	0	0	0	0	0	0	45	241	0	0	0	0	11	0	0	0	86	0	78	0	32	0	0	0	7
assemblage-119-470	0	0	0	0	0	0	0	0	0	47	0	0	18	38	0	0	0	0	0	0	0	0	62	0	249	0	83	0	0	0	3
assemblage-791-118	0	0	0	0	0	0	0	0	0	15	0	0	229	40	0	0	0	0	0	0	17	0	0	0	184	0	10	0	0	0	5
assemblage-958-370	0	0	0	0	0	0	0	0	0	0	0	0	11	68	0	0	0	0	0	0	72	0	5	0	289	0	47	0	0	0	8
assemblage-107-490	0	0	0	0	0	0	0	0	0	0	0	0	12	32	0	0	0	0	116	0	44	0	6	12	257	0	0	0	0	17	4
assemblage-949-365	0	0	0	0	0	0	0	0	0	0	0	0	13	108	0	0	0	0	0	0	64	0	0	0	249	0	58	0	0	0	8
assemblage-516-770	0	0	0	10	0	0	0	0	0	0	0	0	0	142	0	0	0	0	107	0	10	0	54	0	68	0	0	0	0	107	2
assemblage-770-926	0	0	0	0	0	0	0	0	0	0	0	0	210	164	0	0	12	0	0	0	7	0	0	0	99	0	0	0	0	0	8
assemblage-395-903	0	0	0	0	0	0	0	0	0	0	0	4	0	67	0	0	0	0	272	0	16	3	32	0	61	0	0	15	0	30	0
assemblage-563-597	0	0	0	0	0	0	0	0	0	0	0	0	42	195	0	0	0	0	0	0	104	0	0	0	135	0	19	0	0	0	5
assemblage-816-95	0	0	0	0	0	0	0	0	0	0	0	0	51	118	0	0	0	0	34	0	132	0	75	0	88	0	0	0	0	0	2
assemblage-471-239	4	0	0	0	0	0	0	0	0	0	0	0	36	155	0	0	0	0	0	0	0	0	10	0	273	0	17	0	0	0	5
assemblage-262-172	0	0	0	0	0	0	0	61	0	0	0	0	0	114	0	0	0	0	123	0	24	0	73	0	35	0	0	4	0	62	4
assemblage-983-722	0	0	0	0	0	0	0	26	0	0	0	0	0	185	0	0	0	0	97	0	0	0	53	0	8	0	0	0	0	125	6
assemblage-657-321	0	0	0	0	0	0	0	0	0	0	0	0	97	176	0	0	0	0	68	0	71	0	39	0	29	0	17	0	0	0	3
assemblage-925-224	0	0	0	0	0	0	0	0	0	0	0	0	93	145	0	0	0	0	0	0	93	0	0	0	159	0	0	0	0	0	10
assemblage-945-351	0	0	0	0	0	0	0	0	0	0	0	0	11	102	0	0	0	0	0	0	58	0	0	0	277	0	43	0	0	0	9
assemblage-271-166	0	0	0	0	0	0	0	123	0	0	0	0	0	91	0	0	0	0	143	0	17	0	93	0	11	0	0	19	0	0	3
assemblage-604-798	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	284	0	16	13	60	0	33	0	0	14	0	34	3
assemblage-906-226	0	0	0	0	0	0	0	0	0	0	0	0	9	83	0	0	0	0	142	0	0	0	35	0	225	0	0	0	0	0	6
assemblage-618-855	0	0	0	0	0	0	0	43	0	0	0	0	0	184	0	0	0	0	32	0	0	0	142	0	31	0	0	0	0	68	0
assemblage-510-764	0	0	0	3	0	0	0	0	0	0	0	0	0	142	0	0	0	0	102	0	16	0	41	0	76	0	0	0	0	117	3
assemblage-272-157	0	0	0	3	0	0	0	0	0	0	0	0	0	127	0	0	0	0	105	0	8	0	49	0	91	0	0	0	0	109	8
assemblage-1005-552	0	0	0	0	0	0	0	0	0	0	0	0	28	240	0	0	0	0	0	0	26	0	107	0	72	0	19	0	0	0	8
assemblage-755-235	0	0	0	0	0	0	0	0	0	0	0	0	218	155	0	0	0	0	4	0	51	0	0	0	69	0	0	0	0	0	3
assemblage-1009-796	0	0	0	0	0	0	0	42	0	0	0	0	11	45	0	0	0	0	0	0	128	0	114	0	140	0	0	0	0	15	5
assemblage-937-434	0	0	0	0	0	0	0	106	0	0	0	0	0	115	0	0	0	0	77	0	0	0	86	0	48	0	0	0	0	62	6
assemblage-117-516	0	0	0	0	0	0	0	0	0	0	0	0	13	75	0	4	0	0	201	0	11	0	66	0	111	0	0	0	0	19	0
assemblage-524-564	0	0	0	0	0	0	0	0	0	0	0	0	54	99	0	0	0	0	30	0	139	0	84	0	92	0	0	0	0	0	2
assemblage-213-296	0	0	0	0	0	0	0	0	0	0	0	0	9	36	0	0	0	0	123	0	44	0	8	6	256	0	0	0	0	14	4
assemblage-753-311	0	0	0	0	0	0	0	0	0	0	0	0	21	62	0	4	0	0	226	0	15	0	54	0	96	0	0	0	0	22	0
assemblage-505-307	0	0	0	0	0	0	0	0	0	0	0	0	9	138	0	0	0	0	27	0	165	0	61	0	84	0	0	0	0	10	6
assemblage-205-814	0	0	0	0	0	0	0	30	0	0	0	0	0	139	0	0	0	0	188	0	0	0	110	0	0	0	0	0	0	24	9
assemblage-371-826	0	0	0	0	0	0	0	0	0	0	0	0	85	170	0	0	0	0	0	0	82	0	0	0	156	0	0	0	0	0	7
assemblage-533-582	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	17	0	85	0	0	0	243	0	0	0	0	33	11
assemblage-808-943	37	0	0	0	0	0	0	0	0	0	0	0	95	40	0	0	0	0	0	0	82	0	0	0	228	0	0	0	0	0	18
assemblage-596-807	0	0	0	0	0	0	0	14	0	0	0	0	0	89	0	0	0	0	110	0	51	0	78	0	116	0	0	0	0	32	10
assemblage-540-587	0	0	0	0	0	0	0	0	0	0	0	0	80	130	0	0	0	0	42	0	107	0	68	0	67	0	0	0	0	0	6
assemblage-447-857	0	0	0	0	0	0	13	0	0	6	0	0	89	93	0	0	0	0	0	0	58	0	21	0	165	0	52	0	0	0	3
assemblage-736-358	0	0	9	0	0	0	0	0	0	0	0	0	6	121	0	0	0	0	0	0	49	0	26	0	272	0	13	0	0	0	4
assemblage-958-360	0	0	0	0	0	0	0	0	0	0	0	0	12	106	0	0	0	0	0	0	49	0	0	0	279	0	44	0	0	0	10
assemblage-454-843	0	0	0	0	0	0	43	0	0	10	0	0	65	57	0	0	0	0	0	0	110	0	67	0	64	0	77	0	0	0	7
assemblage-402-993	0	0	0	0	0	0	0	0	0	0	0	0	225	165	0	0	0	0	3	0	34	0	0	0	73	0	0	0	0	0	0
assemblage-866-859	0	0	0	0	0	0	0	0	0	0	0	0	22	270	0	0	0	0	63	0	53	0	30	0	61	0	0	0	0	0	1
assemblage-985-738	0	0	0	0	0	0	0	45	0	0	0	0	0	177	0	0	0	0	32	0	0	0	150	0	30	0	0	0	0	66	0
assemblage-801-92	0	0	0	0	0	0	0	0	0	0	0	0	49	137	0	0	0	0	31	0	142	0	70	0	70	0	0	0	0	0	1
assemblage-771-316	0	0	0	0	0	0	0	0	0	0	0	0	10	61	0	8	0	0	220	0	22	0	61	0	106	0	0	0	0	12	0
assemblage-977-744	0	0	0	0	0	0	0	201	0	0	0	0	0	64	0	0	0	7	29	0	0	0	19	0	162	2	0	0	0	16	0
assemblage-368-829	0	0	0	0	0	0	0	0	0	0	0	0	14	86	0	0	0	0	133	0	0	0	42	0	216	0	0	0	0	0	9
assemblage-278-161	0	0	0	0	0	0	0	113	0	0	0	0	0	104	0	0	0	0	148	0	19	0	86	0	2	0	0	21	0	0	7
assemblage-516-571	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	152	0	74	0	37	0	86	0	0	0	0	0	3
assemblage-766-303	0	0	0	0	0	0	0	0	0	0	0	0	7	142	0	0	0	0	35	0	150	0	70	0	85	0	0	0	0	8	3
assemblage-403-900	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	100	0	0	0	110	0	90	0	0	0	0	51	5
assemblage-768-310	0	0	0	0	0	0	0	0	0	0	0	0	8	62	0	4	0	0	194	0	22	0	56	0	139	0	0	0	0	15	0
assemblage-112-482	0	0	0	0	0	0	0	0	0	27	0	0	16	47	0	0	0	0	0	0	0	0	64	0	235	0	110	0	0	0	1
assemblage-630-843	0	0	0	0	0	0	0	65	0	0	0	0	0	168	0	0	0	0	40	0	0	0	141	0	35	0	0	0	0	50	1
assemblage-145-505	0	0	0	0	0	0	0	0	0	0	0	0	5	170	0	0	0	0	36	0	139	0	56	0	85	0	0	0	0	3	6
assemblage-943-353	0	0	0	0	0	0	0	0	0	0	0	0	14	93	0	0	0	0	0	0	64	0	0	0	270	0	48	0	0	0	11
assemblage-212-820	0	0	0	0	0	0	0	127	0	0	0	0	0	93	0	0	0	0	128	0	12	0	105	0	9	0	0	17	0	0	9
assemblage-401-583	0	0	0	0	0	0	0	0	0	109	0	0	248	33	0	0	0	0	0	0	6	0	0	0	84	0	0	0	0	0	20
assemblage-605-799	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	279	0	13	7	46	0	40	0	0	11	0	36	8
assemblage-874-862	0	0	0	0	0	0	0	0	0	0	0	0	19	119	0	0	0	0	0	0	54	0	40	0	255	0	10	0	0	0	3
assemblage-755-317	0	0	0	0	0	0	0	0	0	0	0	0	42	119	0	0	0	0	41	0	52	0	20	0	137	0	0	0	0	85	4
assemblage-441-260	0	0	0	0	0	0	0	0	0	0	0	0	211	66	0	0	0	0	0	0	45	0	4	0	122	0	49	0	0	0	3
assemblage-666-310	35	0	0	0	0	0	0	0	0	0	5	0	101	22	0	0	0	0	0	0	56	0	0	0	272	0	0	0	0	0	9
assemblage-400-1003	0	0	0	0	0	0	0	0	0	0	0	0	208	144	0	0	0	0	0	0	46	0	0	0	87	0	0	0	0	0	15
assemblage-275-182	0	0	0	0	0	0	0	36	0	0	0	0	0	123	0	0	0	0	187	0	0	0	127	0	0	0	0	0	0	15	12
assemblage-823-94	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	196	0	43	0	51	0	66	0	0	0	0	0	5
assemblage-756-921	0	0	0	0	0	0	0	0	0	0	0	0	28	232	0	0	0	0	0	0	47	0	110	0	61	0	17	0	0	0	5
assemblage-466-841	0	0	0	0	0	0	48	0	0	9	0	0	60	52	0	0	0	0	0	11	108	0	60	0	72	0	69	0	0	0	11
assemblage-961-871	0	0	0	0	0	0	0	21	0	0	0	0	0	81	0	0	0	0	83	0	36	0	34	0	61	0	0	0	0	182	2
assemblage-109-487	0	0	0	0	0	0	0	0	0	0	0	0	33	92	0	0	0	0	55	0	46	0	19	0	147	0	0	0	0	104	4
assemblage-403-596	0	0	0	0	0	0	0	0	0	110	0	0	261	29	0	0	0	0	0	0	9	0	0	0	78	0	0	0	0	0	13
assemblage-367-419	0	0	0	0	0	0	0	0	0	0	0	0	233	43	0	0	0	0	0	0	40	0	4	0	119	0	55	0	0	0	6
assemblage-843-848	0	0	0	0	0	0	0	0	0	0	0	0	72	153	0	0	0	0	0	0	99	0	0	0	172	0	0	0	0	0	4
assemblage-442-845	0	0	0	0	0	0	0	0	0	7	0	0	235	37	0	0	0	0	0	0	29	0	0	0	178	0	8	0	0	0	6
assemblage-954-864	0	0	0	0	0	9	0	43	0	0	0	0	0	133	0	0	0	0	182	0	0	0	110	0	9	0	0	0	0	12	2
assemblage-355-450	0	0	0	0	0	0	0	0	0	0	0	0	181	183	0	0	6	0	0	0	12	0	0	0	108	0	0	0	0	0	10
assemblage-103-500	0	0	0	0	0	0	0	0	0	0	0	0	9	151	0	0	0	0	34	0	158	0	58	0	74	0	0	0	0	9	7
assemblage-762-377	0	0	0	0	0	0	0	0	0	0	0	0	14	117	0	0	0	0	0	0	50	0	42	0	267	0	7	0	0	0	3
assemblage-775-937	0	0	0	0	0	0	0	0	0	0	0	0	102	156	0	0	0	0	94	0	68	0	39	0	27	0	10	0	0	0	4
assemblage-641-859	0	0	0	0	0	0	0	37	0	0	0	0	0	190	0	0	0	0	39	0	0	0	140	0	31	0	0	0	0	60	3
assemblage-918-230	0	0	0	0	0	0	0	0	0	0	0	0	21	278	0	0	0	0	51	0	47	0	34	0	65	0	0	0	0	0	4
assemblage-385-584	0	0	0	0	0	0	0	0	0	118	0	0	257	15	0	0	0	0	0	0	14	0	0	0	76	0	0	0	0	0	20
assemblage-514-309	0	0	0	0	0	0	0	0	0	0	0	0	45	93	0	0	0	0	50	0	47	0	24	0	135	0	0	0	0	99	7
assemblage-645-144	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	109	0	0	0	94	0	87	0	0	0	0	44	4
assemblage-220-285	0	0	0	0	0	0	0	0	0	0	0	0	13	60	0	4	0	0	188	0	19	0	83	0	107	0	0	0	0	24	2
assemblage-498-329	0	0	0	0	0	0	0	0	0	0	0	0	12	28	0	0	0	0	124	0	46	0	10	7	263	0	0	0	0	9	1
assemblage-867-863	0	0	0	0	0	0	0	0	0	0	0	0	33	152	0	0	0	0	49	0	52	0	41	0	168	0	0	0	0	0	5
assemblage-762-943	42	0	0	0	0	0	0	0	0	0	12	0	98	32	0	0	0	0	0	0	68	0	0	0	236	0	0	0	0	0	12
assemblage-647-322	0	0	0	0	0	0	0	0	0	0	0	0	105	145	0	0	10	0	69	0	63	0	45	0	50	0	13	0	0	0	0
assemblage-956-869	0	0	0	0	0	0	0	17	0	0	0	0	0	94	0	0	0	0	72	0	44	0	45	0	68	0	0	0	0	160	0
assemblage-348-821	0	0	0	0	0	0	0	0	0	0	0	0	10	84	0	0	0	0	126	0	0	0	39	0	233	0	0	0	0	0	8
assemblage-803-103	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	187	0	53	0	48	0	54	0	0	0	0	0	1
assemblage-367-826	0	0	0	0	0	0	0	0	0	0	0	0	9	103	0	0	0	0	125	0	0	0	38	0	221	0	0	0	0	0	4
assemblage-493-756	0	0	0	0	0	0	0	133	0	0	0	0	0	100	0	0	0	0	150	0	14	0	72	0	8	0	0	18	0	5	0
assemblage-735-364	0	0	0	0	0	0	0	0	0	0	0	0	79	153	0	0	0	0	0	0	109	0	0	0	153	0	0	0	0	0	6
assemblage-174-175	0	0	0	0	0	0	14	0	0	9	0	0	90	71	0	0	0	0	0	0	25	0	17	0	169	0	105	0	0	0	0
assemblage-945-370	0	0	0	0	0	0	0	0	0	0	0	0	20	107	0	0	0	0	0	0	55	0	0	0	269	0	41	0	0	0	8
assemblage-478-257	44	0	0	0	0	0	0	0	0	0	10	0	86	29	0	0	0	0	0	0	71	0	0	0	245	0	0	0	0	0	15
assemblage-505-311	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	140	0	46	0	0	6	263	0	0	0	0	14	10
assemblage-815-105	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	14	0	102	0	0	0	230	0	0	0	0	24	10
assemblage-984-355	0	0	0	0	0	0	0	0	0	0	0	0	9	93	0	0	0	0	0	0	62	0	0	0	279	0	48	0	0	0	9
assemblage-497-311	0	0	0	0	0	0	0	0	0	0	0	0	16	89	0	0	0	0	110	0	58	0	40	0	145	0	0	0	0	32	10
assemblage-994-556	0	0	0	0	0	0	0	0	0	0	0	0	115	43	0	0	0	0	0	0	56	0	0	0	270	0	0	0	0	0	16
assemblage-874-851	0	0	0	0	0	0	0	0	0	0	0	0	26	279	0	0	0	0	51	0	36	0	36	0	67	0	0	0	0	0	5
assemblage-559-595	0	0	0	0	0	0	16	0	0	10	0	0	97	43	0	0	0	0	0	0	29	0	28	0	182	0	95	0	0	0	0
assemblage-227-302	0	0	0	0	0	0	0	0	0	0	0	0	19	160	0	0	0	0	28	0	147	0	43	0	81	0	0	0	0	10	12
assemblage-644-334	8	0	0	0	0	0	0	0	0	0	0	0	43	170	0	0	0	0	0	0	0	0	14	0	253	0	9	0	0	0	3
assemblage-528-569	0	0	0	0	0	0	0	0	0	0	0	0	65	133	0	0	0	0	74	0	105	0	34	0	81	0	0	0	0	5	3
assemblage-988-792	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	130	0	0	0	85	0	69	0	0	0	0	48	4
assemblage-554-568	0	0	0	0	0	0	0	0	0	0	0	0	3	149	0	0	0	0	30	0	92	0	0	0	190	0	0	0	0	26	10
assemblage-655-312	6	0	0	0	0	0	0	0	0	0	0	0	43	242	0	0	0	0	10	0	0	0	91	0	64	0	40	0	0	0	4
assemblage-274-246	0	0	0	0	0	0	7	0	0	0	0	0	43	82	0	0	0	0	0	0	167	0	0	0	115	0	78	0	0	0	8
assemblage-775-935	0	0	0	0	0	0	0	0	0	0	0	0	198	187	0	0	0	0	0	0	11	0	0	0	94	0	0	0	0	0	10
assemblage-379-593	0	0	0	0	0	0	4	0	0	111	0	0	253	19	0	0	0	0	0	0	12	0	0	0	92	0	0	0	0	0	9
assemblage-165-150	0	0	0	0	0	0	0	0	0	0	0	0	28	197	0	0	0	0	0	0	99	0	0	0	149	0	21	0	0	0	6
assemblage-402-995	0	0	0	0	0	0	0	0	0	0	0	0	209	163	0	0	0	0	0	0	34	0	0	0	89	0	0	0	0	0	5
assemblage-357-449	0	0	0	0	0	0	0	0	0	0	0	0	170	167	0	0	7	0	0	0	13	0	0	0	134	0	0	0	0	0	9
assemblage-266-272	0	0	0	0	0	0	7	0	0	0	0	0	48	94	0	0	0	0	0	0	167	0	0	0	112	0	61	0	0	0	11
assemblage-352-867	0	0	0	0	0	0	0	0	0	0	0	0	116	181	0	0	0	0	57	0	59	0	33	0	37	0	16	0	0	0	1
assemblage-202-305	0	0	0	0	0	0	0	0	0	0	0	0	13	18	0	0	0	0	136	0	43	0	5	18	251	0	0	0	0	13	3
assemblage-979-729	0	4	0	0	0	0	0	33	0	0	0	0	0	162	0	0	0	0	96	0	0	0	72	0	9	0	0	0	0	124	0
assemblage-755-244	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	24	0	111	0	0	0	202	0	0	0	0	28	12
assemblage-498-742	0	0	0	8	0	0	0	0	0	0	0	0	0	143	0	0	0	0	81	0	12	0	64	0	71	0	0	0	0	116	5
assemblage-999-809	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	103	0	0	0	84	0	87	0	0	0	0	49	2
assemblage-779-920	0	0	0	0	0	0	0	0	0	0	0	0	107	45	0	0	0	0	0	0	54	0	0	0	282	0	0	0	0	0	12
assemblage-750-265	0	0	0	0	0	0	0	0	0	0	0	0	54	127	0	0	0	0	25	0	138	0	73	0	81	0	0	0	0	0	2
assemblage-145-150	0	0	0	0	0	0	38	0	0	9	0	0	76	66	0	0	0	0	0	8	98	0	60	0	74	0	68	0	0	0	3
assemblage-383-901	0	0	0	0	0	0	0	49	0	0	0	0	11	44	0	0	0	0	0	0	141	0	112	0	122	0	0	0	0	17	4
assemblage-818-92	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	194	0	48	0	29	0	73	0	0	0	0	0	3
assemblage-779-928	0	0	0	0	0	0	0	0	0	0	0	0	8	226	0	0	0	0	0	0	47	0	116	0	77	0	18	0	0	0	8
assemblage-101-463	0	0	0	0	0	0	0	0	0	34	0	0	69	74	0	0	0	0	0	0	51	0	13	0	206	0	46	0	0	0	7
assemblage-618-780	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	46	0	41	0	52	0	233	0	0	0	0	73	3
assemblage-191-813	0	0	0	9	0	0	0	0	0	0	0	0	0	157	0	0	0	0	107	0	6	0	51	0	62	0	0	0	0	102	6
assemblage-467-253	5	0	0	0	0	0	0	0	0	0	0	0	43	227	0	0	0	0	8	0	0	0	93	0	82	0	35	0	0	0	7
assemblage-766-933	0	0	0	0	0	0	0	0	0	0	0	0	231	72	0	0	0	0	0	0	30	0	4	0	107	0	54	0	0	0	2
assemblage-763-309	0	0	0	0	0	0	0	0	0	0	0	0	44	96	0	0	0	0	44	0	37	0	25	0	154	0	0	0	0	94	6
assemblage-541-590	0	0	0	0	0	0	0	0	0	0	0	0	230	135	0	0	0	0	0	0	53	0	0	0	79	0	0	0	0	0	3
assemblage-436-255	0	0	0	0	0	0	0	0	0	0	0	0	10	220	0	0	0	0	0	0	33	0	108	0	91	0	30	0	0	0	8
assemblage-569-598	0	0	0	0	0	0	14	0	0	7	0	0	87	45	0	0	0	0	0	0	35	0	28	0	183	0	101	0	0	0	0
assemblage-819-111	0	0	0	0	0	0	0	0	0	14	0	0	224	41	0	0	0	0	0	0	24	0	0	0	179	0	11	0	0	0	7
assemblage-951-437	0	6	0	0	0	0	0	41	0	0	0	0	0	158	0	0	0	0	89	0	0	0	82	0	0	0	0	0	0	119	5
assemblage-786-950	48	0	0	0	0	0	0	0	0	0	8	0	90	44	0	0	0	0	0	0	67	0	0	0	235	0	0	0	0	0	8
assemblage-506-308	0	0	0	0	0	0	0	0	0	0	0	0	14	128	0	0	0	0	34	0	133	0	68	0	105	0	0	0	0	12	6
assemblage-840-870	0	0	0	0	0	0	0	0	0	0	0	0	66	166	0	0	0	0	0	0	86	0	0	0	177	0	0	0	0	0	5
assemblage-261-275	0	0	0	0	0	0	6	0	3	0	0	0	31	123	0	0	0	0	0	0	141	0	0	0	115	0	78	0	0	0	3
assemblage-897-236	0	0	0	0	0	0	0	0	0	0	0	0	30	268	0	0	0	0	50	0	47	0	37	0	67	0	0	0	0	0	1
