Assemblage_Name	4-2661882-1	0-5858984-2	7823148-0-2	6701207-0-2	0-4493076-2	3-0-7725738	0-2823169-2	6024748-0-2	4019636-0-2	0-9415510-2	427905-0-2	5313204-0-2	0-379424-2	8546638-9056063-1	6707772-9056063-1	0-0-1969559	3394866-0-2	7094222-9056063-1	6795540-0-2	0-0-2	3-0-1379983	9641674-0-4	0-2105708-2	2772649-0-2	6005561-0-2	5450358-9056063-1	0-7855393-2	3-4093621-2	3-0-2	3-0-0	1-4278362-1	0-0-9064521	4-9881436-1	3-7323412-2	1676727-4-2	4-3-8130296	4-2661882-9754948	1676727-9787171-2	1-4-1	3-171286-2	0-0-4725498	1-523292-1	1895776-9056063-1	6651348-0-4927554	0-4391583-2	0-1205646-3497897	4-3-6928162	4-3-3	0-979408-2	4-9056063-1	0-1205646-2	4-9056063-3558522
assemblage-407-904	0	0	0	0	0	0	0	10	0	0	0	38	0	0	0	0	0	0	0	90	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	264	0	1
assemblage-730-369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	82	0	0	0	0	20	0	0	0	0	10	54	0	5
assemblage-940-453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	38	19	0	0	0	0	0	0	0	0	0	0	0	0	66	0	2	0	0	0	0	0	0	0	0	247	0	4
assemblage-171-164	0	0	5	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	94	0	0	0	0	0	0	16	0	90	0	9	0	0	0	13	0	0	0	31	0	0	0	0	0	0	0	0	0	0	220	0	5
assemblage-993-792	0	0	0	0	0	0	0	2	0	0	0	24	0	0	0	0	0	0	0	94	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	312	0	0
assemblage-368-841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	250	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	127	35	1
assemblage-541-582	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	36	0	0	0	0	18	0	0	0	0	0	181	0	8
assemblage-614-784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	259	0	3
assemblage-171-169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	121	0	0	0	0	0	0	17	0	96	0	11	0	0	0	7	0	0	0	27	0	0	0	0	0	0	0	0	0	0	191	0	15
assemblage-823-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	37	0	0	0	6	0	0	0	0	0	10	0	0	0	3	0	0	0	0	15	0	345	0	7
assemblage-259-175	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	234	0	0	0	0	46	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	5
assemblage-238-294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	4
assemblage-793-937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	6	0	0	0	0	211	0	4
assemblage-642-157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	260	0	7
assemblage-386-578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481	0	10
assemblage-607-790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	9
assemblage-912-205	0	0	0	0	0	9	0	0	0	0	19	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	241	0	3
assemblage-410-1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	51	2
assemblage-620-164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	3
assemblage-951-342	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	281	0	56	0	0	0	0	0	0	0	13	19	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	45	0	55	0	8
assemblage-799-102	0	0	6	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	99	0	0	0	0	0	0	27	0	102	0	10	0	0	0	7	0	0	0	23	0	0	0	0	0	0	0	0	0	0	196	0	8
assemblage-352-864	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	11	0	58	0	0	0	0	0	0	0	0	0	0	114	0	8
assemblage-963-868	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	295	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	109	0	11
assemblage-357-864	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	17	130	0	0	0	0	0	0	0	0	0	6	36	0	0	0	0	0	0	0	0	0	129	0	14
assemblage-344-429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	12	0	0	0	0	164	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	167	0	5
assemblage-290-286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	118	47	31	0	0	0	159	0	0	11	0	0	0	0	0	0	0	0	0	0	0	108	0	3
assemblage-363-462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	19	0	44	0	0	0	0	0	0	0	53	0	0	0	0	0	34	0	0	0	0	223	0	6
assemblage-489-327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	354	0	9
assemblage-756-230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	224	19	13
assemblage-463-280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	7	0	42	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	315	0	5
assemblage-216-821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	38	4	0	0	0	0	0	0	0	0	0	0	0	0	60	0	49	0	0	0	0	0	0	0	0	70	0	0
assemblage-669-336	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	8	0	75	0	0	0	0	0	0	0	0	0	0	124	0	5
assemblage-119-470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	52	0	4
assemblage-791-118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	8	0	365	0	16
assemblage-958-370	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	306	0	52	0	0	0	0	0	0	0	4	14	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	46	0	36	0	12
assemblage-107-490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	311	0	4
assemblage-949-365	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	312	0	42	0	0	0	0	0	0	0	5	8	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	37	0	54	0	13
assemblage-516-770	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	212	0	0	0	0	48	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	3
assemblage-770-926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	8	0	0	0	0	0	41	0	274	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	70	0	6
assemblage-395-903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	6
assemblage-563-597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	15	0	0	0	0	0	0	18	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	137	0	16
assemblage-816-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	9	0	0	0	0	0	0	0	202	23	13
assemblage-471-239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	6	0	0	0	0	187	0	0
assemblage-262-172	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	238	0	0	0	0	55	10	0	0	0	0	0	0	0	0	0	0	0	0	41	0	17	0	0	0	0	0	0	0	0	122	0	7
assemblage-983-722	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	72	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	285	0	5
assemblage-657-321	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	23	104	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	173	0	12
assemblage-925-224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	93	0	0	0	0	17	0	0	0	0	12	47	0	9
assemblage-945-351	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	281	0	60	0	0	0	0	0	0	0	8	12	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	3	41	0	63	0	3
assemblage-271-166	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	169	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	164	0	2
assemblage-604-798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	10
assemblage-906-226	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	234	0	2
assemblage-618-855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	48	7	0	0	0	0	0	0	0	0	0	0	0	0	90	0	6	0	0	0	0	0	0	0	0	221	0	0
assemblage-510-764	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	189	0	0	0	0	63	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	8
assemblage-272-157	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	197	0	0	0	0	58	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	10
assemblage-1005-552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	11	0	34	0	41	0	0	0	0	0	0	0	39	0	0	0	0	0	35	0	0	0	0	223	0	5
assemblage-755-235	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	14	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	9
assemblage-1009-796	0	0	0	0	0	0	0	7	0	0	0	21	0	0	0	0	0	0	0	111	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	281	0	7
assemblage-937-434	0	0	0	0	0	0	0	0	15	0	0	10	0	12	0	0	0	0	0	122	0	0	0	0	50	7	0	0	0	0	0	0	0	0	0	0	0	0	65	0	4	0	0	0	0	0	0	0	0	214	0	1
assemblage-117-516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	14
assemblage-524-564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	7	0	0	0	183	42	20
assemblage-213-296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	331	0	7
assemblage-753-311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	15
assemblage-505-307	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	15
assemblage-205-814	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	286	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	92	0	12
assemblage-371-826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	91	0	0	0	0	18	0	0	0	0	4	55	0	15
assemblage-533-582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	64	7
assemblage-808-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	156	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	11	0	0	0	0	234	0	3
assemblage-596-807	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	207	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	222	0	6
assemblage-540-587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	21	0	0	0	4	0	0	0	0	0	0	0	0	0	20	0	0	11	0	0	0	0	0	0	0	203	25	6
assemblage-447-857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	3	0	110	0	13	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	10	0	212	0	16
assemblage-736-358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	217	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	146	36	2
assemblage-958-360	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	292	0	65	0	0	0	0	0	0	0	0	8	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	6	33	0	59	0	13
assemblage-454-843	0	0	6	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	105	0	0	0	0	0	0	15	0	140	0	4	0	0	0	10	0	0	0	26	0	0	0	0	0	0	0	0	0	0	179	0	7
assemblage-402-993	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	26	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	4	1
assemblage-866-859	0	0	0	0	0	3	0	0	0	0	19	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	4	0	12	0	0	0	0	0	0	0	0	0	0	225	0	9
assemblage-985-738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	5	0	0	0	0	0	0	0	0	239	0	13
assemblage-801-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	210	25	21
assemblage-771-316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	16
assemblage-977-744	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	59	14	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	155	0	10
assemblage-368-829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	205	0	9
assemblage-278-161	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7	162	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	169	0	2
assemblage-516-571	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	31	0	0	0	0	0	147	0	7
assemblage-766-303	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	38	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	2
assemblage-403-900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	237	0	15
assemblage-768-310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	13
assemblage-112-482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	39	0	8
assemblage-630-843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	49	8	0	0	0	0	0	0	0	0	0	0	0	0	68	0	10	0	0	0	0	0	0	0	0	248	0	2
assemblage-145-505	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	7
assemblage-943-353	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	287	0	66	0	0	0	0	0	0	0	7	14	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	11	43	0	44	0	14
assemblage-212-820	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	166	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	163	0	4
assemblage-401-583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	0	19
assemblage-605-799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	3
assemblage-874-862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	252	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	118	27	3
assemblage-755-317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	9
assemblage-441-260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	15	0	0	0	0	148	0	7	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	162	0	6
assemblage-666-310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	213	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	17	0	0	0	0	217	0	5
assemblage-400-1003	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	8	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	13
assemblage-275-182	0	0	0	0	0	0	0	0	0	0	0	8	0	24	0	0	0	0	0	296	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	90	0	1
assemblage-823-94	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	37	0	0	0	0	18	0	0	0	0	0	154	0	6
assemblage-756-921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	2	0	25	0	25	0	0	0	0	0	0	0	64	0	0	0	0	0	23	0	0	0	0	236	0	7
assemblage-466-841	0	0	15	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	100	0	0	0	0	0	0	25	0	131	0	9	0	0	0	3	0	0	0	47	0	0	0	0	0	0	0	0	0	0	158	0	3
assemblage-961-871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	48	9	0	0	0	0	0	0	0	0	0	0	0	0	73	0	48	0	0	0	0	0	0	0	0	91	0	5
assemblage-109-487	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	263	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	6
assemblage-403-596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	0	14
assemblage-367-419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	15	0	0	0	0	185	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	145	0	5
