Assemblage_Name	4857388-4-2	3-9518590-7037169	206056-4-2	3-1160120-5884050	5434652-4-2	3-4-4917381	3-8135408-2	0-1-4769066	3-9320520-2973536	3-0-2564801	3-4-575472	3-1494774-7037169	0-8948003-0	3-1639919-3	3-9099602-2973536	3-4-2	0-4-1	6542453-4-5884050	0-1-0	3-7526006-7037169	3-9376196-5884050	0-6456331-1	3-4-7037169	8276927-4-2	7186108-4-2	3-4-5855429	3-3329176-4002237	0-6387347-1	3-4-6152249	3-3329176-5229436	5383493-4-5884050	3-4-6527248	3-0-3	1-4-8107784	3-4-4052374	3-4451725-5884050	3-4-3406324	1-4-2	1-512928-2	3-3329176-2771424	0-8706078-1	289302-4-7037169	5063919-4-2	3-4-5884050	3-1221891-5884050	3-3992027-4052374	3-4-2973536	0-5595880-1	3-4-8044294	3-3329176-3	0-6069045-1	1-4-7599946
assemblage-753-311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	18	162	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	30	0	9
assemblage-505-307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	88	0	0	0	40	1	40	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	206	0	0	0	0	0	67	0	4
assemblage-205-814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	101	0	0	0	0	0	0	0	13
assemblage-371-826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	64	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	132	0	5
assemblage-533-582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	218	0	0	0	11	0	40	0	0	0	0	0	0	0	0	0	53	0	50	0	0	0	0	0	0	0	0	32	0	0	0	0	0	53	0	2
assemblage-808-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	20	0	14
assemblage-596-807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	63	0	0	0	7	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	9	0	10
assemblage-540-587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	149	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	8	0	103	0	0	0	0	26	0	0	0	70	0	0	0	0	0	49	0	15
assemblage-447-857	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	125	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	65	0	0	0	0	0	12	0	0	4	0	0	125	0	15
assemblage-736-358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	53	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	69	2	10
