Assemblage_Name	1-3-8713326	1966168-4-7245165	2-2-5554762	3-3-7965580	1-3-9436969	3-4341886-1	3519541-3-5241091	4370732-4341886-1	3-3-1	7274282-4-7245165	1-4-7245165	3-3-5241091	2146266-3-5241091	1-8414935-1	2-2-1	1-4-6063065	8492370-3-1	8241768-4341886-1	7913517-181344-1	2-2440943-1	3-9987814-1	3-4341886-7903374	3-4341886-4903514	1-3-2467670	3-4341886-4925509	3479621-3-1	1-3-6680318	3-4341886-754069	1-3-1	6274326-4341886-1	3-9636082-1	3338413-4341886-1	3-3-5107495	308197-3-5241091	7857857-181344-1	3-4341886-6345253	2-1-1	3-141466-5241091	8303043-181344-1	1-8282125-7245165	1-181344-1	1334626-3-5241091	7387550-3-1	1-181344-4312466
assemblage-620-164	0	0	0	0	0	41	0	0	0	0	105	103	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	105	0	0	2
assemblage-951-342	0	0	0	0	0	0	0	0	105	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	15	0	0	11	0	0	0	15
assemblage-799-102	0	0	0	0	0	146	0	0	18	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-352-864	0	0	0	0	0	77	0	0	0	0	25	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	76	0	0	17
assemblage-963-868	0	0	0	0	0	31	0	0	0	0	93	64	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	7
assemblage-357-864	23	0	0	0	0	26	0	0	0	0	52	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	9	0	0	6
assemblage-344-429	0	0	0	0	0	46	0	0	66	0	63	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-290-286	0	0	0	0	0	178	0	0	259	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	12	0	0	0	0	0	0	11
assemblage-363-462	0	0	0	0	0	92	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0	0	15	0	0	7
assemblage-489-327	0	0	0	0	0	133	0	0	0	0	88	76	0	0	0	0	74	0	0	0	0	0	0	0	20	0	0	11	50	0	0	0	0	0	0	0	0	0	0	0	47	0	0	1
assemblage-756-230	0	0	0	0	0	81	0	0	0	0	19	66	0	0	0	0	120	0	0	0	0	0	0	0	0	0	5	0	107	0	0	0	0	0	0	0	0	0	0	0	87	0	0	15
assemblage-463-280	0	0	0	0	0	50	0	0	42	0	105	93	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-216-821	0	0	0	0	0	23	0	0	0	0	63	37	0	0	0	0	95	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	200	0	0	5
assemblage-669-336	0	0	0	0	0	99	0	0	0	0	19	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	75	0	0	13
assemblage-119-470	0	0	0	0	0	3	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	0	0	0	14	0	0	0	63	0	0	0	0	0	0	4
assemblage-791-118	0	0	29	0	0	59	0	9	131	0	114	39	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-958-370	0	0	0	0	0	0	0	0	116	0	2	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	1	0	0	0	0	0	8	0	0	8	0	0	0	14
assemblage-107-490	0	0	0	0	0	125	0	0	0	0	77	70	0	0	0	0	106	0	0	0	0	0	0	0	28	0	0	12	39	0	0	0	0	0	0	0	0	0	0	0	42	0	0	1
assemblage-949-365	0	0	0	10	0	0	0	0	138	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	18	0	0	8	0	0	0	8
assemblage-516-770	0	0	0	0	0	4	0	0	0	0	41	124	10	0	0	0	168	0	0	0	0	0	0	0	30	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	108	4	0	4
assemblage-770-926	19	0	0	0	0	189	0	0	3	0	56	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-395-903	0	0	0	0	0	41	0	0	0	0	107	97	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	124	0	0	1
assemblage-563-597	0	0	0	0	0	12	0	0	55	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	7	0	0	0	0	0	12
assemblage-816-95	0	0	0	0	0	89	0	0	0	0	10	77	0	0	0	0	87	0	0	0	0	0	0	0	0	0	18	0	111	0	0	0	0	0	0	0	0	0	0	0	100	0	0	8
assemblage-471-239	0	0	0	0	0	183	0	0	0	0	71	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-262-172	0	0	0	0	0	19	0	0	0	0	99	64	0	0	0	0	135	0	11	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	16
assemblage-983-722	0	0	0	0	0	0	0	0	0	0	153	23	6	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	7
assemblage-657-321	29	0	0	0	0	17	0	0	0	0	57	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
assemblage-925-224	0	55	0	0	0	61	0	0	0	0	62	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	73	0	0	4
assemblage-945-351	0	0	0	0	0	0	0	0	118	0	2	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	5	0	0	0	0	0	15	0	0	9	0	0	0	9
assemblage-271-166	0	0	0	0	0	0	0	0	0	0	213	43	0	0	0	0	66	0	23	0	0	0	0	0	14	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	130	0	0	6
assemblage-604-798	0	0	0	0	0	46	0	0	0	0	130	74	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	125	0	0	0
assemblage-906-226	28	0	0	0	17	166	0	0	0	0	8	118	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	102	0	0	6
assemblage-618-855	0	0	0	0	0	0	0	0	0	0	93	58	0	0	0	0	152	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	105	0	0	8
assemblage-510-764	0	0	0	0	0	4	0	0	0	0	40	105	17	0	0	0	172	0	0	0	0	0	0	0	26	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	117	0	0	8
assemblage-272-157	0	0	0	0	0	5	0	0	0	0	43	123	9	0	0	0	168	0	0	0	0	0	0	0	33	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	102	4	0	4
assemblage-1005-552	0	0	0	0	0	99	0	0	5	0	8	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	15	0	0	6
assemblage-755-235	55	18	0	0	0	77	0	0	0	0	50	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-1009-796	0	0	0	0	0	119	0	0	0	0	81	102	0	0	0	0	110	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0
assemblage-937-434	0	0	0	0	0	8	0	0	0	11	115	56	0	0	0	0	147	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	137	0	0	10
assemblage-117-516	0	0	0	0	0	110	12	0	0	0	73	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	233	0	0	4
assemblage-524-564	0	0	0	0	0	80	0	0	0	0	14	74	0	6	0	0	113	0	0	0	0	0	0	0	0	0	3	0	114	0	0	0	0	0	0	0	0	0	0	0	83	0	0	13
assemblage-213-296	0	0	0	0	0	131	0	0	0	0	87	76	0	0	0	0	85	0	0	0	0	0	0	0	17	0	0	20	47	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0
assemblage-753-311	0	0	0	0	0	81	9	0	0	0	56	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	13
assemblage-505-307	12	0	0	0	0	92	0	0	0	0	0	160	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	71	0	0	1
assemblage-205-814	0	0	0	0	0	26	0	0	0	0	93	76	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	11
assemblage-371-826	0	66	0	0	0	57	0	0	0	0	56	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	46	0	0	7
assemblage-533-582	0	26	0	0	0	182	0	0	0	0	50	76	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	95	0	0	1
assemblage-808-943	0	0	0	0	0	121	0	0	0	0	111	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
assemblage-596-807	0	0	0	0	0	56	0	0	0	0	123	69	0	0	0	0	90	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	16
assemblage-540-587	0	0	0	0	0	83	0	0	0	0	22	78	0	3	0	0	97	0	0	0	0	0	0	0	0	0	6	0	102	0	0	0	0	0	0	0	0	0	0	0	95	0	0	14
assemblage-447-857	0	0	2	0	0	89	0	0	48	0	25	89	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-736-358	6	0	0	0	0	77	0	0	0	0	34	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	142	0	0	0	0	0	0	0	0	0	0	0	34	0	0	13
assemblage-958-360	0	0	0	0	0	0	0	0	119	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	8	0	0	0	0	0	11	0	0	8	0	0	0	7
assemblage-454-843	0	0	0	0	0	126	0	0	12	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	8	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-402-993	34	13	0	0	0	73	0	0	0	0	50	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
assemblage-866-859	50	0	0	0	15	191	0	0	0	0	14	15	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	11	0	0	3
assemblage-985-738	0	0	0	0	0	0	0	0	0	0	76	57	0	0	0	0	174	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	103	0	0	4
assemblage-801-92	0	0	0	0	0	67	0	0	0	0	12	85	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	110	0	0	16
assemblage-771-316	0	0	0	0	0	72	0	0	0	0	71	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	269	0	0	18
assemblage-977-744	0	0	0	0	0	25	0	0	0	47	47	81	4	0	0	0	177	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	91	0	0	4
assemblage-368-829	24	0	0	0	9	129	0	0	0	0	9	126	0	0	0	0	16	0	0	0	0	0	0	0	0	12	0	0	74	0	0	0	0	0	0	0	0	0	0	0	92	0	0	9
assemblage-278-161	0	0	0	0	0	0	0	0	0	0	241	54	0	0	0	0	62	0	21	0	0	0	0	0	7	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	108	0	0	3
assemblage-516-571	0	7	0	0	0	27	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	143	0	0	5
assemblage-766-303	13	0	0	0	0	93	0	0	0	0	0	158	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	80	0	0	2
assemblage-403-900	0	0	0	0	0	12	0	0	0	0	177	10	0	0	0	0	23	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	269	0	0	1
assemblage-768-310	0	0	0	0	0	77	5	0	0	0	70	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	274	0	0	6
assemblage-112-482	0	0	0	0	0	10	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	24	0	0	0	77	0	0	0	0	0	0	5
assemblage-630-843	0	0	0	0	0	0	0	0	0	0	72	61	0	0	0	0	166	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	97	0	0	9
assemblage-145-505	5	0	0	0	0	94	0	0	0	0	0	178	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	72	0	0	2
assemblage-943-353	0	0	0	0	0	0	0	0	105	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	8	0	0	13	0	0	0	10
assemblage-212-820	0	0	0	0	0	0	0	0	0	0	200	52	0	0	0	0	78	0	30	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	7
assemblage-401-583	0	0	95	0	0	0	0	0	130	0	106	0	0	0	120	0	0	0	0	7	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-605-799	0	0	0	0	0	66	0	0	0	0	105	92	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	110	0	0	2
assemblage-874-862	0	0	0	0	0	88	0	0	0	0	47	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	133	0	0	0	0	0	0	0	0	0	0	0	24	0	0	9
assemblage-755-317	0	0	0	0	0	58	0	0	0	0	82	59	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	14	0	0	5
assemblage-441-260	0	0	0	0	0	59	0	0	39	0	74	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-666-310	0	0	0	0	0	125	0	0	0	0	143	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2
assemblage-400-1003	33	15	0	0	0	85	0	0	0	0	34	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-275-182	0	0	0	0	0	35	0	0	0	0	97	60	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	9
assemblage-823-94	0	9	0	0	0	26	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	133	0	0	11
assemblage-756-921	0	0	0	0	0	88	0	0	9	0	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	24	0	0	1
assemblage-466-841	0	0	0	0	0	126	0	0	22	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-961-871	0	0	0	0	0	23	0	0	0	0	59	39	0	0	0	0	88	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	216	0	0	3
assemblage-109-487	0	0	0	0	0	50	0	0	0	0	91	58	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	16	0	0	5
assemblage-403-596	0	0	95	0	0	0	0	0	128	0	123	0	0	0	119	0	0	0	0	8	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-367-419	0	0	0	0	0	55	0	0	40	0	68	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-843-848	0	58	0	0	0	58	0	0	0	0	54	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	55	0	0	2
assemblage-442-845	0	0	23	0	0	69	0	9	95	0	121	53	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-954-864	0	0	0	0	0	45	0	0	0	0	79	42	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	15
assemblage-355-450	17	0	0	0	0	179	0	0	18	0	52	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-103-500	8	0	0	0	0	92	0	0	0	0	0	162	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	68	0	0	2
assemblage-762-377	2	0	0	0	0	92	0	0	0	0	32	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	154	0	0	0	0	0	0	0	0	0	0	0	29	0	0	3
assemblage-775-937	21	0	0	0	0	37	0	0	0	0	60	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3
assemblage-641-859	0	0	0	0	0	0	0	0	0	0	82	71	0	0	0	0	156	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	80	0	0	6
assemblage-918-230	84	0	0	0	0	190	0	0	0	0	8	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	7	0	0	13
assemblage-385-584	0	0	105	0	0	0	0	0	144	0	119	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-514-309	0	0	0	0	0	71	0	0	0	0	72	83	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	23	0	0	10
assemblage-645-144	0	0	0	0	0	24	0	0	0	0	152	6	0	0	0	0	20	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	283	0	0	0
assemblage-220-285	0	0	0	0	0	83	0	0	0	0	65	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	13
assemblage-498-329	0	0	0	0	0	121	0	0	0	0	98	76	0	0	0	0	84	0	0	0	0	0	0	0	27	0	0	15	39	0	0	0	0	0	0	0	0	0	0	0	39	0	0	1
assemblage-867-863	27	23	0	0	0	110	0	0	0	0	36	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	54	0	0	17
assemblage-762-943	0	0	0	0	0	150	0	0	0	0	133	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-647-322	14	0	0	0	0	24	0	0	0	0	46	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3
assemblage-956-869	0	0	0	0	0	26	0	0	0	0	71	24	0	0	0	0	65	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	240	0	0	0
assemblage-348-821	24	0	0	0	11	155	0	0	0	0	17	121	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	91	0	0	10
assemblage-803-103	0	0	0	0	0	29	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	159	0	0	9
