Assemblage_Name	7476240-5782233-5801410	221842-3-0	2620046-750547-2078105	7582015-8086500-5736306	7476240-2295293-0	1-3249238-7357035	1-1-9803699	1766691-3-9465674	8300936-2-8102224	8956616-3-0	3-1-0	3-9607369-0	7476240-8947601-4321011	3-4093252-0	293602-3-0	7476240-6181120-0	7476240-3675351-5835044	7886418-1-0	1641909-3-0	7476240-7547444-0	3-7330762-8483733	4272843-2-5736306	5205955-7536468-0	3-1-2078105	2-2755173-2785891	8895456-3-0	7476240-6937856-0	7476240-3-4002532	7476240-3946548-0	9684633-3-0	7476240-3-7535919	1-1-6128708	3146012-3-0	7476240-5782233-4572937	4119223-2-8483733	7476240-3-0	6861584-3-0	4254676-3-0	1-3161216-9803699	7476240-6795967-0	8252424-3-0	1-1-878914	2620046-5782115-2078105	2516618-3-0	4272843-2754044-5736306	7476240-3-1001607	7582015-9364782-5736306	1789127-2-5736306	7476240-3-6767304	5205955-7562828-0	444001-3-0	5830491-3-0	7476240-6119269-0	7582015-4127068-5736306	2684495-1-0	7476240-3-3510931	3-2-8483733	7476240-3-985120	3565305-3-0	3-750547-2078105	7476240-3-252572	7476240-5955304-4572937	3302773-2-5736306	2-2755173-2	8753154-3-0	2-2-0	1486135-4514705-0	3046179-3-0	8017564-1-7357035	8079020-3-985120	7476240-3675351-0	7476240-8947601-0	7582015-2-8483733	5571775-1-7357035	1-1-2266546	3-1-4640106	7476240-5782233-0	3-8476381-0	3-1980139-0	1-1751264-7357035	3-2-8102224	1-1-5176049	1-4661528-9803699	8781752-0-2	1113830-3-0	7094972-3-0	7476240-1129750-5801410	2065620-3-0	7476240-43191-0	7728513-3-0	4135768-2-0	7476240-3-9824088	2102295-3-0	7582015-2-5736306	7476240-1325008-0	4742795-1-0	2936974-3-0	3-9607369-3984480	1766691-3-0	3725070-3-0	959696-3-0	7476240-4200246-0	9882674-1-0	1-1-7357035	7476240-4761875-0
assemblage-993-792	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	283	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	16
assemblage-368-841	0	0	32	0	0	0	0	0	10	0	14	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	43	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	38	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	24
assemblage-541-582	0	0	0	0	0	0	0	28	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	16	0	0	0	0	0	10
assemblage-614-784	0	0	0	0	0	0	0	0	0	0	36	0	0	36	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	226	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	21
assemblage-171-169	0	0	0	0	0	0	4	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	8	0	10	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	11	26	13
assemblage-823-113	10	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	5	14	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	11	131	29
assemblage-259-175	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	35	0	0	0	0	0	0	12	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	9
assemblage-238-294	0	0	0	8	0	0	0	9	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	9	0	0	0	0	0	11
assemblage-793-937	0	0	110	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	5	0	38	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	9	0	0	0	0	0	0	0	0	23	18
assemblage-642-157	0	0	0	0	0	0	0	0	0	0	27	0	0	44	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	217	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	14
assemblage-386-578	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	111	30
assemblage-607-790	0	0	0	0	0	0	0	0	0	0	28	0	0	45	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	211	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15
assemblage-912-205	0	0	9	0	0	0	0	0	0	0	38	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	19	16
assemblage-410-1014	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	4	0	0	0	0	0	0	38	0	0	0	0	0	0	0	28	0	0	23
assemblage-620-164	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	28
assemblage-951-342	0	0	0	0	0	0	123	0	0	0	15	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	38	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	40	6	18
assemblage-799-102	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	9	0	0	0	5	0	11	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	5	20	27
assemblage-352-864	9	0	0	0	0	0	0	0	0	0	12	0	70	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	55	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	26	21
assemblage-963-868	0	0	0	0	0	0	0	0	0	0	0	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	15	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	11	0	60	0	0	0	0	0	0	0	0	0	0	20
assemblage-357-864	0	0	0	0	0	0	0	0	0	0	144	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	12
assemblage-344-429	0	0	0	0	0	0	0	0	0	0	102	0	69	0	0	0	0	0	0	0	0	0	24	0	0	8	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	6	0	7	0	0	0	0	0	0	0	144	4
assemblage-290-286	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	21
assemblage-363-462	51	0	0	0	0	0	0	0	0	0	46	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	12	0	0	64	0	0	0	0	0	0	0	0	0	0	4	0	0	12	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	10
assemblage-489-327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	68	0	0	0	0	286	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	25	0	0	10
assemblage-756-230	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	26	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	32	0	10	0	0	0	17
assemblage-463-280	0	0	0	0	0	0	0	0	0	0	20	0	54	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	45	14
assemblage-216-821	0	0	0	0	0	0	0	0	0	0	0	48	0	59	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10
assemblage-669-336	9	0	0	0	0	0	0	0	0	0	12	0	72	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	57	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	6	0	0	0	41	0	0	0	0	0	0	0	0	0	16	26
assemblage-119-470	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	9	23	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	22
assemblage-791-118	9	0	0	0	0	0	7	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	11	26	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	9	97	33
assemblage-958-370	0	0	0	0	0	0	104	0	0	0	26	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	27	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	58	7	12
assemblage-107-490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	305	0	7	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	13	0	0	8
assemblage-949-365	0	0	0	0	0	0	111	0	0	0	18	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	27	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	63	8	11
assemblage-516-770	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	28	0	0	0	0	0	0	21	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	18
assemblage-770-926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	158	20
assemblage-395-903	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	18
assemblage-563-597	0	0	0	0	0	0	120	0	0	0	44	0	26	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	55	20	0	0	0	0	0	0	0	23	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	9	22	24
assemblage-816-95	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	27	0	16	0	0	0	19
assemblage-471-239	0	0	116	0	0	0	0	0	0	0	9	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	10	0	45	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	10	0	0	0	0	0	0	0	0	22	18
assemblage-262-172	0	0	0	0	0	0	0	0	0	0	0	15	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	2	0	0	0	0	0	0	22	0	3	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	25
