Assemblage_Name	7005565-0-6120849	1-2536453-0	6022505-9487207-1767197	5510080-0-1767197	1-0-5060608	3463540-0-1767197	7005565-0-2774408	479331-675630-1767197	7005565-8894377-1767197	1-9501452-1767197	1-0-358860	2640036-0-1767197	7005565-0-5487779	7005565-0-5174072	7005565-5991498-1767197	6022505-0-6091273	5304398-0-1767197	6022505-0-1767197	3-2-2	6022505-9801052-1767197	9855248-0-1767197	1-1-0	8307970-1-2184203	2-1-0	7005565-0-6406568	7005565-0-1767197	1-9166756-1767197	7005565-0-4882413	1-6847345-1767197	7005565-0-8505468	1-7703437-0	1-4561155-1767197	4-9154771-3	9120975-0-1767197	1-1-4090888	7005565-1767886-1767197	1-3665967-0	7005565-8687276-1767197	805461-0-2293572	7005565-0-9676724	590816-9222959-3	1-0-8174929	2416302-4-3	8632822-1-0	6042816-0-1767197	5839343-0-1767197	513306-1-0	3080202-0-1767197	8171150-1-888946	805461-0-1767197	5454956-0-1767197	8079982-0-1767197	4759625-1-0	1-2910219-1767197	7628812-0-1767197	2-1-758192	0-9222959-3	8062020-0-1767197	1-1-2964324	9388617-0-1767197	7710051-0-4882413	7807348-0-1767197	7005565-6979888-1767197	4-4-9152858	7005565-1861346-1767197	6563358-1-0	479331-0-1767197	6022505-9363569-1767197	4-8088126-3	669805-0-4882413	9072748-1-0	8307970-1-0	7005565-1392530-1767197	1-0-1767197	7005565-438058-2774408	805461-250690-2293572	9718394-0-1767197	815739-1-0	2-1-6486114	5766899-0-1767197	9779324-0-1767197	7005565-8790359-1767197	663567-9222959-3	805461-0-2416572	4-4-3	793488-0-1767197	7005565-0-8981233	7005565-5768019-1767197	6596603-0-1767197	2865791-0-1767197	7005565-8813885-1767197	7005565-0-6098625	69968-4-3
assemblage-468-265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	32	0	0	0	0	0	6	99	0	0	0	0	0	0	0	9
assemblage-407-904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	51	0	0	0	68	0	0	0	113	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-730-369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	61	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	23	0	0	0	0	0	0	32	0	0	0	0	0	0	0	21
assemblage-940-453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	71	0	0	0	190	0	0	0	0	123	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-171-164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	17	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	45	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	16
assemblage-993-792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	46	0	0	0	43	0	0	0	115	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-368-841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	8	0	0	0	0	0	0	31	0	0	0	0	0	0	0	9
assemblage-541-582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	52	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	10	0	0	0	0	3	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	7
assemblage-614-784	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	107	0	0	0	32	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-171-169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	5	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	30
assemblage-823-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	81	0	0	0	0	0	0	0	0	16	0	0	0	22	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	132	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	14
assemblage-259-175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	38	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	7	20
assemblage-238-294	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	90	0	0	0	8	0	0	0	164	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	37	10	18	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	16
assemblage-793-937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	42	0	0	0	111	22	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	16	139	0	0	0	0	0	0	0	17
assemblage-642-157	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	116	0	0	0	31	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-386-578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-607-790	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	102	0	0	0	40	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-912-205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	48	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-410-1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	51	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	10
assemblage-620-164	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	70	0	0	0	92	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	17
assemblage-951-342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-799-102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	12	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	49	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	11
assemblage-352-864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	16	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	22
assemblage-963-868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	7	147	0	0	0	83	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	84	0	0	0	0	0	0	0	0	0	0	0	17	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-357-864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	12	0	150	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	174	0	0	8	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-344-429	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	95	0	98	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	20
assemblage-290-286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	22
assemblage-363-462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	37	0	75	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	3
assemblage-489-327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	14	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	10	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8
assemblage-756-230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	90	0	0	0	142	0	0	0	0	0	0	0	0	22	0	0	0	47	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	3	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	12
assemblage-463-280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	33	0	82	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	6	107	0	0	0	0	0	0	0	14
assemblage-216-821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	8	0	106	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-669-336	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	11	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	26
assemblage-119-470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	33	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	8
assemblage-791-118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	43	0	0	0	0	0	0	0	0	13	0	0	0	20	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	153	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	12
assemblage-958-370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	20	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	12
assemblage-107-490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	25	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-949-365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	9	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-516-770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	41	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	6	9
assemblage-770-926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	63	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	26	0	0	0	0	0	3	0	0	0	0	0	0	0	18
assemblage-395-903	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	69	0	0	0	93	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	15
assemblage-563-597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	88	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	276	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	19
assemblage-816-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	92	0	0	0	143	0	0	0	0	0	0	0	0	14	0	0	0	42	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	18
assemblage-471-239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	110	38	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	11	143	0	0	0	0	0	0	0	19
assemblage-262-172	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	98	0	0	0	130	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	44	21	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-983-722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	200	0	61	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44
assemblage-657-321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	17	0	131	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	196	0	0	4	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-925-224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	60	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	30	0	0	0	0	0	0	14	0	0	0	0	0	0	0	20
assemblage-945-351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	2	0	16	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-271-166	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	68	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	54	7	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-604-798	0	0	0	0	0	0	0	41	6	0	0	0	0	0	0	0	0	59	0	0	0	88	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	9	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	15
assemblage-906-226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	126	0	9	0	0	0	0	0	28
