Assemblage_Name	4-2588450-1	1381146-2588450-1	1-0-2	1393208-2588450-1	4-7609035-2312968	4-2588450-1191298	4-1-0	3-6923230-4	4-2588450-9058230	8552196-77738-0	9497000-2588450-1	1776532-2588450-1	1285443-3411745-0	3836351-1-0	5058980-2588450-5384028	9216843-3283868-5384028	4-2588450-8693160	4-2100558-1	4-7609035-1	3-1317016-5756524	8552196-1-0	4-2246980-5384028	2357848-2588450-1	3-1-4	6201497-2588450-1	9453093-2588450-8921737	4-2588450-9547921	3836351-3411745-0	8552196-3725923-0	3-1317016-4	8880700-2588450-5384028	9216843-2588450-5384028	4-438850-1	4-2588450-8921737	4-2588450-4224146	3836351-1-7411046	4-2588450-7496089	1-3-2	4-2588450-3454967	4-2588450-7624383	4-2588450-1339608	4-7462639-5384028	7211405-2588450-1	6248174-2588450-1	2364282-3-3	4-887025-5384028	4972019-2588450-1	4-2588450-298322	6632469-2588450-5384028	8552196-77738-640294	8262940-2588450-1	4-4347468-9058230	4605833-2588450-5384028	4-2588450-5384028	9029062-2588450-5384028
assemblage-823-113	240	0	0	0	0	0	64	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	92	4
assemblage-259-175	306	0	0	0	10	0	0	0	0	91	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-238-294	421	0	0	3	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-793-937	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	5
assemblage-642-157	262	0	0	0	0	0	0	0	0	144	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-386-578	210	0	0	0	0	0	165	0	0	0	0	0	0	21	0	0	0	0	0	0	8	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-607-790	261	0	0	0	0	0	0	0	0	145	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-912-205	130	0	0	0	0	0	0	0	0	61	0	0	0	41	0	0	40	0	0	56	0	0	0	0	0	0	0	60	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	8
assemblage-410-1014	366	0	0	0	0	0	0	0	0	73	0	0	0	24	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13
assemblage-620-164	296	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-951-342	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	119	14
assemblage-799-102	136	0	38	0	0	0	27	0	0	0	0	0	0	8	0	0	0	0	0	0	111	0	0	123	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	40	4
assemblage-352-864	164	0	0	0	0	0	0	0	0	20	0	0	0	31	0	0	0	0	45	136	8	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	2
assemblage-963-868	194	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-357-864	301	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	13
assemblage-344-429	185	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	29	7	0	0	12	0	0	0	0	0	20	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	9
assemblage-290-286	91	0	98	0	0	0	27	5	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	8
assemblage-363-462	352	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	82	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	36	7
assemblage-489-327	354	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-756-230	318	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	15	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	25
assemblage-463-280	138	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	19	0	19	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	243	17
assemblage-216-821	339	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	8	19	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-669-336	168	0	0	0	0	0	0	0	0	17	0	0	0	13	0	0	0	0	46	140	8	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	6
assemblage-119-470	238	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	3
assemblage-791-118	247	0	0	0	0	0	42	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0	0	0	83	11
assemblage-958-370	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	119	7
assemblage-107-490	348	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-949-365	29	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	116	8
assemblage-516-770	332	0	0	0	19	0	0	0	0	69	0	0	0	0	0	8	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-770-926	14	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	17	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	2
assemblage-395-903	303	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-563-597	62	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	209	10
assemblage-816-95	351	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	7	16	0	0	0	0	0	0	0	0	0	0	0	15	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	19
assemblage-471-239	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	6
assemblage-262-172	283	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-983-722	246	0	0	0	0	0	0	0	34	169	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1
assemblage-657-321	273	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	5
assemblage-925-224	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	25	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	124	11
assemblage-945-351	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	127	13
assemblage-271-166	238	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-604-798	296	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-906-226	404	0	0	0	0	0	0	0	0	29	0	0	0	10	0	0	0	0	0	17	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	8
assemblage-618-855	283	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-510-764	356	0	0	0	9	0	0	0	0	50	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-272-157	347	0	0	0	6	0	0	0	0	51	0	0	0	0	0	6	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-1005-552	342	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	32	9
assemblage-755-235	191	0	0	0	0	0	0	0	0	10	0	0	0	5	0	0	0	0	8	0	44	0	0	0	0	0	0	25	0	0	0	139	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	59	4
assemblage-1009-796	332	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-937-434	330	0	0	0	0	0	0	0	13	129	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-117-516	293	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	10	57	0	38	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-524-564	347	0	0	0	0	0	0	0	0	6	0	0	0	8	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	27	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12
assemblage-213-296	367	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-753-311	275	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	5	46	0	32	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-505-307	158	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-205-814	206	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-371-826	236	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	63	16	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	131	11
assemblage-533-582	354	0	0	0	0	0	0	0	0	72	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	21
assemblage-808-943	137	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	11
assemblage-596-807	276	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-540-587	331	0	0	0	0	0	0	0	0	7	0	0	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	13	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	12	19
assemblage-447-857	137	0	13	0	0	0	16	0	0	0	0	0	0	20	0	0	0	0	0	0	26	0	0	99	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	9	0	0	12	9	0	0	0	0	0	0	0	119	18
assemblage-736-358	333	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	19	55	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	11
assemblage-958-360	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	5	0	0	118	0	0	0	0	0	0	0	0	104	8
assemblage-454-843	161	0	30	0	0	0	23	0	0	0	0	0	0	9	0	0	0	0	0	0	104	0	0	102	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	48	3
assemblage-402-993	195	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	43	0	0	0	0	0	0	24	0	0	0	121	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	84	6
assemblage-866-859	131	0	0	0	0	0	0	0	0	39	0	0	0	42	0	0	33	0	0	85	0	0	0	0	0	0	0	71	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	13
assemblage-985-738	323	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-801-92	313	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	15	13	0	0	0	0	0	0	0	0	0	0	0	27	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	31
assemblage-771-316	264	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	11	48	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-977-744	478	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-368-829	371	0	0	0	0	0	0	0	0	25	0	0	0	27	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	12
assemblage-278-161	194	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-516-571	213	0	0	0	0	0	0	0	0	190	0	0	0	20	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	12
assemblage-766-303	142	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	86	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-403-900	229	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-768-310	284	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	7	52	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-112-482	213	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	2
assemblage-630-843	290	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-145-505	148	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	113	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-943-353	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	143	9
assemblage-212-820	242	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-401-583	214	0	0	0	0	0	167	0	0	0	0	0	0	11	0	0	0	0	0	0	8	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-605-799	307	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-874-862	361	0	0	0	0	0	0	0	0	7	0	0	0	5	0	0	0	0	0	29	36	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	13
