Assemblage_Name	8849896-4-1631857	2550720-1-4	1-1-4	4-1-5781811	3-3-720186	2-4-1429824	2-4-1631857	2-4-5660189	3-3-1	2-7477852-3	1-1-9684461	2-4-9818515	4-1-4	4-1-5314971	4-1-5769312	6132475-4-3	222416-4-3	486208-4-3	208325-1-4	4-7180356-4	8071946-1-4	1-4466541-4	4-8714534-4	9980069-4-3	2-4-1939669	4-0-3	1-4480642-4	6119750-1-4	1047745-3-1	2-4539065-3	4-1-7265571	4-1-9052131	6982514-4-3	9134335-4-3	2-7695237-3	1507341-1-4	125107-1-4	1-1-9902919	2-4632843-3	2-4-3	4-1-9323143	1087321-4-3	9134335-2555878-3	4-1-5120320	2853047-4-3	1437030-1-7983380	4-4921882-4	8579503-1-4	7296992-4-3	1437030-1-5769312	2-4-2507022	1437030-3166927-5769312	2-4844989-3	2-2987818-3	6444941-1-4	7921035-4-1631857	2-7553121-3	5529264-4-3	3971117-3-1	9980069-7787757-3	4-6685372-4	4-5390888-4	2-4108482-3	5244941-4-3
assemblage-407-904	0	0	0	0	0	0	43	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-730-369	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	3
assemblage-940-453	0	0	0	0	0	0	7	0	0	0	0	0	12	0	13	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	159	0	18	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-171-164	0	0	169	0	0	0	0	0	41	0	0	0	142	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	4
assemblage-993-792	0	0	0	0	0	0	44	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-368-841	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-541-582	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	14	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	5
assemblage-614-784	0	0	0	0	0	0	0	0	0	0	0	0	132	54	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-171-169	0	0	162	0	0	0	0	0	55	0	0	0	145	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	2
assemblage-823-113	0	0	56	0	0	0	0	0	182	0	24	0	119	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	10
assemblage-259-175	0	0	0	0	0	0	37	0	0	0	0	0	18	16	4	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-238-294	0	0	0	0	0	0	0	0	0	0	0	0	157	57	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-793-937	0	0	32	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	29	4	174	0	0	0	0	0	0	0	15	0	0	39	0	0	0	0	0	0	0	0	0	0	8	0	16
assemblage-642-157	0	0	0	0	0	0	0	0	0	0	0	0	139	63	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-386-578	0	0	6	0	0	0	0	0	318	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	14
assemblage-607-790	0	0	0	0	0	0	0	0	0	0	0	0	114	53	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-912-205	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	15	0	0	0	15	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	5
assemblage-410-1014	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	11
assemblage-620-164	0	0	0	0	0	0	0	0	0	0	0	0	127	0	62	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-951-342	0	0	16	0	0	0	0	0	18	0	0	0	124	0	0	0	0	0	0	0	0	46	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-799-102	0	0	148	0	0	0	0	0	44	0	0	0	174	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	6
assemblage-352-864	0	0	9	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-963-868	0	0	0	0	0	42	6	0	0	0	0	0	28	0	37	0	0	0	0	0	0	0	37	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-357-864	0	0	5	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-344-429	0	13	60	0	0	0	0	0	29	0	0	0	165	0	0	0	0	0	0	0	6	0	0	23	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	2
assemblage-290-286	0	0	268	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-363-462	0	0	117	0	13	0	0	0	12	0	0	0	184	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-489-327	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-756-230	0	0	0	0	0	0	0	0	0	0	0	0	232	36	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	15
assemblage-463-280	0	0	86	0	0	0	0	6	49	0	0	0	69	0	0	0	0	0	0	0	0	20	0	12	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	4
assemblage-216-821	0	0	0	0	0	0	0	0	0	0	0	0	7	0	56	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	157	15	0	0	0	0	183	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-669-336	0	0	9	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-119-470	0	0	138	0	0	0	0	0	113	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-791-118	0	0	46	0	0	0	0	0	197	0	16	0	111	0	0	0	0	0	0	0	0	7	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11
assemblage-958-370	0	0	32	0	0	0	0	0	15	0	0	0	99	0	0	0	0	0	0	0	0	46	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-107-490	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-949-365	0	0	29	0	0	0	0	0	22	0	0	0	114	0	0	0	0	0	0	0	0	56	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-516-770	0	0	0	0	0	0	25	0	0	0	0	0	18	24	8	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-770-926	0	0	13	0	0	0	0	0	30	0	0	0	311	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-395-903	0	0	0	0	0	0	0	0	0	0	0	0	147	0	56	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-563-597	0	0	30	0	6	0	0	0	72	0	0	0	79	0	0	0	0	0	0	0	0	34	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-816-95	0	0	0	0	0	0	0	0	0	0	0	0	208	15	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	11
assemblage-471-239	0	0	40	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	8	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	170	0	0	0	0	0	0	0	10	0	0	35	0	0	0	0	0	0	0	0	0	0	11	0	15
assemblage-262-172	0	0	0	0	0	12	25	0	0	0	0	0	40	4	38	0	0	0	0	0	0	0	16	133	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-983-722	0	0	0	0	0	0	55	0	0	0	0	0	35	0	61	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	46	0	0	0	0	0	0	0	14
assemblage-657-321	0	0	12	0	0	0	0	0	5	0	0	0	299	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-925-224	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	1
assemblage-945-351	0	0	24	0	0	0	0	0	20	0	0	0	142	0	0	0	0	0	0	0	0	42	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-271-166	0	0	0	0	0	0	72	0	0	0	0	0	110	0	35	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-604-798	0	0	0	0	0	0	0	0	0	0	0	0	124	0	67	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-906-226	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	94	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-618-855	0	0	0	0	0	0	7	0	0	0	0	0	25	0	12	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	152	0	25	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-510-764	0	0	0	0	0	0	42	0	0	0	0	0	19	24	9	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-272-157	0	0	0	0	0	0	32	0	0	0	0	0	15	20	9	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-1005-552	0	0	105	0	22	0	0	0	9	0	0	0	212	0	0	0	0	0	0	0	0	5	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-755-235	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	11	0	0	0	11	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7
assemblage-1009-796	0	0	0	0	0	0	49	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-937-434	0	0	0	0	0	5	16	0	0	0	0	0	46	0	29	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	4	30	0	0	0	0	0	146	0	0	8	0	0	0	0	0	0	99	0	0	0	0	0	14	0	0	0	0	0	0	0	18
assemblage-117-516	0	0	0	0	0	0	0	0	0	0	0	0	125	0	49	0	0	0	8	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-524-564	0	0	0	0	0	0	0	0	0	0	0	0	223	25	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	10
assemblage-213-296	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	5	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-753-311	0	0	0	0	0	0	0	0	0	0	0	0	126	0	47	0	0	0	8	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-505-307	0	0	0	0	0	0	0	0	0	0	0	0	100	0	12	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-205-814	0	0	0	0	0	44	4	0	0	0	0	0	24	0	25	0	0	0	0	0	0	0	42	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-371-826	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	3
assemblage-533-582	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	10
assemblage-808-943	0	0	18	0	0	0	0	0	20	0	0	0	181	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-596-807	0	0	0	0	0	0	8	0	0	0	0	0	120	18	47	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-540-587	0	0	0	0	0	0	0	0	0	0	0	0	212	20	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	11
assemblage-447-857	0	0	69	0	0	0	0	0	91	0	0	0	116	0	0	0	0	0	0	0	0	9	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	19
assemblage-736-358	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-958-360	0	0	29	0	0	0	0	0	10	0	0	0	115	0	0	0	0	0	0	0	0	45	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-454-843	0	0	167	0	0	0	0	0	55	0	0	0	168	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	5
assemblage-402-993	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	8	0	0	0	7	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3
assemblage-866-859	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	8	0	0	0	9	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	5
assemblage-985-738	0	0	0	0	0	0	8	0	0	0	0	0	13	0	8	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	167	0	11	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-801-92	0	0	0	0	0	0	0	0	0	0	0	0	212	21	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	17
assemblage-771-316	0	0	0	0	0	0	0	0	0	0	0	0	126	0	46	0	0	0	12	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-977-744	0	0	0	0	0	0	0	0	0	0	0	0	77	0	37	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	32	0	0	0	0	0	0	0	12
assemblage-368-829	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	107	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-278-161	0	0	0	0	0	0	58	0	0	0	0	0	108	0	64	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-516-571	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	22
assemblage-766-303	0	0	0	0	0	0	0	0	0	0	0	0	123	0	14	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
