Assemblage_Name	8112849-3-1715546	9668469-4-3	4-4-9467549	3584867-4-3	8456074-1018282-7886546	7071461-3-3	2-6000123-4	1502803-9451909-7886546	3288506-4-3	1502803-7195510-7886546	4-4583151-3	4-1873462-7174086	9947778-4-3	1077208-4-3	4-6850282-3	4-4842232-3	6527317-4-350763	4-4-7484510	1502803-5583299-8593744	4-3934267-6898286	4-558325-300477	4445820-4-7797383	4861690-4-3	9709086-4-3	8456074-3-7886546	4-4-8925685	8792685-3-5799225	1-3-5594335	4-1435577-3	4-236824-3	8112849-213560-5799225	4-5146248-3	1502803-3-8337367	7268021-3-4	5237666-0-2	4-4-2761925	4-4-4140893	2-0-4996073	3-4035400-4	2-1-1584114	2-4534479-4	3-1-4	4-4-7797383	1502803-3-8593744	8456074-3-1059754	3-1-9285715	4-4-6898286	3486406-3-3	8112849-3-319297	8112849-3-1534018	4-1111331-3	4-1873462-3900751	4-4-7427391	4-4265409-3	2-6381406-2	8112849-5568657-5799225	4-558325-3	4-3857936-3	1-3-4	4-6201669-3	4-4-7030794	2-0-2	631363-3-3	794624-3-3	8112849-3-5799225	1502803-3-7886546	8848970-8902284-3	4-4779599-3	4-4-3	8112849-575846-3	8112849-1211092-5799225	1-3543766-4	4-4-7248943	8112849-3-3	4-9673553-3	317803-3-3	4-6029355-3	1502803-3-8938428	1502803-8938828-7886546	8112849-3-9098395	4-4-3132874	5864765-3-7886546	4-4-7174086	4-4-350763	2-9943538-2	2-1-4	7406317-1-4	4244527-3-3	9970493-4-3	1170480-9458364-7797383	4-684104-7797383	3360880-4-3	1-994682-4	424756-3-5799225	1283209-3-3	3145816-4-3	8112849-2336536-5799225	8112849-3-5522642
assemblage-260-232	0	0	0	0	11	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	8	15	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	22	0	0	0	49	0	0	124	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	16	19	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-370-281	0	0	0	8	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	5	0	0	0	35	0	0	202	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	15	13	0	0	0	0	0	0	0	0	0	0	34
assemblage-934-1004	0	0	0	0	0	47	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	7	0	0	0	14	0	0	0	0	0	0	26	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	16	0	0	216	0	0	0	0	99	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-465-144	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	14	0	0	175	0	0	0	0	201	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-790-480	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	17	7	0	155	0	0	0	0	80	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-630-846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	31	0	0	287	0	0	0	0	58	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	20	0	0	11
assemblage-340-239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	30	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-405-331	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	123	0	0	0	299	0	0	0	0	14	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-154-592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	145	0	0	0	258	0	0	0	0	10	0	0	0	0	0	0	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-352-801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	8	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	206	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	12	0	0	14	17
