Assemblage_Name	2-1-480275	5773557-2-3	1-0-0	0-3-415814	1643217-1-0	2-1-5837927	1-3-9941389	0-3-3188427	1805105-561802-4	0-9542247-6447573	1-3-4326321	1-1770338-9941389	0-8401169-6733690	1-3-3412849	1805105-3-4	4-2-6083459	0-3-6733690	5055523-1-0	1-3-89308	4-2-4285661	1-3-4	4-7546888-3	2030087-1-0	0-918101-2	0-9262744-2	4-2-3	0-3-2	4-2574952-3	2788887-2-3	1-4932987-4	2-1-9444862	2-1-0	4-2-1443958	1435303-3-4	4-2-8858528	1-2547075-4	8143335-3-89308
assemblage-591-436	0	0	0	0	0	0	0	13	0	7	0	0	0	0	0	0	0	0	0	0	114	0	0	15	0	58	64	12	0	0	0	198	0	0	0	10	9
assemblage-296-526	9	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	108	58	10	0	0	0	145	0	0	0	0	10
assemblage-266-508	0	0	0	0	0	0	102	0	0	0	0	0	0	0	29	0	15	0	0	12	60	0	0	0	0	120	144	0	0	0	0	11	0	0	0	0	7
assemblage-695-531	0	0	0	0	0	0	0	0	0	6	0	0	0	0	18	0	0	0	0	0	169	4	0	0	11	44	55	0	0	0	0	175	0	0	0	0	18
assemblage-388-522	0	0	0	0	0	0	0	0	0	13	0	0	0	0	6	0	0	0	0	0	119	11	0	0	4	60	62	0	0	0	0	195	0	0	0	14	16
assemblage-402-587	0	0	0	0	0	0	34	0	0	0	0	0	0	0	5	0	9	0	0	0	106	0	0	0	0	174	126	0	0	0	0	26	0	0	0	0	20
assemblage-648-678	0	0	0	0	0	0	0	5	0	22	0	0	0	0	0	0	0	0	0	0	124	0	0	5	0	67	34	6	0	0	11	204	0	0	0	4	18
assemblage-457-430	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	133	0	0	13	0	77	45	8	0	0	5	182	0	0	0	0	20
assemblage-676-543	0	0	0	0	0	0	0	6	0	12	0	0	0	0	5	0	0	0	0	0	140	0	0	12	0	66	56	6	0	0	0	175	0	0	0	14	8
assemblage-518-329	0	0	0	0	0	0	0	0	0	18	0	0	0	0	17	0	0	0	0	0	114	14	0	0	10	82	70	0	0	0	0	151	0	0	0	9	15
assemblage-658-550	0	0	0	0	0	0	31	0	0	0	0	0	0	14	0	0	0	0	0	0	126	0	0	0	7	138	87	0	0	0	0	67	0	0	20	0	10
assemblage-720-545	11	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	122	57	11	0	0	0	132	0	0	0	0	24
assemblage-413-510	0	0	0	0	0	0	0	0	0	6	0	0	0	0	18	0	0	0	0	0	168	9	0	0	25	49	46	0	0	0	0	159	0	0	0	0	20
assemblage-417-539	0	0	0	0	0	0	41	0	0	0	0	0	0	0	7	0	8	0	0	0	94	0	0	0	0	173	120	0	0	0	0	33	0	0	10	0	14
assemblage-549-367	0	0	0	0	0	0	88	0	0	0	0	0	0	0	13	0	13	0	0	7	59	0	0	0	0	159	118	0	0	0	0	15	0	14	0	0	14
assemblage-649-269	0	0	0	0	0	0	135	0	0	0	0	0	0	0	36	0	0	0	0	24	47	0	0	0	0	110	127	0	0	0	0	4	0	6	0	0	11
assemblage-685-459	0	0	0	0	0	0	21	0	0	0	0	0	0	12	5	0	0	0	0	0	150	0	0	0	15	122	86	0	0	0	0	67	0	0	13	0	9
assemblage-405-228	0	0	0	0	0	0	0	0	0	10	0	0	0	0	17	0	0	0	0	0	155	8	0	0	8	73	65	0	0	0	0	151	0	0	0	0	13
assemblage-405-545	0	0	0	0	0	7	14	0	0	0	0	0	0	14	0	0	0	0	0	0	138	0	0	0	3	132	110	0	0	0	0	60	0	0	10	0	12
