Assemblage_Name	2-8130213-1	104545-4-1	4606074-0-0	3-0-7042298	309316-0-0	578744-1-4	3-274447-4	2667556-0-0	8977593-4-1	563464-0-2241464	0-8379150-0	5743022-0-0	2-2800190-1	4-2260164-0	2600866-0-2	0-0-4718252	2069485-0-0	5792349-0-2	1-1195195-0	563464-0-0	0-2498257-0	2673677-0-0	0-461617-0	0-5941592-0	3-1-4	2-4-723337	563464-0-9035845	3-1-8599116	0-0-0	5651812-3-0	2-7380912-1	3-0-5948668	4978635-0-2	0-0-8643351	0-0-4655099	3-0-1952542	2-4-7312160	0-0-9806539	0-0-6070328	2-4-4986646	2-4-1	567410-4-1	3-0-2	7179666-0-0	2-4-4757999	0-8602979-0	0-2919302-0	2-6847629-1	2-4-7802169	2-1567527-1	0-0-2459091	2-4-2175063	4-3-0	4-3-1	2-4-4362565	0-3336468-0	4-9630970-0
assemblage-363-547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	14	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	188	0	145	0	0	0	0	0	0	0	0	0	15	25	0	0	13
assemblage-529-629	61	0	0	0	0	0	49	37	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	51	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	26	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-707-574	50	0	0	0	0	0	96	15	0	0	8	0	0	0	0	0	0	0	0	31	0	0	0	0	30	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	50	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-363-465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	24	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	215	0	114	6	0	0	0	0	0	0	0	0	21	10	0	0	10
assemblage-368-631	0	0	0	0	0	0	35	0	6	0	0	0	0	0	0	0	0	0	0	57	0	15	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	221	0	44	0	0	0	0	0	0	0	0	0	14	0	0	0	31
assemblage-411-672	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	13	11	0	0	0	0	0	7	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	218	0	90	0	0	0	0	0	0	0	0	0	24	18	0	0	5
assemblage-348-464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	18	0	0	0	0	0	9	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	176	0	99	0	0	0	0	0	0	0	0	0	17	34	0	0	25
assemblage-698-498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	20	0	0	0	110	0	0	0	0	3	0	0	0	0	0	0	261	0	52	0	0	0	0	0	0	0	0	0	20	15	0	0	14
assemblage-497-493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	25	0	0	0	0	0	14	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	186	0	120	0	0	0	0	0	0	0	0	0	19	26	0	0	8
assemblage-409-524	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	57	7	16	0	0	4	0	0	0	84	0	0	0	0	0	0	0	0	0	4	0	217	13	46	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-696-326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	14	5	0	0	92	0	0	0	0	0	0	0	0	0	0	0	165	0	124	0	0	0	0	0	0	0	0	0	13	32	0	0	19
assemblage-404-579	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	104	0	0	0	0	9	0	0	0	0	0	0	271	0	43	0	0	0	0	0	0	0	0	0	10	14	0	0	17
assemblage-596-514	0	0	0	0	0	0	33	0	18	0	0	0	0	0	0	0	0	0	0	67	11	12	0	0	7	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	194	0	33	0	0	0	0	0	0	0	0	0	12	0	0	0	26
assemblage-387-549	44	0	0	0	0	0	58	0	0	0	9	0	0	0	0	0	0	0	0	66	0	0	0	0	7	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	144	11	59	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-612-665	44	0	0	0	0	0	50	25	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	36	0	0	0	128	0	0	0	0	0	1	0	0	0	0	0	46	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-432-615	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	234	0	69	0	0	0	0	0	0	0	0	0	15	22	0	0	34
assemblage-767-668	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	30	7	0	0	0	12	0	0	0	106	0	5	0	0	0	0	0	0	0	0	0	269	0	37	0	0	0	0	0	0	13	0	0	6	0	0	0	7
assemblage-525-510	0	0	0	0	0	0	8	0	14	0	0	0	0	0	0	0	0	0	0	26	9	0	0	0	0	0	0	0	113	0	12	0	0	0	0	0	0	0	0	0	253	0	29	0	0	0	0	0	0	9	0	0	5	0	0	0	22
assemblage-543-479	0	0	0	0	0	0	49	0	4	0	0	0	0	0	0	0	0	0	0	52	7	9	0	0	5	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	224	8	32	0	0	0	0	0	0	0	0	0	5	0	0	0	15
assemblage-275-306	0	0	0	0	0	0	25	0	7	0	0	0	0	0	0	0	0	0	0	73	4	10	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	232	4	30	0	0	0	0	0	0	0	0	0	10	0	0	0	22
assemblage-436-616	62	0	0	0	0	0	76	21	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	55	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	12	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-535-590	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	9	0	0	0	118	0	14	0	0	0	0	0	0	0	0	0	234	0	42	0	0	0	0	0	0	0	0	0	14	0	0	0	29
assemblage-496-517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	8	0	0	0	0	0	12	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	219	0	69	0	0	0	0	0	0	0	0	0	17	40	0	0	18
assemblage-511-550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3	0	0	0	0	0	20	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	200	0	118	0	0	0	0	0	0	0	0	0	14	42	0	0	15
assemblage-565-445	0	0	0	0	0	0	38	0	11	0	0	0	0	0	0	0	0	0	0	62	0	13	0	0	9	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	199	16	32	0	0	0	0	0	0	0	0	0	4	0	0	0	21
assemblage-392-520	54	0	0	0	0	0	52	9	0	5	0	0	0	0	0	0	0	0	0	26	0	0	0	0	52	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	14	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-529-483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	6	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	187	0	96	0	0	0	0	0	0	0	0	0	19	16	0	0	16
assemblage-530-503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	27	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	151	0	111	0	0	0	0	0	0	0	0	0	13	31	0	0	13
assemblage-663-385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	30	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	177	0	115	0	0	0	0	0	0	0	0	0	10	22	0	0	13
assemblage-548-384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	16	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	204	0	108	0	0	0	0	0	0	0	0	0	10	16	0	0	6
assemblage-499-650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	11	0	0	0	0	18	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	320	0	26	0	0	0	0	11	0	8	0	0	0	0	0	0	21
assemblage-291-504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	9	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	178	0	101	0	0	0	0	0	0	0	0	0	13	38	0	0	19
assemblage-436-466	26	0	0	5	0	0	76	0	0	0	14	0	0	0	0	0	0	0	0	58	0	0	0	0	22	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	122	0	68	0	0	0	0	0	0	0	0	0	9	0	0	0	21
assemblage-502-519	51	0	0	0	0	0	63	16	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	57	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	25	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-529-551	73	0	0	0	0	0	56	24	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	46	0	0	0	139	0	0	0	0	0	12	0	0	0	0	0	16	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-472-658	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	27	0	0	0	0	0	23	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	179	0	97	0	0	0	0	0	0	0	0	0	18	68	0	0	18
assemblage-521-552	67	0	0	0	12	0	55	28	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	31	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	61	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-507-435	45	0	0	0	11	0	72	20	0	0	5	0	0	0	0	0	0	0	0	30	0	0	0	0	37	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	58	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-521-555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	14	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	163	0	157	0	0	0	0	0	0	0	0	0	12	18	0	0	8
assemblage-444-561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	20	0	0	0	0	10	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	276	0	39	0	0	0	0	16	0	0	0	0	3	0	0	0	17
assemblage-463-336	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	17	0	0	0	0	0	10	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	179	0	164	0	0	0	0	0	0	0	0	0	11	16	0	0	8
assemblage-384-352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	19	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	207	0	121	0	0	0	0	0	0	0	0	0	10	27	0	0	15
assemblage-527-523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	21	0	0	0	0	18	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	258	0	31	0	0	0	0	12	0	0	0	0	15	0	0	0	30
assemblage-432-479	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	36	9	0	0	0	6	0	0	0	134	0	6	0	0	0	0	0	0	0	0	0	231	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-544-611	64	0	0	0	0	0	60	20	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	45	0	0	0	148	0	0	0	0	0	6	0	0	0	0	0	13	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-550-465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	32	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	185	0	134	0	0	0	0	0	0	0	0	0	20	18	0	0	6
assemblage-478-546	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	269	0	44	0	0	0	0	0	0	0	0	0	7	21	0	0	20
assemblage-557-394	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	11	0	0	0	69	0	13	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	214	20	40	0	0	0	0	0	0	0	0	0	7	0	0	0	38
assemblage-371-326	0	0	0	0	0	0	43	0	15	0	0	0	0	0	0	0	0	0	0	108	0	9	0	0	8	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	171	8	43	0	0	0	0	0	0	0	0	0	6	0	0	0	25
assemblage-377-570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	8	0	0	0	0	8	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	280	0	42	0	0	0	0	16	0	0	0	0	7	0	0	0	20
assemblage-390-415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	11	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	202	0	120	0	0	0	0	0	0	0	0	0	10	18	0	0	3
assemblage-394-439	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	40	2	0	4	0	4	0	0	0	114	0	5	0	0	0	0	0	0	0	0	0	238	5	39	0	0	0	0	0	0	20	0	0	6	0	0	0	14
assemblage-649-566	40	0	0	0	0	0	82	26	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	38	0	0	0	103	0	0	0	0	0	6	0	0	0	0	0	48	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-603-296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	21	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	215	0	105	0	0	0	0	0	0	0	0	0	14	32	0	0	16
assemblage-538-178	50	0	0	0	0	0	83	32	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	38	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	51	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-641-489	52	0	0	0	0	0	73	15	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	28	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	66	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-616-551	0	0	0	0	0	0	37	0	4	0	0	0	0	0	7	0	0	0	0	77	0	13	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	209	6	43	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-418-418	43	0	0	4	0	0	61	0	0	0	13	0	0	0	0	0	0	0	0	62	0	0	0	0	22	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	148	7	48	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-587-430	0	0	0	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	0	36	16	0	0	0	0	0	0	0	113	0	9	0	0	0	0	0	0	0	0	0	238	1	44	0	0	0	0	0	0	7	0	0	8	0	0	0	16
assemblage-318-446	60	0	0	0	0	0	51	16	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	80	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	24	0	77	0	0	0	0	0	0	0	0	0	0	0	0	5	20
assemblage-591-436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	28	0	0	0	0	0	14	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	181	0	85	0	0	0	0	0	0	0	0	0	20	42	0	0	26
assemblage-296-526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	23	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	174	0	109	0	0	0	0	0	0	0	0	0	13	28	0	0	11
assemblage-266-508	46	0	0	0	7	0	101	26	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	36	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	45	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-695-531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	8	0	0	0	0	16	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	258	0	38	0	0	0	0	14	0	4	0	0	0	0	0	0	28
assemblage-388-522	0	0	0	0	0	0	0	0	0	0	0	0	8	0	6	0	0	0	3	11	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	258	0	40	0	0	0	0	0	0	0	0	0	17	17	0	0	25
assemblage-402-587	28	0	0	4	0	0	69	0	0	0	11	0	0	0	0	0	0	0	0	52	0	0	0	0	8	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	125	6	75	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-648-678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	15	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	188	0	134	0	0	0	0	0	0	0	0	0	15	24	0	0	11
assemblage-457-430	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	43	0	0	0	0	0	17	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	177	0	131	0	0	0	0	0	0	0	0	0	15	24	0	0	11
assemblage-676-543	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	11	5	0	0	0	0	0	17	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	199	0	108	0	0	0	0	0	0	0	0	0	27	33	0	0	13
assemblage-518-329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	16	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	265	0	59	0	0	0	0	0	0	0	0	0	30	8	0	0	21
assemblage-658-550	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	68	6	22	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	222	9	37	0	0	0	0	0	0	0	0	0	7	0	0	0	24
assemblage-720-545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	22	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	173	0	88	0	0	0	0	0	0	0	0	0	18	45	0	0	12
assemblage-413-510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	16	0	0	0	0	17	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	284	0	33	0	0	0	0	20	0	0	0	0	9	0	0	0	12
assemblage-417-539	16	0	0	2	0	0	77	0	0	0	11	0	0	0	0	0	0	0	0	70	0	5	0	0	20	0	0	0	102	0	0	0	0	0	0	0	0	0	4	0	117	12	56	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-549-367	38	0	0	0	0	0	72	19	0	0	6	0	0	0	0	0	0	0	0	25	0	0	0	0	38	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	47	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-649-269	61	0	0	0	0	0	93	21	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	50	0	0	0	111	0	0	0	0	0	8	0	0	0	0	0	27	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-685-459	0	0	0	0	0	0	60	0	9	0	0	0	0	0	0	0	0	0	0	70	10	9	0	0	13	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	184	5	28	0	0	0	0	0	0	0	0	0	12	0	0	0	14
assemblage-405-228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	22	0	0	0	0	15	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	282	0	40	0	0	0	0	11	0	0	0	0	3	0	0	0	11
assemblage-405-545	0	0	0	0	0	0	32	0	4	0	0	0	0	0	0	0	0	0	0	59	0	19	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	205	23	42	0	0	0	0	0	0	0	0	0	2	0	0	0	20
assemblage-549-340	57	0	0	0	0	0	98	26	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	36	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	49	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-532-424	69	0	0	0	0	0	72	15	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	57	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	29	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-559-455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	24	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	183	0	105	0	0	0	0	0	0	0	0	0	32	23	0	0	9
assemblage-471-550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	10	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	237	0	55	0	0	0	0	0	0	0	0	0	12	20	0	0	33
assemblage-617-323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	101	4	0	0	0	0	0	0	0	0	0	7	274	0	47	0	0	0	0	0	0	0	0	0	14	6	0	0	29
assemblage-381-447	29	0	0	6	0	0	82	0	0	0	10	0	0	0	0	0	0	0	0	59	0	7	0	0	22	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	136	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-457-537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	13	0	0	0	0	14	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	268	0	31	0	0	0	0	13	0	0	0	0	16	0	0	0	17
assemblage-559-518	0	0	0	0	0	0	9	0	0	0	0	0	0	0	9	0	0	0	0	28	2	0	0	0	0	0	0	0	150	0	11	0	0	0	0	0	0	0	0	0	218	0	41	0	0	0	0	0	0	4	0	0	0	0	0	0	28
assemblage-441-323	0	0	0	0	0	0	39	0	16	0	0	0	0	0	0	0	0	0	0	66	15	17	0	0	7	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	185	6	49	0	0	0	0	0	0	0	0	0	12	0	0	0	13
assemblage-572-411	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	25	14	0	0	0	0	0	7	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	204	0	112	0	0	0	0	0	0	0	0	0	12	32	0	0	8
assemblage-470-601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	19	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	165	0	116	0	0	0	0	0	0	0	0	0	18	25	0	0	15
assemblage-331-488	0	0	0	0	0	0	27	0	12	0	0	0	0	0	0	0	0	0	0	68	0	1	0	0	7	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	230	6	43	0	0	0	0	0	0	0	0	0	5	0	0	0	24
assemblage-456-628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	32	0	0	0	0	9	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	260	0	25	0	0	0	0	13	0	0	0	0	10	0	0	0	18
assemblage-652-467	50	0	0	0	0	0	67	21	0	5	0	0	0	0	0	0	0	0	0	30	0	0	0	0	42	0	0	0	134	0	0	0	0	0	5	0	0	0	0	0	26	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-643-414	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	44	0	13	0	0	9	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	212	9	42	0	0	0	0	0	0	0	0	0	11	0	0	0	20
