Assemblage_Name	4655917-4265420-7649531	0-4-8235043	6209716-0-8185053	1-0-739105	4-649363-5643242	1-1-9777838	0-0-7649531	1243314-0-8943600	1-218514-3310582	0-4-9104693	5433885-6214186-1	6832936-0-8875078	9172571-0-8875078	5433885-6214186-7554319	1-1-1	1-0-8185053	9963407-0-8875078	2-6214186-1	2-9063681-0	4-4-2405380	2-1613979-3733654	3-0-8875078	8876226-0-8875078	2-1613979-1905501	7096596-0-3310582	0-4-3	4-649363-6047769	3-5426170-8875078	0-5737548-9104693	4-9449060-5643242	2-7831762-1	5433885-2253590-1	4-951884-5643242	2-0-1	1-0-8943600	2-4951006-1289580	6531447-649363-5643242	2026389-3206116-5643242	1-0-3310582	2-1613979-0	5433885-6214186-2808782	3730958-4-9104693	2-1372244-639133	5433885-6214186-2837340	3743906-4-359417	6620803-0-8943600	1-0-7463177	1-4770326-1	1183167-649363-5643242	4-4-5643242	4-3206116-5643242	3743906-4-9955979	4-1-2	4-649363-1818432	2-3487489-1	2-9063681-639133	2672203-7033830-3310582	3755377-1-1	9759934-4770326-1	1-0-279959
assemblage-593-417	0	16	12	0	75	0	0	0	0	0	25	0	0	0	10	10	0	50	0	0	0	0	38	0	0	0	1	0	21	16	0	12	0	0	42	0	0	13	28	22	12	0	0	13	0	0	0	0	22	0	0	0	0	8	0	0	0	0	0	42
assemblage-588-576	0	28	0	7	0	0	29	0	0	32	0	0	0	0	25	0	0	37	35	12	0	21	0	0	0	8	0	0	11	0	7	0	0	18	67	0	0	0	6	28	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	20	0	0	0	57
assemblage-230-538	0	12	0	0	79	0	0	0	0	0	27	0	0	7	9	9	0	58	0	0	0	13	18	0	0	0	0	0	77	0	0	0	0	0	35	0	8	35	28	31	0	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	38
assemblage-513-609	0	17	0	0	0	0	30	0	0	13	0	25	16	0	29	0	11	36	18	26	0	27	0	10	0	24	0	0	0	0	0	0	10	18	10	7	0	0	53	13	0	0	0	0	0	0	23	0	0	8	0	0	0	0	0	0	0	0	0	71
assemblage-687-637	0	26	0	0	54	0	0	0	0	57	0	0	0	0	8	0	0	55	5	0	0	13	0	0	0	7	0	0	14	0	0	0	0	0	84	0	0	5	20	47	0	11	0	0	0	0	0	0	0	0	12	0	0	0	0	3	20	0	0	59
assemblage-393-549	0	0	0	0	0	0	43	0	0	23	0	9	0	0	27	0	0	0	0	39	13	42	0	0	0	15	0	0	0	0	0	0	7	8	0	9	0	0	118	24	0	0	0	0	9	0	0	9	0	9	0	14	14	0	1	0	0	14	0	39
assemblage-646-432	11	12	0	0	0	0	66	11	0	19	0	12	0	0	31	0	10	43	28	14	0	12	0	0	0	13	0	6	0	0	23	0	0	0	22	0	0	0	36	12	0	0	0	0	0	0	0	0	0	21	4	0	0	0	0	0	0	0	8	72
assemblage-530-446	0	20	0	0	0	0	34	0	0	47	0	6	0	0	38	0	0	46	45	16	0	10	0	0	0	9	0	0	7	0	7	0	0	6	43	0	0	0	20	21	0	10	0	0	0	0	0	0	0	26	5	0	0	0	0	12	0	0	2	63
assemblage-593-363	0	0	0	0	0	0	24	0	0	6	0	25	14	0	30	0	0	20	0	38	20	30	0	0	7	14	0	0	0	0	0	0	22	12	0	3	0	0	93	19	0	0	0	0	0	0	0	0	0	12	0	0	20	0	6	0	0	12	0	64
assemblage-365-560	0	16	0	0	44	4	11	0	0	45	0	2	0	0	10	0	0	90	6	0	0	13	0	0	0	12	0	0	25	0	0	0	0	0	83	0	0	7	12	33	0	11	0	0	0	0	0	0	0	0	9	0	0	0	0	6	7	0	0	45
assemblage-551-726	0	16	3	0	65	0	0	0	0	0	21	0	0	0	13	0	0	70	0	0	0	0	34	0	0	0	6	0	33	5	0	20	0	0	62	0	0	16	27	22	20	0	0	11	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	41
assemblage-348-558	0	5	0	0	75	6	0	0	0	22	14	0	0	0	13	12	0	59	0	0	0	31	7	0	0	0	0	0	51	0	0	0	0	0	94	0	0	9	13	22	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
assemblage-464-478	11	11	0	7	0	0	53	10	0	31	0	19	0	0	29	0	0	33	35	18	0	11	0	0	0	9	0	5	0	0	15	0	0	0	26	0	0	0	28	11	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	10	77
assemblage-311-407	0	20	13	0	82	0	0	0	0	0	31	0	0	0	15	0	0	51	0	0	0	0	28	0	0	0	5	0	14	8	0	10	0	0	46	0	0	12	39	27	21	0	0	17	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	54
assemblage-627-615	0	24	9	0	70	0	0	0	2	0	11	0	0	0	24	0	0	61	0	0	0	0	5	0	0	0	12	0	45	5	0	2	0	0	79	0	0	9	20	17	20	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	43
assemblage-334-574	0	23	0	0	78	0	0	0	0	0	53	0	0	5	5	5	0	42	0	0	0	10	22	0	0	0	0	0	69	0	0	0	0	0	30	0	10	30	19	35	0	0	8	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	39
