Assemblage_Name	5714144-2-2	7782119-2-0	1-2-3078652	2307670-7634212-1	1-2-5048973	4-1612912-0	4-2-6536330	2307670-3-8584371	3-2360391-0	4-5265452-0	1756019-1376715-0	1-6108526-3078652	1-1-2	1-113770-2	9117045-1376715-0	210748-6294759-659272	8800037-1376715-0	0-0-4	0-0-3	210748-1376715-4149471	3-1376715-5873797	2198512-2-0	3-161504-0	0-3-0	2307670-6105147-1	1-2-2	1-2-4	1-8808924-2	0-0-135909	210748-6597144-0	210748-1376715-0	210748-1376715-557274	1-2-2857724	3-1376715-9079443	1-3-1	4-2-0	1-2-3075251	3-4-3	3-5407582-0	344050-2-2	2307670-3985964-1	210748-1376715-659272	1-638731-2	0-3-980271	4-2-8996639	3-0-97815	2307670-3-1	8800037-5049214-0	3-0-0	1-2-518940	7775508-2-2	3-8592064-3	4267967-6105147-1	3-1376715-0	6688287-6105147-1	8768666-3-1	3060250-1376715-0	9730435-0-0	5887318-2-2
assemblage-529-551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	3	0	0	4	0	0	98	0	0	0	0	84	0	0	0	0	74	0	0	0	0	0	0	0	0	3	0	137	0	0	3	0	0	0	14	22	0	0	0	25
assemblage-472-658	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	22	0	0	0	0	0	22	0	95	31	0	8	0	0	0	0	8	53	33	0	10	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	128	0	0	0	0	24
assemblage-521-552	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	150	0	0	0	23	55	0	0	0	0	72	0	0	0	0	0	7	0	0	0	0	57	0	0	0	0	0	0	49	9	0	17	0	28
assemblage-507-435	0	0	0	9	0	0	0	8	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	169	0	0	0	25	64	0	0	0	0	45	0	0	0	0	0	5	0	0	0	0	50	0	0	0	0	0	0	37	7	0	26	0	31
assemblage-521-555	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	19	0	0	0	0	0	20	0	117	21	0	14	0	0	0	0	11	44	42	0	6	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	119	0	0	0	0	26
assemblage-444-561	0	7	31	0	0	0	0	0	0	0	0	14	0	0	0	0	29	0	0	0	0	0	0	0	0	131	15	0	0	0	14	0	0	0	16	37	0	4	0	0	0	0	0	0	0	0	53	0	0	0	0	29	0	100	0	0	0	0	20
assemblage-463-336	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	22	0	0	0	0	0	26	0	125	40	0	7	0	0	0	0	4	34	25	0	9	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	140	0	0	0	0	19
assemblage-384-352	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	23	0	0	0	0	0	14	0	100	23	0	5	0	0	0	0	4	55	52	0	5	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	148	0	0	0	0	24
assemblage-527-523	0	0	42	0	0	0	0	0	0	0	0	9	0	0	0	0	29	0	0	0	0	0	0	0	0	122	14	0	0	0	27	0	0	0	16	38	0	11	0	0	0	0	0	0	0	0	56	0	0	0	0	26	0	87	0	0	0	0	23
assemblage-432-479	0	0	14	0	0	0	0	0	0	0	0	4	0	4	0	0	23	0	0	0	0	0	0	0	15	97	28	0	0	0	74	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	6	0	93	0	0	0	0	41
assemblage-544-611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	9	0	0	0	0	0	98	0	0	0	0	99	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	103	0	0	3	0	0	0	22	18	0	0	0	33
assemblage-550-465	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	22	6	0	0	0	0	23	0	109	27	0	11	0	0	0	0	11	44	38	0	7	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	122	0	0	0	0	21
assemblage-478-546	0	0	20	0	13	0	0	0	0	0	8	0	0	0	0	0	13	0	0	0	0	0	0	0	0	139	16	0	0	0	11	0	0	0	36	67	1	19	0	0	0	0	0	0	0	0	29	0	0	0	0	12	0	96	0	0	0	0	20
assemblage-557-394	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	111	12	0	0	25	73	23	0	0	0	75	0	0	0	0	0	11	0	0	0	0	25	0	0	0	0	9	0	59	0	0	0	0	37
assemblage-371-326	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	97	18	0	0	34	91	12	6	0	0	69	0	0	0	0	0	14	0	0	0	0	26	0	0	0	0	5	0	71	0	0	0	0	26
assemblage-377-570	0	0	29	0	0	0	0	0	0	0	0	11	0	0	0	0	29	0	0	0	0	0	0	0	0	131	15	0	0	0	11	0	0	0	19	43	7	12	0	0	0	0	0	0	0	0	42	0	0	0	0	11	0	108	0	0	0	0	32
assemblage-390-415	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	36	0	0	0	0	0	21	0	90	16	0	14	0	0	0	0	16	50	31	0	8	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	141	0	0	0	0	34
assemblage-394-439	0	5	11	0	0	0	0	0	0	0	0	7	0	8	0	0	26	0	0	0	0	0	0	0	10	107	14	0	0	0	98	8	0	0	0	41	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	5	0	103	0	0	0	0	28
assemblage-649-566	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	4	164	0	0	0	17	69	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	53	0	0	5	0	0	0	33	6	0	11	0	42
assemblage-603-296	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	18	0	0	0	0	0	27	0	119	24	0	7	0	0	0	0	14	47	30	0	6	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	123	0	0	0	0	16
assemblage-538-178	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	8	0	0	0	0	167	0	0	0	24	60	0	0	0	0	69	0	0	0	0	0	10	0	0	0	0	47	0	0	0	0	0	0	31	3	0	21	0	32
assemblage-641-489	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	149	0	0	0	22	59	0	0	0	0	86	0	0	0	0	0	0	0	0	5	0	39	0	0	0	0	0	0	52	9	0	21	0	29
assemblage-616-551	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	99	18	0	0	23	87	20	0	0	0	78	0	0	0	0	0	10	0	0	0	0	30	0	0	0	0	6	0	65	0	0	0	0	28
assemblage-418-418	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	20	130	9	2	0	16	96	11	0	0	0	66	0	0	0	0	0	11	0	0	0	0	44	0	0	0	0	0	0	46	0	0	12	0	11
assemblage-587-430	0	0	15	0	0	0	0	0	0	0	0	8	0	11	0	0	32	0	0	0	0	0	0	0	8	98	21	0	0	0	71	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	12	0	91	0	0	0	0	26
assemblage-318-446	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	39	0	0	0	2	0	0	0	0	0	95	0	0	0	0	82	0	0	0	0	76	0	0	0	0	0	0	0	0	5	0	107	0	0	9	0	0	0	20	21	0	0	0	34
assemblage-591-436	8	0	19	0	9	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	113	19	0	0	0	9	0	0	0	66	43	0	17	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	129	0	0	0	0	47
assemblage-296-526	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	26	7	0	0	0	0	15	0	61	34	0	0	0	0	0	0	10	35	37	0	15	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	123	0	10	0	5	20
assemblage-266-508	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	139	0	0	0	28	53	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	57	0	0	5	0	0	0	41	4	0	24	0	30
assemblage-695-531	0	0	32	0	0	0	0	0	0	0	0	12	0	0	0	0	29	0	0	0	0	0	0	0	0	151	24	0	0	0	16	0	0	0	10	38	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	12	0	101	0	0	0	0	26
assemblage-388-522	0	0	27	0	9	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	137	4	0	0	0	15	0	0	0	65	49	14	16	0	0	0	0	0	0	0	0	23	0	0	0	0	12	0	98	0	0	0	0	21
assemblage-402-587	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	111	21	0	0	33	101	7	0	0	0	71	0	0	0	0	0	8	0	0	0	0	40	0	0	0	0	0	0	37	0	0	24	0	22
assemblage-648-678	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	12	0	0	0	0	0	33	0	116	29	0	14	0	0	0	0	6	47	40	0	8	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	103	0	0	0	0	30
assemblage-457-430	0	0	0	0	8	0	0	0	0	0	0	0	17	0	0	0	0	24	0	0	0	0	0	16	0	95	29	0	9	0	0	0	0	18	46	32	0	4	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	143	0	0	0	0	22
assemblage-676-543	0	0	20	0	12	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	6	0	94	39	0	0	0	6	0	0	0	89	45	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	30
assemblage-518-329	0	0	25	0	5	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	107	13	0	0	0	11	0	0	0	52	54	10	30	0	0	0	0	0	0	0	0	38	0	0	0	0	19	0	103	0	0	0	0	26
assemblage-658-550	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	95	13	0	0	23	71	37	0	0	0	76	0	0	0	0	0	7	0	0	0	0	32	0	0	0	0	10	0	80	0	0	0	0	21
assemblage-720-545	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	39	8	0	0	0	0	20	0	67	35	0	0	0	0	0	0	11	21	27	0	11	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	111	0	9	0	0	26
assemblage-413-510	0	0	31	0	0	0	0	0	0	0	0	13	0	0	0	0	27	0	0	0	0	0	0	0	0	145	13	0	0	0	14	0	0	0	21	41	0	10	0	0	0	0	0	0	0	0	37	0	0	0	0	11	0	118	0	0	0	0	19
assemblage-417-539	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	108	16	0	0	29	91	7	0	0	0	93	0	0	0	0	0	6	0	0	0	0	35	0	0	0	0	0	0	46	0	0	19	0	23
assemblage-549-367	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	150	0	0	0	25	62	0	0	0	0	75	0	0	0	0	0	8	0	0	0	0	49	0	0	6	0	0	0	31	8	0	14	0	40
assemblage-649-269	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	8	0	0	81	0	0	0	0	100	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	110	0	0	4	0	0	0	15	27	0	0	0	25
assemblage-685-459	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	111	9	0	0	29	64	9	0	0	0	102	0	0	0	0	0	5	0	0	0	0	23	0	0	0	0	15	0	73	0	0	0	0	24
assemblage-405-228	0	0	33	0	0	0	0	0	0	0	0	17	0	0	0	0	42	0	0	0	0	0	0	0	0	121	20	0	0	0	22	0	0	0	23	48	0	8	0	0	0	0	0	0	0	0	35	0	0	0	0	13	0	86	0	0	0	0	32
assemblage-405-545	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	38	113	22	0	0	23	80	12	0	0	0	66	0	0	0	0	0	9	0	0	0	0	23	0	0	0	0	11	6	66	0	0	0	0	15
assemblage-549-340	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	153	0	0	0	23	61	0	0	0	0	62	0	0	0	0	0	0	0	0	5	0	44	0	0	6	0	0	0	31	8	0	31	0	39
assemblage-532-424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	10	0	0	3	0	0	101	0	0	0	0	76	0	0	0	0	90	0	0	0	0	0	0	0	0	6	0	115	0	0	11	0	0	0	7	20	0	0	0	21
assemblage-559-455	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	42	15	0	0	0	0	16	0	46	20	0	0	0	0	0	0	14	42	33	0	9	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	116	0	11	0	0	31
assemblage-471-550	0	0	25	0	9	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	116	10	0	0	0	20	0	0	0	68	55	9	13	0	0	0	0	0	0	0	0	28	0	0	0	0	11	0	102	0	0	0	0	28
assemblage-617-323	0	0	26	0	6	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	115	18	0	0	0	13	0	0	0	54	59	9	12	0	0	0	0	0	0	0	0	21	0	0	0	0	12	0	112	0	0	0	0	28
assemblage-381-447	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	117	14	0	0	28	83	4	0	0	0	80	0	0	0	0	0	11	0	0	0	0	42	0	0	0	0	0	0	40	0	0	26	0	16
assemblage-457-537	0	0	25	0	0	0	0	0	0	0	0	7	0	0	0	0	39	0	0	0	0	0	0	0	0	121	15	0	0	0	17	0	0	0	20	55	0	7	0	0	0	0	0	0	0	0	49	0	0	0	0	20	0	110	0	0	0	0	15
assemblage-559-518	0	0	25	0	0	0	0	0	0	0	0	0	0	14	0	0	27	0	0	0	0	0	0	0	10	106	11	0	0	0	64	0	0	0	0	40	0	8	0	0	0	0	0	0	0	0	47	6	0	0	0	21	0	96	0	0	0	0	25
assemblage-441-323	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	100	14	0	0	37	69	21	0	0	0	71	0	0	0	0	0	7	0	0	0	0	46	0	0	0	0	12	0	53	0	0	0	0	32
assemblage-572-411	0	0	16	0	9	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	8	0	108	30	0	0	0	8	0	0	0	83	41	0	10	0	0	0	0	0	0	0	0	5	0	10	0	0	0	0	131	0	4	0	0	32
assemblage-470-601	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	53	8	0	0	0	0	11	0	75	23	0	0	0	0	0	0	10	36	27	0	17	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	102	0	4	0	0	30
