Assemblage_Name	8501377-4-4	1-0-0	4-6666364-2	0-4-2	1083166-2-3	6353971-0-2	2-4-7711776	4-3557695-2	4-0-2	3-1-2	9288241-0-2	2-4-7810713	7800318-3-2	5496186-4-3	2-8378216-3	2-4-3	4-0-6895366	4-2-1	7451169-0-2	4-0-6634758	3-4253551-3	1-2-4	8944643-4-3	4-0-945479	3-4-3	4-3-2	3-2-3	4065368-4-3	9475619-0-2	6783646-3-2
assemblage-467-505	0	18	0	0	0	0	0	0	241	7	0	0	0	0	0	68	0	8	0	0	0	0	0	0	0	59	93	0	0	6
assemblage-516-456	0	24	0	0	0	0	0	0	216	20	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	54	100	0	0	8
assemblage-424-635	0	18	0	0	0	0	0	0	212	14	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	64	96	0	0	6
assemblage-480-528	0	30	0	0	0	0	0	0	211	25	0	0	0	0	0	73	0	0	0	0	0	0	10	0	0	51	93	0	0	7
assemblage-584-362	0	13	0	0	0	0	0	0	216	18	0	0	0	0	0	72	0	3	0	0	0	0	0	0	0	76	98	0	0	4
assemblage-431-586	0	11	0	37	0	0	0	0	87	13	0	6	0	0	0	100	0	26	0	0	0	0	0	0	51	47	106	9	0	7
assemblage-526-324	0	11	0	24	0	0	0	0	91	14	0	8	0	0	0	94	0	23	0	0	0	0	0	0	55	37	123	6	0	14
assemblage-582-448	0	0	0	0	0	24	0	12	150	92	0	0	0	0	0	14	0	0	0	0	0	0	94	0	0	102	0	0	0	12
assemblage-609-554	0	6	0	0	0	0	0	0	205	43	0	0	0	0	0	40	0	0	0	0	0	0	24	0	0	53	124	0	0	5
assemblage-437-568	0	7	0	17	0	0	0	0	98	16	0	7	0	0	0	106	0	35	0	0	0	0	0	0	50	24	120	8	0	12
assemblage-584-311	0	19	0	0	0	0	0	0	191	14	0	0	0	0	0	73	0	33	0	0	0	0	0	0	15	40	112	0	0	3
assemblage-507-514	0	0	0	0	0	48	0	4	136	91	0	0	0	0	0	19	0	0	16	0	0	0	91	0	0	82	0	0	0	13
assemblage-417-720	0	7	0	13	0	0	0	0	156	5	0	0	0	0	0	145	0	23	0	0	0	0	0	0	35	25	83	0	0	8
assemblage-556-572	0	0	0	0	0	0	0	0	203	50	0	0	0	0	0	25	0	0	0	0	0	0	80	0	0	86	42	0	0	14
assemblage-375-541	0	7	0	23	0	0	0	0	157	10	0	0	0	0	0	130	0	25	0	0	0	0	0	0	34	14	94	0	0	6
assemblage-506-749	0	21	0	0	0	0	0	0	230	25	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	51	96	0	0	12
assemblage-415-630	0	0	0	25	0	0	0	0	136	6	0	0	0	0	0	120	0	24	0	0	0	0	0	0	32	21	124	0	0	12
assemblage-641-457	0	0	0	0	0	0	0	0	199	60	0	0	0	0	0	36	0	0	0	0	0	0	55	0	0	110	30	0	0	10
assemblage-478-729	0	0	0	0	0	33	0	18	135	97	0	0	0	0	0	8	0	0	0	0	0	0	102	0	0	100	4	0	0	3
assemblage-516-671	0	17	0	0	0	0	0	0	254	10	0	0	0	0	0	88	0	3	0	0	0	0	0	0	0	59	66	0	0	3
assemblage-397-422	0	5	0	24	0	0	0	0	99	9	0	9	0	0	0	107	0	33	0	0	0	0	0	0	57	30	114	0	6	7
assemblage-529-325	0	0	0	0	0	0	0	0	221	70	0	0	0	0	0	34	0	0	0	0	0	0	56	0	0	75	38	0	0	6
assemblage-439-556	0	0	0	0	0	20	0	30	155	101	0	0	0	0	0	6	0	0	0	0	0	0	93	0	0	86	0	0	0	9
assemblage-458-479	0	0	0	20	0	0	0	0	98	15	0	0	0	0	0	91	0	25	0	0	0	0	0	0	57	31	133	5	0	25
assemblage-435-464	0	0	0	0	0	0	0	3	189	48	0	0	0	0	0	32	0	0	0	0	0	0	82	0	0	90	54	0	0	2
assemblage-442-377	0	0	0	0	0	0	0	0	193	63	0	0	0	0	0	22	0	0	0	0	0	0	60	0	0	98	56	0	0	8
assemblage-447-520	0	0	0	0	0	0	0	0	179	47	0	0	0	0	0	37	0	0	0	0	0	0	64	0	0	89	74	0	0	10
assemblage-311-422	0	0	0	0	0	53	0	7	168	90	0	0	0	0	0	21	0	0	3	0	0	0	75	0	0	77	0	0	0	6
assemblage-402-473	0	0	0	0	0	17	0	20	162	96	0	0	0	0	0	12	0	0	0	0	0	0	92	0	0	91	0	0	0	10
assemblage-556-407	0	0	0	0	0	18	0	13	191	88	0	0	0	0	0	7	0	0	0	0	0	0	77	0	0	92	13	0	0	1
assemblage-576-481	0	0	0	0	0	0	0	0	162	72	0	0	0	0	0	34	0	0	0	0	0	0	75	0	0	82	65	0	0	10
assemblage-494-453	0	9	12	0	0	0	0	0	237	20	0	0	0	0	0	83	0	4	0	0	0	0	0	0	0	56	76	0	0	3
assemblage-536-566	0	21	0	0	0	0	0	0	202	18	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	53	117	0	0	12
assemblage-561-438	13	0	0	25	0	0	0	0	78	20	0	0	0	0	0	97	0	30	0	0	0	0	0	0	58	38	119	0	0	22
assemblage-491-640	0	3	0	10	0	0	0	0	164	12	0	0	0	0	0	104	0	27	0	0	0	0	0	0	40	22	114	0	0	4
assemblage-615-470	0	5	0	0	0	0	0	0	217	36	0	0	0	0	0	55	0	0	0	0	0	0	13	0	0	48	121	0	0	5
assemblage-563-581	0	0	0	0	0	0	0	0	161	57	0	0	0	0	0	30	0	0	0	0	0	0	72	0	0	89	84	0	0	7
assemblage-382-587	0	0	0	0	0	53	0	5	159	82	0	0	0	0	0	32	0	0	9	0	0	0	76	0	0	73	0	0	0	11
assemblage-522-542	0	0	0	0	0	0	0	0	201	60	0	0	0	0	0	25	0	0	0	0	0	0	78	0	0	80	41	0	0	15
assemblage-467-608	0	10	0	0	0	0	0	0	226	37	0	0	0	0	0	30	0	0	0	0	0	0	12	0	0	57	119	0	0	9
assemblage-506-441	0	24	0	0	0	0	0	0	191	18	0	0	0	0	0	80	0	11	0	0	0	0	0	0	0	53	114	0	0	9
assemblage-486-416	0	0	0	0	0	0	0	11	190	70	0	0	0	0	0	33	0	0	0	0	0	0	59	0	0	96	39	0	0	2
assemblage-579-563	0	0	0	0	0	23	0	11	168	100	0	0	0	0	0	16	0	0	0	0	0	0	108	5	0	64	0	0	0	5
assemblage-348-489	0	4	0	12	0	0	0	0	160	9	0	0	0	0	0	136	0	38	0	0	0	0	0	0	31	22	87	0	0	1
assemblage-599-491	0	0	0	0	0	66	0	16	176	87	0	0	0	0	0	9	0	0	17	0	0	0	64	0	0	58	0	0	0	7
assemblage-504-681	0	8	0	0	7	0	0	0	203	54	0	0	0	0	0	25	0	0	0	0	0	0	57	0	0	91	51	0	0	4
assemblage-779-542	0	0	0	0	0	0	0	0	203	71	0	0	0	0	0	24	0	0	0	0	0	0	56	0	0	85	56	0	0	5
assemblage-407-612	0	31	0	0	0	0	0	0	204	18	0	0	0	0	2	67	0	0	0	0	0	0	0	0	0	66	102	0	0	10
assemblage-678-481	0	9	0	0	0	0	0	0	227	27	0	0	0	0	0	29	0	0	0	0	0	0	15	0	0	39	147	0	0	7
assemblage-422-506	0	14	0	0	0	0	0	0	232	7	0	0	0	0	0	75	0	13	0	0	0	0	0	0	0	63	87	0	0	9
assemblage-512-682	0	0	0	0	0	0	0	0	176	75	0	0	0	0	0	34	0	0	0	0	0	0	65	0	0	103	45	0	0	2
assemblage-649-294	0	13	0	0	0	0	0	0	200	7	0	0	0	0	0	67	0	33	0	0	0	0	0	0	15	63	102	0	0	0
assemblage-384-343	0	0	0	0	0	23	0	13	158	111	0	0	0	0	0	11	0	0	0	0	0	0	81	0	0	91	7	0	0	5
assemblage-398-566	0	13	0	20	0	0	0	0	99	11	0	0	0	0	0	99	0	21	0	0	0	0	0	0	68	35	114	6	0	14
assemblage-554-618	0	27	0	0	0	0	0	0	247	9	0	0	0	0	0	74	0	11	0	0	0	0	0	0	0	56	69	0	0	7
assemblage-724-494	0	0	0	0	0	0	0	0	207	56	0	0	0	0	0	26	0	0	0	0	0	0	65	0	0	99	41	0	0	6
assemblage-483-393	0	32	0	0	0	0	0	0	212	10	0	0	0	0	0	75	0	26	0	0	0	0	0	0	13	38	93	0	0	1
assemblage-553-606	0	0	0	0	0	0	0	0	221	50	0	0	0	0	0	31	0	0	0	0	0	0	68	0	0	81	44	0	0	5
assemblage-457-385	0	0	0	0	0	25	0	7	136	107	0	0	0	0	0	18	0	0	0	0	0	0	92	0	0	107	6	0	0	2
assemblage-311-407	0	0	0	0	0	28	0	9	170	69	0	0	0	0	0	8	0	0	0	0	0	0	122	0	0	86	7	0	0	1
assemblage-515-436	0	0	0	0	0	68	0	20	149	84	0	0	0	0	0	13	0	0	12	0	0	0	78	0	0	66	10	0	0	0
assemblage-401-599	0	5	0	26	0	0	0	0	89	11	0	0	0	0	0	104	0	36	0	0	0	0	0	0	51	36	120	10	0	12
assemblage-417-425	0	25	0	0	0	0	0	0	230	16	0	0	0	0	0	71	0	14	0	0	0	0	0	0	0	44	98	0	0	2
assemblage-401-452	0	0	0	0	0	22	0	21	152	88	0	0	0	0	0	14	0	0	0	0	0	0	97	0	0	102	4	0	0	0
assemblage-505-312	0	6	0	0	0	0	4	0	230	47	0	0	0	0	0	32	0	0	0	0	0	0	9	0	0	41	128	0	0	3
assemblage-497-532	0	21	0	0	0	0	0	0	184	17	0	0	0	0	0	86	0	19	0	0	0	0	0	0	34	47	86	0	0	6
assemblage-364-572	0	25	0	0	0	0	0	0	192	15	0	0	0	0	0	76	0	0	0	10	0	0	0	0	0	63	116	0	0	3
assemblage-574-440	1	5	0	21	0	0	0	0	92	11	0	5	0	0	0	112	0	23	0	0	0	0	0	0	57	38	124	0	0	11
assemblage-493-401	0	17	0	0	0	0	0	0	247	16	0	0	0	0	0	70	0	7	0	0	0	0	0	0	0	58	79	0	0	6
assemblage-459-431	0	0	0	0	0	30	0	19	162	84	0	0	0	0	0	9	0	0	0	0	0	0	92	0	0	102	0	0	0	2
assemblage-627-615	0	0	0	0	0	67	0	8	149	89	0	0	0	0	0	18	0	0	11	0	0	0	67	0	0	80	9	0	0	2
assemblage-617-425	0	0	0	0	0	34	0	22	150	89	0	0	0	0	0	9	0	0	0	0	0	0	83	0	0	107	4	0	0	2
assemblage-616-477	0	7	0	0	0	0	0	0	202	41	0	0	0	0	0	30	0	0	0	0	0	0	24	0	0	59	131	0	0	6
assemblage-603-692	0	25	0	0	0	0	0	0	220	19	0	0	0	0	0	75	0	5	0	0	0	0	9	0	0	49	92	0	0	6
assemblage-363-511	0	8	0	7	0	0	0	0	181	11	0	0	0	0	0	100	0	22	0	0	0	0	0	0	30	10	123	0	0	8
assemblage-309-501	0	22	0	0	0	0	0	0	220	18	0	0	0	0	0	61	0	13	0	0	0	0	0	0	0	74	82	0	0	10
assemblage-391-539	5	0	0	24	0	0	0	0	85	13	0	8	0	0	0	104	0	38	0	0	0	0	0	0	52	32	119	4	0	16
assemblage-540-571	0	0	0	0	0	30	0	25	144	91	0	0	0	0	0	6	0	0	0	0	0	0	96	0	0	95	8	0	0	5
assemblage-444-629	0	17	0	0	0	0	0	0	212	11	0	0	0	0	0	97	0	20	0	0	0	0	0	0	19	46	76	0	0	2
assemblage-334-574	0	0	0	0	0	0	0	0	195	50	0	0	0	0	0	30	0	0	0	0	0	0	76	0	0	92	49	0	0	8
assemblage-434-460	0	15	0	0	0	0	0	0	213	34	0	0	0	0	0	45	0	0	0	0	0	0	17	0	0	37	131	0	0	8
assemblage-614-636	0	19	0	0	0	0	0	0	207	13	0	0	0	0	0	93	0	0	0	0	0	0	5	0	0	44	97	0	0	22
assemblage-474-606	0	9	0	22	0	0	0	0	57	10	0	12	0	0	0	105	0	40	0	0	0	0	0	0	49	41	135	7	0	13
assemblage-340-370	0	0	0	17	0	0	0	0	118	18	0	10	0	0	0	96	0	36	0	0	0	0	0	0	35	25	123	4	10	8
assemblage-490-423	0	13	0	0	0	0	0	0	190	9	0	0	0	0	0	83	0	30	0	0	0	0	0	0	17	37	118	0	0	3
assemblage-645-408	0	5	0	26	0	0	0	0	76	18	0	8	0	0	0	109	0	23	0	0	0	0	0	0	49	46	121	3	0	16
assemblage-340-403	0	35	0	0	0	0	0	0	244	13	0	0	0	0	0	67	0	8	0	0	0	0	0	0	0	56	74	0	0	3
assemblage-569-452	0	0	0	0	0	24	0	22	153	103	0	0	0	0	0	15	0	0	0	0	0	0	79	0	0	94	7	0	0	3
assemblage-610-516	0	0	0	0	0	59	0	24	154	84	0	0	0	0	0	20	0	0	4	0	0	0	73	0	0	75	6	0	0	1
assemblage-493-366	0	25	0	0	0	0	0	0	227	18	0	0	0	0	0	59	5	5	0	0	0	0	0	0	0	58	93	0	0	10
assemblage-546-587	0	0	0	0	0	0	0	0	161	64	0	0	0	0	0	36	0	0	0	0	0	0	69	0	0	98	67	0	0	5
assemblage-432-660	0	7	0	0	0	0	0	0	165	53	0	0	0	0	0	41	0	0	0	0	0	0	73	0	0	84	73	0	0	4
assemblage-497-346	0	5	0	9	0	0	0	0	165	0	0	0	0	0	0	143	0	18	0	0	0	0	0	0	41	19	90	0	0	10
assemblage-460-451	0	15	0	0	0	0	0	0	217	16	0	0	0	0	0	77	0	29	0	0	0	0	0	0	2	41	98	0	0	5
assemblage-557-617	0	0	0	24	0	0	0	0	74	23	0	8	0	0	0	97	0	33	0	0	0	0	0	0	62	35	122	0	0	22
assemblage-520-525	0	0	0	0	7	0	0	0	180	46	0	0	0	0	0	35	0	0	0	0	0	0	74	0	0	79	70	0	0	9
assemblage-415-593	0	0	0	0	0	33	0	16	158	80	0	0	0	0	0	20	0	0	0	0	0	0	84	0	0	98	10	0	0	1
assemblage-665-426	0	9	0	15	0	0	0	0	133	8	0	0	0	0	0	137	0	10	0	0	0	0	0	0	19	18	136	0	0	15
assemblage-500-422	0	29	0	0	0	0	0	0	185	25	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	64	107	0	0	16
assemblage-477-558	0	0	0	0	0	0	0	7	231	55	0	0	0	0	0	24	0	0	0	0	0	0	75	0	0	64	39	0	0	5
assemblage-595-551	0	0	0	0	0	0	0	0	194	72	0	0	0	0	0	25	0	0	0	0	0	0	61	0	0	100	43	0	0	5
assemblage-489-421	0	5	0	0	0	0	0	0	218	47	0	0	0	0	0	44	0	0	0	0	0	0	17	0	0	55	113	0	0	1
assemblage-340-463	0	0	0	0	0	0	0	0	186	62	0	0	0	0	0	15	0	0	0	0	0	0	56	0	0	121	47	0	0	13
assemblage-567-372	0	0	0	0	0	0	0	0	192	71	0	0	0	0	0	30	0	0	0	0	0	0	68	0	0	95	31	0	0	13
assemblage-382-390	0	5	0	20	0	0	0	0	157	4	0	0	0	0	0	115	0	24	0	0	0	0	0	0	17	32	111	0	0	15
assemblage-540-587	0	11	0	29	0	0	0	0	106	13	0	10	0	0	0	99	0	18	0	0	0	0	0	0	48	22	129	0	8	7
assemblage-336-342	0	0	0	0	0	0	0	0	222	43	0	0	0	0	0	42	0	0	0	0	0	0	55	0	0	88	48	0	0	2
assemblage-473-364	0	18	0	0	0	0	0	0	204	23	0	0	0	0	0	94	0	0	0	7	0	0	0	0	0	54	91	0	0	9
assemblage-468-356	0	17	0	0	0	0	0	0	240	13	0	0	0	0	0	65	0	10	0	0	0	0	0	0	0	65	84	0	0	6
assemblage-387-535	0	25	0	0	0	0	0	0	239	9	0	0	0	0	0	84	0	8	0	0	0	0	0	0	0	53	80	0	0	2
assemblage-489-379	0	14	0	0	0	0	0	0	225	7	0	0	0	0	0	80	0	27	0	0	0	0	0	0	10	42	95	0	0	0
assemblage-536-322	0	0	0	0	0	0	0	0	238	62	0	0	0	0	0	20	0	0	0	0	0	0	73	0	0	66	38	0	0	3
assemblage-464-417	0	16	0	0	0	0	0	0	239	12	0	0	0	0	0	77	0	8	0	0	0	0	0	0	0	53	90	0	0	5
assemblage-442-394	0	6	0	29	0	0	0	0	73	14	0	7	0	0	0	82	0	48	0	0	0	0	0	0	50	30	138	0	0	23
assemblage-388-516	0	10	0	0	0	0	0	0	206	36	0	0	0	0	0	35	0	0	0	0	0	0	28	0	0	53	120	0	0	12
assemblage-478-474	0	11	0	13	0	0	0	0	163	6	0	0	0	0	0	119	0	33	0	0	0	0	0	0	28	10	108	0	0	9
assemblage-550-455	0	0	0	0	0	54	0	7	162	95	0	0	0	0	0	14	0	0	14	0	0	0	75	7	0	62	8	0	0	2
assemblage-613-404	0	7	0	0	0	0	0	0	216	42	0	0	0	0	0	25	0	0	0	0	0	0	19	0	0	54	132	0	0	5
assemblage-599-524	0	0	0	0	0	67	0	16	146	94	0	0	0	0	0	18	0	0	16	0	0	0	73	0	0	62	0	0	0	8
assemblage-486-512	0	0	0	0	0	28	0	16	169	70	0	0	0	0	0	6	0	0	0	0	0	0	83	0	0	120	7	0	0	1
assemblage-571-570	0	0	0	0	0	71	0	21	151	94	0	0	0	0	0	25	0	0	9	0	0	0	67	0	0	57	0	0	0	5
assemblage-473-589	0	0	0	0	0	58	0	11	151	84	0	0	0	0	0	15	0	0	9	0	0	0	73	9	0	87	0	0	0	3
assemblage-593-334	0	7	0	0	0	0	0	0	198	42	0	0	0	0	0	40	0	0	0	0	0	0	34	0	0	51	124	0	0	4
assemblage-436-432	0	6	0	14	0	0	0	0	143	7	0	0	0	0	0	155	0	30	0	0	0	0	0	0	25	21	93	0	0	6
assemblage-571-480	0	0	0	0	0	0	0	0	212	62	0	0	0	0	0	28	0	0	0	0	0	0	50	0	0	82	63	0	0	3
assemblage-484-442	0	10	0	8	0	0	0	0	137	6	0	0	0	0	0	141	0	30	0	0	0	0	0	0	29	11	124	0	0	4
assemblage-459-495	0	0	0	0	0	34	0	15	150	85	0	0	0	0	0	13	0	0	0	0	0	0	108	0	0	90	0	0	0	5
assemblage-779-734	0	24	0	0	0	0	0	0	227	11	0	0	0	0	0	78	0	24	0	0	0	0	0	0	21	39	74	0	0	2
assemblage-539-252	0	27	0	0	0	0	0	0	191	14	0	0	0	0	0	80	0	26	0	0	0	0	0	0	15	46	98	0	0	3
assemblage-630-718	0	4	0	0	0	0	0	0	189	58	0	0	0	0	0	25	0	0	0	0	0	0	60	0	0	89	71	0	0	4
assemblage-488-519	0	17	0	0	0	0	0	0	230	20	0	0	0	0	0	49	0	11	0	0	0	0	0	0	0	60	103	0	0	10
assemblage-418-424	0	22	0	0	0	0	0	0	249	21	0	0	0	0	0	76	0	8	0	0	0	0	0	0	0	46	77	0	0	1
assemblage-582-490	0	17	0	0	0	0	0	0	191	21	0	0	0	0	0	94	0	27	0	0	0	0	0	0	15	68	66	0	0	1
assemblage-527-566	0	34	0	0	0	0	0	0	188	13	0	0	0	0	0	81	0	28	0	0	0	0	0	0	21	30	104	0	0	1
assemblage-530-425	0	23	0	0	0	0	0	0	234	26	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	39	104	0	0	11
assemblage-619-790	0	0	0	0	0	0	0	0	221	62	0	0	0	0	0	22	0	0	0	0	0	0	53	0	0	68	68	0	0	6
assemblage-407-654	0	14	0	0	0	0	0	0	182	37	0	0	0	0	0	36	0	0	0	0	0	0	17	0	0	42	164	0	0	8
assemblage-412-544	0	21	0	0	0	0	0	0	204	54	0	0	0	0	0	28	0	0	0	0	0	0	22	0	0	31	130	0	0	10
assemblage-536-491	0	23	0	0	0	0	0	0	201	17	0	0	0	0	0	52	0	0	0	0	0	0	3	0	0	62	137	0	0	5
assemblage-564-510	0	9	0	8	0	0	0	0	141	12	0	0	0	0	0	120	0	30	0	0	0	0	0	0	37	21	118	0	0	4
assemblage-611-523	0	0	0	0	0	20	0	16	186	78	0	0	0	0	0	10	0	0	0	0	0	0	96	0	0	87	7	0	0	0
assemblage-373-631	0	8	0	0	0	0	0	0	215	40	0	0	0	0	0	58	0	0	0	0	0	0	8	0	0	31	136	0	0	4
assemblage-470-433	0	0	0	0	0	0	0	0	184	39	0	0	0	0	0	23	0	0	0	0	0	0	63	0	0	92	93	0	0	6
assemblage-664-563	0	0	0	0	0	0	0	0	220	53	0	0	0	0	0	33	0	0	0	0	0	0	53	0	0	97	39	0	0	5
assemblage-448-250	0	12	0	12	0	0	0	0	171	0	0	0	0	0	0	118	0	24	0	0	0	0	0	0	38	10	91	0	0	24
assemblage-581-500	0	0	0	22	0	0	0	0	85	13	0	0	0	0	0	127	0	37	0	0	0	0	0	0	38	38	118	6	0	16
assemblage-591-544	0	0	0	0	0	41	0	17	172	87	0	0	0	0	0	25	0	0	11	0	0	0	75	0	0	62	7	0	0	3
assemblage-535-477	0	0	0	0	0	21	0	23	154	98	0	0	0	0	0	10	0	0	0	0	0	0	94	0	0	91	0	0	0	9
assemblage-579-537	0	30	0	0	0	0	0	0	189	31	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	39	99	0	0	15
assemblage-419-619	0	23	0	0	0	0	0	0	205	9	0	0	0	0	0	85	0	24	0	0	0	0	0	0	9	42	100	0	0	3
assemblage-664-814	0	0	0	0	0	0	0	0	169	71	0	0	0	0	0	21	0	0	0	0	0	0	70	0	0	103	58	0	0	8
assemblage-549-707	0	6	0	11	0	0	0	0	98	19	0	6	0	0	0	108	0	38	0	0	0	0	0	0	48	37	113	0	0	16
assemblage-630-432	0	17	0	0	0	0	0	0	241	16	0	0	0	0	0	64	0	14	0	0	0	0	0	0	0	62	82	0	0	4
assemblage-454-418	0	30	0	0	0	0	0	0	185	22	0	0	0	0	0	76	0	20	0	0	0	0	0	0	24	37	105	0	0	1
assemblage-463-453	0	6	0	0	0	0	0	0	222	38	0	0	0	0	0	24	0	0	0	0	0	0	13	0	0	45	141	0	0	11
assemblage-722-650	0	7	0	0	0	0	0	0	222	45	0	0	0	0	0	32	0	0	0	0	0	0	14	0	0	42	124	0	0	14
assemblage-657-503	0	0	0	0	0	58	0	4	133	89	0	0	0	0	0	27	0	0	14	0	0	0	81	0	0	89	2	0	0	3
assemblage-569-331	0	16	0	0	0	0	0	0	228	11	0	0	0	0	0	63	0	12	0	0	0	0	0	0	0	68	95	0	0	7
assemblage-580-466	0	22	0	0	0	0	0	0	225	7	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	47	121	0	0	10
assemblage-344-439	0	4	0	0	0	0	0	0	214	34	0	0	0	0	0	32	0	0	0	0	0	0	16	0	0	40	145	0	0	15
