Assemblage_Name	6040778-1-6993961	3-7795434-4	0-2120510-2	2707059-1-6993961	0-3-1233171	4-7271781-3	3-1-2980460	4-8692364-4366614	3-0-3525179	3-6118228-6993961	3-1-4604062	6323801-0-7667824	7649664-0-1	3257912-3-4	0-2673864-9265665	2-0-6870465	8889162-0-1	2-1353990-1	2159717-1-6993961	4-8692364-8481405	4535525-0-1	4635453-9891747-4366614	3-3-0	3-0-4399317	3-1-7872538	4869553-1-478759	3-404155-3	3-7577502-3	6761502-0-3	4913220-3-9265665	2-0-1	0-3-2	0-3-0	4791050-8692364-3	39584-3-0	3-8113627-4	9009088-1-6993961	716884-1991349-2	0-3-3997397	7848471-3-2	716884-3-2695574	0-7689970-2982541	4365672-9891747-4366614	2707059-1-3716972	8648245-3-4	716884-3-2	4365672-2278308-4366614	4365672-9891747-6554366	3-1-9736794	4-3784038-4366614	3-8216973-2980460	3-4170542-6993961	4-1-6838853	0-2876149-9265665	6911797-1-6993961	1564395-1-523196	3-0-2024325	3-8902315-0	0-3-2982541	6707423-9891747-4366614	3-2370033-3	3-3649052-4399317	3-3-4	2-0-8784122	4-9891747-4366614	6630198-3-2982541	0-3-3579674	3-1024418-523196	501694-0-1	4-1-3	6598493-3-0	3-1-6993961	2-0-3486940	3-2369190-2980460	3-9933740-3	9192292-1-6993961	3-1-523196	3-9217066-6993961	3-0-3	4919900-0-3	0-3-9265665	3-1-9988781	1759429-3-2	5436914-0-3	3-1-4438977	4-8692364-3	3-5120568-523196	0-5758324-0	2707059-2213686-6993961	3-0-7667824	5079212-0-1	0-1632284-1233171
assemblage-368-631	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	8	0	6	0	29	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	23	0	0	0	17	0	0	0	0	0	9	0	0	104	0	0	0	0	102	0	59	0	24	0	0	15	0	0	0	0	0	0	0	15
assemblage-411-672	0	0	0	10	8	0	0	18	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	37	50	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	30	0	7	0	0	0	0	0	0	99	0	0	0	0	4	0	73	0	0	0	0	0	0	11	0	0	0	0	0	13
assemblage-348-464	0	0	0	17	4	0	0	17	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	32	53	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	15	0	12	0	0	0	0	0	0	104	0	0	0	0	0	0	68	0	0	0	0	0	0	24	0	0	0	0	0	24
assemblage-698-498	0	0	0	19	0	0	0	10	0	0	0	0	16	0	0	0	0	0	0	5	0	0	0	27	0	0	0	0	0	0	58	30	32	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	21	0	8	0	0	0	0	0	0	85	0	0	0	0	22	0	60	0	3	0	0	0	0	0	0	0	0	0	0	37
assemblage-497-493	0	0	0	22	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	32	73	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	17	0	0	0	40	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	87	0	0	0	0	0	0	24	0	0	0	0	0	21
assemblage-409-524	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	4	0	0	0	28	0	0	0	0	0	0	0	0	0	58	0	0	7	0	0	0	0	0	0	0	0	10	0	0	0	21	0	0	0	23	0	0	0	0	0	5	0	0	102	0	0	0	0	61	0	85	0	26	0	0	6	0	0	0	0	0	0	0	11
assemblage-696-326	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	8	0	0	0	0	0	0	0	34	61	39	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	6	0	113	0	0	0	0	0	0	119	0	0	0	0	0	0	20	0	0	0	0	0	19
assemblage-404-579	0	0	0	22	0	0	0	5	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	24	0	0	0	0	0	0	50	38	34	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	6	21	0	8	0	0	0	6	0	0	82	0	0	0	0	25	0	60	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-596-514	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	33	0	0	0	16	0	0	0	0	0	11	0	0	81	0	0	0	0	80	0	77	0	41	0	0	4	0	0	0	0	0	0	0	12
assemblage-387-549	0	0	0	17	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	68	33	0	18	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	22	5	0	0	0	0	0	0	0	80	0	0	0	0	88	0	43	0	21	0	0	0	0	0	7	0	0	0	0	21
assemblage-612-665	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	22	0	0	0	0	5	0	0	0	0	15	0	0	36	0	0	0	0	10	0	0	0	14	0	0	0	16	0	0	0	43	7	0	0	0	0	0	0	0	143	0	0	0	0	34	0	29	0	37	0	0	0	0	0	18	0	0	0	0	23
assemblage-432-615	0	0	0	9	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	4	13	0	0	23	0	0	0	0	0	0	45	12	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	52	0	14	0	0	0	5	0	0	94	0	0	0	0	16	0	45	0	0	0	0	0	0	0	0	0	0	0	13	38
assemblage-767-668	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	15	0	0	0	0	0	0	18	7	11	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	26	0	0	0	0	0	7	0	0	118	0	0	0	0	89	0	57	0	6	0	0	21	0	0	0	0	0	0	0	16
assemblage-525-510	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	31	0	0	0	0	0	0	25	15	15	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	31	0	0	0	0	0	13	0	0	136	0	0	0	0	60	0	49	0	11	0	0	14	0	0	0	0	0	0	0	19
assemblage-543-479	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	3	0	0	0	26	0	0	0	0	0	0	0	0	0	25	0	0	3	0	0	0	0	0	0	0	0	11	0	0	0	32	0	0	0	23	0	0	0	0	0	10	0	0	99	0	0	0	0	75	0	89	0	27	0	0	4	0	0	0	0	0	0	0	19
assemblage-275-306	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	8	0	0	0	32	0	0	0	0	0	0	0	0	0	46	0	0	9	0	0	0	0	0	0	0	0	4	0	0	0	17	0	0	0	32	0	0	0	0	0	12	0	0	117	0	0	0	0	60	0	86	0	15	0	0	0	0	0	0	0	0	0	0	19
assemblage-436-616	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	33	6	0	0	19	0	0	0	0	0	0	0	24	29	0	0	0	0	0	0	0	193	0	0	0	0	20	0	26	0	37	0	0	0	0	0	19	0	0	0	0	28
assemblage-535-590	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	17	0	0	0	0	0	0	18	8	8	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	27	0	0	0	0	0	16	0	0	138	0	0	0	0	59	0	57	0	9	0	0	17	0	0	0	0	0	0	0	20
assemblage-496-517	0	0	0	18	5	0	0	18	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	37	28	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	28	0	12	0	0	0	0	0	0	103	0	0	0	0	0	0	65	0	0	0	0	0	0	10	0	0	0	0	0	19
assemblage-511-550	0	0	0	6	8	0	0	12	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	22	58	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	35	0	9	0	0	0	0	0	0	89	0	0	0	0	0	0	85	0	0	0	0	0	0	7	0	0	0	0	0	24
assemblage-565-445	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	4	0	0	0	26	0	0	0	0	0	0	0	0	0	35	0	0	11	0	0	0	0	0	0	0	0	10	0	0	0	20	0	0	0	25	0	0	0	0	0	6	0	0	89	0	0	0	0	85	0	71	0	22	0	0	0	0	0	0	0	0	0	0	25
assemblage-392-520	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	29	9	0	0	0	0	0	0	0	0	0	0	24	21	0	0	0	0	0	0	0	205	0	0	0	0	29	0	62	0	30	0	0	0	0	0	13	0	0	3	0	34
assemblage-529-483	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	11	0	0	0	14	0	0	0	0	0	0	0	26	71	46	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	8	0	100	0	0	0	0	0	0	87	0	0	0	0	0	0	17	0	0	0	0	0	24
assemblage-530-503	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	11	0	0	0	19	0	0	0	0	0	0	0	27	43	24	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	5	0	128	0	0	0	0	0	0	114	0	0	0	0	0	0	29	0	0	0	0	0	31
assemblage-663-385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	17	0	0	0	0	0	0	0	16	84	32	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	9	0	100	0	0	0	0	0	5	105	0	0	0	0	0	0	12	0	0	0	0	0	29
assemblage-548-384	0	0	0	18	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	68	50	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	17	0	0	0	54	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	120	0	0	0	0	0	0	20	0	0	0	0	0	21
assemblage-499-650	0	0	0	17	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	22	0	0	0	19	0	0	0	0	0	0	60	40	17	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	3	15	0	0	0	0	0	0	0	0	102	0	0	0	0	52	0	19	0	24	0	0	6	0	0	0	0	0	0	0	28
assemblage-291-504	0	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0	0	0	22	0	0	0	13	0	0	0	0	0	0	0	25	69	25	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	106	0	0	0	0	0	13	109	0	0	0	0	0	0	14	0	0	0	0	0	20
assemblage-436-466	0	0	0	6	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	5	0	0	0	16	0	0	0	0	0	0	0	0	0	90	19	0	8	0	0	0	0	0	0	0	0	10	0	0	0	9	0	0	0	33	18	0	0	0	0	0	0	0	90	0	0	0	0	60	0	56	0	10	0	0	0	0	0	10	0	0	0	0	10
assemblage-502-519	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	9	0	0	0	0	34	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	19	30	0	0	0	0	0	0	0	192	0	0	0	0	30	0	34	0	38	0	0	0	0	0	17	0	0	0	0	29
assemblage-529-551	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	33	0	0	0	0	17	17	0	0	0	0	0	0	12	0	0	0	18	22	0	0	0	0	0	0	0	199	0	0	0	0	27	0	55	0	34	0	0	0	0	0	21	0	0	0	0	15
assemblage-472-658	0	0	0	13	9	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	16	69	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	30	0	0	0	33	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	109	0	0	0	0	0	0	48	0	0	0	0	0	19
assemblage-521-552	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	9	6	0	19	0	0	0	0	9	0	0	0	14	0	0	0	19	0	0	0	29	14	0	0	0	0	0	0	0	164	0	0	0	0	28	0	23	0	33	0	0	0	0	0	23	0	0	0	0	31
assemblage-507-435	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	7	0	0	40	0	0	0	0	6	0	0	0	26	0	0	0	17	0	0	0	42	5	0	0	0	0	0	0	0	143	0	0	0	0	40	0	27	0	44	0	0	0	0	0	15	0	0	0	0	22
assemblage-521-555	0	0	0	14	12	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	25	67	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	19	0	0	0	45	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	100	0	0	0	0	0	0	28	0	0	0	0	0	13
assemblage-444-561	0	0	0	16	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	13	0	0	0	14	0	12	8	0	0	0	54	44	22	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	77	0	0	0	13	0	0	0	0	0	8	0	0	81	0	0	0	0	55	0	17	0	25	0	0	0	0	0	0	0	0	0	0	24
assemblage-463-336	0	0	0	5	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	30	105	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	45	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	95	0	0	0	0	0	0	37	0	0	0	0	0	26
assemblage-384-352	0	0	0	10	8	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	88	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	10	0	0	0	27	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	107	0	0	0	0	0	0	19	0	0	0	0	0	24
assemblage-527-523	0	0	0	16	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	14	0	0	0	8	0	0	0	0	0	0	89	45	7	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	13	0	0	0	0	0	0	0	0	109	0	0	0	0	51	0	18	0	16	0	0	6	0	0	0	0	0	0	0	25
assemblage-432-479	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0	21	0	0	0	0	0	0	16	25	13	0	0	0	0	0	0	0	0	0	12	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	25	0	0	0	0	0	0	0	0	143	0	0	0	0	49	0	69	0	6	0	0	22	0	0	0	0	0	0	0	10
assemblage-544-611	0	0	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	3	0	0	0	0	23	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	19	32	0	0	0	0	0	0	0	208	0	0	0	0	36	0	34	0	35	0	0	0	0	0	16	0	0	0	0	43
assemblage-550-465	0	0	0	17	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	33	72	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	15	0	0	0	39	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	106	0	0	0	0	0	0	18	0	0	0	0	0	23
assemblage-478-546	0	0	0	21	0	0	0	5	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	58	34	20	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	69	0	0	0	26	0	7	0	0	0	0	0	0	80	0	0	0	0	18	0	47	0	0	0	0	0	0	0	0	0	0	0	0	38
assemblage-557-394	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	3	0	30	0	0	0	0	0	0	0	0	0	29	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	26	8	0	0	0	0	5	0	0	117	0	0	0	0	68	0	73	0	33	0	0	13	0	0	0	0	0	0	0	18
assemblage-371-326	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	10	0	0	0	27	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	32	0	0	0	30	0	0	0	0	0	11	0	0	97	0	0	0	0	65	0	84	0	34	0	0	16	0	0	0	0	0	0	0	11
assemblage-377-570	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	13	0	0	0	0	0	0	71	32	20	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	10	0	0	0	0	0	13	0	0	117	0	0	0	0	43	0	34	0	21	0	0	0	0	0	0	0	0	0	0	36
assemblage-390-415	0	0	0	11	9	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	55	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	25	0	0	0	51	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	119	0	0	0	0	0	0	34	0	0	0	0	0	20
assemblage-394-439	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	31	12	8	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	25	0	0	0	0	0	6	0	0	144	0	0	0	0	55	0	47	0	18	0	0	15	0	0	0	0	0	0	0	24
