Assemblage_Name	7974279-2207312-3	0-528526-3	7574058-5155108-1	821929-8044144-1	7954219-3884461-4	7574058-4-5909	3615943-1-1	7574058-4-1	3-5437407-3	5279061-0-3	4-3610470-3	3-9692364-3	3814593-2207312-3	513475-0-9212060	2-2108495-6453549	2-4-6453549	3-2207312-3	9413297-0-1	7574058-4-1236427	2582741-2207312-3	6872228-1-1	4122158-4-1	821929-4-7253315	1-1-1	4963336-0-2	7574058-4-1755497	3-3-0	2038592-4-1	821929-4780714-1	7913486-2207312-3	2-4-3210823	7830524-631000-1	6776560-0-2	4-5094313-8595641	7574058-2300963-6680392	0-6057807-3	3615943-1-8015757	7574058-2442403-1	3387219-2-1	7574058-4-7662975	3-2757718-3	1-5732977-1	4-3-3	4-8402661-951790	304532-6024111-1	6776560-0-3041753	0-3884461-4	436631-2-1	7574058-4-490462	513475-0-2	3-8939994-3	513475-8898551-2	5863736-3610470-3	2-1306929-1	1914395-9096436-1	3615943-1-5648915	783611-2-4	9646823-0-3	4-3610470-951790	7574058-2300963-1170370	7574058-4-2218619	3-2207312-3975221	0-2-3	0-2-0	0-2-4	7574058-2300963-3258393	3-2207312-326398	821929-4-1	4-5075462-3	4-2-1	7574058-2300963-1	513475-0-332405	9301939-4-1	9297642-2207312-3	3-2207312-1514126	3-9271411-3	4-3-4983700	0-8783186-4	1-0-3	1-6024111-1	2850944-1-1	7574058-4-7665662	1914395-4-1	1-631000-1	594932-4-490462	3615943-1-4285462	2-4-3609047	4863846-4-1	2253879-4-1	2-4-1	7574058-3071726-1	196349-3610470-3	8974256-0-2	5206438-0-2	6932268-3-0	2-4766687-3609047	7574058-2300963-8434838	4-5094313-3	4-1074577-0	4-5585449-1	3788200-1-1
assemblage-529-551	0	0	0	0	0	0	118	65	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	24	0	18	0	0	0	0	0	0	0	0	42	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-472-658	0	0	0	0	0	0	19	0	0	0	41	0	0	0	0	0	20	21	0	0	0	0	0	14	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	9	4	0	107	0	0	0	0	0	0	8	0	0	0	0	0	14	0	75	0	0	61	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	18
assemblage-521-552	0	0	0	0	0	0	117	30	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	36	0	0	0	0	0	29	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-507-435	0	0	0	0	0	0	129	50	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	47	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-521-555	0	0	0	0	0	0	4	0	0	0	52	0	0	0	0	0	18	16	0	0	0	0	0	23	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	74	0	0	0	0	0	0	10	0	0	0	0	0	22	0	82	0	0	71	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	17	0	2	0	0	5	0	0	0	0	0	25
assemblage-444-561	0	0	0	0	0	0	25	49	0	0	25	0	0	0	0	16	103	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	18	0	0	0	22	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-463-336	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	12	27	0	0	0	0	0	17	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	9	0	0	103	0	0	0	0	0	0	8	0	0	0	0	0	24	0	59	0	0	88	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	7	0	0	0	0	0	21
assemblage-384-352	0	0	0	0	0	0	6	0	0	0	43	0	0	0	0	0	20	30	0	0	0	0	0	26	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	83	0	0	0	0	0	0	15	0	3	0	0	0	16	0	95	0	0	51	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	12
assemblage-527-523	0	0	0	0	0	0	23	34	0	0	24	0	0	0	0	15	116	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	7	0	0	16	0	0	0	14	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-432-479	0	0	0	0	0	0	16	59	0	0	15	0	0	0	0	0	95	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	21	0	0	0	0	0	0	0	24	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	24
assemblage-544-611	0	0	0	0	0	0	104	51	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	16	0	4	0	0	0	0	0	0	0	0	36	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-550-465	0	0	0	0	0	0	13	0	0	0	52	0	0	0	0	0	27	13	0	0	0	0	0	28	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	76	0	0	0	0	0	0	10	0	0	0	0	0	21	0	57	0	0	69	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	31
assemblage-478-546	0	0	0	0	0	0	26	34	0	0	58	0	0	0	0	25	56	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	89	0	0	0	0	0	0	0	0	0	0	20	0	0	0	9	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-557-394	0	0	11	0	0	0	68	66	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	41	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	21	0	0	46	0	0	0	0	0	0	0	25	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-371-326	0	0	13	0	0	0	61	76	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	70	0	0	0	0	0	0	0	25	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-377-570	0	0	0	0	0	0	30	17	0	0	24	0	0	0	0	8	114	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	22	0	0	0	8	12	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	40
assemblage-390-415	0	0	0	0	0	0	15	0	0	0	52	0	0	0	0	0	23	22	0	0	0	0	0	8	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	10	0	0	67	0	0	0	0	0	0	10	0	0	0	0	0	24	0	96	0	0	77	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	24
assemblage-394-439	0	0	0	0	0	0	37	65	0	3	16	0	0	0	0	0	95	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-649-566	0	0	0	0	0	0	110	44	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	32	0	0	0	0	0	44	6	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	79	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-603-296	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	15	22	0	0	0	0	0	16	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	7	20	0	93	0	0	0	0	0	0	6	0	0	0	0	0	20	0	80	0	0	63	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	18
assemblage-538-178	0	0	0	0	0	0	130	56	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	31	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	65	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-641-489	0	0	0	0	0	0	104	33	0	0	0	0	3	0	0	0	142	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	61	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	7	0	0	0	0	64	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-616-551	0	0	4	0	0	0	53	89	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	50	0	0	0	0	0	0	0	16	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-418-418	0	0	0	0	0	0	73	57	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	14	14	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	5	0	0	102	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-587-430	0	0	0	0	0	0	21	70	0	14	13	0	0	0	0	0	116	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	9	0	0	0	0	7	0	0	36	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-318-446	0	0	0	0	0	0	128	65	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-591-436	0	0	0	0	0	0	20	0	0	0	41	0	0	0	0	22	27	12	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	10	0	0	102	0	0	0	0	0	0	11	0	6	0	0	0	5	0	44	0	0	126	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22
assemblage-296-526	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	21	15	0	0	0	0	0	12	0	0	32	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	24	7	0	27	0	0	0	0	0	0	0	0	0	0	0	0	54	22	43	0	0	71	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	7	0	53	0	0	0	0	0	0	0	0	0	0	35
assemblage-266-508	0	0	0	0	0	0	114	28	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	36	0	0	0	0	0	54	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-695-531	0	0	0	0	0	0	45	19	0	0	29	0	0	0	0	12	108	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	75	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	10	0	0	0	27	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-388-522	0	0	0	0	0	0	56	34	0	0	45	0	0	0	0	38	69	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0	0	81	0	0	0	0	0	0	0	0	0	0	34	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-402-587	0	0	5	0	0	0	94	49	0	0	0	0	0	5	0	0	124	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	25	12	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	14	0	0	96	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-648-678	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	28	18	0	0	0	0	0	17	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	11	0	7	0	0	92	0	0	0	0	0	0	8	0	0	0	0	0	38	0	64	0	0	71	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	22
assemblage-457-430	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	17	15	0	0	0	0	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	3	8	0	93	0	0	0	0	0	0	22	0	0	0	0	0	8	0	73	0	0	70	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	22
assemblage-676-543	0	0	0	0	0	0	11	0	0	0	53	0	0	0	0	17	46	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	6	0	45	0	0	95	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	32
assemblage-518-329	0	0	0	0	0	0	63	20	0	0	47	0	0	0	0	19	58	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	0	0	87	0	0	0	0	0	0	0	0	0	0	21	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50
assemblage-658-550	0	0	12	0	0	0	43	88	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	63	0	0	0	0	0	0	0	26	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-720-545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	21	0	0	0	0	0	7	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	8	0	10	10	0	26	0	0	0	0	0	0	0	0	0	0	0	0	39	23	50	0	0	56	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	37
assemblage-413-510	0	0	0	0	0	0	22	24	0	0	36	0	0	0	0	7	141	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	26	0	0	0	13	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-417-539	0	0	0	0	0	0	80	55	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	10	0	10	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	23	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	86	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-549-367	0	0	0	0	0	0	102	36	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	46	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-649-269	0	0	0	0	0	0	119	60	0	0	0	0	0	0	0	0	177	0	0	12	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	23	0	1	0	0	0	0	0	0	0	0	33	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-685-459	0	0	0	0	0	0	64	90	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	54	0	0	0	0	0	0	0	24	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
assemblage-405-228	0	0	0	0	0	0	29	26	0	0	30	0	0	0	0	12	126	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	16	22	0	0	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-405-545	0	0	0	0	0	0	55	71	0	11	0	0	0	0	0	0	129	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	66	0	0	0	0	0	0	0	17	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-549-340	0	0	0	0	0	0	109	54	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	39	0	0	0	0	0	43	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-532-424	0	0	0	0	0	0	88	70	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-559-455	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	32	16	0	0	0	0	0	16	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	13	7	0	17	0	0	0	0	0	0	0	0	0	0	0	0	49	27	68	0	0	73	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	37
assemblage-471-550	0	0	0	0	0	0	30	22	7	0	45	0	0	0	0	16	80	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	79	0	0	0	0	0	0	0	0	0	0	38	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	22
assemblage-617-323	0	0	0	0	0	0	39	31	6	0	43	0	0	0	0	39	69	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	80	0	0	0	0	0	0	0	0	0	0	20	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-381-447	0	0	0	0	0	0	62	68	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	7	0	8	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	29	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	104	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-457-537	0	0	0	0	0	0	17	25	0	0	31	0	0	0	0	16	101	0	0	0	0	0	0	44	8	0	0	0	0	0	0	0	16	5	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	35	0	0	0	22	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-559-518	0	0	0	0	0	0	39	75	0	8	8	0	0	0	0	0	96	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	24	0	0	0	0	0	0	0	20	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-441-323	0	0	0	0	0	0	47	100	0	11	0	0	0	0	0	0	97	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	61	0	0	0	0	0	0	0	19	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-572-411	0	0	0	0	0	0	10	0	0	0	52	0	0	0	0	18	31	9	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	10	0	0	98	0	0	0	0	0	0	7	0	0	0	0	0	15	0	26	0	0	119	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	25
assemblage-470-601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	0	13	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	2	0	23	12	0	33	0	0	0	0	0	0	0	0	0	0	0	0	48	24	45	0	0	73	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	34
assemblage-331-488	0	0	6	0	0	0	38	66	0	5	0	0	0	0	0	0	109	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	73	0	0	0	0	0	0	0	22	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-456-628	0	0	0	0	0	0	21	33	0	0	23	0	0	0	0	8	114	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	20	0	0	0	30	8	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-652-467	0	0	0	0	0	0	142	60	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	18	0	7	0	0	0	0	0	0	0	0	29	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-643-414	0	0	0	0	0	0	48	99	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	34	0	0	0	0	0	0	0	43	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-595-664	0	0	0	0	0	0	75	66	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	11	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	112	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-401-535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	26	0	0	0	0	0	18	0	0	28	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	9	14	0	52	0	0	0	0	0	0	0	0	0	0	0	0	25	22	48	0	0	72	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	42
