Assemblage_Name	2-6345292-4	3-0-1415202	2-1-5349841	3530954-1-1	580235-3-0	3-2623277-4	3-1-1	3031050-1-3	2-8246421-3	2-4034816-1	2-1-8555	2820048-3-7665263	4-3-4327620	2-8481056-1	2-1-2	2-1-3	2-1-1	4-8100764-0	6587182-3-0	3-2-2	1-1-9139356	1-1-1	2-9716358-1	3-0-9549029	3-2-1	3067872-0-4	2-1-7341837	2-1-8773733	2-1-7693678	4-3-0	4-3-5736744	2-2-2	4-3-9853763	1175756-1-1	2-2-7747954	7733678-0-4	3-7012255-4	474928-8078794-1	2-2853887-1	2-7020053-2	2-4340492-3	2681821-0-9549029	87464-1-1	4-3-1194034	474928-1-1	8884271-3-0	1-4-4	2019335-0-9549029	4-3-5517995	2-1-922797	2-3769745-3	2-167703-3	3601545-3-0	2-1-1655286	4-3-9180618	2866778-1-1	4-3-7665263	4444638-1-1	2-1-4766266	3-0-4	2-1-2944784	4-3-1248306	1-7793523-1	6358459-6345292-4	2984880-3-0	6358459-6345292-5573865	2-1-120722
assemblage-345-403	0	0	0	0	0	0	15	0	0	0	0	0	0	0	82	13	106	0	0	0	0	68	0	0	0	0	0	0	0	21	0	43	0	0	0	10	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	48	10	0	0	7	0	0	8
assemblage-483-276	0	0	0	0	0	0	28	0	12	0	0	0	0	0	145	52	99	0	0	0	0	33	0	0	0	0	0	0	0	13	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	16
assemblage-598-540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	16	117	0	0	0	0	86	0	0	0	0	0	0	0	122	0	33	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-508-408	0	0	0	0	0	0	12	0	0	0	0	0	0	0	138	63	73	0	0	0	0	30	0	3	0	0	0	0	0	40	0	11	0	0	0	0	0	0	0	0	0	0	0	0	50	0	20	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	10	0	0	0	14
assemblage-443-448	0	0	0	0	0	0	0	0	0	0	0	0	4	0	106	0	191	0	0	0	0	27	0	0	0	0	0	0	0	103	0	22	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39
assemblage-441-558	0	0	0	0	0	0	0	0	0	0	6	0	0	0	135	0	198	0	0	0	0	24	0	0	0	0	0	0	0	91	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	15
assemblage-598-466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	208	0	0	0	0	28	0	0	0	0	0	0	0	81	0	19	0	0	0	0	0	0	0	0	0	0	0	6	28	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-413-336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	192	0	0	0	0	22	0	0	0	0	0	0	0	108	0	23	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-633-584	0	0	0	0	0	0	0	0	0	0	15	0	0	0	116	0	227	0	0	0	0	24	0	0	0	0	0	0	0	85	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-562-542	0	0	0	0	0	0	0	0	0	0	8	0	0	0	154	0	170	0	0	0	0	24	0	0	0	0	0	0	0	98	0	23	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-343-490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	170	0	0	0	0	20	0	0	0	0	0	0	0	104	0	27	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-424-495	0	0	0	0	0	0	19	0	0	0	0	0	0	0	133	74	94	0	0	0	0	50	0	0	0	0	0	0	0	20	0	5	0	0	0	0	0	0	0	0	0	0	0	0	26	0	27	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	4	0	0	0	15
assemblage-356-528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	208	0	0	0	0	12	0	0	0	0	0	0	0	99	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-445-476	0	0	0	0	0	0	14	0	0	0	0	0	0	0	122	75	76	0	0	0	0	48	0	0	0	0	0	0	0	38	0	12	0	0	0	0	0	0	0	0	0	0	0	0	35	0	30	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	17
assemblage-623-440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	9	153	0	0	0	0	23	0	0	0	0	0	0	0	116	0	28	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-665-452	6	0	0	0	0	0	14	0	0	0	0	0	0	0	41	31	71	0	0	16	0	56	0	0	9	0	0	0	0	61	0	22	0	0	0	0	0	0	0	0	0	0	29	0	0	0	13	0	0	0	0	0	0	0	0	0	14	0	0	82	4	0	0	23	0	0	8
assemblage-519-455	0	0	0	0	0	0	18	0	0	0	0	0	0	0	46	21	62	0	0	26	0	62	0	0	8	0	0	0	0	49	0	22	0	0	0	0	0	0	0	0	0	0	30	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	96	0	0	0	20	0	0	28
assemblage-300-435	0	0	0	0	0	0	8	0	0	0	0	0	0	0	116	12	119	0	0	0	0	36	0	0	0	0	0	0	0	20	0	41	0	0	0	13	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	44	14	0	0	9	0	0	19
assemblage-404-560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	14	173	0	0	0	0	36	0	0	0	0	0	0	0	95	0	21	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-525-433	0	0	0	0	0	0	12	0	0	0	0	0	0	0	83	19	65	0	0	12	0	57	0	0	10	0	0	0	0	59	0	31	0	0	0	0	0	0	0	0	0	0	23	0	0	0	11	0	0	0	0	0	0	0	0	0	10	0	0	82	6	0	0	8	0	0	12
assemblage-437-342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	20	112	0	0	0	0	96	0	0	0	0	0	0	0	93	0	20	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-337-459	0	0	0	0	0	0	29	0	9	0	0	0	0	0	94	56	108	0	0	0	0	36	0	0	0	0	0	0	0	25	0	29	0	0	0	0	0	0	0	0	0	0	0	0	8	0	80	0	0	0	0	0	0	0	0	0	0	3	0	19	0	0	0	0	0	0	4
assemblage-639-638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	205	0	0	0	0	33	0	0	0	0	0	0	0	100	0	23	0	0	0	0	0	0	0	0	0	0	0	12	22	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-470-468	0	0	0	0	0	0	15	0	0	0	0	0	0	0	105	52	125	0	0	0	0	36	0	0	0	0	0	0	0	10	0	26	0	0	0	8	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	24
assemblage-255-510	0	0	0	0	0	0	9	0	0	0	0	0	0	0	123	69	102	0	0	0	0	30	0	0	0	0	0	0	0	39	0	14	0	0	0	0	0	0	0	0	0	0	0	0	45	0	17	0	7	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	20
assemblage-530-477	0	0	0	0	0	0	7	0	0	0	0	0	0	0	111	32	86	0	0	5	0	25	0	0	0	0	0	0	0	42	0	30	20	0	0	0	0	0	0	0	0	0	9	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	62	18	0	0	16	0	0	21
assemblage-465-469	0	0	0	0	0	0	19	0	0	0	0	0	0	0	81	17	62	0	0	10	0	34	0	0	8	0	0	0	0	69	0	15	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	104	5	0	0	18	0	0	21
assemblage-465-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	207	0	0	0	0	18	0	0	0	0	0	0	0	119	0	29	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-504-537	0	10	0	0	0	0	7	0	0	0	0	0	0	0	94	16	92	0	0	8	0	25	0	0	0	6	0	0	0	37	0	26	22	0	0	0	0	0	0	0	0	0	4	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	67	13	0	0	41	0	0	18
assemblage-429-313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	203	0	0	0	0	21	0	0	0	0	0	0	0	86	0	27	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	18
assemblage-390-657	0	0	0	0	0	0	22	0	11	0	0	0	0	0	124	69	120	0	0	0	0	25	0	0	0	0	0	0	0	9	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	11
assemblage-576-508	0	0	0	0	0	0	13	0	0	0	0	0	0	0	99	68	93	0	0	0	0	52	0	0	0	0	0	0	0	41	0	2	0	0	0	0	0	0	0	0	0	0	0	0	40	0	31	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	9	0	0	0	21
assemblage-435-567	0	0	0	0	0	13	0	0	0	0	0	0	0	0	79	10	131	0	0	0	0	94	0	0	0	0	0	0	0	81	0	25	0	0	0	0	0	0	4	0	0	0	0	0	29	0	0	1	10	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	18
assemblage-586-500	0	0	0	0	0	0	17	0	0	0	0	0	0	0	99	91	103	0	0	0	0	55	0	0	0	0	0	0	0	22	0	6	0	0	0	0	0	0	0	0	0	0	0	0	46	0	19	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	8	0	0	0	12
assemblage-435-407	0	0	0	0	0	0	7	0	0	0	0	0	0	0	94	14	121	0	0	0	0	90	0	0	0	0	0	0	0	20	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	6	0	0	18
assemblage-513-505	0	0	0	0	0	0	3	0	0	0	0	0	0	0	66	34	53	0	0	20	0	60	0	0	0	0	0	0	0	74	0	20	0	0	0	0	0	0	0	0	0	0	29	0	0	0	12	0	0	0	0	0	0	0	0	0	5	0	0	95	0	0	0	13	0	0	16
assemblage-662-471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	209	0	0	0	0	26	0	0	0	0	0	0	0	90	0	15	0	0	0	0	0	0	0	0	0	0	0	6	35	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-607-312	0	0	0	0	0	0	0	0	0	9	0	0	0	0	127	22	97	0	0	0	0	49	0	0	0	0	0	0	0	82	0	36	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16	0	0	18	0	0	0	14
assemblage-494-373	0	0	0	6	0	0	7	0	0	0	0	0	0	0	107	85	110	0	0	0	0	46	0	0	0	0	0	0	0	31	0	8	0	0	0	0	0	0	0	0	0	0	0	0	46	0	10	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	9	0	0	0	10
assemblage-491-463	0	0	0	0	0	0	14	0	0	0	0	0	0	0	90	22	56	0	0	20	0	52	0	0	9	0	0	0	0	35	0	17	0	0	0	0	0	0	0	0	0	0	20	0	0	0	10	0	0	0	0	0	0	0	0	0	28	0	0	92	7	0	0	13	0	0	15
assemblage-489-624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	6	111	0	0	0	0	87	0	0	0	0	0	0	0	121	0	32	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-444-552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	16	158	0	0	0	0	35	0	0	0	0	0	0	0	111	0	25	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-684-458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	193	0	0	0	0	9	0	0	0	0	0	0	0	113	0	25	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-653-581	0	0	0	0	0	0	36	0	5	0	0	0	0	0	128	35	127	0	0	0	0	31	0	0	0	0	0	0	0	14	0	21	0	0	0	0	0	0	0	0	2	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	13
assemblage-593-417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	195	0	0	0	0	14	0	0	0	0	0	0	0	119	0	19	0	0	0	0	0	0	0	0	0	0	0	4	16	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-561-413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	35	109	0	0	0	0	33	0	8	0	0	0	0	0	83	0	32	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	9	0	0	0	0	0	0	0	0	0	0	14	0	0	8	0	0	0	22
assemblage-557-369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	213	0	0	0	0	7	0	0	0	0	0	0	0	54	0	34	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-522-513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	201	0	0	0	0	21	0	0	0	0	0	0	0	81	0	32	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-615-413	0	0	0	7	0	0	20	0	0	0	0	0	0	0	150	59	82	0	0	0	0	28	0	0	0	0	0	0	0	32	0	8	0	0	0	0	0	0	0	0	0	0	0	0	37	0	25	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	19
assemblage-498-583	0	0	0	0	0	0	9	0	0	0	0	0	0	0	109	78	99	0	0	0	0	38	0	0	0	0	0	0	0	43	0	11	0	0	0	0	0	0	0	0	0	0	0	0	48	0	19	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	10	0	0	0	9
assemblage-588-576	0	0	0	0	0	0	5	0	0	0	0	0	0	0	114	83	109	0	0	0	0	45	0	0	0	0	0	0	0	27	0	5	0	0	0	0	0	0	0	0	0	0	0	0	46	0	33	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	5	0	0	0	13
assemblage-353-362	0	0	0	0	0	0	15	0	0	0	0	0	0	0	72	19	72	0	0	13	0	36	0	0	6	0	0	0	0	65	0	20	10	0	0	0	0	0	0	0	0	0	22	0	0	0	9	0	0	0	0	0	0	0	0	0	8	0	0	99	0	0	0	22	0	0	12
assemblage-532-742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	13	108	0	0	0	0	101	0	0	0	0	0	0	0	91	0	24	0	0	0	0	0	0	2	0	0	0	0	0	21	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-534-591	0	0	0	0	0	7	0	0	0	0	0	0	0	0	86	22	115	0	0	0	0	104	0	0	0	0	0	0	0	82	0	19	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-333-495	0	0	0	0	0	0	16	0	0	0	0	0	0	0	70	24	116	0	0	0	0	61	0	0	0	0	0	0	0	14	0	31	0	0	0	18	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	56	16	0	0	0	0	0	24
assemblage-550-679	0	0	0	0	0	0	27	0	12	0	0	0	0	0	134	55	100	0	0	0	0	30	0	0	0	0	0	0	0	15	0	26	0	0	0	0	0	0	0	0	0	0	0	0	5	0	51	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	14
assemblage-511-353	0	0	0	0	0	0	0	5	0	8	0	0	0	0	135	20	123	0	0	0	0	64	0	0	0	0	0	0	0	67	0	12	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	13	0	0	0	0	0	0	0	0	0	0	6	0	0	12	0	0	0	17
assemblage-540-375	0	0	0	0	0	0	20	0	0	0	0	0	0	0	72	27	77	0	0	13	0	35	0	0	10	0	0	0	0	51	0	18	0	0	0	0	0	0	0	0	0	0	46	0	0	0	3	0	0	0	0	0	0	0	0	0	10	0	0	84	9	0	0	9	0	0	16
assemblage-542-538	0	0	0	0	8	0	10	0	0	0	0	0	0	0	101	13	71	0	0	18	0	19	0	0	0	0	0	0	0	33	0	54	21	0	0	0	0	0	0	0	0	0	11	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	70	13	0	0	22	0	0	18
assemblage-510-526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	8	145	0	0	0	0	36	0	0	0	0	0	0	0	115	0	37	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-461-558	0	0	0	0	0	0	13	0	0	0	0	0	0	0	86	25	130	0	0	0	0	49	0	0	0	0	0	0	0	25	0	36	9	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	48	10	0	0	7	0	4	11
assemblage-230-538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	9	167	0	0	0	0	47	0	0	0	0	0	0	0	95	0	52	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-634-469	0	0	0	0	0	0	20	0	13	0	0	0	0	0	119	46	114	0	0	0	0	30	0	0	0	0	0	0	0	21	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	9
assemblage-464-478	0	0	0	0	0	0	19	0	7	0	0	0	0	0	109	56	117	0	0	0	0	43	0	0	0	0	0	0	0	23	0	21	0	0	0	11	0	0	0	0	0	0	0	0	2	0	51	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	7
assemblage-604-694	0	0	0	0	0	0	11	0	0	0	0	0	0	0	127	74	88	0	0	0	0	26	0	0	0	0	0	0	0	38	0	12	0	0	0	0	0	0	0	0	0	0	0	0	42	0	31	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	12	0	0	0	8
assemblage-575-668	0	0	0	0	0	0	19	0	0	0	0	0	0	0	100	19	68	0	0	6	0	30	0	0	0	0	0	0	0	44	0	22	22	0	0	0	0	0	0	0	0	0	14	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	75	20	0	0	36	0	0	15
assemblage-513-609	0	0	0	0	0	0	8	0	0	0	0	0	0	0	91	19	135	0	0	0	0	68	0	0	0	0	0	0	0	17	0	37	0	0	0	11	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	42	6	0	0	0	0	0	17
assemblage-509-331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	33	119	0	0	0	0	45	0	9	0	0	0	0	0	92	0	28	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	0	0	9	0	0	0	19
assemblage-573-436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	6	132	0	0	0	0	42	0	0	0	0	0	0	0	133	0	41	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-535-556	0	0	0	0	0	0	8	0	0	0	0	0	0	0	87	21	85	0	0	26	0	59	0	0	6	0	0	0	0	62	0	19	0	0	0	0	0	0	0	0	0	0	22	0	0	0	8	0	0	0	0	0	0	0	0	0	13	0	0	46	7	0	0	15	0	0	16
assemblage-687-637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	32	110	0	0	0	0	33	0	4	0	0	0	0	0	84	0	24	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	19	0	0	0	0	0	0	0	0	0	0	15	0	0	11	0	0	0	19
assemblage-393-549	0	0	0	0	0	0	23	0	0	0	0	0	0	0	64	14	67	0	0	16	0	52	0	0	8	0	0	0	0	51	0	17	0	0	0	0	0	0	0	0	0	0	24	0	0	0	10	0	0	0	0	0	0	0	0	0	9	0	0	103	8	0	0	18	0	0	16
assemblage-433-681	0	0	0	0	0	0	20	0	0	0	0	0	0	0	55	35	59	0	0	21	0	63	0	0	6	0	0	0	0	68	0	12	0	0	0	0	0	0	0	0	0	0	24	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	0	84	0	0	0	16	0	0	11
assemblage-561-368	0	0	0	0	0	0	12	0	0	0	0	0	0	0	104	18	74	0	0	12	0	21	0	0	0	0	0	0	0	43	0	25	23	0	0	0	0	0	0	0	0	0	21	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	6	79	17	0	0	18	0	0	11
assemblage-518-554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	175	0	0	0	0	28	0	0	0	0	0	0	0	97	0	29	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-467-392	0	0	0	0	0	0	0	0	0	10	0	0	0	0	134	42	88	0	0	0	0	37	0	12	0	0	0	0	0	71	0	37	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	13	0	0	0	13
assemblage-485-380	0	0	0	10	0	0	9	0	0	0	0	0	0	0	106	53	117	0	0	0	0	46	0	0	0	0	0	0	0	36	0	17	0	0	0	0	0	0	0	0	0	0	0	0	43	0	15	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	4	0	0	0	16
assemblage-487-465	0	0	0	0	0	0	13	0	0	0	0	0	0	0	95	11	114	0	0	0	0	68	0	0	0	0	0	0	0	21	0	43	0	0	0	6	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	49	8	0	0	0	0	0	32
assemblage-485-386	0	0	0	0	0	0	15	0	0	0	0	0	0	0	114	17	86	0	0	13	0	29	0	0	0	3	0	0	0	27	0	32	13	0	0	0	9	0	0	0	0	0	5	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	65	20	0	0	25	0	0	8
assemblage-509-612	0	0	0	0	0	0	20	0	0	0	0	0	0	0	62	25	76	0	0	10	0	44	0	0	12	0	0	0	0	67	0	21	0	0	0	0	0	0	0	0	0	0	23	0	0	0	10	0	0	0	0	0	0	0	0	0	10	0	0	76	0	6	0	23	0	0	15
assemblage-531-470	0	0	0	0	0	0	0	0	0	0	6	0	0	6	125	0	213	0	0	0	0	17	0	0	0	0	0	0	0	75	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-562-460	0	0	0	0	0	0	0	0	0	0	1	0	0	0	129	0	193	0	0	0	0	14	0	0	0	0	0	0	0	99	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-358-519	0	0	0	0	0	0	28	0	4	0	0	0	0	0	87	72	131	0	0	0	0	22	0	0	0	0	0	0	0	22	0	31	0	0	0	7	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	1	0	32	0	0	0	0	0	0	7
assemblage-538-547	0	0	0	0	0	0	33	0	10	0	0	0	0	0	100	57	96	0	0	0	0	35	0	0	0	0	0	0	0	15	0	18	0	0	0	9	0	0	0	0	0	0	0	0	6	0	74	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	20
assemblage-544-495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	185	0	0	0	0	23	0	0	0	0	0	0	0	92	0	37	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-324-504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	42	94	0	0	0	0	42	0	0	0	0	0	0	0	64	0	35	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	13	0	0	0	0	0	0	0	0	0	0	15	0	0	14	0	0	0	23
assemblage-532-375	0	0	0	0	0	0	0	0	0	0	4	0	0	0	132	0	200	0	0	0	0	17	0	0	0	0	0	0	0	73	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-702-733	0	0	0	0	0	0	17	0	0	0	0	0	0	0	97	77	93	0	0	0	0	29	0	0	0	0	0	0	0	45	0	11	0	0	0	0	0	0	0	0	0	0	0	0	39	0	34	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	4	0	0	0	16
assemblage-525-380	0	0	0	0	0	0	0	0	0	8	0	0	0	0	123	41	92	0	0	0	0	45	0	0	0	0	0	0	0	77	0	31	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	15	0	0	0	0	0	0	0	0	0	0	20	0	0	6	0	0	0	15
assemblage-424-443	0	0	0	0	0	0	21	0	0	0	0	0	0	0	97	12	105	0	0	0	0	79	0	0	0	0	0	0	0	13	0	33	0	0	0	10	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	46	9	0	0	0	0	0	20
assemblage-620-558	0	0	0	0	0	0	0	0	0	0	5	0	0	0	136	0	212	0	0	0	0	12	0	0	0	0	0	0	0	89	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13
assemblage-596-533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	10	131	0	0	0	0	52	0	0	0	0	0	0	0	98	0	41	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-386-549	0	0	0	0	0	7	0	0	0	0	0	0	0	0	83	9	102	0	0	0	0	101	0	0	0	0	0	0	0	95	0	24	0	0	0	0	0	0	12	0	0	0	0	0	38	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-341-494	0	0	0	0	0	0	17	0	0	0	0	0	0	0	107	40	109	0	0	0	0	55	0	0	0	0	0	0	0	28	0	32	0	0	0	0	0	0	0	0	0	0	0	0	5	0	62	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	17
