Assemblage_Name	1225544-2-4241819	1-1-3967255	2311512-3-3	4-2-2	1-1-625855	4-2-8227247	1225544-8467187-2	2311512-7415820-3	4-2-8722902	2433707-1-3462151	7049325-1-1273541	1225544-2-4635812	3-1-1	2433707-1-8722668	1225544-8421260-6909933	1554379-1-1	8927796-3-2780017	2-8214653-3	4-2-1750078	2311512-3-9991796	1-1-1	1-4040538-4	1225544-1942560-5270602	3571890-3-1	1173418-3-1	6397018-3-3	2-4390420-3	1225544-2-2	8459990-3-3	5041593-2-2	1-0-5856384	1-5095777-1	0-3-3	9720902-2-2	2311512-1493648-2153494	4-3-1	0-1-5575467	4-4-4	2-3-3	2311512-2043509-3	4-1083281-839411	2113960-3-3	7452517-2-2	4-3974182-8227247	1-1890683-4	1-5716824-1	1-1-9020429	1-1-8557310	1-3142481-1	1238930-1-1273541	3383295-2-2	4-2-9552768	8927796-3-3	2433707-4980825-3462151	1-8834883-4	2-3-832962	9081921-3-1	2433707-4980825-8167389	1-1-5101159	3-0-433989	1-1-9896181	4-2-839411	1-0-4	4812388-0-4	1-0-4401789	475834-2-9552768	1-9154783-1	2433707-7578169-3462151	1-2437515-4	6124420-1-1	1-1-91153	2-4134137-3	1-6496854-1	5274824-1-8557310	4-2-4032186	1-3588763-1	3473890-5095777-1	5389461-2-2174818	0-3-9890276	4-5261196-1	3-2-7758887	4-4-2	1-1-1117122	8934506-1-1	8846108-2-2	1-2536769-1	5389461-2-2	1-1384089-1
assemblage-616-507	0	0	12	89	0	0	0	0	7	26	0	0	8	0	0	0	0	0	0	0	47	0	0	0	0	0	0	10	0	0	0	0	10	0	0	30	0	13	33	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	35	0	0	4	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	15	0	0	0	0	0	44
assemblage-532-354	5	0	19	72	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	102	0	0	0	0	0	0	0	23	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	25	0	3	0	0	15	0	0	0	0	0	57	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-363-547	0	0	31	90	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	36	0	0	0	0	0	0	0	21	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	30	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	47
assemblage-529-629	0	0	29	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	87	10	0	0	43	0	0	0	82	0	0	0	0	0	0	0	0	0	10	0	0	0	13	0	0	0	53	0	0	0	0	0	0	5	12	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	42
assemblage-707-574	0	0	11	0	22	0	0	0	0	22	0	0	0	0	0	5	0	0	0	0	146	0	0	0	0	0	0	24	0	0	0	34	0	0	10	97	0	0	7	0	0	0	0	0	0	6	0	0	0	15	0	0	8	13	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
assemblage-363-465	0	0	25	98	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	36	0	0	0	0	0	0	0	25	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	30	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	35
assemblage-368-631	0	0	44	0	0	0	0	0	0	5	11	0	0	0	0	8	0	0	0	0	151	10	0	0	0	0	0	83	0	0	0	0	0	0	0	28	0	0	68	0	0	0	0	0	0	0	0	11	0	0	14	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	36
assemblage-411-672	0	0	55	88	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	67	0	0	0	0	0	0	0	40	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	11	0	10	0	0	16	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	38
assemblage-348-464	0	0	38	82	0	0	0	0	0	33	0	0	0	7	0	0	0	0	0	0	50	0	0	0	0	0	0	74	0	0	0	0	0	0	0	36	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	15	0	13	0	0	11	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	36
assemblage-698-498	5	0	20	68	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	92	0	0	0	0	0	0	0	20	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	21	0	3	0	0	15	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-497-493	0	0	37	89	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	48	0	0	0	0	0	0	0	13	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	39	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	49
assemblage-409-524	0	0	26	0	0	0	0	7	0	5	12	0	0	0	0	8	0	0	0	0	145	10	0	0	0	0	0	78	0	0	0	0	0	0	0	27	0	0	80	0	0	0	0	0	0	0	0	13	0	0	8	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	48
assemblage-696-326	0	0	18	118	0	0	0	0	0	25	0	0	5	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	10	0	0	35	0	0	19	0	0	0	0	0	11	0	0	0	0	0	0	0	0	4	29	0	25	0	0	9	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	41
assemblage-404-579	12	0	22	66	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	85	0	0	0	0	0	0	0	17	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	14	0	4	0	0	16	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41
assemblage-596-514	0	0	35	0	4	0	0	0	0	5	7	0	0	0	0	7	0	0	0	0	159	11	0	0	0	0	0	67	0	0	0	0	0	0	0	30	0	0	81	0	0	0	0	0	0	0	0	15	0	0	12	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	35
assemblage-387-549	0	0	17	0	26	0	0	0	0	11	16	0	0	0	0	8	0	0	0	0	198	0	0	0	0	0	0	26	0	0	0	2	0	0	9	52	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	46
assemblage-612-665	0	0	10	0	39	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	27	0	0	0	19	0	0	5	87	0	0	10	0	0	0	0	0	0	14	0	0	0	10	0	0	11	10	0	0	0	0	0	0	7	18	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
assemblage-432-615	8	0	20	49	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	88	0	0	0	0	0	0	0	32	0	0	25	0	0	0	0	0	0	0	0	5	0	0	0	22	0	9	0	0	34	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-767-668	0	0	37	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	93	5	0	0	0	0	9	120	0	0	0	0	0	0	0	12	0	0	66	0	0	0	13	0	0	0	0	5	0	0	8	0	0	11	0	0	12	0	0	0	0	13	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	34
assemblage-525-510	0	0	40	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	85	19	0	0	0	0	6	129	0	0	0	0	0	0	0	16	0	0	67	0	0	0	11	0	0	0	0	0	0	0	5	0	0	14	0	0	11	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	42
assemblage-543-479	0	0	33	0	0	0	0	0	0	6	13	0	0	0	0	11	0	0	0	0	152	8	0	0	0	0	0	56	0	0	0	0	0	0	0	15	0	0	79	0	0	0	0	0	0	0	0	12	0	0	9	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	67
assemblage-275-306	0	0	34	0	0	0	0	0	0	12	16	0	0	0	0	0	0	0	0	0	130	3	0	0	0	0	0	74	0	0	0	0	0	0	0	36	0	0	82	0	2	0	0	0	0	0	3	10	0	0	12	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	53
assemblage-436-616	0	0	22	0	0	0	0	0	0	18	0	0	0	0	0	0	5	0	0	0	88	0	0	0	0	0	0	67	19	0	0	35	0	0	0	86	0	0	0	0	0	0	0	0	0	8	0	0	0	15	0	0	0	59	0	0	0	0	0	0	17	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	44
assemblage-535-590	0	0	28	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	89	5	0	0	0	0	3	145	0	0	0	0	0	0	0	15	0	0	53	0	0	0	7	0	0	0	0	10	0	0	5	12	0	17	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	40
assemblage-496-517	0	0	28	68	0	0	0	0	0	32	0	0	0	3	0	0	0	0	9	0	46	0	0	0	0	0	0	73	0	0	0	0	0	0	0	21	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	10	0	25	0	0	32	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	28
assemblage-511-550	0	0	40	67	0	0	0	0	0	36	0	7	0	9	0	0	0	0	0	0	45	0	0	0	0	0	0	91	0	0	0	0	0	0	0	25	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	19	0	12	0	0	13	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	33
assemblage-565-445	0	0	22	0	0	0	0	0	0	6	9	0	0	0	0	5	0	0	0	0	148	12	0	0	0	0	0	88	0	0	0	0	0	0	0	23	0	0	81	0	0	0	0	0	0	0	0	13	0	0	10	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	53
assemblage-392-520	0	0	31	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	65	14	0	0	48	0	0	0	81	0	0	0	0	0	0	0	0	0	10	0	0	0	26	0	0	0	49	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	8	0	0	0	0	49
assemblage-529-483	0	0	19	116	0	0	0	0	0	28	0	0	5	0	0	0	0	0	0	0	40	0	0	0	0	0	0	8	0	0	0	0	11	0	0	27	9	10	17	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	11	0	26	0	0	7	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	17	0	0	0	0	0	13
assemblage-530-503	0	0	12	101	0	0	0	0	0	36	0	0	1	0	0	0	0	0	0	0	34	0	0	0	0	0	0	7	0	0	0	0	6	0	0	32	0	1	18	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	14	0	36	0	0	14	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	22	0	0	0	0	0	35
assemblage-663-385	0	0	15	113	0	0	0	0	0	13	0	0	6	0	0	0	0	0	0	0	33	0	0	0	0	0	0	8	0	0	0	0	5	0	0	41	0	0	18	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	11	0	18	0	0	5	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	13	0	0	0	0	0	42
assemblage-548-384	0	0	37	87	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	42	0	0	0	0	0	0	0	24	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	23	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	41
assemblage-499-650	11	0	28	19	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	111	4	7	0	0	0	0	113	0	0	0	0	0	0	0	22	0	0	38	0	0	0	0	0	0	0	0	4	0	0	0	9	0	16	0	0	3	0	0	0	0	7	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	25
assemblage-291-504	0	0	12	124	0	0	0	0	0	15	0	0	11	0	0	0	0	0	0	0	27	0	0	0	0	0	0	6	0	0	0	0	3	0	0	50	0	7	17	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	21	0	28	0	0	5	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	8	0	0	0	0	0	32
assemblage-436-466	0	0	11	0	12	0	0	0	0	22	16	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	33	0	0	0	0	0	0	6	60	0	0	71	0	0	0	0	0	0	0	0	0	0	6	0	0	0	19	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	44
assemblage-502-519	0	0	24	0	0	0	0	0	0	32	0	0	0	0	0	0	7	0	0	0	87	0	0	0	0	0	0	64	29	0	0	45	0	0	0	63	0	0	0	0	0	0	0	0	0	4	0	0	0	22	0	0	0	48	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	58
assemblage-529-551	0	0	22	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	75	8	0	0	40	0	0	6	75	0	0	9	0	0	0	0	0	0	9	0	0	0	23	0	0	0	51	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
assemblage-472-658	0	0	34	107	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	39	0	0	0	0	0	0	0	18	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	28	0	0	0	0	0	117	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	54
assemblage-521-552	0	0	13	0	16	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	29	0	0	0	45	0	0	9	82	0	0	7	0	0	0	0	0	0	11	0	0	6	4	0	0	0	9	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46
assemblage-507-435	0	0	12	0	17	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	36	0	0	0	35	0	0	11	55	0	0	14	0	0	0	0	0	0	3	0	0	0	21	0	0	0	15	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
assemblage-521-555	0	0	33	98	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	38	0	0	0	0	0	0	0	25	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	34	0	0	0	0	0	96	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	41
assemblage-444-561	11	0	27	23	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	115	0	0	0	0	0	0	0	28	0	0	49	0	0	0	0	0	0	0	0	2	0	0	0	17	0	16	0	0	7	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	35
assemblage-463-336	0	0	34	93	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	31	0	0	2	0	0	0	0	12	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6	0	15	10	0	24	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	31
assemblage-384-352	0	0	38	96	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	33	0	0	0	0	0	0	0	15	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11	0	8	6	0	38	0	0	0	0	0	97	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	36
assemblage-527-523	13	0	41	17	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	91	0	0	0	0	0	0	0	17	0	0	54	0	0	0	0	0	0	0	0	9	0	0	0	16	0	16	0	0	9	0	0	0	0	5	25	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	13	0	0	0	27
assemblage-432-479	0	0	24	0	0	0	0	0	0	29	0	0	0	0	0	5	0	0	0	0	103	9	0	0	0	5	0	127	0	0	0	0	0	0	0	14	0	0	67	0	0	0	12	0	0	0	0	9	0	0	6	0	0	3	0	0	9	0	0	0	0	15	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	44
assemblage-544-611	0	0	19	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	61	18	0	0	38	0	0	8	70	0	0	9	0	0	0	0	0	0	25	0	0	0	14	0	0	0	49	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	38
assemblage-550-465	0	0	29	103	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	38	0	0	0	0	0	0	0	26	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	0	6	6	0	28	0	0	0	0	0	123	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	32
assemblage-478-546	5	0	21	51	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	10	113	0	0	0	0	0	0	91	0	0	0	0	0	0	0	22	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	16	0	9	0	0	20	0	0	0	0	0	56	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-557-394	0	0	25	0	0	0	0	0	0	8	12	0	0	0	0	0	0	0	0	0	150	8	0	0	0	0	0	83	0	0	0	0	0	0	0	31	0	0	82	0	0	0	0	0	0	0	0	18	0	0	6	0	0	0	0	0	4	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	37
assemblage-371-326	0	0	31	0	0	0	0	0	0	9	17	0	0	0	0	7	0	5	0	0	127	11	0	0	0	0	0	80	0	0	0	0	0	0	0	23	0	0	92	0	0	0	0	0	0	0	0	7	0	0	12	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	45
assemblage-377-570	10	0	22	30	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	102	0	0	0	0	0	0	0	24	0	0	37	0	0	0	0	0	0	0	0	9	0	0	0	21	0	12	0	0	11	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	37
assemblage-390-415	0	0	19	95	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	57	0	0	0	0	0	0	0	16	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	29	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	57
assemblage-394-439	0	0	19	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	75	6	0	0	0	0	0	130	0	0	0	0	0	0	0	31	0	0	70	0	0	0	8	0	0	0	0	7	0	0	9	0	0	19	0	0	8	0	0	0	0	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	48
assemblage-649-566	0	0	9	0	29	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	23	0	0	0	39	0	0	10	83	0	0	7	0	0	0	0	0	0	7	0	0	0	5	0	0	0	14	0	0	0	0	0	0	5	28	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
assemblage-603-296	0	0	27	95	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	38	0	0	0	0	0	0	0	19	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	5	0	12	0	0	33	0	0	0	0	0	131	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	34
assemblage-538-178	0	0	20	0	28	0	0	0	0	25	0	0	0	0	0	10	0	0	0	0	159	0	0	0	0	0	0	21	0	0	0	21	0	0	10	79	0	0	7	0	0	0	0	0	0	7	0	0	5	11	0	0	7	14	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
