Assemblage_Name	4399398-2-9051582	2-50599-0	4817449-3-3	3725722-6731861-9051582	0-2-2894416	5861290-2-2501001	1458329-2-6119845	0-5203914-2501001	7285141-2-2501001	4492708-6915117-3	25871-2-9051582	0-8162694-2501001	4492708-7574936-3	4492708-6160370-3	0-2-356175	1-2969031-2250240	5519152-2-9051582	4492708-3-2868518	4399398-2-4517	0-4739897-2501001	2-0-3670499	4492708-2016717-2868518	3217389-2-9051582	5868870-2-9051582	3725722-578670-9051582	453407-2-9051582	0-7189616-9051582	8593816-2-9051582	4492708-3-9539613	3744166-2-9051582	0-2-6119845	3217389-2-858106	3217389-2-1445012	0-7094052-9051582	3453356-2-9051582	8100338-790703-8417940	4492708-7519117-3	0-2-384011	1-790703-1395169	1-2969031-3854007	2-0-1	3744166-2-5342656	9246328-3-3	0-6472193-9051582	1850046-2-9051582	4492708-3-3	0-2-7850585	4070357-2-9051582	4492708-1560120-3	0-2-7322947	0-2-2841546	4492708-6774674-3	7199420-7519117-3	0-6731861-9051582	0-2-1682497	9518329-2-9051582	2-3-0	3744166-2-2548572	0-2-9464920	9595225-3-0	0-2622551-2501001	0-1-5086238	1-790703-8417940	9246328-3-1468580	0-3624434-9051582	0-2686226-5086238	0-3867135-9051582	0-2-3549526	0-2-0	0-4129188-825921	4492708-3-6885754	5166079-2-1797660	0-2-1797660	4399398-1389862-9051582	4-2-4	1-2969031-8417940	0-5482357-9051582	0-2-3186830	3103432-2-1797660	4492708-3-4909377	4492708-3-3484008	0-469069-9051582	3217389-2-4166968	5815523-2-9051582	0-2-9051582	1658391-2-5680141	0-3387344-9051582	4-2-4024162	4492708-8666119-3	981272-3-3	1917237-2-9051582	254304-2-9051582	0-2-2501001	7886854-2-9051582	8289830-3-0	4291405-2-9051582	9246328-9421313-3	0-6962353-9051582	3217389-2-8342765	4492708-3-1527929	0-2-5291856	0-2367547-9051582	0-4315931-9051582	1-2969031-2	7195157-3-3	3217389-3424650-4166968	4492708-8398467-3	0-2-4188283	3769456-2-9051582	0-4129188-0	2-3-9777630	5721721-2-9051582	0-826410-9051582	0-9451642-9051582	0-2-5680141	7034741-2-9051582	4492708-3-441976	8126266-2-9051582
assemblage-616-507	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	11	0	14	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	18	0	0	27	0	0	0	5	0	0	0	0	0	0	49	0	0	0	0	36	0	0	0	0	0	0	6	0	0	0	0	0	14	5	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	28	0	0	0	0	0	33	0	0	0	0	0	0	0	24
assemblage-532-354	12	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	10	0	0	7	0	0	0	0	0	13	0	0	0	0	0	0	34	0	0	0	12	0	0	0	20	0	0	19	0	0	0	0	0	9	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	241	5	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	28
assemblage-363-547	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	21	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	15	0	0	0	13	0	0	110	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	14	0	0	0	0	0	0	0	44
assemblage-529-629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	25	0	0	0	117	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	4	0	0	0	18	0	0	0	216	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-707-574	0	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	101	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	14	0	0	0	225	0	0	0	16	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	29
assemblage-363-465	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	14	0	0	0	0	0	0	14	0	0	14	0	0	0	0	0	0	0	0	0	10	0	0	23	0	0	0	14	0	0	0	11	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	9	0	0	0	0	0	0	0	46
assemblage-368-631	0	0	0	14	0	0	0	3	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	13	0	0	0	0	0	0	239	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	36
assemblage-411-672	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	46	0	0	0	11	0	0	0	30	0	0	61	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	38
assemblage-348-464	33	7	0	0	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	20	0	0	0	27	0	0	54	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	6	0	0	0	45
assemblage-698-498	12	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	29	0	0	0	26	0	0	0	19	0	0	8	0	0	0	0	0	7	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	11	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	14	0	0	37
assemblage-497-493	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	0	0	0	0	0	0	12	0	0	19	0	0	0	0	0	0	0	0	0	8	0	0	38	0	0	0	9	0	0	0	16	0	0	96	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	11	0	0	0	0	0	0	0	31
assemblage-409-524	0	0	0	5	0	0	0	13	0	0	0	0	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	22	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	14	0	0	0	0	0	0	243	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
assemblage-696-326	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	20	0	0	40	0	0	0	6	0	0	0	0	0	0	52	0	0	0	0	42	0	0	0	0	0	0	10	0	0	0	0	0	23	6	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	19	4	0	0	0	0	0	0	11
assemblage-404-579	8	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	37	0	0	0	12	0	0	0	22	0	0	16	0	0	0	0	0	9	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	239	7	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	38
assemblage-596-514	0	0	0	7	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	5	0	0	0	250	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	26
assemblage-387-549	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	19	0	0	0	77	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	14	0	0	6	0	0	0	252	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	40
assemblage-612-665	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	20	11	0	0	0	0	0	8	0	0	12	0	0	0	195	0	0	0	11	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	29
assemblage-432-615	9	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	32	0	0	0	22	0	0	0	9	0	0	14	0	0	0	0	0	12	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	246	5	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	26
assemblage-767-668	0	0	0	5	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	18	0	0	0	0	0	0	13	8	0	11	0	0	0	0	0	11	0	0	0	0	0	0	84	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	54	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
assemblage-525-510	0	0	0	0	0	0	0	6	12	0	0	0	0	0	12	0	0	0	0	0	0	0	16	0	0	0	0	0	0	16	8	0	15	0	0	0	0	0	11	0	0	0	0	0	0	102	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	51	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-543-479	0	0	0	12	0	0	0	6	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	5	0	0	0	0	0	0	224	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62
assemblage-275-306	0	0	0	15	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	3	0	0	0	0	0	0	217	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
assemblage-436-616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	17	0	0	0	118	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	14	0	0	0	223	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	34
assemblage-535-590	0	0	0	0	0	0	0	6	0	0	0	0	0	0	8	0	0	0	0	0	0	0	14	0	0	0	0	0	0	9	0	0	17	0	0	0	0	0	16	0	0	0	0	0	0	76	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	57	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-496-517	36	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	42	0	0	0	4	0	0	0	40	0	4	46	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	43
assemblage-511-550	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	34	0	0	0	9	0	0	0	26	0	0	60	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	5	0	0	53
assemblage-565-445	0	0	0	8	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	23	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	202	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51
assemblage-392-520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	22	0	0	0	122	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	20	0	0	0	190	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
assemblage-529-483	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	27	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	45	0	0	0	0	0	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	39	0	0	0	0	0	0	0	41
assemblage-530-503	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	30	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	44	0	0	0	0	0	0	9	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	25	0	0	0	0	0	0	0	34
assemblage-663-385	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	15	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	33	0	0	0	10	0	0	0	0	0	0	50	0	0	0	0	41	0	0	0	0	0	0	14	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	18	0	0	0	0	0	0	0	34
assemblage-548-384	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0	0	0	0	18	0	0	17	0	0	0	0	0	0	0	0	0	8	0	0	24	0	0	0	15	0	0	0	18	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	11	0	0	0	0	0	0	0	56
assemblage-499-650	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	9	0	0	0	0	0	8	15	0	0	0	0	0	13	0	0	0	0	0	0	70	0	0	0	23	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41
assemblage-291-504	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	45	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	29	0	0	0	0	0	0	17	0	0	0	0	0	17	9	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	39	0	0	0	0	0	0	0	30
assemblage-436-466	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0	94	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	7	0	0	4	0	0	0	220	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	5	0	0	0	0	31
assemblage-502-519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	16	0	0	0	107	0	0	7	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	17	0	0	0	213	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
assemblage-529-551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	6	0	0	0	105	0	0	0	0	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	9	0	0	0	23	0	0	0	219	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-472-658	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	24	0	0	0	0	0	0	17	0	0	8	0	0	0	0	0	0	0	0	0	4	0	0	40	0	0	0	16	0	0	0	17	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	9	0	0	0	0	0	0	0	54
