Assemblage_Name	1353338-4212082-2	1772908-4-1	1-1-1	4192300-4339526-6565210	3-9191555-4031663	2-4-1832220	2-4-6487870	4-4212082-2	3-3-3	4-2-1	5768673-4-1	1800564-4-1	2-9586501-7899368	2-4-2955477	6026514-6889436-9761490	2-6889436-2541862	4-0-2	4-2166004-0	3-1-0	2-333744-1	3998155-2-1	4-4212082-8738704	2-2866705-2541862	1570406-9191555-1	5008828-4-2541862	3-1-903740	5525816-9191555-1	2-4-6565210	6211698-3-3	3-9191555-1	3-9191555-9124589	1395647-4-1	2-5877882-1	2-4-1	3-4-7515680	1800564-1446850-1	3440953-4-1	2-4339526-6565210	9616075-4212082-2	5423321-9191555-1	2-4-2541862	2-4-7899368	4-4212082-4244562	5617373-4-1	3-4-3	2-3579162-6565210	4-367875-2	4-3-0	3-2-1	4236032-4-1	2-5877882-9578228
assemblage-436-466	0	0	0	0	0	0	0	29	29	0	0	32	0	8	0	17	0	0	0	0	0	10	6	0	0	0	0	51	0	73	0	0	26	102	0	0	0	15	0	9	41	11	0	0	0	27	0	0	0	0	14
assemblage-502-519	0	0	0	0	0	0	0	76	0	0	0	6	0	51	0	34	0	0	0	0	0	0	0	0	0	0	0	75	0	26	0	0	13	115	0	0	0	56	0	5	15	0	0	0	0	15	0	0	0	0	13
assemblage-529-551	0	0	0	0	0	0	0	64	0	0	0	20	0	35	0	34	0	0	0	0	0	0	0	0	0	0	0	84	0	32	0	0	11	106	0	0	0	51	0	7	20	0	0	0	0	23	0	0	0	0	13
assemblage-472-658	0	0	0	0	0	0	0	39	21	0	0	0	0	0	0	0	0	0	39	0	7	0	0	0	0	0	0	0	0	39	0	0	0	129	0	0	0	0	0	0	110	0	0	0	0	0	0	0	91	0	25
assemblage-521-552	0	0	0	0	0	0	0	49	0	0	0	22	0	29	0	25	0	0	0	0	0	0	0	0	0	0	0	40	0	34	13	0	23	114	0	0	0	28	0	39	34	0	0	0	0	25	0	0	0	0	25
assemblage-507-435	0	0	0	0	0	0	0	62	0	0	0	20	4	22	0	27	0	0	0	0	0	6	0	0	0	0	0	55	0	32	0	0	22	120	0	0	0	30	0	34	25	0	0	0	0	26	0	0	0	0	15
assemblage-521-555	0	0	0	0	0	0	0	41	32	0	0	0	0	0	0	0	0	0	34	0	17	0	0	0	0	0	0	8	0	30	0	0	0	135	0	0	0	0	0	0	122	0	0	0	0	0	0	2	60	0	19
assemblage-444-561	0	0	0	0	0	0	0	96	8	0	0	36	0	0	0	48	0	0	0	0	0	0	0	8	0	0	0	24	0	60	0	0	20	144	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	26
assemblage-463-336	0	0	0	0	0	0	0	38	20	0	0	0	0	0	0	0	12	0	32	0	19	0	0	0	0	0	0	7	0	51	0	0	0	123	0	0	0	0	0	0	108	0	0	0	0	0	0	3	71	0	16
assemblage-384-352	0	0	0	0	0	0	0	36	25	0	0	0	0	0	0	0	0	0	37	0	18	0	0	0	0	0	0	0	0	59	0	0	0	122	0	0	0	0	0	0	107	0	0	0	0	0	0	0	70	0	26
assemblage-527-523	0	0	0	0	0	0	0	91	12	0	0	29	0	0	0	44	0	0	0	0	0	0	0	14	0	0	0	36	0	60	0	0	30	143	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	15
assemblage-432-479	8	0	0	0	0	0	0	114	16	0	0	45	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	73	0	42	0	0	24	55	0	0	0	0	8	0	19	0	0	0	0	0	0	0	0	0	29
assemblage-544-611	0	0	0	0	0	0	0	81	0	0	0	5	0	26	0	27	0	0	0	0	0	0	0	0	0	0	0	68	0	30	2	0	15	124	0	0	0	57	0	21	27	0	0	0	0	12	0	0	0	0	5
assemblage-550-465	0	0	0	0	0	0	0	30	39	0	0	0	0	0	0	0	9	0	33	0	18	0	0	0	0	0	0	10	0	55	0	0	0	108	0	0	0	0	0	0	96	0	0	0	0	0	0	0	88	0	14
assemblage-478-546	0	0	0	0	0	0	0	63	10	0	0	5	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	42	0	62	0	0	26	179	0	0	0	0	0	0	52	0	0	0	0	0	8	0	0	0	25
assemblage-557-394	0	0	0	0	0	0	0	46	46	0	0	55	0	15	0	46	0	0	0	0	0	10	6	0	0	0	0	63	0	86	0	0	15	66	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	13
assemblage-371-326	0	0	0	0	0	0	0	36	40	0	0	44	0	13	0	38	0	0	0	0	0	9	0	0	0	0	0	75	0	94	0	0	18	78	0	0	0	0	0	0	34	0	0	0	0	7	0	0	0	0	14
assemblage-377-570	0	0	0	0	0	0	0	73	10	0	0	39	0	0	0	57	0	0	0	14	0	0	0	9	0	0	0	31	0	55	0	0	33	132	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	17
assemblage-390-415	0	0	7	0	0	0	0	39	34	0	0	0	0	0	0	0	1	0	35	0	27	0	0	0	0	0	0	6	0	38	0	0	0	125	0	0	0	0	0	0	111	0	0	0	0	0	0	3	65	0	9
assemblage-394-439	3	0	0	0	0	0	0	109	12	0	0	38	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	54	0	49	0	0	25	77	0	0	0	0	6	0	16	0	0	0	0	0	0	0	0	0	32
assemblage-649-566	0	0	0	0	0	0	0	62	0	0	0	16	0	26	0	19	0	0	0	0	0	0	8	0	0	0	0	48	0	25	11	0	13	111	0	0	0	21	0	39	59	0	0	0	0	26	0	0	0	0	16
assemblage-603-296	0	0	0	0	0	0	0	32	35	0	0	0	0	0	0	0	0	0	38	0	19	0	0	0	0	0	0	5	0	46	0	0	0	138	0	0	0	0	0	0	108	0	0	0	0	0	0	7	52	0	20
assemblage-538-178	0	0	0	0	0	6	0	53	0	0	0	22	0	21	0	34	0	0	0	0	0	0	0	0	0	0	0	57	0	25	6	0	24	99	0	0	0	25	0	25	41	0	0	0	0	46	0	0	0	0	16
assemblage-641-489	0	0	0	0	0	0	0	61	0	0	0	10	0	18	0	20	0	0	0	0	0	0	3	0	0	0	0	54	0	45	8	0	24	101	0	0	0	29	0	30	45	0	0	0	0	40	0	0	0	0	12
assemblage-616-551	0	0	0	0	0	0	0	38	39	0	0	45	0	7	0	43	0	0	0	0	0	9	0	0	0	0	0	85	0	87	0	0	27	79	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	18
assemblage-418-418	0	0	0	0	0	12	0	32	45	0	0	28	0	11	0	13	0	0	0	0	0	8	0	0	0	0	0	37	0	85	0	0	30	89	0	0	0	19	0	8	35	6	0	0	0	18	0	0	0	0	24
assemblage-587-430	14	0	0	0	0	0	0	77	12	0	0	30	0	0	0	43	0	0	0	15	0	0	0	5	0	0	0	91	0	48	0	0	20	96	0	0	0	0	8	0	18	0	0	0	0	0	0	0	0	0	23
assemblage-318-446	0	0	0	0	0	0	0	48	0	0	0	7	0	52	0	46	0	0	0	0	0	0	0	0	0	0	0	73	0	33	0	0	3	126	0	0	0	53	0	10	22	0	0	0	0	18	0	0	0	0	9
assemblage-591-436	0	0	0	0	0	0	0	58	13	0	0	0	0	0	0	0	0	0	46	0	26	0	0	0	0	0	0	33	0	40	0	0	8	133	0	0	0	0	0	0	93	0	0	9	0	0	16	0	16	0	9
assemblage-296-526	0	0	0	0	0	0	0	0	65	14	0	0	0	0	0	0	6	0	6	0	20	0	0	0	0	0	0	9	6	13	0	0	0	102	8	0	0	0	0	0	103	0	0	0	8	0	0	34	88	0	18
assemblage-266-508	0	0	0	0	0	0	0	63	0	0	0	15	0	28	0	32	0	0	0	0	0	0	3	0	0	0	0	58	0	38	6	0	20	110	0	0	0	13	0	36	29	0	0	0	0	31	0	0	0	0	18
assemblage-695-531	0	0	0	0	0	0	0	72	8	0	0	41	0	0	0	45	0	0	0	5	0	0	0	17	0	0	0	36	0	71	0	0	35	127	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	16
assemblage-388-522	0	0	0	0	0	0	0	43	19	0	0	14	0	0	0	24	0	0	0	0	0	0	0	3	0	18	0	35	0	54	0	0	23	179	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	28
assemblage-402-587	0	0	0	7	0	17	0	26	18	0	0	31	0	12	0	11	0	0	0	0	0	21	0	0	0	0	0	61	0	72	0	0	26	84	0	0	0	16	0	7	38	18	0	0	0	20	0	0	0	0	15
assemblage-648-678	0	0	0	0	0	0	0	32	39	0	0	0	0	0	0	0	8	0	36	0	20	0	0	0	0	0	0	4	0	42	0	0	0	115	0	0	0	0	0	0	118	0	0	0	0	0	0	3	60	0	23
assemblage-457-430	0	0	0	0	0	0	0	39	22	0	0	0	0	0	0	0	0	0	39	0	21	0	0	0	0	0	0	0	0	29	0	0	0	160	0	0	0	0	0	0	105	0	0	0	0	0	0	4	64	0	17
assemblage-676-543	0	0	0	0	0	0	0	57	6	0	0	0	0	0	0	0	0	0	30	0	15	0	0	0	0	0	0	29	0	46	0	0	9	144	0	0	0	0	0	0	111	0	0	10	0	0	17	4	18	0	4
assemblage-518-329	0	0	0	0	0	0	0	61	13	0	0	6	0	0	0	19	0	0	0	0	0	0	0	6	0	0	0	27	0	66	0	0	24	180	0	0	0	0	0	0	64	0	0	3	0	0	0	9	0	0	22
assemblage-658-550	0	0	0	0	0	0	0	48	45	0	0	56	0	16	0	54	0	0	0	0	0	10	6	0	0	0	0	57	0	83	0	0	16	66	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	13
assemblage-720-545	0	0	0	0	0	0	0	0	42	17	0	0	0	0	0	0	11	0	16	0	14	0	0	0	0	0	0	11	7	15	0	0	0	105	7	0	0	0	0	0	111	0	0	0	11	0	0	18	104	0	11
assemblage-413-510	0	0	0	0	0	0	0	62	9	0	0	25	0	0	0	67	0	0	0	7	0	0	0	8	0	0	0	39	0	64	0	0	21	153	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	17
assemblage-417-539	0	0	0	12	0	13	0	42	30	0	0	31	0	8	0	16	0	0	0	0	0	14	7	0	0	0	0	46	0	69	0	0	24	85	0	0	0	13	0	10	35	8	0	0	0	24	0	0	0	0	13
assemblage-549-367	0	0	0	0	0	0	0	62	0	0	0	16	0	41	0	32	0	0	0	0	0	0	0	0	0	0	0	54	0	26	11	0	21	102	0	0	0	16	0	31	33	0	0	0	0	31	0	0	0	0	24
assemblage-649-269	0	0	0	0	0	0	0	65	0	0	0	9	0	36	0	45	0	0	0	0	0	0	0	0	0	0	0	78	0	34	5	0	13	91	0	0	14	49	0	5	17	0	0	0	0	27	0	0	0	0	12
assemblage-685-459	0	0	0	0	0	0	0	41	41	0	0	54	0	6	0	47	0	0	0	0	0	6	0	0	0	0	0	65	0	89	0	0	23	74	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	24
assemblage-405-228	0	0	0	0	0	0	0	79	13	0	0	31	0	0	0	44	0	0	0	0	0	0	0	15	0	0	0	35	0	56	0	0	41	133	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	27
assemblage-405-545	0	0	0	0	0	0	0	39	54	0	0	47	0	10	0	33	0	0	0	0	0	5	0	0	0	0	0	75	0	107	0	0	19	55	0	0	0	0	0	0	36	0	0	0	0	6	0	0	0	0	14
assemblage-549-340	0	0	0	0	0	0	0	55	0	0	0	16	0	33	0	29	0	0	0	0	0	0	0	0	0	0	0	33	0	41	11	0	19	109	0	0	0	29	0	30	45	0	0	0	0	33	0	0	0	0	17
assemblage-532-424	0	0	0	0	0	0	0	60	0	0	0	20	0	21	0	36	0	0	0	0	0	0	0	0	0	0	0	88	0	51	5	0	11	97	0	0	0	54	0	5	25	0	0	0	0	23	0	0	0	0	4
assemblage-559-455	0	0	0	0	0	0	0	0	60	15	0	0	0	0	0	0	12	0	18	0	16	0	0	0	0	0	0	14	8	10	0	0	0	110	0	0	0	0	0	0	87	0	0	0	10	0	0	31	93	0	16
assemblage-471-550	0	0	0	0	0	0	0	61	16	0	0	9	0	0	0	24	0	0	0	0	0	0	0	0	0	7	0	35	0	62	0	0	26	173	0	0	0	0	0	0	55	0	0	9	0	0	0	9	0	0	14
assemblage-617-323	0	0	0	0	0	0	0	65	24	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	6	0	32	0	68	0	0	19	183	0	0	0	0	0	0	36	0	0	4	0	0	0	0	0	0	30
assemblage-381-447	0	0	0	4	0	0	0	26	31	0	0	40	0	11	0	9	0	0	0	0	0	9	6	0	0	0	0	54	0	95	0	0	18	81	0	0	0	9	0	15	30	9	0	0	0	29	0	0	0	0	24
assemblage-457-537	0	0	0	0	0	0	0	67	6	0	0	39	0	0	0	56	0	0	0	0	0	0	0	5	0	0	0	25	0	83	0	0	26	134	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	18
assemblage-559-518	13	0	0	0	0	0	0	119	10	0	0	33	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	49	0	54	0	0	16	74	0	0	0	0	3	0	30	0	0	0	0	0	0	0	0	0	30
assemblage-441-323	0	0	0	0	0	0	0	41	48	0	0	39	0	11	0	51	0	0	0	0	0	12	0	0	0	0	0	74	0	94	0	0	21	53	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	27
assemblage-572-411	0	0	0	0	0	0	0	42	10	0	0	0	0	0	0	7	0	0	25	0	27	0	0	0	0	0	0	35	0	45	0	0	12	140	0	0	0	0	0	0	92	0	0	15	0	0	9	4	30	0	7
assemblage-470-601	0	0	0	0	0	0	0	0	53	10	0	0	0	0	0	0	16	0	22	0	14	0	0	0	0	0	0	12	6	5	0	0	0	137	0	0	0	0	0	0	87	0	0	0	17	0	0	32	71	0	18
assemblage-331-488	0	0	0	0	0	0	0	29	55	0	0	46	0	15	0	43	0	0	0	0	0	12	0	0	0	0	0	63	0	104	0	0	30	61	0	0	0	0	0	0	29	0	0	0	0	3	0	0	0	0	10
assemblage-456-628	0	0	0	0	0	0	0	69	8	0	0	33	0	0	0	51	0	0	0	4	0	0	0	0	0	0	0	23	0	77	0	0	37	138	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	9	26
assemblage-652-467	0	0	0	0	0	0	0	59	0	0	0	13	0	26	0	39	0	0	0	0	0	0	0	0	0	0	0	62	0	41	4	0	8	106	0	0	0	69	0	13	23	0	0	0	0	28	0	0	0	0	9
assemblage-643-414	0	0	0	0	0	0	0	26	48	0	0	39	0	13	0	51	0	0	0	0	0	9	0	0	0	0	0	69	0	88	0	0	27	79	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	22
assemblage-595-664	0	0	0	12	0	19	0	26	36	0	0	23	0	11	0	10	0	0	0	0	0	10	9	0	0	0	0	40	0	98	8	0	28	80	0	0	0	12	0	12	29	7	0	0	0	24	0	0	0	0	6
assemblage-401-535	0	0	0	0	0	0	0	0	57	12	0	0	0	0	0	0	7	0	11	0	15	0	0	0	0	0	0	11	12	13	0	0	0	112	7	0	0	0	0	0	99	0	0	0	17	0	0	34	79	0	14
assemblage-334-568	0	0	0	0	0	0	0	46	18	0	0	5	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	43	0	46	0	0	26	181	0	0	0	0	0	0	67	0	0	6	0	0	0	7	0	0	32
assemblage-340-439	0	0	0	0	0	0	0	67	0	0	0	15	0	26	0	36	0	0	0	0	0	0	0	0	0	0	0	73	0	40	5	0	8	112	0	0	0	55	0	7	32	0	0	0	0	17	0	0	0	0	7
assemblage-617-545	0	0	11	0	0	0	0	0	53	15	0	0	0	0	0	0	16	0	12	0	21	0	0	0	0	0	0	17	6	12	0	0	0	100	5	0	0	0	0	0	85	0	0	0	14	0	0	25	93	0	15
assemblage-546-560	0	0	0	0	0	0	0	32	25	0	0	0	0	0	0	0	13	0	26	0	26	0	0	0	0	0	0	13	0	39	0	0	0	103	0	0	0	0	0	0	128	0	0	0	0	0	0	0	81	0	14
assemblage-701-642	0	0	0	0	0	0	0	57	10	0	0	0	0	0	0	0	0	0	37	0	23	0	0	0	0	0	0	21	0	46	0	0	10	140	0	0	0	0	0	0	81	0	0	14	0	0	15	4	33	0	9
assemblage-644-557	0	0	0	0	0	0	0	53	11	0	0	0	0	0	0	3	0	0	38	0	25	0	0	0	0	0	0	15	0	39	0	0	3	180	0	0	0	0	0	0	62	0	0	15	0	0	0	5	33	0	18
assemblage-395-617	0	0	0	0	0	0	0	49	0	0	0	23	0	37	0	29	0	0	0	0	0	0	0	0	0	0	0	57	0	34	13	0	16	106	0	0	0	37	0	26	26	0	0	0	0	26	0	0	0	0	21
assemblage-366-456	0	0	0	0	0	0	0	0	60	13	0	0	0	0	0	0	16	0	23	0	18	0	0	0	0	0	0	14	0	12	0	0	0	96	5	0	0	0	0	0	108	0	0	0	8	0	0	21	92	0	14
assemblage-655-541	0	0	0	0	0	0	0	66	21	0	0	6	0	0	0	21	0	0	0	0	0	0	0	0	0	6	0	30	0	71	0	0	29	157	0	0	0	0	0	0	56	0	0	0	0	0	0	6	0	0	31
assemblage-493-392	0	0	0	0	0	0	0	36	7	0	0	0	0	0	0	0	0	0	34	0	18	0	0	0	0	0	0	28	0	36	0	0	20	160	0	0	0	0	0	0	89	0	0	7	0	0	8	4	29	0	24
