Assemblage_Name	1-3-1215314	831938-1-2	23423-3036604-8640153	1-1-3	23423-3-4555269	0-1-7892584	9865316-3036604-8640153	2-7467940-1	23423-3036604-9948631	1-4013266-1	2-2-614540	9607504-2-1	0-1-2	23423-3036604-3	1-3-3317491	2-2-2610593	1-1645816-1	1-3-1044034	2-2-1	23423-2882229-3	1-3-9459409	4645431-1-2	1856756-3036604-3	23423-3-3	126743-3036604-3	9054923-3036604-3	1-9878607-1	7249347-3036604-3	1-282494-1	2-3139018-1	9732175-2-1	23423-3036604-803247	23423-3036604-1699054	23423-3036604-9233248	0-7732248-2	1-3-1	2-2-5144840	2-6214897-1	23423-3036604-910448	4729511-3036604-3	2-7643560-1	23423-4165917-3	0-8440268-2	23423-3036604-4545858	23423-3036604-528743	23423-3036604-9569583	2-3593846-1	1-3-8394791	9112734-1-2	3597545-1-2	0-9392391-2	2-2-6413952	9859350-2-1	0-4630746-2	3915826-3-1	7824067-3-1	4695199-2-1	6532668-3-3	2198331-2-1
assemblage-243-260	0	0	0	0	0	0	0	0	0	13	0	0	0	278	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-667-580	0	34	0	0	0	0	0	0	0	0	0	0	40	136	0	0	0	0	205	0	0	0	0	13	0	0	29	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	11
assemblage-797-476	0	0	0	0	0	0	0	0	0	9	0	0	0	259	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	132	0	0	0	0	0	0	0	0	0	21	21	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-503-522	0	115	0	0	0	0	0	0	0	0	0	0	138	35	0	0	0	0	17	0	0	0	0	75	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	10
assemblage-429-117	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	12	0	0	151	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-794-418	0	0	8	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-511-700	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	58	0	0	9	0	0	0	0	0	0	7	0	2	0	0	21	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	6
assemblage-396-413	0	0	0	0	20	0	0	0	0	0	0	0	67	164	0	0	0	0	111	0	0	0	0	15	0	0	0	0	36	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-674-596	0	22	0	0	0	0	0	0	0	0	0	0	37	21	0	0	0	0	228	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-931-801	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	113	0	0	0	8	0	0	5	0	0	0	0	0	0	0	15	0	146	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-586-303	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	122	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-688-589	0	19	0	0	0	0	0	0	0	0	0	0	29	32	0	0	0	0	255	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-754-613	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	19	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-254-885	0	38	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	182	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-271-278	0	0	0	17	0	0	0	0	0	0	29	0	83	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	6
assemblage-748-637	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	9	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-122-945	0	0	0	0	0	0	0	0	0	0	0	0	127	90	0	0	0	0	4	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5
assemblage-424-664	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	149	0	0	0	6	0	0	6	0	0	0	0	0	0	0	18	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-923-806	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-795-100	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	163	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-796-465	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	39	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	7
assemblage-825-948	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	12	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-262-737	0	0	0	0	0	0	0	0	0	6	0	0	0	193	0	0	0	0	168	0	0	10	0	0	0	0	0	0	0	0	0	0	0	48	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-428-665	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-901-168	0	0	0	0	0	0	0	0	0	0	0	0	47	164	0	0	0	0	222	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4
assemblage-432-143	0	0	0	0	0	0	0	0	0	0	0	0	11	175	0	0	0	0	256	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	8
assemblage-677-600	0	0	0	0	0	0	0	0	0	0	0	0	43	165	0	0	0	0	223	0	0	0	0	14	0	0	0	0	0	3	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	4
assemblage-406-405	0	0	0	0	9	0	0	0	0	0	0	0	52	157	0	0	0	0	142	0	0	0	0	12	0	0	0	0	41	0	0	0	0	0	0	53	0	0	0	0	8	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-588-284	0	0	0	0	0	0	0	0	0	16	0	0	0	287	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-224-414	0	18	0	0	0	0	0	0	0	0	0	0	27	28	0	0	0	0	248	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-788-470	0	0	0	0	0	0	0	0	0	14	0	0	0	218	0	0	0	0	39	0	4	0	0	0	0	0	0	0	0	0	0	0	0	19	0	148	0	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-431-760	0	6	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-802-759	0	0	0	0	0	0	0	0	0	9	0	0	0	224	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	145	0	0	0	0	0	0	0	0	0	35	30	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-278-731	0	0	0	0	0	0	0	0	0	12	0	0	0	242	0	0	0	0	44	0	0	17	0	0	0	0	0	0	0	0	0	0	0	52	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-797-468	0	0	0	0	0	0	0	0	0	12	0	0	0	223	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	150	0	0	0	0	0	0	0	0	0	41	22	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-389-888	0	44	0	0	0	0	0	0	0	0	0	0	44	111	0	0	0	0	221	0	0	0	0	6	0	0	19	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	8
assemblage-436-686	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-515-704	0	22	0	0	0	0	0	0	0	0	0	0	26	137	0	0	0	0	40	0	0	8	0	0	9	0	0	0	16	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-909-174	0	27	0	0	0	0	0	0	0	0	0	0	29	23	0	0	0	0	261	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-959-327	0	0	0	0	0	0	0	0	0	0	0	0	418	5	0	0	0	0	43	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-246-243	0	0	0	0	0	0	14	0	0	0	0	0	0	177	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	89	12	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-516-349	0	0	0	0	0	0	0	0	0	0	0	0	159	93	0	0	0	0	14	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	6
assemblage-827-761	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-963-273	0	0	0	0	0	0	0	0	0	20	0	0	0	233	0	0	0	0	58	0	0	10	0	0	0	0	0	0	0	0	0	0	0	50	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-207-404	0	47	0	0	0	0	0	0	0	0	0	0	38	98	0	0	0	0	223	0	0	0	0	15	0	0	34	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	9
assemblage-483-866	0	93	0	0	0	0	0	0	0	0	0	0	179	31	0	0	0	0	33	0	0	0	0	78	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	7
assemblage-917-808	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	171	0	0	0	0	0	0	3	0	0	0	0	0	0	0	20	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-106-537	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	180	0	0	0	0	0	0	0	12	0	14	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-463-898	0	0	0	0	0	0	0	0	0	0	0	0	151	137	0	0	0	0	46	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-390-425	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	10	0	0	159	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-962-300	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	188	0	0	29	0	0	0	0	0	0	0	0	0	0	0	108	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-536-360	0	0	0	0	0	0	0	0	0	0	0	0	207	17	0	0	0	0	245	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-379-824	0	0	0	0	0	0	0	0	0	37	0	0	0	231	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-865-797	0	107	0	0	0	0	0	0	0	0	0	0	92	187	0	0	0	0	32	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-451-195	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	64	0	0	7	0	0	0	0	0	0	7	0	5	0	0	26	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	13
assemblage-275-260	0	0	0	26	0	0	0	0	0	0	10	0	63	0	0	0	0	0	311	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	11
assemblage-261-263	0	0	0	29	0	0	0	0	0	0	16	0	60	0	0	0	0	0	291	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	2
assemblage-837-802	0	0	0	0	0	0	0	0	0	0	0	0	150	88	0	0	0	0	12	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	6	0	0	0	0	7
assemblage-863-789	0	0	0	0	0	0	0	0	0	0	0	0	223	15	0	0	0	0	116	0	0	0	0	54	0	0	10	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-832-957	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	8	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-955-304	0	0	0	0	0	0	0	0	0	0	0	0	437	4	0	0	0	0	33	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-527-662	0	0	0	0	0	0	0	0	0	0	0	0	202	27	0	0	0	0	229	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-262-886	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	6	0	0	154	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-430-192	0	25	0	0	0	0	0	0	0	0	0	0	25	123	0	0	0	0	37	0	0	13	0	0	8	0	0	0	17	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-825-957	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	6	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-363-861	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	93	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-162-502	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	109	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-794-401	0	0	10	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-111-935	0	0	0	0	0	0	0	0	0	0	0	0	130	90	0	0	0	0	10	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-435-763	0	13	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	100	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-413-864	0	34	0	0	0	0	0	0	0	0	0	0	36	29	0	0	0	0	246	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-599-278	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	90	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-475-889	0	100	0	0	0	0	0	0	0	0	0	0	164	48	0	0	0	0	23	0	0	0	0	72	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	5
assemblage-958-295	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	197	0	0	22	0	0	0	0	0	0	0	0	0	0	0	92	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-373-179	0	93	0	0	0	0	0	0	0	0	0	0	165	46	0	0	0	0	22	0	0	0	0	67	0	0	85	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	8
assemblage-802-744	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	46	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	19
assemblage-488-381	0	0	0	0	0	0	0	0	0	25	0	0	0	205	0	0	0	0	68	0	0	8	0	0	0	0	0	0	0	0	0	0	0	54	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-132-399	0	105	0	0	0	0	0	0	0	0	0	0	163	34	0	0	0	0	25	0	0	0	0	75	0	0	86	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
assemblage-421-768	0	8	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
