Assemblage_Name	6167099-1-3	8802060-4-4	2-4-1814292	0-0-5422788	4922198-3-7543175	2-238648-4	8014673-3-7543175	0-0-9504363	7645777-2076641-4	2-6533370-4	7317050-3-7543175	0-3-6910292	7645777-3-4	7317050-3-4	0-3-1775787	2-4-1206961	7559934-4-4	2-1652449-4	2-4025288-4	2-4-1664852	2-3786876-4	0-1-0	2-4-8995692	0-0-5684680	2-4-6055486	551959-3-4	9130609-4-4	2-4-6377641	0-0-5556816	9119425-3-4	2-4157503-4	0-0-1052773	6264939-3-4	0-1279266-4729588	2-5228275-4	6259195-4-5881797	0-3-2162007	0-3-5346019	0-8443086-4	2-4-444477	2779438-0-4729588	0-0-1	2-3310549-4	1657555-3-4	2-7898273-4	2-268235-478858	2-4-478858	0-3-3217930	5751983-3-4	2-4-1244595	0-8823455-4	5679805-3-4	2-4-3321524	0-0-1730714	2-9721835-4	5574918-3-4	2-4-5831475	8341077-3-4	0-3-4	3324991-3-7543175	2-4-4	0-2250960-4	2-4-2832738	2-7436359-4	2-4-2621708	4169972-3-4	0-0-4729588	0-402129-1	2-4-5881797	7645777-3756823-4	2-1-4	0-653411-4	0-3-2404023	0-0-1087602	404911-0-4729588	7645777-4168522-4	1900325-4-4	9704825-3-4
assemblage-420-685	0	0	0	0	0	0	0	0	0	0	0	36	38	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	205	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	13
assemblage-950-291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	65	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	10
assemblage-867-301	0	0	0	0	0	0	0	0	0	0	4	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	215	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-243-260	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	145	0	204	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	7
assemblage-667-580	0	0	0	0	0	0	0	19	0	0	0	0	62	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	6	0	8	0	0	0	0	0	0	0	0	0	37	0	135	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	1
assemblage-797-476	0	0	0	0	0	0	0	0	0	12	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	194	0	0	0	0	0	50	0	32	0	0	0	0	0	0	0	0	6
assemblage-503-522	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	4	0	0	0	0	0	0	7	0	0	0	0	152	0	114	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	5
assemblage-429-117	0	0	0	0	0	0	0	0	0	0	10	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	63	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	10
assemblage-794-418	0	0	5	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	286	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	8
assemblage-511-700	0	0	0	0	0	0	16	0	0	0	13	0	41	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	163	0	0	0	0	0	0	0	61	11	0	0	0	0	0	0	0	10
assemblage-396-413	0	0	0	0	0	0	0	0	0	0	7	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	182	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-674-596	0	0	0	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	230	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-931-801	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	164	0	99	0	0	0	0	0	145	0	56	0	0	0	0	0	0	0	0	13
assemblage-586-303	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	303	0	0	0	0	0	32	0	79	0	0	0	0	0	0	0	0	11
assemblage-688-589	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	4	0	14	0	0	0	0	0	0	0	0	0	237	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-754-613	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	86	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	225	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	11
assemblage-254-885	0	0	0	0	0	0	0	0	0	0	61	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	142	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	13
assemblage-271-278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	73	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-748-637	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	86	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	242	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	18
assemblage-122-945	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-424-664	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	180	0	106	0	0	0	0	0	122	0	51	0	0	0	0	0	0	0	0	13
assemblage-923-806	0	0	0	0	0	0	0	0	0	0	0	41	51	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	195	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	9
assemblage-795-100	0	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	173	12	0	0	0	0	74	0	16	0	0	0	0	0	0	0	0	15
assemblage-796-465	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	220	0	0	0	0	0	61	0	17	0	0	0	0	0	0	0	0	16
assemblage-825-948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	14
assemblage-262-737	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	307	0	0	0	0	0	33	0	35	0	0	0	0	0	0	0	0	26
assemblage-428-665	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	189	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	10
assemblage-901-168	0	0	0	0	0	0	0	0	0	0	24	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	113	0	200	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	12
assemblage-432-143	0	0	0	0	0	0	19	0	0	0	55	0	14	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	173	0	0	0	0	0	15	0	7	0	0	0	0	0	0	0	0	6
assemblage-677-600	0	0	0	0	0	0	0	0	0	0	36	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	38	0	1	0	0	0	0	0	0	0	0	0	98	0	194	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6
assemblage-406-405	0	0	0	0	0	0	0	0	0	0	8	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	186	0	225	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	10
assemblage-588-284	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	122	0	194	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	12
assemblage-224-414	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	7	0	10	0	0	0	0	0	0	0	0	0	191	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-788-470	0	0	0	0	0	0	0	0	0	4	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	173	0	0	0	0	0	51	0	31	0	0	0	0	0	0	0	0	15
assemblage-431-760	0	0	0	0	0	12	0	0	0	0	5	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	227	0	0	0	0	0	91	0	36	0	0	0	0	0	0	0	0	0
assemblage-802-759	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	162	0	0	0	0	0	61	0	25	0	0	0	0	0	0	0	0	9
assemblage-278-731	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	312	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	7	13
assemblage-797-468	0	0	0	0	0	0	0	0	0	7	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	168	0	0	0	0	0	55	0	26	0	0	0	0	0	0	0	0	12
assemblage-389-888	0	0	0	0	0	0	0	4	0	0	0	0	62	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	34	0	127	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	11
assemblage-436-686	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	216	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	14
assemblage-515-704	0	0	0	0	12	0	0	0	0	0	7	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	201	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	9
assemblage-909-174	0	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	216	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-959-327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	88	0	0	0	0	0	0	6	0	0	0	0	0	18	0	0	0	16
assemblage-246-243	0	0	0	0	0	0	0	0	0	15	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	229	0	0	0	0	0	50	0	0	0	0	0	0	0	7	0	0	14
assemblage-516-349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	93	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-827-761	0	0	0	0	0	0	0	0	0	11	0	0	71	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	222	0	0	0	0	0	42	0	37	0	0	0	0	0	0	0	0	4
assemblage-963-273	0	0	0	0	0	0	0	0	7	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	300	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	10
assemblage-207-404	0	0	0	0	0	0	0	4	0	0	7	0	68	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	22	0	147	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	2
assemblage-483-866	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	124	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	17
assemblage-917-808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	179	0	93	0	0	0	0	0	158	0	33	0	0	0	0	0	0	0	0	20
assemblage-106-537	0	0	0	0	0	0	0	0	0	0	0	13	34	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	155	0	0	0	0	0	111	0	26	0	0	0	0	0	0	0	0	15
assemblage-463-898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	117	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-390-425	0	0	0	0	0	0	0	0	0	0	6	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	86	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	9
assemblage-962-300	0	0	0	0	0	9	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	222	0	1	0	0	0	0	0	91	0	0	0	0	0	0	0	0	12
assemblage-536-360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	195	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-379-824	0	0	16	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	177	0	0	0	0	0	108	0	13	0	0	0	0	0	0	0	0	8
assemblage-865-797	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	14	0	12	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
