Assemblage_Name	4-3-2294319	0-2-9332924	194530-2-3	3-5709774-3	7603965-3-4	0-2-2464693	1-2-3	1137926-2-3	2-1-3	1-7049709-3	0-2-2027423	1-2-6026957	4-3-4	1-2-692631	3-2-1	3-2-3	1-8766966-692631	1764056-0-1	7955211-2-692631	0-2-9291172	0-2-3	829739-2-692631	4-7776232-4
assemblage-527-662	0	0	0	0	0	0	54	0	0	8	0	0	85	51	4	193	0	0	0	0	104	0	1
assemblage-262-886	0	0	0	0	0	14	0	0	0	0	0	0	190	50	40	0	0	0	0	0	201	0	5
assemblage-430-192	0	0	0	0	0	0	0	0	0	0	0	0	286	55	53	0	0	0	11	0	91	0	4
assemblage-825-957	0	0	0	0	0	0	38	0	18	0	0	0	24	137	202	0	0	0	0	0	78	0	3
assemblage-363-861	0	0	0	0	0	0	0	0	0	0	0	0	137	143	0	11	0	0	0	0	204	0	5
assemblage-162-502	9	0	0	0	0	0	0	0	0	0	0	0	134	127	0	21	0	0	0	0	209	0	0
assemblage-794-401	0	0	0	0	0	0	0	0	0	0	0	0	78	180	0	19	0	0	0	0	220	0	3
assemblage-111-935	0	0	0	0	0	0	101	0	0	0	0	0	64	0	16	88	0	1	0	0	226	0	4
assemblage-435-763	0	0	0	0	0	0	0	0	0	0	0	0	124	72	4	24	0	0	0	0	266	0	10
assemblage-413-864	0	0	0	0	0	0	0	0	0	0	0	0	75	68	0	5	0	0	0	0	345	0	7
assemblage-599-278	0	0	0	0	0	0	0	0	0	0	0	0	147	105	0	16	0	0	0	0	226	0	6
assemblage-475-889	0	0	0	0	0	0	0	0	0	0	0	0	57	81	56	33	0	0	0	0	266	0	7
assemblage-958-295	0	0	0	0	0	12	0	0	0	0	0	0	51	163	0	13	0	0	0	0	258	0	3
assemblage-373-179	0	0	0	0	0	0	0	0	0	0	0	0	46	82	39	63	0	0	0	0	267	0	3
assemblage-802-744	0	0	0	0	0	62	0	0	0	0	0	0	67	213	0	0	0	0	0	0	156	0	2
assemblage-488-381	0	0	0	0	0	0	0	0	0	0	0	0	117	134	0	4	0	0	0	0	240	0	5
assemblage-132-399	0	0	0	0	0	0	0	0	0	0	5	0	54	121	55	29	0	0	0	0	235	0	1
assemblage-421-768	0	0	0	0	0	23	0	0	0	0	0	0	115	93	40	67	0	0	0	0	162	0	0
assemblage-800-130	0	0	0	0	0	6	0	0	0	0	0	0	8	223	0	0	0	0	0	0	260	0	3
assemblage-826-970	0	0	0	0	0	0	40	0	10	0	0	0	39	172	179	0	0	0	0	0	56	0	4
assemblage-972-268	0	0	0	0	0	9	0	0	0	0	0	0	69	143	0	15	0	0	0	0	264	0	0
assemblage-479-511	0	0	0	0	0	0	0	0	0	0	0	0	148	127	0	12	0	0	0	0	206	0	7
assemblage-275-727	0	0	0	0	0	0	0	0	0	0	0	0	86	173	0	14	0	0	0	0	226	0	1
assemblage-804-125	0	0	0	0	0	74	0	0	0	0	0	0	0	35	0	0	0	0	0	0	391	0	0
assemblage-919-801	0	0	0	0	0	25	0	0	0	0	0	0	17	220	0	0	0	0	0	0	237	0	1
assemblage-160-519	0	0	0	0	0	0	0	0	0	0	0	0	151	125	0	16	0	0	0	0	201	0	7
assemblage-436-224	0	0	0	0	0	10	0	0	0	0	0	0	228	131	16	0	0	0	0	0	112	0	3
assemblage-949-300	0	0	0	0	0	0	0	0	0	0	0	0	410	14	0	61	0	0	0	0	8	0	7
assemblage-376-184	0	0	0	7	0	0	0	0	0	0	0	0	35	103	0	20	0	0	0	0	328	0	7
assemblage-489-515	0	0	0	0	0	0	0	0	0	0	0	0	43	106	71	47	0	0	0	0	226	0	7
assemblage-858-776	0	0	0	0	0	0	13	0	0	0	0	0	201	144	20	95	0	0	0	0	23	0	4
assemblage-895-169	0	0	0	0	0	0	0	0	0	0	40	0	150	123	9	11	0	0	0	0	157	0	10
assemblage-424-663	0	0	0	0	0	33	0	0	0	0	0	0	77	236	0	0	0	0	0	0	153	0	1
assemblage-483-894	0	0	0	0	0	0	0	0	0	0	0	0	65	130	30	32	0	0	0	0	241	0	2
assemblage-601-285	0	0	0	0	0	0	0	0	0	0	0	0	76	238	0	20	0	0	0	0	162	0	4
assemblage-460-382	0	0	0	0	0	0	0	0	0	0	0	0	126	133	0	5	0	0	0	0	232	0	4
assemblage-273-900	0	0	0	0	0	0	0	0	0	0	10	0	156	190	25	0	0	0	0	0	114	0	5
assemblage-800-398	0	0	0	0	0	32	0	0	0	0	0	0	91	89	10	97	0	0	0	0	181	0	0
assemblage-429-781	0	0	0	0	0	33	0	0	0	0	0	0	118	70	47	68	0	0	0	0	164	0	0
assemblage-410-115	0	0	0	0	0	16	0	0	0	0	0	0	191	49	30	0	0	0	0	0	206	0	8
assemblage-427-192	0	0	0	0	0	0	0	0	0	0	0	0	234	69	87	0	0	0	27	0	78	0	5
assemblage-227-401	0	0	0	0	0	0	0	0	0	0	34	0	68	180	53	7	0	0	0	0	156	0	2
assemblage-1008-722	0	0	0	0	0	0	0	0	0	0	0	0	222	69	66	0	0	0	15	0	121	0	7
assemblage-667-575	0	0	0	0	0	0	0	0	0	0	44	0	126	134	14	13	0	0	0	0	167	0	2
assemblage-917-785	0	0	0	0	0	25	0	0	0	0	0	0	90	225	0	0	0	0	0	0	160	0	0
assemblage-276-265	0	0	0	0	0	0	28	0	0	0	0	0	0	0	38	318	0	0	0	0	107	0	9
assemblage-787-755	0	0	0	0	0	22	0	0	0	0	0	0	32	149	0	0	0	0	0	0	296	0	1
assemblage-261-874	0	0	0	0	0	0	0	0	0	0	0	0	64	148	0	19	9	0	0	9	235	0	16
assemblage-172-503	0	0	0	0	0	54	0	0	0	0	0	0	131	117	0	4	0	0	0	0	192	0	2
assemblage-461-365	0	0	0	0	0	44	0	0	0	0	0	0	86	83	5	104	0	0	0	0	178	0	0
assemblage-801-129	0	0	0	0	0	55	0	0	0	0	0	0	4	31	0	0	0	0	0	0	409	0	1
assemblage-914-787	0	0	0	0	0	16	0	0	0	0	0	0	0	217	0	0	0	0	0	0	263	0	4
assemblage-824-965	0	0	0	0	0	0	28	0	18	0	0	0	42	148	213	0	0	0	0	0	44	0	7
assemblage-277-258	0	0	0	0	0	0	32	0	0	0	0	0	0	0	28	320	0	0	0	0	112	0	8
assemblage-994-710	0	0	0	0	0	0	0	0	0	0	0	0	139	59	17	19	0	0	0	0	262	0	4
assemblage-730-265	0	0	0	0	0	0	14	0	0	0	0	0	219	135	24	84	0	0	0	0	21	0	3
assemblage-990-744	0	0	0	0	0	17	0	0	0	0	0	0	88	97	32	76	0	0	0	0	190	0	0
assemblage-375-188	0	0	0	0	0	0	0	0	0	0	0	0	95	89	26	30	0	0	0	0	254	0	6
assemblage-893-167	0	0	0	0	0	0	0	4	0	0	11	0	36	65	25	67	0	0	0	0	288	0	4
assemblage-779-409	0	0	0	0	0	0	0	0	0	0	0	0	76	195	0	14	0	0	0	0	214	0	1
assemblage-389-408	0	0	7	0	0	0	0	0	0	0	0	0	155	7	0	95	0	0	0	0	228	0	8
assemblage-961-281	0	0	0	0	0	0	0	0	0	0	0	0	171	120	0	6	0	0	0	0	202	0	1
assemblage-521-677	0	0	0	0	0	0	56	0	0	3	0	0	92	73	0	186	0	0	0	0	86	0	4
assemblage-701-261	0	0	0	0	0	0	12	0	0	0	0	0	154	58	0	63	0	0	0	0	209	0	4
assemblage-513-707	0	0	0	0	0	0	0	0	0	0	0	0	260	77	59	0	0	0	17	0	83	0	4
assemblage-755-622	0	0	0	0	0	21	0	0	0	0	0	0	0	228	0	0	0	0	0	0	246	0	5
assemblage-835-941	0	0	0	0	0	0	29	0	12	0	0	0	33	172	185	6	0	0	0	0	62	0	1
assemblage-751-631	0	0	0	0	0	25	0	0	0	0	0	0	22	223	0	0	0	0	0	0	229	0	1
assemblage-443-195	0	0	0	0	3	3	0	0	0	0	0	0	223	123	12	0	0	0	0	0	131	0	5
assemblage-496-703	0	0	0	0	0	9	0	0	0	0	0	0	229	135	9	0	0	0	0	0	113	0	5
assemblage-391-432	0	0	4	0	0	0	0	0	0	0	0	0	148	7	0	82	0	0	0	0	253	0	6
assemblage-379-174	0	0	0	0	0	0	0	0	0	0	0	0	133	113	0	6	0	0	0	0	241	0	7
assemblage-113-959	0	0	0	0	0	0	115	0	0	0	0	0	44	0	9	62	0	5	0	0	262	0	3
assemblage-534-685	0	0	0	0	0	0	8	0	0	0	0	0	188	173	24	81	0	0	0	0	23	0	3
assemblage-432-775	0	0	0	0	0	0	0	0	0	0	0	0	274	82	58	0	0	0	12	0	72	0	2
assemblage-169-400	0	0	0	0	0	0	0	0	0	0	0	0	179	86	53	61	0	0	0	0	121	0	0
assemblage-991-720	0	0	0	0	0	38	0	0	0	0	0	0	94	80	61	88	0	0	0	0	139	0	0
assemblage-212-405	0	0	0	0	0	0	0	0	0	0	25	0	70	158	49	8	0	0	0	0	189	0	1
assemblage-430-681	0	0	0	0	0	53	0	0	0	0	0	0	0	37	0	0	0	0	0	0	408	0	2
assemblage-849-805	0	0	0	0	0	0	32	0	0	10	0	0	100	62	8	168	0	0	0	0	118	0	2
assemblage-530-672	0	0	0	0	0	0	10	0	0	0	0	0	114	43	0	48	0	0	0	0	278	0	7
assemblage-533-383	0	0	0	0	0	0	6	0	0	0	0	0	114	44	0	42	0	0	0	0	289	0	5
assemblage-506-671	0	0	0	0	0	0	9	0	0	0	0	0	181	140	31	107	0	0	0	0	29	0	3
assemblage-355-837	0	0	0	0	0	0	0	0	0	0	0	8	54	220	0	0	0	0	0	0	218	0	0
assemblage-443-762	0	0	0	0	0	13	0	0	0	0	0	0	164	89	33	35	0	0	3	0	162	0	1
assemblage-490-502	0	0	0	0	0	0	0	0	0	0	0	0	127	125	0	6	0	0	0	0	239	0	3
assemblage-421-662	0	0	0	0	0	25	0	0	0	0	0	0	71	248	0	0	0	0	0	0	156	0	0
assemblage-893-305	0	0	0	0	0	15	0	0	0	0	0	0	191	33	29	9	0	0	0	0	222	0	1
assemblage-787-428	0	0	0	0	0	38	0	0	0	0	0	0	79	97	10	115	0	0	0	0	160	0	1
assemblage-478-884	0	0	0	0	0	0	0	0	0	0	0	0	133	124	0	15	0	0	0	0	228	0	0
assemblage-167-498	0	0	0	0	0	75	0	0	0	0	0	0	123	94	0	8	0	0	0	0	200	0	0
assemblage-770-637	0	0	0	0	0	40	0	0	0	0	0	0	16	193	0	0	0	0	0	0	251	0	0
assemblage-527-667	0	0	0	0	0	0	28	0	0	0	0	0	140	39	0	88	0	0	0	0	204	0	1
assemblage-722-263	0	0	0	0	0	0	55	0	0	8	0	0	92	63	0	182	0	0	0	0	97	0	3
assemblage-956-316	0	0	0	0	0	0	0	0	0	0	0	0	419	12	0	45	0	0	0	0	14	0	10
assemblage-443-206	0	0	0	0	0	0	0	0	0	0	0	0	159	44	5	19	0	0	0	0	271	0	2
assemblage-900-315	0	0	0	0	0	0	0	0	0	0	0	0	100	237	26	0	0	0	0	0	128	0	9
assemblage-952-290	0	0	0	0	0	0	0	0	0	0	0	0	400	10	13	51	0	0	0	0	24	0	2
assemblage-250-249	0	0	0	0	0	0	0	0	0	0	0	7	50	228	0	0	0	0	0	0	214	0	1
assemblage-166-517	0	0	0	0	0	0	0	0	0	0	0	0	96	234	0	14	0	0	0	0	154	0	2
assemblage-100-530	0	0	0	0	0	16	0	0	0	0	0	0	20	164	0	0	0	0	0	0	298	0	2
assemblage-420-124	0	0	0	0	0	0	0	0	0	0	0	0	80	155	4	16	14	0	0	23	205	0	3
assemblage-468-361	0	0	0	0	0	0	0	0	0	0	0	0	147	116	0	3	0	0	0	0	229	0	5
assemblage-836-963	0	0	0	0	0	0	31	0	18	0	0	0	30	140	215	0	0	0	0	0	64	0	2
assemblage-237-898	0	0	0	0	0	24	0	0	0	0	0	0	191	32	39	10	0	0	0	0	202	0	2
assemblage-903-174	0	0	0	0	0	0	0	0	0	0	24	0	53	201	66	3	0	0	0	0	151	0	2
assemblage-818-106	0	0	0	0	0	12	0	0	0	0	0	0	3	198	0	0	0	0	0	0	287	0	0
assemblage-370-178	0	0	0	3	0	0	0	0	0	0	0	0	40	97	0	33	0	0	0	0	323	0	4
assemblage-235-258	0	0	0	0	0	0	0	0	0	0	0	0	131	113	0	26	0	0	0	0	227	0	3
assemblage-860-803	0	0	0	0	0	0	12	0	0	0	0	0	150	66	0	63	0	0	0	0	207	0	2
assemblage-252-252	0	0	0	0	0	0	0	0	0	0	0	0	79	241	0	15	0	0	0	0	160	0	5
assemblage-951-307	0	0	0	0	0	0	0	0	0	0	0	0	417	0	5	59	0	0	0	0	11	0	8
assemblage-876-300	0	0	0	0	0	0	0	0	0	0	0	0	97	126	0	21	24	0	0	19	205	0	8
assemblage-884-180	0	0	0	0	0	0	0	0	0	0	25	0	85	85	22	21	0	0	0	0	261	0	1
assemblage-238-250	7	0	0	0	0	0	0	0	0	0	0	0	110	142	0	21	0	0	0	0	217	0	3
assemblage-164-524	0	0	0	0	0	63	0	0	0	0	0	0	105	112	0	4	0	0	0	0	216	0	0
assemblage-447-675	0	0	0	0	0	33	0	0	0	0	0	0	16	197	0	0	0	0	0	0	252	0	2
assemblage-784-763	0	0	0	0	0	0	0	0	0	0	0	0	173	125	0	0	0	0	0	0	201	0	1
assemblage-891-302	0	0	0	0	0	17	0	0	0	0	0	0	174	34	44	0	0	0	0	0	221	0	10
assemblage-805-423	0	0	0	0	0	32	0	0	0	0	0	0	79	84	19	120	0	0	0	0	166	0	0
assemblage-427-762	0	0	0	0	0	0	0	0	0	0	0	0	102	51	7	43	0	0	0	0	294	0	3
assemblage-590-275	0	0	0	0	0	81	0	0	0	0	0	0	113	113	0	5	0	0	0	0	187	0	1
assemblage-876-781	0	0	0	0	0	0	14	0	0	0	0	0	174	57	0	67	0	0	0	0	184	0	4
assemblage-386-420	0	0	0	0	0	0	0	0	0	0	0	0	163	102	11	29	0	0	0	4	185	0	6
assemblage-821-743	0	0	0	0	0	92	0	0	0	0	0	0	13	144	0	0	0	0	0	0	251	0	0
assemblage-715-242	0	0	0	0	0	0	17	0	0	0	0	0	107	31	0	42	0	0	0	0	301	0	2
assemblage-598-280	0	0	0	0	0	0	0	0	0	0	0	0	82	250	0	15	0	0	0	0	148	0	5
assemblage-502-692	0	0	0	0	0	28	0	0	0	0	0	0	107	81	26	77	0	0	0	0	179	0	2
assemblage-950-266	0	0	0	0	0	37	0	0	0	0	0	0	76	90	15	87	0	0	0	0	194	0	1
assemblage-100-545	0	0	0	0	0	0	0	0	0	0	0	0	158	129	0	0	0	0	0	0	213	0	0
assemblage-907-307	0	0	0	0	0	0	0	0	0	0	0	0	97	126	8	22	11	0	0	13	214	0	9
assemblage-762-622	0	0	0	0	0	10	0	0	0	0	0	0	7	243	0	0	0	0	0	0	240	0	0
assemblage-593-283	0	0	0	0	0	0	0	0	0	0	0	5	56	214	0	0	0	0	0	0	219	0	6
assemblage-420-142	0	0	0	0	0	0	0	0	0	0	0	0	162	13	0	96	0	0	0	0	215	0	14
assemblage-260-895	0	0	0	0	0	0	0	0	0	0	0	0	162	19	0	94	0	0	0	0	214	0	11
assemblage-279-744	0	0	0	0	0	28	0	0	0	0	0	0	71	93	8	95	0	0	0	0	204	0	1
assemblage-236-225	0	0	0	0	0	22	0	0	0	0	0	0	89	163	0	10	0	0	0	0	208	0	8
assemblage-670-680	0	0	0	0	0	46	0	0	0	0	0	0	63	210	0	0	0	0	0	0	181	0	0
assemblage-687-581	0	0	0	0	0	0	0	0	0	0	28	0	122	143	14	6	0	0	0	0	183	0	4
assemblage-375-849	0	0	0	0	0	0	0	0	0	0	0	0	89	237	0	12	0	0	0	0	160	0	2
assemblage-791-421	0	0	0	0	0	0	0	0	0	0	0	0	173	114	0	11	0	0	0	0	198	0	4
assemblage-478-871	0	0	0	0	0	0	0	0	0	0	0	0	183	70	69	22	0	0	0	0	151	0	5
assemblage-912-154	0	0	0	0	0	0	0	0	0	0	38	0	129	122	10	7	0	0	0	0	192	0	2
assemblage-1005-716	0	0	0	0	0	0	0	0	0	0	0	0	111	73	13	28	0	0	0	0	272	0	3
assemblage-256-256	0	0	0	0	0	0	43	0	0	0	0	0	2	0	27	322	0	0	0	0	106	0	0
assemblage-513-685	0	0	0	0	0	0	43	0	0	0	0	0	126	61	0	164	0	0	0	0	101	0	5
assemblage-476-875	0	0	0	0	0	0	0	0	0	0	0	0	133	114	0	6	0	0	0	0	243	0	4
assemblage-156-401	0	2	0	13	0	0	0	0	0	0	0	0	37	113	0	26	0	0	0	0	308	0	1
assemblage-661-568	0	0	0	0	0	0	0	0	0	0	0	0	73	47	10	11	0	0	0	0	351	0	8
assemblage-402-413	0	0	6	0	0	0	0	0	0	0	0	0	174	10	5	93	0	0	0	0	209	0	3
assemblage-213-390	0	0	0	0	0	0	0	0	0	0	47	0	117	134	13	12	0	0	0	0	172	0	5
assemblage-908-785	0	0	0	0	0	26	0	0	0	0	0	0	16	219	0	0	0	0	0	0	238	0	1
assemblage-693-664	0	0	0	0	0	0	0	0	0	0	0	0	173	117	0	0	0	0	0	0	209	0	1
assemblage-813-103	0	0	0	0	0	35	0	0	0	0	0	0	81	223	0	0	0	0	0	0	161	0	0
assemblage-427-778	0	0	0	0	0	4	0	0	0	0	0	0	169	128	21	18	0	0	0	0	151	0	9
assemblage-121-962	0	0	0	0	0	0	103	0	0	0	0	0	37	0	14	40	0	0	0	0	293	0	13
assemblage-438-205	0	0	0	0	0	0	0	0	0	0	0	0	237	89	62	0	0	0	19	0	90	0	3
assemblage-792-473	0	0	0	0	0	0	0	0	0	0	0	0	161	115	0	0	0	0	0	0	223	0	1
assemblage-823-950	0	0	0	0	0	0	31	0	18	0	0	0	28	152	196	0	0	0	0	0	69	0	6
assemblage-959-273	0	0	0	0	0	0	0	0	0	0	0	0	86	178	0	10	0	0	0	0	224	0	2
assemblage-149-396	0	0	0	0	0	0	0	0	0	0	0	0	180	73	52	45	0	0	0	0	145	0	5
assemblage-990-711	0	0	0	0	0	0	0	0	0	0	0	0	270	55	69	0	0	0	15	0	89	0	2
assemblage-412-413	0	0	0	0	0	0	0	0	0	0	0	0	169	19	5	85	0	0	0	0	211	0	11
