Assemblage_Name	3-1750248-3	3-0-314798	9406905-1-2	1916790-3-4	4118764-1-2	7553675-1-2	2-8153777-0	9597393-95508-4	173518-1-2	3-2023102-3	2-4054875-0	1746902-1-2	3-1-2	9412277-5098898-4	9412277-95508-4	6631356-1-2	9412277-3-3500125	4-1-3	3-2-0	3-403615-3	3-0-7400366	9412277-488816-4	3-4759870-2	9412277-5931553-3500125	0-4-4	6366764-1-6353748	5712713-95508-4	5917178-0-3	3-0-5494560	9412277-3-3078161	1566053-3-4	4789666-0-0	9639627-4-4	264809-0-0	3-2540224-3	3-0-1492673	4505933-0-3	3-1-5556742	4-1-5229109	2-0-0	6366764-1-2	3079191-315865-3	2-155844-0	2-0-6480208	2-0-1159832	2-0-5743101	3-1-4229746	6415584-0-0	3-6103027-3	2-9925789-0	5929328-1-2	3-0-990620	0-4-6872263	3-1-4795760	9412277-8825261-4	0-4-7463879	3-0-9047068	9640531-1-2	3-0-9024853	1-3-4	9281383-95508-4	3-4639180-3	3-1592664-2	2347118-1-3	0-4-2736757	9455622-0-0	0-4-9264038	1501663-0-3	4-1-4367909	9412277-3-4	3-0-383753	1470708-1-3	9412277-3-8618741	4503945-1-2	9412277-95508-7753436	3-1-4066364	3-277507-2	2-9403324-0	3-0-3	1-4-3877621	1678490-1-3	3-4603885-3	7560827-4-4	4-1-454778	7156163-3-4	4-6872927-3	3095653-0-0	3-1-1436113	3-3364999-2	4093540-1-2
assemblage-809-445	0	0	0	0	0	0	0	25	0	7	0	0	114	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	12
assemblage-103-549	0	0	0	0	0	0	0	0	0	0	0	0	159	0	68	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	16
assemblage-526-377	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	9	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	27	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	9
assemblage-98-546	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	9
assemblage-98-541	0	0	6	0	0	0	0	0	13	0	0	0	150	0	66	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	11	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	5
assemblage-1006-705	0	0	0	0	0	0	0	0	0	22	0	0	144	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	12
assemblage-249-264	0	0	0	0	0	0	0	0	0	0	0	0	194	0	28	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	9
assemblage-105-958	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	10	0	0	12	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	17
assemblage-469-877	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	111	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	18	0	9	24	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	6
assemblage-752-617	0	0	0	0	0	0	0	0	0	0	0	0	18	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	207	38	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	8	0	0	12
assemblage-376-844	0	0	0	0	0	0	0	0	0	0	0	0	217	0	31	13	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1
assemblage-391-891	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	32	0	4	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	38	0	0	0	0	0	174	0	0	0	0	0	0	0	0	10	0	5
assemblage-371-189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	13	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	51	0	0	0	0	0	107	0	0	0	0	0	0	13	0	0	0	3
assemblage-695-686	0	0	11	0	0	0	0	0	22	0	0	0	132	0	79	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	9	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	6
assemblage-923-801	0	0	0	0	0	0	0	0	0	0	0	0	7	0	55	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	189	54	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	5	0	0	16
assemblage-795-450	0	0	0	0	0	0	0	0	0	0	0	0	290	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	21
assemblage-812-136	0	0	0	0	0	0	0	0	0	0	0	0	20	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	230	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	3	0	0	8
assemblage-757-617	0	0	86	0	0	0	0	0	0	0	0	0	172	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	10
assemblage-891-310	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	29	0	14
assemblage-370-847	0	0	0	0	0	0	0	0	0	0	0	0	177	0	13	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	18
assemblage-861-791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	47	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	18
assemblage-147-401	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	92	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	15	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	21	0	0	30	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	6
assemblage-388-860	0	0	0	0	0	0	0	0	0	0	0	0	154	0	19	0	43	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	9
assemblage-106-951	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	64	30	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	37
assemblage-267-745	0	0	0	0	0	0	0	25	0	10	0	0	143	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	12
assemblage-410-885	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	180	0	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	7	0	0	0	0	0	57	0	0	0	0	0	0	0	0	35	0	14
assemblage-149-384	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	55	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	12	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	23
assemblage-490-497	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	49	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	8	0	0	20	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	1	0	0	0	0	0	69	0	12	0	0	0	0	0	0	0	0	17
assemblage-803-471	0	0	8	0	0	0	0	0	13	0	0	0	153	0	56	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	8	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	9
assemblage-102-526	0	0	0	0	0	0	0	0	0	0	0	0	59	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	6
assemblage-262-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	16
assemblage-974-263	0	0	0	0	0	0	0	0	0	17	0	0	156	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	19
assemblage-673-671	0	0	20	0	0	0	0	0	14	0	0	0	141	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	6
assemblage-423-115	0	0	0	0	0	0	0	0	0	0	0	0	117	0	3	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	3	0	10
assemblage-526-705	0	0	0	0	0	0	0	0	0	0	0	0	55	0	32	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	15	0	23
assemblage-187-516	0	0	0	0	0	0	0	0	0	0	0	0	60	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	13
assemblage-457-369	0	0	0	0	0	0	0	0	0	0	0	0	145	0	68	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	43	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	21
assemblage-402-869	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	162	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	2	0	0	0	0	0	52	0	0	0	0	0	0	0	0	35	0	14
assemblage-281-720	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	121	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	17
assemblage-786-478	0	0	0	0	0	11	0	0	0	0	0	0	129	0	106	0	0	0	0	0	0	0	0	33	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	16	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	9
assemblage-272-732	0	0	0	0	0	0	0	0	0	13	0	0	162	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	8
assemblage-254-263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	19
assemblage-517-700	0	0	0	0	0	0	0	0	0	27	0	0	114	0	0	0	32	37	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	12
assemblage-670-582	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	109	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	30	19	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	14	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	9
assemblage-896-310	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	22	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	5	89	0	0	18	0	0	0	0	0	229	0	0	0	0	0	0	0	0	21	0	18
assemblage-536-381	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	36	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	22	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	6
assemblage-380-183	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	114	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	11	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	63	0	0	0	0	0	143	0	0	0	0	0	0	11	0	0	0	4
assemblage-383-199	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	131	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	7	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	63	0	0	0	0	0	132	0	0	0	0	0	0	6	0	0	0	4
assemblage-397-865	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	96	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	20	17	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	5	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	10
assemblage-121-967	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	5	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	2	0	0	0	0	12	0	0	0	0	0	18
assemblage-521-357	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	50	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	14
assemblage-473-354	0	0	0	0	0	0	0	0	0	5	0	0	145	0	0	0	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	6
assemblage-409-893	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	100	0	0	0	0	0	0	12	0	0	0	0	0	45	0	0	0	0	0	0	0	32	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	22
assemblage-488-508	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	126	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	7	17	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	10
assemblage-948-296	0	16	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	13	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	24
assemblage-475-384	0	0	0	0	0	0	0	0	0	8	0	0	150	0	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	10
assemblage-488-504	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	94	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	28	0	5	27	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	4
assemblage-522-357	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	35	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	10	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	7
assemblage-176-500	0	0	0	0	0	0	0	0	0	0	0	0	210	0	18	24	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1
