Assemblage_Name	1-1615357-2	1-2-2195845	5375682-3-1	1-8681830-2	1-3419821-2	1-2355576-4791274	0-0-2331115	1-228925-1	1-7415391-1736334	1-1541717-1	1-7321878-2195845	0-8743518-2	1-7500796-1	1-1931318-2	2-6251191-0	1-5925142-1	719217-1-3	1-2-6362090	0-0-1459936	5340590-2-2	1-4136685-1	5246093-2-1736334	1-1517698-1	5506224-2-1736334	1-2-4317782	1-792831-2	1143033-0-0	1-2-5853622	1-2-4791274	7016068-3-1	1-4357345-2195845	1-2-3946745	1-2-1736334	0-0-2	1-3-1	1-5152289-1736334	1-4548491-1736334	1-475344-2	1-6591642-1736334	1-2-2320894	1-2-6486536	1-2-2428004	2-0-0	1-4284144-2	1-4090196-1736334	0-8311383-2	1-196179-2	1626684-2-2195845	1-2-4376344	1-466423-1736334	1-2-4900993	1-2-2	1-2-1330807	1-2-2595266	8945950-0-2331115	1-8167873-1	3726503-2-2195845	1-2-5935376	1-111670-1	0-3657366-2	1-8562573-1
assemblage-863-789	0	147	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	61	0	0	0	0	0	0	0	65	0	0	5	0	0	0	0	0	54	0	0	0	0	0	0	0	0	8
assemblage-832-957	0	187	39	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	10
assemblage-955-304	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	45	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	12
assemblage-527-662	0	14	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	68	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	4
assemblage-262-886	0	61	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	15	14	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	42	0	0	0	0	0	0	0	19
assemblage-430-192	0	15	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	9	39	0	0	0	0	0	0	0	0	0	156	0	0	0	33	12	0	0	0	191	9	0	0	0	0	0	0	0	18
assemblage-825-957	0	203	47	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-363-861	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	32	0	0	0	0	0	0	0	0	0	0	155	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	125	0	0	0	0	0	0	0	0	3
assemblage-162-502	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	30	0	0	0	0	0	0	0	0	0	0	156	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	132	0	0	0	0	0	0	0	0	2
assemblage-794-401	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	5
assemblage-111-935	0	28	4	0	0	0	308	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	13
assemblage-435-763	0	76	0	0	0	0	0	0	36	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	45	0	0	0	0	0	0	0	9	0	0	0	0	20	0	0	0	208	0	0	0	0	0	0	0	0	12
assemblage-413-864	0	279	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	32	17	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	4
assemblage-599-278	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	41	0	0	0	0	0	0	0	0	0	0	133	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	108	0	0	0	0	0	0	0	0	2
assemblage-475-889	0	117	0	0	0	0	67	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	200	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	12
assemblage-958-295	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	12	0	0	15	0	0	0	0	0	161	0	83	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	18
assemblage-373-179	0	111	0	0	0	0	66	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	202	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	8
assemblage-802-744	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	25	0	0	0	0	0	0	0	0	0	0	181	0	39	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	10
assemblage-488-381	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	280	0	17	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	5
assemblage-132-399	0	103	0	0	0	0	62	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3	163	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	109	0	0	0	0	8	0	0	0	4
assemblage-421-768	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	134	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	120	0	0	0	0	0	0	0	0	13
assemblage-800-130	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	61	0	0	0	45	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	11
assemblage-826-970	0	218	40	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	10
assemblage-972-268	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	11	6	0	26	0	0	0	0	0	147	0	87	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	17
assemblage-479-511	0	248	0	0	0	0	49	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	61	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	9
assemblage-275-727	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	1
assemblage-804-125	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	12	0	0	0	267	0	15	0	0	0	77	31	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	2
assemblage-919-801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	8	139	0	0	0	0	0	0	0	0	0	0	150	0	4	0	0	0	61	2	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	11	0	7
assemblage-160-519	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	37	0	0	0	0	0	0	0	0	0	0	170	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	126	0	0	0	0	0	0	0	0	3
assemblage-436-224	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	39	0	0	0	0	0	0	0	0	0	0	0	7	4	10	0	0	195	28	0	0	0	0	0	0	0	8
assemblage-949-300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	66	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	7	14
assemblage-376-184	0	32	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	177	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	2
assemblage-489-515	0	92	0	0	0	0	83	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	209	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	67	0	0	0	0	5	0	0	0	5
assemblage-858-776	0	134	0	0	0	0	48	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	91	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	3
assemblage-895-169	0	210	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	147	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	15
assemblage-424-663	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	10	0	0	0	0	0	0	11	0	0	0	98	0	83	0	0	5	34	158	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	10
assemblage-483-894	0	119	0	0	0	0	70	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	177	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	7
assemblage-601-285	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	11	0	0	0	0	6	0	0	0	0	0	0	0	0	0	84	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	11
assemblage-460-382	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	288	0	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	2
assemblage-273-900	0	106	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	54	0	25	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	8
assemblage-800-398	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	1
assemblage-429-781	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	16
assemblage-410-115	0	81	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	32	0	38	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	252	44	0	0	0	0	0	0	0	22
assemblage-427-192	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	12	49	0	0	0	0	0	0	0	0	0	137	0	0	0	35	12	0	0	0	202	12	0	0	0	0	0	0	0	6
assemblage-227-401	0	119	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	43	0	0	0	0	0	0	0	3	0	0	0	0	0	0	20	0	152	0	0	0	0	0	0	0	0	7
assemblage-1008-722	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	42	0	0	0	0	0	0	0	0	0	114	0	0	0	35	7	0	0	0	237	18	0	0	0	0	0	0	0	15
assemblage-667-575	0	216	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	148	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	13
assemblage-917-785	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	9	0	0	0	0	0	0	11	0	0	0	107	0	65	0	0	6	44	148	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	8
assemblage-276-265	0	15	6	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	6
assemblage-787-755	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	9	0	0	0	0	0	0	0	0	0	0	162	0	81	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	21	9	0	0	0	50	0	0	0	0	15
assemblage-261-874	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	8	0	0	0	0	0	0	0	67	0	0	0	13	0	0	0	0	167	0	37	0	0	0	0	0	0	21
assemblage-172-503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	18	0	0	0	355	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	27
assemblage-461-365	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	12
assemblage-801-129	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	21	0	0	0	263	0	10	0	0	0	70	34	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	2
assemblage-914-787	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	47	0	0	0	57	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	18
assemblage-824-965	0	202	31	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	5
assemblage-277-258	0	12	17	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	3
assemblage-994-710	0	100	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	26	0	0	0	0	0	0	0	2	0	0	0	0	20	0	0	0	236	0	0	0	0	0	0	0	0	16
assemblage-730-265	0	127	0	0	0	0	51	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	69	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	7
assemblage-990-744	0	111	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	115	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	13
assemblage-375-188	0	136	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	146	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	17
assemblage-893-167	0	256	0	0	15	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	92	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	7
assemblage-779-409	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	2
assemblage-389-408	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	4	216	0	0	0	0	0	0	0	33	0	0	0	0	23	0	0	0	24	0	0	0	0	0	0	0	0	7
assemblage-961-281	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	271	0	25	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	2
assemblage-521-677	0	15	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	10
assemblage-701-261	0	23	0	0	0	0	98	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	16	13
assemblage-513-707	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	32	0	0	0	0	0	0	0	0	0	141	0	0	0	32	6	0	0	0	218	10	0	0	0	0	0	0	0	25
assemblage-755-622	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	50	0	0	0	34	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	12
assemblage-835-941	0	217	35	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	7
assemblage-751-631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	11	130	0	0	0	0	0	0	0	0	0	0	153	0	9	0	0	0	60	8	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	11
assemblage-443-195	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	23	0	0	0	0	0	0	0	0	0	0	0	9	0	12	0	0	219	20	0	0	0	0	0	0	0	17
assemblage-496-703	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	31	0	0	0	0	0	0	0	0	0	0	0	4	10	7	0	0	223	27	0	0	0	0	0	0	0	15
assemblage-391-432	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	8	228	0	0	0	0	0	0	0	46	0	0	0	0	26	0	0	0	29	0	0	0	0	0	0	0	0	5
assemblage-379-174	0	231	0	0	0	0	54	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	62	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	13
assemblage-113-959	0	39	0	0	0	0	271	0	0	0	0	7	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	11
assemblage-534-685	0	135	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	59	0	0	0	0	0	0	0	78	0	0	6	0	0	0	0	0	58	0	0	0	0	0	0	0	0	2
assemblage-432-775	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	13	33	0	0	0	0	0	0	0	0	0	130	0	0	0	31	0	0	0	0	226	17	0	0	0	0	0	0	0	28
assemblage-169-400	0	146	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	6
assemblage-991-720	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	142	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	94	0	0	0	0	0	0	0	0	5
assemblage-212-405	0	102	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	169	0	0	0	0	0	0	0	0	8
assemblage-430-681	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	30	0	0	0	257	0	21	0	0	0	58	29	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1
assemblage-849-805	0	20	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	82	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	8
assemblage-530-672	0	36	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	39	154	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	3
assemblage-533-383	0	30	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	50	135	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	14
assemblage-506-671	0	161	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	58	0	0	0	0	0	0	0	62	0	0	8	0	0	0	0	0	41	0	0	0	0	0	0	0	0	4
assemblage-355-837	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	113	0	105	0	0	0	33	6	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	15
assemblage-443-762	0	59	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	51	0	0	0	0	0	0	0	42	0	0	0	12	7	0	0	0	182	17	0	0	0	0	0	0	0	12
assemblage-490-502	0	273	0	0	0	0	48	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	62	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	8
assemblage-421-662	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	13	0	0	0	0	0	0	6	0	0	0	116	0	60	0	0	5	37	142	0	0	0	5	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	5
assemblage-893-305	0	64	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	26	7	50	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	269	44	0	0	0	0	0	0	0	9
assemblage-787-428	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	3
assemblage-478-884	0	246	0	0	0	0	73	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	66	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	8
assemblage-167-498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	24	0	0	0	364	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	13
assemblage-770-637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	8	119	0	0	0	0	0	0	0	0	0	0	150	0	5	0	0	0	69	9	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	11
assemblage-527-667	0	37	0	0	0	0	118	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	222	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	18	2
assemblage-722-263	0	8	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	3
assemblage-956-316	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	37	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	7	10
assemblage-443-206	0	73	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	33	0	0	0	0	0	0	0	9	0	0	0	0	13	0	0	0	238	6	0	0	0	0	0	0	0	11
assemblage-900-315	0	105	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	54	0	19	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	6
assemblage-952-290	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	46	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	3	12
assemblage-250-249	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	117	0	115	0	0	0	31	9	9	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	7
