Assemblage_Name	6252097-1407121-1573052	9600212-2-4	4-1961173-4	1-2-7688203	2-3-2	4-1-3457240	3733936-1-4	4-1-4	6252097-1407121-4	4-1-9555067	378468-1-4	4-7284994-4	2-5403467-2	6252097-1007152-4	2-3-7142172	6252097-1-4	554195-3434522-4	4-6315159-4	2-0-1	6252097-1-2464425	947304-3-2	4-4-4	3984903-1-4	1764543-3-1418905	2-3-2958633	2-3-5350978	8671790-1-4	1756390-1-4	7761088-3-2	1-2-0	1-4-0	2-3-237319	554195-1-4	6252097-1-4077556	9011545-1-4	1451366-1-4	6252097-1-2683065	1764543-3-2	6252097-911347-4
assemblage-97-538	0	0	0	0	0	0	0	165	0	0	0	16	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	26	0	31	0	0	0	0	0	0	0	0	4
assemblage-140-383	0	0	0	0	94	0	0	113	0	0	0	0	0	0	0	147	0	8	34	0	0	49	0	0	0	0	0	0	0	12	40	0	0	0	0	0	0	0	3
assemblage-684-671	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6
assemblage-262-911	0	0	0	0	279	0	0	80	0	0	0	0	0	0	0	23	0	0	15	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	12
assemblage-437-101	0	0	0	0	199	0	0	178	0	0	0	0	13	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	9	78	0	0	0	0	0	0	0	0	12
assemblage-802-123	0	0	0	0	0	0	0	123	55	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	3
assemblage-592-295	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	4
assemblage-420-685	0	0	0	0	0	0	0	127	53	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10
assemblage-950-291	0	0	0	0	12	0	0	302	0	0	0	0	0	0	0	0	0	0	150	0	0	6	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	2
assemblage-867-301	0	0	0	0	192	0	0	163	0	0	0	0	10	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	13	93	0	0	0	0	0	0	0	0	15
assemblage-243-260	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	14	0	0	10
assemblage-667-580	0	0	0	0	141	0	0	114	0	0	0	0	0	0	0	158	0	8	37	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	7
assemblage-797-476	0	0	0	0	0	0	0	154	0	0	0	16	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	34	0	27	0	0	0	0	0	0	0	0	4
assemblage-503-522	0	0	0	0	155	0	0	60	0	0	0	0	0	0	0	144	0	0	9	0	0	6	0	0	0	0	0	0	0	110	7	0	0	0	0	0	0	0	9
assemblage-429-117	0	0	0	0	158	0	0	109	0	0	0	0	0	0	0	69	0	0	137	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	8
assemblage-794-418	0	0	0	0	64	0	0	139	0	0	0	0	0	0	0	144	0	0	0	0	23	0	0	0	0	0	0	0	0	37	0	0	0	0	0	92	0	0	1
assemblage-511-700	0	0	0	0	101	0	0	196	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	11
assemblage-396-413	0	0	0	6	195	0	0	181	0	0	0	0	13	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4	82	0	0	0	0	0	0	0	0	10
assemblage-674-596	0	0	0	0	153	0	0	101	0	0	0	0	0	0	0	58	0	18	83	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	4
assemblage-931-801	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	364	0	0	0	85	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-586-303	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	16
assemblage-688-589	0	0	0	0	166	0	0	97	0	0	0	0	0	0	0	65	0	13	57	0	0	0	0	0	0	0	0	0	0	91	5	0	0	0	0	0	0	0	6
assemblage-754-613	0	0	0	0	0	0	0	45	22	0	0	25	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	8
assemblage-254-885	0	0	0	0	235	0	0	96	0	0	0	0	0	0	0	30	0	0	23	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	17
assemblage-271-278	0	104	0	0	244	0	0	62	0	0	0	0	0	0	4	0	0	0	22	0	0	24	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	5
assemblage-748-637	0	0	0	0	0	0	0	75	30	0	0	28	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	11
assemblage-122-945	0	46	0	0	0	17	0	285	0	0	0	0	0	0	0	0	0	64	0	0	0	61	0	0	0	0	0	0	0	4	21	0	0	0	0	0	0	0	2
assemblage-424-664	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	343	0	0	0	87	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-923-806	0	0	0	0	0	0	0	138	57	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5
assemblage-795-100	0	0	0	0	0	0	0	81	16	0	0	6	0	0	0	280	0	0	0	25	0	0	24	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	7
assemblage-796-465	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-825-948	0	0	0	0	29	0	0	57	0	0	0	0	0	0	0	23	0	0	0	0	0	252	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	10
assemblage-262-737	0	0	0	0	31	0	0	204	0	0	0	0	0	0	0	124	0	0	0	0	3	0	0	0	0	0	0	0	0	99	0	0	0	0	0	34	0	0	5
assemblage-428-665	0	0	0	0	0	0	0	54	24	0	0	20	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	5
assemblage-901-168	0	0	0	0	129	0	0	178	0	0	0	0	0	0	0	60	0	39	53	0	0	0	0	0	0	0	0	0	0	11	29	0	0	0	0	0	0	0	1
assemblage-432-143	0	0	0	0	170	0	0	253	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	47	0	0	0	10	0	0	0	0	0	0	0	0	3
assemblage-677-600	0	0	0	0	103	0	0	206	0	0	0	0	0	0	0	83	0	23	44	0	0	0	0	0	0	0	0	0	0	19	22	0	0	0	0	0	0	0	0
assemblage-406-405	0	0	0	0	194	0	0	155	0	0	0	0	26	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	8	87	0	0	0	0	0	0	0	0	14
assemblage-588-284	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	8	0	0	4
assemblage-224-414	0	0	0	0	160	0	0	109	0	0	0	0	0	0	0	57	0	18	60	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	6
assemblage-788-470	0	0	0	0	0	0	0	144	0	0	0	21	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	32	0	23	0	0	0	0	0	0	0	0	2
assemblage-431-760	0	0	0	0	101	0	0	247	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	51	0	0	7
assemblage-802-759	0	0	0	0	0	0	0	138	0	0	0	11	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	40	0	38	0	0	0	0	0	0	0	0	6
assemblage-278-731	0	0	0	0	22	0	0	38	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	18	0	0	2
assemblage-797-468	0	0	0	0	0	0	0	144	0	0	0	21	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	37	0	23	0	0	0	0	0	0	0	0	4
assemblage-389-888	0	0	0	0	143	0	0	133	0	0	0	0	0	0	0	147	0	7	34	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	7
assemblage-436-686	0	0	0	0	0	0	0	75	24	0	0	22	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	5
assemblage-515-704	0	0	0	0	128	0	0	254	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	21	56	0	0	0	0	0	23	0	0	8
assemblage-909-174	0	0	0	0	158	0	0	118	0	0	0	0	0	0	0	52	0	12	80	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	6
assemblage-959-327	0	0	0	0	17	0	0	275	0	0	0	0	0	0	0	0	0	0	157	0	0	9	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	3
assemblage-246-243	0	0	0	0	6	0	0	137	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	18	0	0	5
assemblage-516-349	0	8	0	0	165	0	0	88	0	0	0	0	0	0	0	11	0	16	58	0	0	68	0	0	0	0	0	0	0	57	25	0	0	0	0	0	0	0	4
assemblage-827-761	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-963-273	0	0	0	0	21	0	0	40	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	15	0	0	9
assemblage-207-404	0	0	0	0	131	0	0	94	0	0	0	0	0	0	0	168	0	11	49	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	9
assemblage-483-866	0	0	0	0	179	0	0	63	0	0	0	0	0	0	0	114	0	0	20	0	0	6	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	19
assemblage-917-808	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	350	0	0	0	78	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-106-537	0	0	0	0	0	0	0	133	49	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3
assemblage-463-898	0	0	0	0	194	0	0	102	0	0	0	0	0	0	0	105	0	0	48	0	0	30	0	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	1
assemblage-390-425	0	0	0	0	150	0	0	116	0	0	0	0	0	0	0	60	0	0	125	0	0	0	0	0	0	0	0	0	0	26	0	14	0	0	0	0	0	0	9
assemblage-962-300	0	0	0	0	16	0	0	390	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	7	0	0	9
assemblage-536-360	0	67	0	0	137	0	0	204	0	0	0	0	0	0	0	9	0	3	55	0	0	14	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5
assemblage-379-824	0	0	0	0	5	0	0	193	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	1
assemblage-865-797	0	18	13	0	26	0	0	41	0	0	0	0	0	0	0	162	0	53	22	0	0	123	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	1
assemblage-451-195	0	0	0	0	109	0	0	220	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	4	0	0	0	57	0	0	0	0	0	0	0	0	11
assemblage-275-260	0	91	0	0	236	0	0	62	0	0	0	0	0	0	2	0	0	0	26	0	0	24	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	2
assemblage-261-263	0	100	0	0	215	0	0	81	0	0	0	0	0	0	0	0	0	0	23	0	0	40	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	6
assemblage-837-802	0	9	0	0	159	0	0	86	0	0	0	0	0	0	0	10	0	21	65	0	0	61	0	0	0	0	0	0	0	69	14	0	0	0	0	0	0	0	6
assemblage-863-789	0	0	0	0	13	0	0	183	0	0	0	0	0	0	0	134	0	55	21	0	0	51	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	4
assemblage-832-957	0	0	0	0	28	0	0	46	0	0	0	0	0	0	0	35	0	0	0	0	0	239	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	14
assemblage-955-304	0	0	0	0	20	0	0	270	0	0	0	0	0	0	0	0	0	0	139	0	0	8	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	7
assemblage-527-662	0	73	0	0	140	0	0	225	0	0	0	0	0	0	0	10	0	4	29	0	0	11	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4
assemblage-262-886	0	0	0	0	158	0	0	105	0	0	0	0	0	0	0	64	0	0	139	0	0	0	0	5	0	0	0	0	0	23	0	0	0	0	0	0	0	1	5
assemblage-430-192	0	0	0	0	104	0	0	250	0	15	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	19	67	0	0	0	0	0	21	0	0	6
assemblage-825-957	0	0	0	0	36	0	0	72	0	0	0	0	0	0	0	30	0	0	0	0	0	232	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	6
assemblage-363-861	0	0	0	0	0	0	0	183	0	0	0	0	0	14	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	4
assemblage-162-502	0	0	0	0	0	0	0	188	0	0	0	0	0	11	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	3
assemblage-794-401	0	0	0	0	56	0	0	159	0	0	0	0	0	0	0	150	0	0	0	0	24	0	0	0	0	0	0	0	0	37	0	0	0	0	0	72	0	0	2
assemblage-111-935	0	43	0	0	0	11	0	290	0	0	0	0	0	0	0	0	0	63	0	0	0	53	0	0	0	0	0	0	0	18	20	0	0	0	0	0	0	0	2
assemblage-435-763	0	0	0	0	149	0	0	141	0	0	0	0	0	0	0	61	0	0	24	0	0	0	0	0	0	34	0	0	4	84	0	0	0	0	0	0	0	0	3
assemblage-413-864	0	0	0	0	157	0	0	89	0	0	0	0	0	0	0	75	0	11	74	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	10
assemblage-599-278	0	0	0	0	0	0	0	184	0	0	0	0	0	5	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	9
assemblage-475-889	0	0	0	0	161	0	0	66	0	0	0	0	0	0	0	130	0	0	17	0	0	15	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	8
assemblage-958-295	0	0	0	0	20	0	0	400	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	8	0	0	1
assemblage-373-179	0	0	0	0	155	0	0	60	0	0	0	0	0	0	0	149	0	0	18	0	0	6	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	6
assemblage-802-744	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2
assemblage-488-381	0	0	0	0	10	0	0	65	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	14	0	0	7
assemblage-132-399	0	0	0	0	154	0	0	91	0	0	0	0	0	0	0	121	0	0	11	0	0	5	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	11
assemblage-421-768	0	0	0	0	90	0	0	267	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	36	0	0	9
assemblage-800-130	0	0	0	0	0	0	0	144	47	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	3
assemblage-826-970	0	0	0	0	19	0	0	63	0	0	0	0	0	0	0	40	0	0	0	0	0	235	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	4
assemblage-972-268	0	0	0	0	19	0	0	383	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	10	0	0	4
assemblage-479-511	0	0	0	0	36	0	0	190	0	0	0	0	0	0	0	135	0	54	21	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	13
assemblage-275-727	0	0	0	0	48	0	0	162	0	0	0	0	0	0	0	136	0	0	0	0	27	0	0	0	0	0	0	0	0	36	0	0	0	0	0	91	0	0	0
assemblage-804-125	0	0	0	0	0	0	0	86	18	0	0	28	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	3
assemblage-919-801	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	349	0	0	0	84	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-160-519	0	0	0	0	0	0	0	169	0	0	0	0	0	5	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	5
assemblage-436-224	0	0	0	0	102	0	0	209	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	10
assemblage-949-300	0	0	0	0	13	0	0	278	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	6
assemblage-376-184	0	0	0	0	164	0	0	111	0	0	0	0	0	0	0	78	0	0	49	0	0	50	0	0	0	0	0	0	0	17	22	0	0	0	0	0	0	0	9
assemblage-489-515	0	0	0	0	161	0	0	79	0	0	0	0	0	0	0	127	0	0	4	0	0	4	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	11
assemblage-858-776	0	9	0	0	15	0	0	175	0	0	0	0	0	0	0	119	0	44	30	0	0	70	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	3
assemblage-895-169	0	0	0	0	121	0	0	167	0	0	0	0	0	0	0	57	0	0	21	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	2
assemblage-424-663	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	306	0	0	0	4	0	0	51	0	0	0	0	24	0	0	0	0	0	0	0	0	7	0	4
assemblage-483-894	0	0	0	0	173	0	0	67	0	0	0	0	0	0	0	121	0	0	10	0	0	9	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	9
assemblage-601-285	0	0	0	0	3	0	0	130	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	14	0	0	4
assemblage-460-382	0	0	0	0	23	0	0	51	0	0	0	0	0	0	0	114	0	0	9	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	11	0	0	1
assemblage-273-900	0	0	0	0	203	0	0	169	0	0	0	0	21	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	15
assemblage-800-398	0	0	0	0	22	0	0	232	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	13	0	0	6
assemblage-429-781	0	0	0	0	106	0	0	242	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	50	0	0	7
assemblage-410-115	0	0	0	0	164	0	0	106	0	0	0	0	0	0	0	76	0	0	109	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	12
assemblage-427-192	0	0	0	0	117	0	0	261	0	8	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	15	64	0	0	0	0	0	20	0	0	3
assemblage-227-401	0	0	0	0	117	0	0	111	0	0	0	0	0	0	0	185	0	7	38	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	3
assemblage-1008-722	0	0	0	0	107	0	0	263	0	16	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	15	68	0	0	0	0	0	26	0	0	0
assemblage-667-575	0	0	0	0	117	0	0	139	0	0	0	0	0	0	0	69	0	0	17	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	11
assemblage-917-785	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	294	0	0	0	7	0	0	52	0	0	0	0	17	0	0	0	0	0	0	0	0	9	0	7
assemblage-276-265	0	102	0	0	246	0	0	60	0	0	0	0	0	0	0	0	0	0	19	0	0	21	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	5
assemblage-787-755	0	0	0	0	0	0	0	112	53	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	10
assemblage-261-874	0	0	0	0	280	0	0	78	0	0	0	0	0	0	0	36	0	0	20	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	7
assemblage-172-503	0	0	0	0	4	0	0	212	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	5
assemblage-461-365	0	0	0	0	20	0	0	213	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	21	0	0	5
assemblage-801-129	0	0	0	0	0	0	0	55	29	0	0	25	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	6
assemblage-914-787	0	0	0	0	0	0	0	128	52	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12
assemblage-824-965	0	0	0	0	30	0	0	56	0	0	0	0	0	0	0	26	0	0	0	0	0	248	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	5
assemblage-277-258	0	83	0	0	235	0	0	76	0	0	0	0	0	0	0	0	0	0	33	0	0	21	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	8
assemblage-994-710	0	0	0	0	120	0	0	172	0	0	0	0	0	0	0	56	0	0	18	0	0	0	0	0	0	27	0	0	8	96	0	0	0	0	0	0	0	0	3
assemblage-730-265	0	0	0	0	10	0	0	174	0	0	0	0	0	0	0	139	0	60	19	0	0	50	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	6
assemblage-990-744	0	0	0	0	99	0	0	268	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	34	0	0	10
assemblage-375-188	0	0	0	0	132	0	0	98	0	0	0	0	0	0	0	111	0	19	39	0	0	22	0	0	0	0	0	0	0	52	23	0	0	0	0	0	0	0	4
assemblage-893-167	0	0	0	0	133	0	0	168	0	0	0	0	0	0	0	81	0	43	44	0	0	0	0	0	0	0	0	0	0	17	11	0	0	0	0	0	0	0	3
assemblage-779-409	0	0	0	0	45	0	0	146	0	0	0	0	0	0	0	142	0	0	0	0	27	0	0	0	0	0	0	0	0	46	0	0	0	0	0	94	0	0	0
assemblage-389-408	0	0	0	0	141	0	0	245	0	0	0	0	0	0	0	23	0	0	7	0	0	0	0	0	0	61	0	0	0	16	0	0	0	0	0	0	0	0	7
assemblage-961-281	0	0	0	0	24	0	0	67	0	0	0	0	0	0	0	127	0	0	8	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	15	0	0	2
assemblage-521-677	0	62	0	0	111	0	0	228	0	0	0	0	0	0	0	11	0	0	52	0	0	20	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	8
assemblage-701-261	0	19	4	0	20	0	0	57	0	0	0	0	0	0	0	180	0	43	30	0	0	110	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	2
assemblage-513-707	0	0	0	0	98	0	0	252	0	19	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	25	75	0	0	0	0	0	20	0	0	7
assemblage-755-622	0	0	0	0	0	0	0	145	60	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3
assemblage-835-941	0	0	0	0	32	0	0	53	0	0	0	0	0	0	0	41	0	0	0	0	0	244	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	9
assemblage-751-631	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	358	0	0	0	73	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-443-195	0	0	0	0	99	0	0	206	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	14
