Assemblage_Name	2456566-5955090-1	0-2199178-8421961	7526818-2-0	8181842-1706024-5824497	4-2-620176	5064280-1498226-3	0-1286165-8421961	4-403061-0	0-0-9919751	1342691-1498226-3	8181842-1706024-2	9038449-0-1	4-2-552761	1359894-2-9933979	4-7253679-0	4-2-5375577	8181842-0-7297976	0-1-0	8181842-0-2	786923-0-2	5578377-0-2	4648033-0-1	1682838-2-9933979	4533354-0-1	8181842-0-1001118	8181842-2670002-2	2175350-2-0	0-0-1	3-1498226-3	4-2-7968712	8181842-9292811-2	110398-0-2	8181842-1634516-2	4483312-2-0	8181842-6606993-2	8181842-66355-2	8815130-2-9933979	0-0-7698699	4652388-0-1	8181842-972582-2	2698608-0-2	3-7829763-3	7034503-2-0	3857638-972582-2	4-2-0	8181842-0-2304639	4-8384817-0	8181842-0-4826992	8181842-6884333-2	5382265-2-0	4-2-9933979	9186909-2-0	6213936-0-2	2456566-5547716-1	8181842-0-2003347	2456566-5286380-1	4-2-6073974	2456566-0-1	2670613-0-2	8181842-0-7950703	0-6235857-1	2771501-2-0
assemblage-893-305	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-787-428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	64	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1
assemblage-478-884	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	10
assemblage-167-498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-770-637	0	139	0	0	0	0	18	0	0	0	0	0	17	0	0	0	0	0	23	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8
assemblage-527-667	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	67	12	0	0	0	0	0	0	0	0	234	6	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	11
assemblage-722-263	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	72	0	0	0	0	8	0	0	0	68	11	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	5
assemblage-956-316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	37	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-443-206	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5
assemblage-900-315	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-952-290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	28	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-250-249	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	38	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-166-517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	46	0	0	0	0	0	45	5	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	9	0	0	0	0	0	0	12	0	0	0	3
assemblage-100-530	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	8	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	3
assemblage-420-124	0	28	0	8	0	0	0	0	0	0	27	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	3
assemblage-468-361	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-836-963	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	126	319	0	0	0	0	0	0	0	0	5	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-237-898	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	7	0	12	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-903-174	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	150	0	0	0	8	0	0	0	0	0	0	0	0	11	0	0	0	21
assemblage-818-106	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	5
assemblage-370-178	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	13	0	0	0	0	0	0	0	0	0	0	19	0	12	0	0	0	1
assemblage-235-258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-860-803	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	61	52	0	0	0	0	0	0	0	0	195	4	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	8
assemblage-252-252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	71	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	4	0	0	0	0	0	0	12	0	0	0	7
assemblage-951-307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	37	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-876-300	0	29	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	13
assemblage-884-180	0	0	0	0	0	0	0	0	7	0	24	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	29	12	0	158	0	0	0	0	14	0	0	0	0	0	0	0	67	0	0	0	15
assemblage-238-250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-164-524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-447-675	0	107	0	0	0	0	12	0	0	0	0	0	30	0	0	0	0	0	38	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-784-763	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-891-302	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-805-423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	60	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	4
assemblage-427-762	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	6
assemblage-590-275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-876-781	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	38	37	0	0	0	0	0	0	0	0	209	8	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	3
assemblage-386-420	0	8	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	13
assemblage-821-743	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	3
assemblage-715-242	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	21	100	0	0	0	0	0	0	0	0	213	5	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	5
assemblage-598-280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	56	0	0	0	0	0	29	7	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	18	0	0	0	0	0	0	10	0	0	0	8
assemblage-502-692	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	40	0	0	0	0	0	35	0	0	0	0	0	28	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	12
assemblage-950-266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	76	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	2
assemblage-100-545	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-907-307	0	24	0	5	0	0	0	0	0	0	52	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	10
assemblage-762-622	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	3
assemblage-593-283	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	30	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-420-142	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	171	0	0	0	0	9	0	0	0	0	0	0	0	56	0	0	0	7
assemblage-260-895	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	158	0	0	0	0	11	0	0	0	0	0	0	0	32	0	0	0	17
assemblage-279-744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	59	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	4
assemblage-236-225	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	72	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-670-680	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	6	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-687-581	0	5	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	159	0	0	0	0	0	0	16	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	158	0	0	24	0	17	0	0	0	0	0	0	0	27	0	0	0	2
assemblage-375-849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	56	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	21	0	0	0	0	0	0	10	0	0	0	9
assemblage-791-421	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-478-871	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	24	0	81	0	0	0	0	0	0	0	0	54	0	5	0	0	0	0	0	0	0	0	0	0	0	79	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	6
assemblage-912-154	0	11	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	146	0	0	0	0	0	0	4	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	149	0	0	16	0	50	0	0	0	0	0	0	0	17	0	0	0	9
assemblage-1005-716	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2
assemblage-256-256	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	9	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	11
assemblage-513-685	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	76	0	0	0	0	5	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	16
assemblage-476-875	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	10	0	0	0	0	0	0	0	26	0	0	0	18
assemblage-156-401	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	8	0	0	0	11
assemblage-661-568	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	6
assemblage-402-413	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	154	0	0	0	0	22	0	0	0	0	0	0	0	38	0	0	0	8
assemblage-213-390	0	10	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	146	0	0	0	0	0	0	16	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	181	0	0	15	0	41	0	0	0	0	0	0	0	19	0	0	0	3
assemblage-908-785	0	158	0	0	0	0	4	0	0	0	0	0	17	0	0	0	0	0	30	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4
assemblage-693-664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	17
assemblage-813-103	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-427-778	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	27	259	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	11
assemblage-121-962	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	187	213	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-438-205	0	27	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	1
assemblage-792-473	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-823-950	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	117	337	0	0	0	0	0	0	0	0	11	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-959-273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	139	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-149-396	0	0	0	0	0	0	0	0	0	0	4	38	0	0	0	0	23	0	50	0	0	0	0	0	0	0	0	32	0	7	0	0	0	0	0	0	0	0	0	0	0	83	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	5
assemblage-990-711	0	22	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	5
assemblage-412-413	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	173	0	0	0	0	8	0	0	0	0	0	0	0	35	0	0	0	10
assemblage-425-184	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	3
assemblage-672-669	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	4
assemblage-672-668	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	8	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-508-722	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	2
assemblage-107-971	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	162	212	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-803-761	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-706-260	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	71	17	0	0	0	0	0	0	0	0	201	15	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	11
assemblage-152-385	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	6	0	0	0	0	0	0	0	44	0	0	0	4
assemblage-495-501	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	11	0	0	0	0	0	0	0	0	0	0	12	0	12	0	0	0	4
assemblage-546-680	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	17
assemblage-210-392	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	167	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	22
assemblage-466-364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	103	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-382-848	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	46	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-895-157	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	7
assemblage-809-445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	141	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-103-549	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	14
assemblage-526-377	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	12	64	3	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	10
assemblage-98-546	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	6	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	15
assemblage-98-541	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	9
assemblage-1006-705	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	25	0	0	0	0	0	18	0	0	0	0	0	26	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	15
assemblage-249-264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-105-958	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	171	202	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-469-877	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	20	0	67	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	3
assemblage-752-617	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-376-844	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	25	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
