Assemblage_Name	3612469-4-0	1-9917792-3	4-7121248-4130772	1-2-1862753	3383144-7121248-3624132	4354244-2-3	1586621-2-3	4-7121248-3624132	1-2-7063353	7125916-7121248-3624132	4-7121248-4634235	4929451-7121248-3624132	7587474-9447352-3	4804733-2-3	3-1-4	9527511-7121248-3624132	1-2-8246538	1-4716228-3	1-6920418-3	4386512-2-3	1-3277181-1862753	1-2184538-1862753	1-1683227-3	4-1-3624132	1-1857450-3	5947481-2-3	1-2754858-1862753	4-7121248-7926316	1-6055490-3	4-7648477-3624132	9880719-8457693-4	1-2-1172892	1-8457693-4	1-2-3	1-2-4	1-9447352-3	4-7121248-8925099	1-4-4	3904273-2-3	4-1411017-3624132	4-9142428-3624132	1-5184650-1862753	4-7121248-2305452	4-7121248-3493997	4-3976132-3624132	3209685-2-3	4820574-1-3624132	4-6904276-3624132
assemblage-599-278	0	0	0	14	0	0	0	229	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-475-889	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	9	34	108	0	185	0	37	0	0	0	0	0	0	0	0	0	9
assemblage-958-295	0	0	0	75	0	0	0	118	0	0	0	0	0	24	0	0	0	0	9	0	0	0	8	0	6	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	12	0	0	0	0	6
assemblage-373-179	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	6	38	99	0	188	0	50	0	0	0	0	0	0	0	0	0	10
assemblage-802-744	0	0	0	23	7	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-488-381	0	0	0	53	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-132-399	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	12	37	115	0	164	0	33	0	0	0	0	0	0	6	0	0	3
assemblage-421-768	0	0	0	80	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	253	0	5	0	34	0	0	0	0	0	0	0	0	0	5
assemblage-800-130	0	0	0	167	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-826-970	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	377	0	0	0	10	0	0	0	0	0	0	0	0	0	10
assemblage-972-268	0	0	0	72	0	0	0	109	0	0	0	0	0	19	0	0	0	0	17	0	0	0	9	0	13	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	9	0	0	0	0	8
assemblage-479-511	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	28	235	0	9	0	155	0	0	0	0	0	0	9	0	0	2
assemblage-275-727	0	0	0	6	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	17	0	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-804-125	0	0	0	113	0	0	0	261	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-919-801	0	0	0	63	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-160-519	0	0	0	26	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-436-224	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	13	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-949-300	85	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	32	0	0	22	0	0	0	0	0	0	0	0	0	20
assemblage-376-184	6	0	0	0	0	0	0	109	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	168	0	0	0	96	0	0	0	0	0	0	79	0	0	8
assemblage-489-515	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	3	47	118	0	149	0	63	0	0	0	0	0	0	0	0	0	17
assemblage-858-776	46	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	158	0	81	0	44	0	0	0	0	0	0	0	0	0	12
assemblage-895-169	0	0	0	0	0	0	0	20	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	205	0	85	0	93	0	0	0	0	0	0	9	0	0	0
assemblage-424-663	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-483-894	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	10	59	111	0	175	0	47	0	0	0	0	0	0	0	0	0	6
assemblage-601-285	0	0	0	14	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-460-382	0	0	0	46	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-273-900	0	0	0	0	0	0	0	153	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	11	0	67	88	0	16	0	51	0	0	0	0	0	0	0	0	0	1
assemblage-800-398	0	0	0	7	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-429-781	0	0	0	75	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	6	242	0	0	0	44	0	0	0	0	0	0	0	0	0	10
assemblage-410-115	0	0	0	31	0	0	0	163	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	24	190	0	7	0	42	0	0	0	0	0	0	0	0	0	6
assemblage-427-192	0	0	0	0	0	0	0	224	54	0	0	0	0	0	0	0	9	0	0	0	0	14	34	0	0	0	0	0	0	0	0	0	15	141	0	0	0	6	0	0	0	0	0	0	0	0	0	3
assemblage-227-401	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	212	0	81	0	65	0	0	0	0	0	0	47	0	0	4
assemblage-1008-722	0	0	0	0	0	0	0	176	52	0	0	0	0	0	0	0	9	0	0	0	0	35	39	0	0	0	0	0	0	0	0	0	7	174	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-667-575	0	0	0	0	0	0	0	28	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	182	0	82	0	103	0	0	0	0	0	0	10	0	0	1
assemblage-917-785	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-276-265	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	18	0	0	0	247	0	0	8	0	0	0	0	0	0	7
assemblage-787-755	0	0	0	100	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	21	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-261-874	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	42	274	0	26	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-172-503	0	0	0	65	10	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-461-365	0	0	0	4	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-801-129	0	0	0	118	0	0	0	256	0	0	16	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-914-787	0	0	0	147	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-824-965	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	387	0	0	0	21	0	0	0	0	0	0	0	0	0	13
assemblage-277-258	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	11	0	0	0	256	0	0	11	0	0	0	0	0	0	9
assemblage-994-710	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	44	254	0	0	0	0	0	0	0	16	0	0	0	0	0	8
assemblage-730-265	76	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	166	0	83	0	27	0	0	2	0	0	0	0	0	0	3
assemblage-990-744	0	0	0	77	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	240	0	0	0	39	0	0	0	0	0	0	0	0	0	6
assemblage-375-188	0	0	0	0	0	0	0	86	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	20	193	0	66	0	91	0	0	0	0	0	0	21	0	0	6
assemblage-893-167	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	229	0	0	0	85	0	0	0	0	0	0	0	0	0	9
assemblage-779-409	0	0	0	11	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	12	0	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-389-408	0	0	0	0	0	0	0	60	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	41	277	0	63	0	25	0	0	0	0	0	0	0	0	0	5
assemblage-961-281	0	0	0	40	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-521-677	34	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	143	0	0	0	267	0	0	0	0	0	0	0	0	6	6
assemblage-701-261	9	0	0	0	0	0	0	109	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	309	0	0	0	8	0	0	19	0	0	0	0	0	0	4
assemblage-513-707	0	0	0	0	0	0	0	196	57	0	0	0	0	0	0	0	10	0	0	0	0	13	51	0	0	0	0	0	0	0	0	0	10	159	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-755-622	0	0	0	146	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-835-941	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	379	0	0	0	19	0	0	0	0	0	0	0	0	0	12
assemblage-751-631	0	0	0	69	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-443-195	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	13	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-496-703	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	266	0	5	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-391-432	0	0	0	0	0	0	0	72	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	41	276	0	68	0	18	0	0	0	0	0	0	0	0	0	1
assemblage-379-174	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	36	215	0	10	0	150	0	0	0	0	0	0	12	0	0	14
assemblage-113-959	0	0	0	0	0	0	0	197	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	5	51	0	0	107	0	0	0	0	0	0	5
assemblage-534-685	37	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	129	0	83	0	50	0	0	0	0	0	0	0	0	0	7
assemblage-432-775	0	0	0	0	0	0	0	186	67	0	0	0	0	0	0	0	9	0	0	0	0	24	43	0	0	0	0	0	0	0	0	0	10	159	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-169-400	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	227	0	41	0	83	0	0	0	0	0	0	22	0	17	3
assemblage-991-720	0	0	0	76	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	226	0	4	0	39	0	0	0	0	0	0	0	0	0	10
assemblage-212-405	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	195	0	104	0	53	0	0	0	0	0	0	35	0	0	0
assemblage-430-681	0	0	0	120	0	0	0	254	0	0	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-849-805	27	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	166	0	0	0	254	0	0	0	0	0	0	0	0	8	6
assemblage-530-672	22	0	0	0	0	0	0	107	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	7	222	0	0	0	80	0	0	0	0	0	0	31	0	0	9
assemblage-533-383	11	0	0	0	0	0	0	91	12	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	10	219	0	8	0	113	0	0	0	0	0	0	15	0	0	9
assemblage-506-671	50	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	161	0	63	0	40	0	0	0	0	0	0	0	0	0	6
assemblage-355-837	0	0	10	16	5	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	11	0	2	0	0
assemblage-443-762	0	0	0	21	0	0	0	187	18	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	15	209	0	7	0	8	0	0	0	10	0	0	0	0	0	8
assemblage-490-502	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	29	226	0	8	0	145	0	0	0	0	0	0	22	0	0	9
assemblage-421-662	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-893-305	0	0	0	41	0	0	0	196	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	29	171	0	8	0	14	0	0	0	0	0	0	0	0	0	4
assemblage-787-428	0	0	0	13	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-478-884	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	40	189	0	11	0	170	0	0	0	0	0	0	9	0	0	11
assemblage-167-498	0	0	0	74	17	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-770-637	0	0	0	59	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-527-667	14	0	0	0	0	0	0	130	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	14	0	0	20	0	0	0	0	0	0	8
assemblage-722-263	22	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	117	0	0	0	284	0	0	0	0	0	0	0	0	8	11
assemblage-956-316	71	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	18	0	0	36	0	0	0	0	0	0	0	0	0	14
assemblage-443-206	0	0	0	0	0	0	0	171	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	34	238	0	0	0	0	0	0	0	28	0	0	0	0	0	7
assemblage-900-315	0	0	0	0	0	0	0	177	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9	0	60	65	0	25	0	33	0	0	0	0	0	0	0	0	0	9
assemblage-952-290	61	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	24	0	0	43	0	0	0	0	0	0	0	0	0	6
assemblage-250-249	0	0	29	17	5	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	23	0	12	0	10
assemblage-166-517	0	0	0	26	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-100-530	0	0	0	105	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	14	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-420-124	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	17	0	0	0	48	249	0	26	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-468-361	0	0	0	57	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-836-963	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	383	0	0	0	14	0	0	0	0	0	0	0	0	0	12
assemblage-237-898	0	0	0	29	0	0	0	190	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	25	184	0	8	0	23	0	0	0	0	0	0	0	0	0	9
assemblage-903-174	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	193	0	112	0	61	0	0	0	0	0	0	35	0	0	3
assemblage-818-106	0	0	0	158	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-370-178	0	0	0	0	0	0	0	86	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	189	0	0	0	86	0	0	0	0	0	0	86	0	0	8
assemblage-235-258	0	0	0	21	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-860-803	10	0	0	0	0	0	0	122	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	14	0	0	17	0	0	0	0	0	0	8
assemblage-252-252	0	0	0	18	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-951-307	62	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	23	0	0	31	0	0	0	0	0	0	0	0	0	12
assemblage-876-300	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	23	0	0	0	37	239	0	36	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-884-180	0	0	0	0	0	0	0	91	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	30	207	0	48	0	86	0	0	0	0	0	0	6	0	0	3
assemblage-238-250	0	0	0	25	0	0	0	199	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	246	0	0	0	0	0	0	0	0	8	0	0	0	0	9
assemblage-164-524	0	0	0	70	23	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-447-675	0	0	0	79	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-784-763	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-891-302	0	0	0	54	0	0	0	176	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	19	169	0	0	0	30	0	0	0	0	0	0	0	0	0	11
assemblage-805-423	0	0	0	9	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-427-762	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	44	232	0	0	0	0	0	0	0	23	0	0	0	0	0	14
assemblage-590-275	0	0	0	96	15	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-876-781	13	0	0	0	0	0	0	115	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	15	0	0	15	0	0	0	0	0	0	3
assemblage-386-420	0	0	0	9	0	0	0	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	49	195	0	30	0	23	0	0	0	0	0	0	0	0	0	8
assemblage-821-743	0	11	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-715-242	18	0	0	0	0	0	0	122	5	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	200	0	0	0	90	0	0	0	0	0	0	25	0	0	20
assemblage-598-280	0	0	0	28	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-502-692	0	0	0	74	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	21	225	0	12	0	40	0	0	0	0	0	0	0	0	0	6
assemblage-950-266	0	0	0	7	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-100-545	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-907-307	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	33	290	0	12	0	4	0	0	0	0	0	0	0	0	0	7
assemblage-762-622	0	0	0	159	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-593-283	0	0	15	30	5	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	6	0	7	0	7
assemblage-420-142	0	0	0	0	0	0	0	57	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	48	251	0	67	0	19	0	0	0	0	0	0	0	0	0	10
assemblage-260-895	0	0	0	0	0	0	0	46	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	49	272	0	60	0	25	0	0	0	0	0	0	0	0	0	7
assemblage-279-744	0	0	0	10	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-236-225	0	0	7	47	5	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-670-680	0	0	0	12	2	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-687-581	0	0	0	0	0	0	0	44	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	164	0	51	0	138	0	0	0	0	0	0	13	0	0	1
