Assemblage_Name	144959-6765365-1	2224897-4-2534868	3-7849767-1784921	2224897-3977923-1	2224897-483780-6669482	2224897-2284281-1	4046387-0-1	2224897-4-6541502	4668991-0-1	2224897-4-885944	7901168-4-1	2-8261377-0	0-6765365-1	9224187-0-1	2224897-8845722-1	8108458-0-1	0-0-4459231	547682-0-1	547682-9360894-1	7894136-7849767-1784921	2224897-1627042-1	7410868-4-1	3-7849767-8794290	3763227-4-1	2224897-4-1	2224897-4-3591347	5768701-3-1784921	2-1178317-9572499	0-0-9201466	2224897-4-9898192	2350139-1178317-0	3-3102881-1784921	1738545-0-1	0-0-2300891	0-3236988-1	5947937-0-1	2224897-5200661-1	0-0-3845937	2-1178317-6751141	547682-0-6917066	4327483-4857562-1	6021198-1-3	2-9483940-0	2750158-0-1	2224897-4857562-1	3-9079247-1784921	2224897-4-910179	0-7874837-1	2906300-1178317-0	0-0-4777111	0-6765365-9238958	1228947-0-1	9620555-1178317-0	9620555-1178317-4400289	2-1178317-7150178	3-7849767-8917449	9335944-6765365-1	2224897-3618219-1	3-3-1784921	2-1178317-7777770	2-5462840-0	0-0-2882572	547682-0-101421	5258172-0-1	380726-1-3	7010443-4-1	0-2796415-1	2-9864169-0	2224897-4-2715801	9613861-1-3	0-0-1	8679999-4518418-1784921	2-1-3	2224897-4-7710697	0-9644262-1	2-1178317-0	0-130421-1	8679999-4518418-7297731	2224897-483780-1	2-2343945-2	3668520-0-1	7444149-0-1	2224897-4-6137596	2224897-4-4370511	2224897-1738853-7710697	2570572-6765365-1	9715689-1178317-0	547682-8536140-1
assemblage-264-747	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-797-749	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	83	0	84	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-716-247	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	38	0	143	0	0	0	0	0	20	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	158	0	11	0	0	12	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-97-538	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	4	0	0	13	0	194	0	0	0	0	0	0	0	0	0	0	44	17
assemblage-140-383	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	152	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	17
assemblage-684-671	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	84	0	81	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-262-911	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-437-101	0	0	45	0	0	0	0	0	0	0	0	0	7	4	51	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	177	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-802-123	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	8	0	0	0	0	0	0	0	0	0	0	61	11
assemblage-592-295	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	81	0	49	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-420-685	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	15	0	0	0	0	0	0	0	0	0	0	70	5
assemblage-950-291	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	25	0	0	0	59	0	32	0	0	0	0	0	0	0	0	0	20
assemblage-867-301	0	0	37	0	0	0	0	0	0	0	0	0	5	2	49	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	185	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-243-260	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	96	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	66	0	98	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-667-580	0	0	0	0	0	0	0	0	0	0	0	0	54	6	0	0	9	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	14	0	0	0	0	0	0	355	0	0	0	0	4	0	0	0	0	10	0	0	0	0	0	0	12
assemblage-797-476	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	10	0	0	11	0	201	0	0	0	0	0	0	0	0	0	0	44	31
assemblage-503-522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	4	0	0	0	0	0	0	0	271	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-429-117	0	0	11	0	0	0	0	18	0	0	0	19	82	0	5	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	48	0	0	0	0	9	0	0	0	0	0	0	6
assemblage-794-418	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	43	0	12	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-511-700	0	0	0	0	0	13	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-396-413	0	0	70	0	0	0	0	0	0	0	0	0	8	0	72	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	173	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-674-596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	8	51	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-931-801	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	117	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-586-303	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	138	29	0	0	0	12	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	129	0	35	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-688-589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-754-613	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	88	0	0	0	0	0	0	0	0	0	0	63	11
assemblage-254-885	0	0	0	0	0	0	0	0	0	0	0	0	16	0	6	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-271-278	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	49	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	3	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	11	0	0	0	0	0	95	0	12	0	0	0	0	0	0	36	0	0	0	0	0	0	0	10
assemblage-748-637	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	156	0	72	0	0	0	0	0	0	0	0	0	0	69	10
assemblage-122-945	0	25	13	0	24	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	16	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	66	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	22
assemblage-424-664	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	136	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-923-806	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	17	0	0	0	0	0	0	0	0	0	0	82	11
assemblage-795-100	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	72	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	68	0	0	0	0	0	0	0	0	0	0	53	16
assemblage-796-465	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	73	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	83	0	111	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-825-948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	149	0	63	0	0	0	0	0	0	123	0	0	0	0	0	0	0	11
assemblage-262-737	0	0	0	6	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	22	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	100	0	24	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-428-665	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	55	0	0	0	0	0	0	0	0	0	0	72	11
assemblage-901-168	0	0	19	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	5	53	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-432-143	0	0	31	0	0	61	0	0	0	0	0	0	29	0	34	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	30	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-677-600	0	0	16	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-406-405	0	0	32	0	0	0	4	0	0	0	0	0	5	7	63	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	203	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-588-284	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	88	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	70	0	101	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-224-414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	8	53	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-788-470	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	7	0	0	10	0	226	0	0	0	0	0	0	0	0	0	0	38	24
assemblage-431-760	0	0	0	0	0	0	0	0	0	0	0	18	20	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-802-759	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	5	0	0	11	0	207	0	0	0	0	0	0	0	0	0	0	34	18
assemblage-278-731	0	0	0	21	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	25	0	77	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-797-468	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	14	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	7	0	0	15	0	207	0	0	0	0	0	0	0	0	0	0	42	27
assemblage-389-888	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	10	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	20	0	0	0	0	0	0	347	0	0	0	3	3	0	0	0	0	8	0	0	0	0	0	0	8
assemblage-436-686	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	69	0	0	0	0	0	0	0	0	0	0	58	13
assemblage-515-704	0	0	0	0	0	0	0	3	0	0	11	0	79	0	33	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-909-174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	11	43	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-959-327	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	9	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	33	0	0	0	70	0	31	0	0	0	0	0	0	0	0	0	26
assemblage-246-243	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	127	24	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	30	0	20	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-516-349	0	0	63	0	28	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-827-761	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	79	0	80	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-963-273	0	0	0	13	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	20	0	48	0	0	0	0	0	0	0	0	0	0	0	10
