Assemblage_Name	1428712-1-4	1256663-2179619-4	3-4-1045374	2-380218-0	3-4-8740220	6275435-0-3	1256663-1-8269240	6525693-4103266-3	6525693-9448401-3	5218189-1-4	9064318-0-3	0-4-0	1256663-1976509-4	1256663-9052811-4	1256663-1-9563811	8947749-0-3	4665141-0-3	1256663-1-4144043	1256663-1-9041386	1256663-1-4	4-0-3	3-1-4	6765393-0-3	7490770-4385186-4	1256663-8851743-4	1256663-1-4470410	1256663-1-4928766	7177055-0-3	1256663-1-560977	1256663-1-3373450	3-1-4680163	8432787-0-3	1256663-4385186-4	1579660-0-3	6765393-0-3152721	5800834-1-4	2-0-0	6525693-0-3	2720720-4-8740220	1256663-1-1194051	1256663-9066985-4	1256663-3967644-4	8784815-1-0	139648-0-3	1256663-4385186-4999055	685371-0-3	1256663-1-46044	2-1-0	2-681910-0	1256663-7379256-4	4-0-8641579	1256663-1-6514204	3942109-1-4	9807494-1-4	2-1-4146108	1256663-5028506-4	1256663-65857-4	1256663-4385186-1165191
assemblage-667-580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	257	33	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	6
assemblage-797-476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	23	0	0	0	0	0	7	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-503-522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	75	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	6	7
assemblage-429-117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	253	90	32	61	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	7
assemblage-794-418	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	192	81	0	14	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	11
assemblage-511-700	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	17	172	94	0	22	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-396-413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	132	48	60	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	20	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	13
assemblage-674-596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	190	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	29	0	0	0	22	0	0	0	0	0	7
assemblage-931-801	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	297	0	0	81	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-586-303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	4	0	22	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	7
assemblage-688-589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	187	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	35	0	0	0	17	0	0	0	0	0	6
assemblage-754-613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	34	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-254-885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	87	143	60	117	0	0	0	0	0	0	0	0	12	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	8
assemblage-271-278	0	36	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	353	45	0	0	0	0	0	12	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-748-637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	49	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-122-945	0	0	98	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	41	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	4
assemblage-424-664	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	312	0	0	56	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-923-806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	160	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-795-100	0	0	0	0	0	0	0	0	0	0	11	0	0	0	16	0	0	0	0	286	0	0	49	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-796-465	0	0	0	0	0	0	0	0	0	15	16	0	5	0	0	0	0	0	0	362	38	0	11	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-825-948	0	0	27	0	0	0	0	0	10	0	0	160	0	0	0	0	0	0	0	141	15	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	4	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	4
assemblage-262-737	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	245	54	0	22	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	6	0	0	0	0	0	0	11
assemblage-428-665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	30	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-901-168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	180	92	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	8
assemblage-432-143	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	57	189	8	10	0	0	0	0	0	0	0	0	0	117	0	0	6	0	0	0	33	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	4
assemblage-677-600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	196	73	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	10
assemblage-406-405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	137	35	82	3	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	13	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	10
assemblage-588-284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	336	90	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-224-414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	218	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	32	0	0	0	24	0	0	0	0	0	6
assemblage-788-470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	28	0	0	0	0	0	9	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-431-760	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	24	120	0	26	0	0	0	0	0	0	0	0	0	242	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	31	0	0	0	0	0	0	7
assemblage-802-759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	27	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-278-731	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	6	382	0	0	10	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	6
assemblage-797-468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	18	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-389-888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	70	263	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	12
assemblage-436-686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	28	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-515-704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	114	3	156	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	5	0	155	0	0	0	0	0	0	0	0	0	4
assemblage-909-174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	242	85	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	22	0	0	0	0	0	0	0	30	0	0	0	10	0	0	0	0	0	4
assemblage-959-327	24	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-246-243	0	0	0	0	0	0	2	0	0	0	0	0	0	7	0	0	0	0	0	144	87	0	9	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	3
assemblage-516-349	60	0	0	0	6	0	0	0	0	0	0	11	0	0	0	0	0	0	0	62	102	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	6	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	8
assemblage-827-761	0	0	0	0	0	0	0	0	0	1	18	0	7	0	0	0	0	0	0	365	36	0	14	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-963-273	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0	0	11	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	7
assemblage-207-404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	58	269	36	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	28	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	6
assemblage-483-866	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	72	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	16
assemblage-917-808	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	275	0	0	84	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-106-537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	20	0	94	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-463-898	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	22	5	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	5
assemblage-390-425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	207	127	38	58	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	3
assemblage-962-300	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	195	19	0	80	0	0	0	0	0	0	11	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	10	0	0	0	16
assemblage-536-360	30	0	0	0	9	0	0	30	0	0	0	0	0	0	0	0	0	0	0	8	247	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	6
assemblage-379-824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	21	0	120	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-865-797	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	61	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	12	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	14
assemblage-451-195	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	28	158	111	0	28	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	4
assemblage-275-260	0	35	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	326	52	0	0	0	0	0	11	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-261-263	0	31	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	313	52	0	0	0	0	0	15	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	9
assemblage-837-802	72	0	0	0	11	0	0	0	0	0	0	5	0	0	0	0	0	0	0	68	110	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	8	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	8
assemblage-863-789	18	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	61	94	149	0	0	0	0	0	0	0	0	7	0	0	0	0	0	75	60	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	11
assemblage-832-957	0	0	16	0	0	0	0	0	22	0	0	134	0	0	0	0	0	0	0	124	26	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	7	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	5
assemblage-955-304	22	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-527-662	8	0	0	0	9	0	0	38	0	0	0	0	0	0	0	0	0	0	0	11	215	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	7	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	3
assemblage-262-886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	228	101	40	64	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	8
assemblage-430-192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	143	0	145	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	13
assemblage-825-957	0	0	21	0	0	0	0	0	4	0	0	174	0	0	0	0	0	0	0	118	28	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	11	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	6
assemblage-363-861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	2	0	29	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	11
assemblage-162-502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	5	0	27	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	10
assemblage-794-401	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	183	69	0	16	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	15
assemblage-111-935	0	0	84	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	45	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	4
assemblage-435-763	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	10	0	33	197	23	0	55	0	0	0	0	0	0	0	0	0	63	0	27	0	0	0	0	0	0	0	0	0	0	0	9	43	0	0	0	0	0	0	0	0	0	6
assemblage-413-864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	213	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	48	0	0	0	14	0	0	0	0	0	7
assemblage-599-278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	17	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	20
assemblage-475-889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	98	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	10
assemblage-958-295	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	226	31	0	65	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	22
assemblage-373-179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	76	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	9	3
assemblage-802-744	0	0	0	0	0	0	0	0	0	0	22	0	12	10	0	0	0	0	0	343	44	0	21	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-488-381	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	377	0	0	10	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	12
assemblage-132-399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	90	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	8	10
assemblage-421-768	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	27	98	0	48	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	11	0	0	0	0	0	0	8
assemblage-800-130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	150	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
