Assemblage_Name	6174413-4-2	2-5858659-3	7322085-1-3	6897204-1-3	3018474-1-3	2-1-2765886	2-4-3133360	8948572-6199503-4	2-5022561-3	3589471-4-2	2-6199503-4	2-1-2555098	2-6401805-3	5152894-1-4	2-1-6037333	2-1-6353520	2-4-2	2-1-6672282	2-9017772-2	8045686-1-4	2365127-1-3	2-4-6296720	3862871-4-2	2-1-3	2-1-4	2-1-5762643	3848953-1-3	4829029-4-2
assemblage-437-101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	137	116	0	0	7
assemblage-802-123	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	246	0	0	0	0	0	0	190	0	0	0	0
assemblage-592-295	0	0	0	0	0	0	0	5	65	0	31	0	0	0	0	0	159	0	0	0	0	0	0	229	9	0	0	2
assemblage-420-685	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	231	0	0	0	0	0	0	189	0	0	0	0
assemblage-950-291	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	91	267	0	110	6
assemblage-867-301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	135	120	0	0	4
assemblage-243-260	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	88	0	0	0	0	0	0	235	54	0	0	8
assemblage-667-580	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	14	165	0	0	0	0	0	0	229	47	14	0	8
assemblage-797-476	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	181	0	0	0	0	0	0	143	2	0	0	2
assemblage-503-522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	122	0	0	12	0	0	0	171	128	58	0	3
assemblage-429-117	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	6	94	80	27	0	5
assemblage-794-418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	327	123	0	0	4
assemblage-511-700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	182	49	0	0	10
assemblage-396-413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	138	112	0	0	6
assemblage-674-596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	257	11	0	0	0	0	0	113	89	19	0	7
assemblage-931-801	0	0	0	0	0	41	0	0	143	0	0	0	0	0	0	0	93	0	0	0	0	0	0	214	0	0	0	9
assemblage-586-303	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	159	0	0	0	0	0	0	271	49	0	0	1
assemblage-688-589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	272	10	0	0	0	0	0	114	71	18	0	6
assemblage-754-613	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	241	0	0	0	0	0	0	133	0	0	0	2
assemblage-254-885	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	191	0	0	0	0	0	0	257	6	12	0	10
assemblage-271-278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	88	68	0	10	1
assemblage-748-637	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	237	0	0	0	0	0	0	163	0	0	0	1
assemblage-122-945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	302	96	0	48	12
assemblage-424-664	0	0	0	0	0	49	0	0	110	0	0	0	0	0	0	0	96	0	0	0	0	0	0	238	0	0	0	7
assemblage-923-806	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	229	0	0	0	0	0	0	190	0	0	0	0
assemblage-795-100	0	0	9	0	0	22	0	0	119	0	0	0	0	0	0	0	167	0	0	0	0	0	0	174	0	0	0	9
assemblage-796-465	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	163	0	0	0	0	0	0	191	0	0	0	8
assemblage-825-948	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	349	34	0	0	7
assemblage-262-737	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	125	0	0	0	0	0	0	294	64	0	0	2
assemblage-428-665	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	247	0	0	0	0	0	0	150	0	0	0	2
assemblage-901-168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	187	0	0	0	0	14	0	82	9	167	0	4
assemblage-432-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	126	0	0	0	0	0	0	256	28	65	0	1
assemblage-677-600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	173	0	0	0	0	0	0	86	16	191	0	3
assemblage-406-405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	112	106	0	0	6
assemblage-588-284	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	93	0	0	0	0	0	0	245	35	0	0	2
assemblage-224-414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	11	0	0	0	0	0	107	71	33	0	8
assemblage-788-470	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	196	0	0	0	0	0	0	163	7	0	0	6
assemblage-431-760	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	259	120	16	0	7
assemblage-802-759	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	165	0	0	0	0	0	0	145	8	0	0	11
assemblage-278-731	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	73	0	0	0	0	0	0	299	56	0	0	5
assemblage-797-468	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	177	0	0	0	0	0	0	153	6	0	0	5
assemblage-389-888	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	148	0	0	0	0	0	0	251	47	12	0	18
assemblage-436-686	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	215	0	0	0	0	0	0	155	0	0	0	6
assemblage-515-704	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	206	0	0	0	0	0	0	172	76	20	0	4
assemblage-909-174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	4	0	0	0	0	0	84	87	28	0	14
assemblage-959-327	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	115	240	0	98	10
assemblage-246-243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	236	102	0	0	5
assemblage-516-349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	4	0	0	0	149	96	128	13	3
assemblage-827-761	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	177	0	0	0	0	0	0	175	0	0	0	7
assemblage-963-273	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	62	0	6	0	0	0	0	309	48	0	0	2
assemblage-207-404	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	8	155	0	0	0	0	0	0	255	35	15	0	3
assemblage-483-866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	116	0	0	16	0	0	0	206	89	52	0	3
assemblage-917-808	0	0	0	0	0	28	0	0	134	0	0	0	0	0	0	0	115	0	0	0	0	0	0	219	0	0	0	4
assemblage-106-537	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	299	0	0	0	0	0	0	179	0	0	0	3
assemblage-463-898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	190	144	77	0	4
assemblage-390-425	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	87	123	23	0	5
assemblage-962-300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	174	18	0	0	7
assemblage-536-360	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	140	148	0	48	4
assemblage-379-824	0	0	0	0	0	0	0	0	54	0	41	0	0	0	0	0	180	0	0	0	0	0	0	210	12	0	0	3
assemblage-865-797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	398	25	18	3	6
assemblage-451-195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	230	44	0	0	5
assemblage-275-260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	0	0	0	0	0	0	76	63	0	16	4
assemblage-261-263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	88	60	0	18	6
assemblage-837-802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	6	0	0	0	153	75	129	10	8
assemblage-863-789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	49	0	0	0	230	74	0	0	6
assemblage-832-957	0	0	0	5	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	333	51	0	0	5
assemblage-955-304	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	257	0	118	7
assemblage-527-662	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	127	165	0	51	5
assemblage-262-886	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	7	89	90	21	0	4
assemblage-430-192	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	213	0	0	0	0	0	0	175	67	33	0	3
assemblage-825-957	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	354	26	0	0	7
assemblage-363-861	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	179	0	0	0	0	0	0	255	47	0	0	1
assemblage-162-502	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	176	0	0	0	0	0	0	242	52	0	0	4
assemblage-794-401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	323	151	0	0	5
assemblage-111-935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	310	95	0	54	9
assemblage-435-763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	14	0	0	0	0	110	84	11	0	2
assemblage-413-864	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	271	6	0	0	0	0	0	107	78	25	0	7
assemblage-599-278	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	156	0	0	0	0	0	0	259	58	0	0	0
assemblage-475-889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	147	0	0	10	0	0	0	186	91	52	0	0
assemblage-958-295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	190	27	0	0	3
assemblage-373-179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	122	0	0	19	0	0	0	190	99	47	0	2
assemblage-802-744	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	179	0	0	0	0	0	0	179	0	0	0	7
assemblage-488-381	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	59	0	10	0	0	0	0	298	62	0	0	3
assemblage-132-399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	144	0	0	10	0	0	0	192	88	52	0	1
assemblage-421-768	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	255	116	16	0	9
assemblage-800-130	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	245	0	0	0	0	0	0	161	0	0	0	1
assemblage-826-970	0	0	0	4	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	350	43	0	0	7
assemblage-972-268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	169	30	0	0	2
assemblage-479-511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	105	134	64	26	6
assemblage-275-727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	296	173	0	0	5
assemblage-804-125	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	220	0	0	0	0	0	0	151	0	0	0	2
assemblage-919-801	0	0	0	0	0	32	0	0	139	0	0	0	0	0	0	0	96	0	0	0	5	0	0	224	0	0	0	4
assemblage-160-519	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	151	0	0	0	0	0	0	265	54	0	0	1
assemblage-436-224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	177	45	0	0	13
assemblage-949-300	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	290	0	101	11
assemblage-376-184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	227	116	77	0	4
assemblage-489-515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	123	0	0	18	0	0	0	181	98	69	0	0
assemblage-858-776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	45	0	0	0	214	91	0	0	6
assemblage-895-169	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	111	0	0	0	0	14	0	161	113	80	0	8
assemblage-424-663	0	7	49	0	0	100	0	0	169	0	0	0	0	0	0	0	42	0	0	0	0	0	0	123	7	0	0	3
assemblage-483-894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	115	0	0	18	0	0	0	193	104	56	0	1
assemblage-601-285	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	154	0	0	0	0	0	0	245	94	0	0	3
assemblage-460-382	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	103	0	6	0	0	0	0	276	37	0	0	2
assemblage-273-900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	122	124	0	0	6
assemblage-800-398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	354	74	0	0	2
assemblage-429-781	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	259	125	20	0	12
assemblage-410-115	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	83	95	24	0	9
assemblage-427-192	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	206	0	0	0	0	0	0	176	80	19	0	2
assemblage-227-401	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	9	168	0	0	0	0	0	0	237	40	18	0	7
assemblage-1008-722	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	188	0	0	0	0	0	0	159	100	30	0	5
assemblage-667-575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	4	0	199	105	71	0	10
assemblage-917-785	0	11	37	0	0	101	0	0	174	0	0	0	0	0	0	0	28	0	0	0	0	0	0	137	8	0	0	4
assemblage-276-265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	82	98	0	12	3
assemblage-787-755	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	278	0	0	0	0	0	0	201	0	0	0	7
assemblage-261-874	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	193	0	0	0	0	0	0	243	18	27	0	6
assemblage-172-503	0	0	0	0	0	0	0	0	44	0	38	0	0	0	0	0	144	0	0	0	0	0	0	250	19	0	0	5
assemblage-461-365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	340	70	0	0	2
assemblage-801-129	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	232	0	0	0	0	0	0	144	0	0	0	4
assemblage-914-787	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	202	0	0	0	0	0	0	177	0	0	0	1
assemblage-824-965	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	359	31	0	0	6
assemblage-277-258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	83	72	0	12	3
assemblage-994-710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	5	0	0	0	0	115	90	13	0	5
assemblage-730-265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	56	0	0	0	219	59	0	0	9
assemblage-990-744	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	246	135	17	0	6
assemblage-375-188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	13	0	0	0	166	94	63	2	9
assemblage-893-167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	209	0	0	0	0	0	0	89	19	160	0	6
assemblage-779-409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	321	149	0	0	5
assemblage-389-408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	158	0	0	0	0	0	0	208	24	88	0	2
assemblage-961-281	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	75	0	0	0	0	0	0	311	39	0	0	7
assemblage-521-677	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	146	145	0	48	6
assemblage-701-261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	386	33	8	12	4
assemblage-513-707	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	220	0	0	0	0	0	0	149	79	23	0	3
assemblage-755-622	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	215	0	0	0	0	0	0	190	0	0	0	4
assemblage-835-941	0	0	0	10	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	328	47	0	0	8
assemblage-751-631	0	0	0	0	0	29	0	0	134	0	0	0	0	0	0	0	103	0	0	0	0	0	0	228	0	0	0	6
assemblage-443-195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	196	45	0	0	12
assemblage-496-703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	191	54	0	0	7
assemblage-391-432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	155	0	0	0	0	0	0	222	31	66	0	2
assemblage-379-174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	87	125	81	19	7
assemblage-113-959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	288	104	0	66	7
assemblage-534-685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	57	0	0	0	202	76	0	0	6
assemblage-432-775	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	213	0	0	0	0	0	0	157	78	25	0	3
assemblage-169-400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	240	0	0	24	0	0	0	164	31	29	0	9
assemblage-991-720	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	266	110	4	0	3
assemblage-212-405	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	5	149	0	0	0	0	0	0	262	46	14	0	6
assemblage-430-681	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	271	0	0	0	0	0	0	122	0	0	0	2
assemblage-849-805	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	157	124	0	49	1
assemblage-530-672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	7	0	0	0	152	67	146	6	1
assemblage-533-383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	7	0	0	0	166	91	134	7	0
assemblage-506-671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	49	0	0	0	201	81	0	0	11
assemblage-355-837	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	100	0	0	0	0	0	0	248	42	0	0	4
assemblage-443-762	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	192	0	0	0	0	0	0	188	87	17	0	11
assemblage-490-502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	103	110	86	23	10
assemblage-421-662	0	6	32	0	0	93	0	0	196	0	0	0	0	0	0	0	36	0	0	0	0	0	0	130	0	0	0	7
assemblage-893-305	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	93	107	28	0	3
assemblage-787-428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	345	66	0	0	1
assemblage-478-884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	92	124	74	22	8
assemblage-167-498	0	0	0	0	0	0	0	0	68	0	32	0	0	0	0	0	156	0	0	0	0	0	0	226	13	0	0	5
assemblage-770-637	0	0	0	0	0	39	0	0	117	0	0	0	0	0	0	0	121	0	0	0	0	0	0	217	0	0	0	6
assemblage-527-667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	382	21	10	9	4
assemblage-722-263	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	117	143	0	69	6
assemblage-956-316	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	226	0	118	9
assemblage-443-206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	8	0	0	0	0	118	92	14	0	3
assemblage-900-315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	108	133	0	0	2
assemblage-952-290	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	263	0	103	11
assemblage-250-249	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	97	0	0	0	0	0	0	243	53	0	0	5
assemblage-166-517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	250	96	0	0	7
assemblage-100-530	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	290	0	0	0	0	0	0	195	5	0	0	1
assemblage-420-124	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	215	0	0	0	0	0	0	238	13	17	0	6
assemblage-468-361	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	98	0	0	0	0	0	0	274	51	0	0	4
assemblage-836-963	0	0	0	5	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	352	22	0	0	9
assemblage-237-898	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	5	91	91	23	0	0
assemblage-903-174	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	9	141	0	0	0	0	0	0	262	42	19	0	10
assemblage-818-106	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	224	0	0	0	0	0	0	178	0	0	0	0
assemblage-370-178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	222	113	72	0	6
assemblage-235-258	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	150	0	0	0	0	0	0	252	64	0	0	3
assemblage-860-803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	6	0	0	0	378	25	14	14	0
assemblage-252-252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	234	112	0	0	8
assemblage-951-307	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	116	236	0	115	3
assemblage-876-300	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	192	0	0	0	0	0	0	241	16	20	0	9
assemblage-884-180	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	0	189	0	0	0	0	0	0	150	60	69	0	13
assemblage-238-250	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	161	0	0	0	0	0	0	260	46	0	0	1
assemblage-164-524	0	0	0	0	0	0	0	0	49	0	29	0	0	0	0	0	148	0	0	0	0	0	0	256	13	0	0	5
assemblage-447-675	0	0	0	0	0	30	0	0	128	0	0	0	0	0	0	0	127	0	0	0	0	0	0	203	0	0	0	12
assemblage-784-763	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	29	0	0	0	32	0	0	382	47	0	0	2
assemblage-891-302	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	11	94	108	19	0	3
assemblage-805-423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	365	68	0	0	0
assemblage-427-762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	13	0	0	0	0	118	88	8	0	1
assemblage-590-275	0	0	0	0	0	0	0	8	60	0	46	0	0	0	0	0	162	0	0	0	0	0	0	213	11	0	0	0
assemblage-876-781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	7	0	0	0	406	21	6	9	1
assemblage-386-420	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	243	0	0	0	0	0	0	163	56	20	0	4
