Assemblage_Name	8632509-0-1	4-4910805-8099229	6102546-4-1529234	2918495-0-1	202079-0-9997785	6211676-0-9997785	6102546-4-1423070	4410337-0-9997785	0-0-9997785	1205784-0-1	6102546-2965981-1423070	0-7172707-9997785	4848408-4-1423070	1195869-0-9997785	3-0-1339505	6635711-0-1	6830495-1703801-5469322	9816898-3627824-1	1090383-0-1	0-7535129-9997785	6102546-4-2707907	6224322-0-1	7063356-3-3	0-0-8783102	6102546-4-5327610	4-4-8099229	3646216-1776444-1	6830495-3-5469322	1205784-0-7251821	6102546-6904927-5327610	9486608-4-8099229	3646216-3955302-1	4-4-3463691	4750600-4-8099229	6102546-7431423-1423070	614604-1544678-9997785	7488472-0-1	3646216-1613813-1	4842810-0-1	4-4-3984232	9378996-0-1	6830495-3-3	3646216-0-6580487	689291-0-1	5111973-7846924-9997785	6102546-5825432-5327610	8634679-0-9997785	9596501-0-1	3-0-3348965	3-0-1	6102546-3888327-2707907	0-3981573-9997785	1993208-0-1	0-7466546-9997785	3646216-0-3064642	6102546-4-345576	7518063-4-5327610	3646216-9017153-1	6102546-2451159-5327610	7250865-0-1	4-381732-8099229	3646216-0-1	3575844-0-9997785	5111973-0-3010555	5111973-293764-9997785	1514011-0-1	6315780-0-6580487	721997-4-5327610	4-2584157-8099229	4842810-3856407-1	8639037-0-1	4842810-3627824-1	0-2046101-9997785	8196900-3173410-1423070	919520-0-9997785	3646216-9872915-1	3646216-9189155-1	3-0-9596384	5111973-0-9997785	9192689-4-8099229	5912548-0-1	3646216-0-4904180	7546338-4-8099229	919520-0-9222932	0-0-9752553
assemblage-264-747	0	0	0	0	0	0	35	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	89	0	0	34	0	0	25	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	28
assemblage-797-749	0	0	0	0	0	0	108	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	15	0	0	70	0	0	0	0	0	0	0	0	0	0	7	0	0	13	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8
assemblage-716-247	0	0	0	0	0	14	0	0	203	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-97-538	0	23	0	0	0	0	123	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	8	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-140-383	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-684-671	0	4	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	23	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	11
assemblage-262-911	0	0	0	0	0	0	24	0	25	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	40	0	0	0	0	0	21	12	0	0	0	0	138	0	0	0	0	30	0	0	0	0	0	0	0	0	0	10	0	8	0	0	0	0	0	7
assemblage-437-101	0	0	0	0	0	0	119	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	10
assemblage-802-123	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	107	0	0	0	0	0	9
assemblage-592-295	0	0	0	0	0	0	14	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	12
assemblage-420-685	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	106	0	0	0	0	0	5
assemblage-950-291	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	26	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-867-301	0	0	0	0	0	0	96	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	20	0	0	0	0	9
assemblage-243-260	0	0	0	0	0	0	156	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	16	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	25	0	206	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	9
assemblage-667-580	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	171	6	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	9	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-797-476	0	30	0	0	0	0	110	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	7	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-503-522	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	28	43	0	0	0	0	0	0	0	0	0	0	22	0	0	7	0	0	14	0	0	0	0	4	0	10	0	4	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	9
assemblage-429-117	0	0	0	0	0	0	3	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	31	20	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	11	0	40	0	0	0	19
assemblage-794-418	0	0	0	0	0	0	140	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	58	0	11	67	0	0	16	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	7
assemblage-511-700	0	0	0	0	0	0	23	0	0	81	0	0	0	0	0	0	0	0	6	0	0	0	0	0	42	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	28	0	0	0	0	0	0	0	32	0	14	0	56	0	0	0	0	0	8
assemblage-396-413	0	0	0	0	0	0	84	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	7	0	0	0	12
assemblage-674-596	0	0	0	0	0	0	0	7	194	0	0	0	0	0	0	0	0	0	0	0	32	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	21
assemblage-931-801	0	0	0	0	0	0	76	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	8
assemblage-586-303	0	29	0	0	0	0	92	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	12
assemblage-688-589	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	33
assemblage-754-613	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	12	0	28	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	28
assemblage-254-885	0	0	0	0	0	0	14	0	17	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	27	0	0	0	0	0	13	11	0	0	0	0	158	0	0	0	0	36	0	0	0	0	0	0	0	0	0	12	0	21	0	0	0	0	0	2
assemblage-271-278	0	0	0	0	0	109	0	0	325	0	0	0	0	0	0	0	0	0	0	36	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-748-637	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	30	0	40	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	8
assemblage-122-945	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-424-664	0	0	0	0	0	0	94	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	7
assemblage-923-806	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	88	0	0	0	0	0	4
assemblage-795-100	0	9	0	0	0	0	54	0	0	20	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	27
assemblage-796-465	0	7	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	20	0	0	85	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	9
assemblage-825-948	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	11	0	0	0	0	0	94	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-262-737	0	0	0	0	0	0	82	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	117	0	0	24	0	0	30	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	25
assemblage-428-665	0	0	0	0	0	0	11	0	0	8	0	0	0	0	0	17	0	36	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	17
assemblage-901-168	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	15
assemblage-432-143	0	0	0	0	0	0	9	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	78	0	0	0	0	15	18
assemblage-677-600	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	59	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	9
assemblage-406-405	0	0	0	0	0	0	100	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	7
assemblage-588-284	0	0	0	0	0	0	161	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	12	0	0	0	0	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	192	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-224-414	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	29	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	5	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	24
assemblage-788-470	0	15	0	0	0	0	127	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	14	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-431-760	0	0	0	0	0	0	0	0	3	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	119	0	0	55	0	0	0	0	0	0	0	0	0	51	0	0	0	85	0	0	0	0	0	39
assemblage-802-759	0	11	0	0	0	0	123	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	3	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-278-731	0	0	0	0	0	0	15	0	0	91	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	8
assemblage-797-468	0	11	0	0	0	0	120	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	5	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-389-888	0	0	0	0	0	0	7	0	13	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	162	22	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-436-686	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	22	0	26	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	15
assemblage-515-704	0	0	0	0	0	0	14	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	10	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	16
assemblage-909-174	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	16	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	15
assemblage-959-327	0	0	0	0	0	0	0	0	68	0	0	0	0	5	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-246-243	0	0	0	0	0	0	220	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	8
assemblage-516-349	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	9	0	0	0	25	0	0	0	0	6	0	27	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-827-761	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	23	0	0	114	0	0	0	0	0	0	0	0	0	0	12	0	0	5	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	7
assemblage-963-273	0	0	0	0	0	0	26	0	0	85	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	3
assemblage-207-404	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	152	8	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	20
assemblage-483-866	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	23	40	0	7	0	0	0	0	0	0	0	0	15	0	0	4	0	0	0	0	0	0	0	0	0	13	0	4	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	16
