Assemblage_Name	2540560-4814752-3	933081-3-3	0-9547491-3	0-8879179-3	5623095-2401560-1	1-0-1	2540560-4-3002545	1-8357485-1	2248540-1880300-6039248	2540560-3576381-3	1-4838167-1	5778514-3-3	1-4956153-8980997	6577152-2401560-1	1-0-800915	1-330658-1	1-1483997-1	0-4717041-3	3-6487678-1	1-0-8366731	0-3-7994461	1-0-6498073	0-3-412845	0-3-6989303	2540560-293339-3	4655852-6487678-1	2248540-4-3	1-6087316-8820487	2248540-4841424-4505800	2540560-4-7396046	2540560-6654925-4353216	5199768-3-3	2540560-4-9322614	2540560-4-4353216	2248540-4-6039248	1-2401560-1	1-0-987253	2540560-4-3	5027532-3-3	6378827-2401560-1	2-4-3	0-9674936-3	1789283-0-1	5450215-4-4681575	1-2513056-1	0-3-3	3-226261-1	1-0-90267	4322539-2401560-1	1-0-7685890	0-1464753-3	2540560-4-4681575	1-0-8980997	1-2401560-8820487	2540560-4-3712416	0-3-1676544	1-2401560-8898693	1-0-2630181	2540560-9125419-4353216	2540560-4-4105247	4412928-4-4353216	5039497-3-3	2248540-4-4505800	0-5971695-3	2540560-4-9515975	6792121-0-1	2813509-0-1	2248540-7190315-3
assemblage-122-945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-424-664	0	0	0	0	0	86	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	57	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-923-806	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	159	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	7
assemblage-795-100	0	0	0	0	0	123	0	0	0	0	35	0	32	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	165	0	58	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-796-465	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	224	0	65	0	102	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-825-948	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-262-737	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	49	0	134	0	0	0	0	0	0	0	53	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
assemblage-428-665	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	33	0	11	0	0	0	0	0	6	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	8
assemblage-901-168	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	59	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	15
assemblage-432-143	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	8	0	0	0	0	24	8	121	0	86	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	6
assemblage-677-600	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	108	0	60	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	6
assemblage-406-405	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	60	0	74	0	88	0	0	0	0	0	0	24	125	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-588-284	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	170	0	154	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-224-414	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	29	0	34	0	0	0	0	18	0	15	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-788-470	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	58	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	5
assemblage-431-760	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	43	0	85	0	97	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-802-759	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	63	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	3	11	0	0	0	0	0	0	8
assemblage-278-731	0	0	0	19	0	95	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	117	0	47	15	68	0	0	0	0	0	0	0	2	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-797-468	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	81	0	121	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	16	0	0	0	0	0	0	3
assemblage-389-888	0	0	11	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	96	0	131	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	8
assemblage-436-686	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	28	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	15
assemblage-515-704	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	10	82	0	70	0	171	0	0	0	0	0	0	0	78	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-909-174	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	41	0	38	0	0	0	0	12	0	17	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-959-327	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	37	0	0	39	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	7
assemblage-246-243	13	0	0	0	0	26	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	105	0	82	0	0	0	0	0	0	0	27	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-516-349	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	26	0	94	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-827-761	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	227	0	58	0	104	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-963-273	0	0	0	10	0	115	0	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	128	0	87	15	37	0	0	0	0	0	0	0	5	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-207-404	0	0	14	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	77	0	116	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	20
assemblage-483-866	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	16	0	73	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-917-808	0	0	0	0	0	81	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	34	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-106-537	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	167	0	44	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-463-898	0	0	7	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	36	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	2
assemblage-390-425	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	36	0	2	0	185	0	0	0	0	0	0	11	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	2
assemblage-962-300	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	69	0	65	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6
assemblage-536-360	0	0	37	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	69	0	0	16	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-379-824	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	83	0	33	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-865-797	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	11
assemblage-451-195	0	0	0	0	0	176	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	13	116	0	27	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-275-260	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-261-263	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-837-802	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	39	0	76	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-863-789	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	7	47	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-832-957	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	23	8	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	14
assemblage-955-304	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	31	0	0	51	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	14
