Assemblage_Name	1-3-1215314	831938-1-2	23423-3036604-8640153	1-1-3	23423-3-4555269	0-1-7892584	9865316-3036604-8640153	2-7467940-1	23423-3036604-9948631	1-4013266-1	2-2-614540	9607504-2-1	0-1-2	23423-3036604-3	1-3-3317491	2-2-2610593	1-1645816-1	1-3-1044034	2-2-1	23423-2882229-3	1-3-9459409	4645431-1-2	1856756-3036604-3	23423-3-3	126743-3036604-3	9054923-3036604-3	1-9878607-1	7249347-3036604-3	1-282494-1	2-3139018-1	9732175-2-1	23423-3036604-803247	23423-3036604-1699054	23423-3036604-9233248	0-7732248-2	1-3-1	2-2-5144840	2-6214897-1	23423-3036604-910448	4729511-3036604-3	2-7643560-1	23423-4165917-3	0-8440268-2	23423-3036604-4545858	23423-3036604-528743	23423-3036604-9569583	2-3593846-1	1-3-8394791	9112734-1-2	3597545-1-2	0-9392391-2	2-2-6413952	9859350-2-1	0-4630746-2	3915826-3-1	7824067-3-1	4695199-2-1	6532668-3-3	2198331-2-1
assemblage-207-392	0	0	0	0	0	0	0	0	0	0	0	0	37	171	0	0	0	0	219	0	0	0	0	8	0	0	0	0	0	6	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	5
assemblage-413-864	0	34	0	0	0	0	0	0	0	0	0	0	36	29	0	0	0	0	246	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-423-115	0	52	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-390-425	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	10	0	0	159	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-893-305	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	8	0	0	127	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-517-700	0	14	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-431-760	0	6	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-430-192	0	25	0	0	0	0	0	0	0	0	0	0	25	123	0	0	0	0	37	0	0	13	0	0	8	0	0	0	17	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-461-365	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-963-273	0	0	0	0	0	0	0	0	0	20	0	0	0	233	0	0	0	0	58	0	0	10	0	0	0	0	0	0	0	0	0	0	0	50	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-958-295	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	197	0	0	22	0	0	0	0	0	0	0	0	0	0	0	92	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-238-250	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	130	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-249-264	0	0	0	0	0	0	0	0	0	64	0	0	0	208	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-164-524	0	0	0	0	0	0	0	0	0	46	0	0	0	230	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	6	74	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-784-763	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	3
assemblage-796-465	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	39	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	7
assemblage-684-671	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	23	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	8
assemblage-931-801	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	113	0	0	0	8	0	0	5	0	0	0	0	0	0	0	15	0	146	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-914-787	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-795-100	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	163	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
