Assemblage_Name	6167099-1-3	8802060-4-4	2-4-1814292	0-0-5422788	4922198-3-7543175	2-238648-4	8014673-3-7543175	0-0-9504363	7645777-2076641-4	2-6533370-4	7317050-3-7543175	0-3-6910292	7645777-3-4	7317050-3-4	0-3-1775787	2-4-1206961	7559934-4-4	2-1652449-4	2-4025288-4	2-4-1664852	2-3786876-4	0-1-0	2-4-8995692	0-0-5684680	2-4-6055486	551959-3-4	9130609-4-4	2-4-6377641	0-0-5556816	9119425-3-4	2-4157503-4	0-0-1052773	6264939-3-4	0-1279266-4729588	2-5228275-4	6259195-4-5881797	0-3-2162007	0-3-5346019	0-8443086-4	2-4-444477	2779438-0-4729588	0-0-1	2-3310549-4	1657555-3-4	2-7898273-4	2-268235-478858	2-4-478858	0-3-3217930	5751983-3-4	2-4-1244595	0-8823455-4	5679805-3-4	2-4-3321524	0-0-1730714	2-9721835-4	5574918-3-4	2-4-5831475	8341077-3-4	0-3-4	3324991-3-7543175	2-4-4	0-2250960-4	2-4-2832738	2-7436359-4	2-4-2621708	4169972-3-4	0-0-4729588	0-402129-1	2-4-5881797	7645777-3756823-4	2-1-4	0-653411-4	0-3-2404023	0-0-1087602	404911-0-4729588	7645777-4168522-4	1900325-4-4	9704825-3-4
assemblage-262-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	95	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-276-265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	68	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-948-296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	15
assemblage-521-677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	198	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-536-360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	195	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-534-685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	9	0	0	0	195	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	122	0	40	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	6
assemblage-156-401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	128	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-140-383	0	0	0	0	0	0	0	0	0	0	7	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	42	0	0	0	185	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	142	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-149-384	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	164	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-413-864	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	237	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-389-888	0	0	0	0	0	0	0	4	0	0	0	0	62	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	34	0	127	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	11
assemblage-212-405	0	0	0	0	0	0	0	10	0	0	0	0	40	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	30	0	128	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	6
assemblage-876-300	0	0	0	0	0	0	0	0	0	0	57	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	174	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	13
assemblage-432-143	0	0	0	0	0	0	19	0	0	0	55	0	14	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	173	0	0	0	0	0	15	0	7	0	0	0	0	0	0	0	0	6
assemblage-396-413	0	0	0	0	0	0	0	0	0	0	7	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	182	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-451-195	0	0	0	0	0	0	8	0	0	0	22	0	63	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	194	0	0	0	0	0	0	0	57	14	0	0	0	0	0	0	0	16
assemblage-435-763	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	267	0	0	0	0	0	16	0	22	0	0	3	0	0	0	0	0	3
