Assemblage_Name	1-1377017-3444825	1-537755-3444825	0-1-6989067	0-1-814719	0-8865041-2	4443009-6854057-2	2617375-1-2	8740040-1-2	1-0-3	1-3552373-3444825	0-805331-2	0-6439901-2	1-280984-3	1724859-3454071-2	1-6923161-2	1-3100407-0	1-2-5348140	5217638-0-3	0-2610939-2	2693371-1-9912000	0-9592205-2	2673277-7688113-5252633	1-9366505-3444825	6210085-7154761-2	0-1-1431307	1-0-3444825	8818616-1-2	0-1-2	1069127-3454071-2	0-1-5230056	1-3100407-6526280	1-3454071-1918884	1254516-3100407-0	1-7688113-3009921	919803-3100407-0	0-1-4795520	222918-1-708335	6210085-1-2	3427671-1-2	1-7688113-5252633	8033267-0-3	1-3852987-2	9554510-1-2	0-1-9912000	6709073-3100407-0	0-1-9164771	1177751-1-2	0-1-5430141	1-0-6147712	1-3100407-3290653	1-4127144-2	8138403-1-2	1-3454071-9340391	0-8515229-2	1-3-3	5397795-3100407-0	0-9745245-2	1-5456626-2	1-3552373-3434185	0-89177-2	3427671-1-4950573	0-6854057-2	1-3552373-6289689	0-560633-2	2020074-1-2	222918-1-2	1-2-165749	4645309-3454071-2	6740372-6854057-2	1-3454071-2	4204413-1-2	0-1-3698174	0-1-1510695	9231450-3454071-2	1-7688113-0	1-2-3	1-2-0	9411239-1-2	1-0-6171997	7957213-3454071-2	0-7008747-2	1-3454071-5000785	4169524-3100407-0	0-1325086-2	1-9366505-6836958	1-9025490-2	1-3500160-3444825	7358312-3100407-3290653	1-6299249-2	1-1859478-0	0-1-8749897	1-1254471-0	1-4345707-3
assemblage-261-263	0	0	0	0	0	0	0	0	15	0	0	0	0	0	9	28	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-826-970	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	9	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	28	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-113-959	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	205	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-714-272	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	15	0	0	0	0	0	0	8	0	0	118	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-876-781	0	0	0	0	0	0	18	0	96	0	0	0	0	0	52	7	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	158	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-722-263	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	103	0	0	7	0	57	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-478-884	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-488-504	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	16	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-169-400	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-413-864	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	12	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-688-589	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	12	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-409-893	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	6	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	6
