Assemblage_Name	4-549509-7559784	3409976-3-6830204	7597743-3-7559784	4-2-7277706	1210031-3-7559784	5038357-3-1380501	2-1753322-8877049	136402-3-7559784	2828037-4-6911536	2-5094373-8400706	4-5263002-7559784	4-2-3160322	1084620-4-3027624	2-3798826-0	444985-3-7559784	1-4-3027624	8693499-3-7559784	2-1-0	2-1-8400706	3571753-3-7559784	6468193-0-1	2802188-3-1482858	3409976-9227652-7559784	2-1753322-0	5581232-3-7559784	1888699-1-0	2-1-4075622	5054633-4050763-7559784	1-2858437-3027624	1906747-3-7559784	4-4050763-7559784	4-2-1662079	3877107-3-7559784	2-6667571-0	1-4-3724871	5038357-3-7559784	3931620-3-7559784	1459599-1-0	4-3-3400235	4106271-1-0	1742043-3-7559784	5259744-4-0	3660832-1-0	2828037-4-0	2-1753322-325055	4-3-1	6793566-4-0	1-4-2911409	2802188-1857779-7559784	3409976-3-1239259	4-2-6894701	4106271-1-3325785	2-2508378-0	6514127-1-2455881	6101412-3-7559784	3931620-1248484-7559784	3694680-3-7559784	5581232-6236563-7559784	4033182-3-7559784	6714582-4-0	1129097-1-0	4819120-3-7559784	9049659-3-7559784	4-8359099-7559784	136402-4109321-7559784	6601280-0-1	2-1972550-0	2808253-4-0	4-2-2	3409976-3-7559784	4-3-6764290	9825937-4-0	1-4-0	4-4552394-7559784	6514127-1-0	3409976-3-8999850	2042214-2-2	4-2-573903	2802188-3-7559784	4-3-7559784	2-1753322-7753149	4-3-7676159	8661755-1-0	2-1-7695345	6174920-1-0	2-774232-0	7462594-1-0	4306406-3-7559784	3-0-1	3-0-6358592	6726130-3-7559784	2-3276375-0	3409976-3231799-7559784	2-1-6112633	4-9203550-2	4106271-9626533-0	2-1753322-6122983	4-3-4174052
assemblage-254-263	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	9	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-948-296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	7	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	11	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-825-957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	17	0	0	0	137	0	0	0	0	31	0	0	0	0	0	0	0	0	15
assemblage-546-680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	76	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	7	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	16
assemblage-730-265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	30	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	11	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	16	0	0	0	0	0	0	82	0	0	0	15	0	0	0	0	35	0	0	0	0	0	0	0	0	23
assemblage-526-377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	79	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	12	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	25
assemblage-488-508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	18	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	10	0	0	0	0	0	82	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-483-894	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	19	0	0	0	9	0	0	18	5	0	0	0	0	0	0	0	0	0	0	0	0	10	62	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	17	0	0	0	0	0	75	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-370-178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	47	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-895-169	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	154	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
