Assemblage_Name	1109327-1-2	2-0-9359138	2-0-8489228	1-0-1	0-3-223319	2-5132053-2	2-0-7274244	2-3-3	3-3-0	2-0-8847223	2-5936440-2	5945773-3-1	0-9500981-2	3-3-9377527	2553919-1-2	2556599-0-2	2-2493153-2	3-1-2	5852703-0-2	2-5494854-2	0-0-2	2-5132053-5121109	2-8305703-2	9660628-0-2	2-0-2	2-6196885-2	2-3051991-2	0-3-1	2-4730833-9359138	3-3-9355149	2-3880459-2	7188707-0-2	8275834-5936440-2
assemblage-957-688	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	37	0	0	0	0	0	0	315	0	0	29	0	48	0	0	8
assemblage-344-340	0	103	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	0	0	0	0	0	0	0	4
assemblage-340-239	0	88	0	0	0	0	29	0	9	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	311	0	0	0	0	0	0	0	1
assemblage-928-253	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	26	0	0	0	0	0	0	318	0	0	46	0	44	0	0	11
assemblage-449-332	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	44	0	0	207	0	0	0	0	0
assemblage-261-238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	368	0	0	79	0	0	0	0	4
assemblage-363-786	0	14	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	4	0	0	0	0	446	0	0	0	0	0	0	0	7
assemblage-279-115	0	0	0	0	13	0	0	15	31	0	0	0	0	96	0	0	0	61	0	0	0	0	0	0	239	0	0	30	0	0	0	0	15
assemblage-543-930	0	0	0	0	11	0	0	5	20	0	0	0	0	205	9	0	0	108	0	0	0	0	0	0	103	0	0	26	0	0	0	0	13
assemblage-629-460	0	0	0	7	0	0	0	0	89	0	0	0	0	155	5	0	0	189	0	0	10	0	0	0	38	0	0	7	0	0	0	0	0
assemblage-815-972	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	30	15	0	0	0	0	0	399	0	0	0	0	0	0	0	11
assemblage-597-662	0	0	0	0	0	0	0	0	13	0	0	0	0	104	0	0	0	52	0	0	0	0	0	0	193	0	0	32	0	101	0	0	5
assemblage-292-549	0	0	0	0	0	0	0	0	6	0	0	0	0	39	0	0	0	53	21	0	0	0	0	0	378	0	0	0	0	0	0	0	3
assemblage-631-459	0	0	0	9	0	0	0	0	84	0	0	0	0	138	0	0	0	207	0	0	10	0	0	0	40	0	0	7	0	0	0	0	5
assemblage-353-336	0	78	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	6
assemblage-293-129	0	0	0	0	0	0	0	12	19	0	0	0	0	53	0	0	0	103	0	0	0	0	0	0	288	0	0	14	0	0	0	0	11
assemblage-370-312	0	100	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	4
assemblage-929-253	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	74	0	0	0	0	0	0	326	0	0	0	0	49	0	0	6
assemblage-295-545	0	8	0	0	0	0	0	0	0	4	0	0	0	7	0	0	0	62	0	0	0	0	0	0	395	0	0	0	0	12	0	0	12
assemblage-646-853	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	62	0	0	0	0	0	0	408	0	0	0	0	12	0	0	9
assemblage-280-126	0	0	0	0	11	0	0	11	19	0	0	0	0	197	8	0	0	99	0	0	0	0	0	0	115	0	0	28	0	0	0	0	12
assemblage-925-992	0	0	0	0	0	0	0	0	42	0	0	0	0	94	0	0	0	131	0	0	0	0	0	0	222	0	0	0	0	0	0	0	11
assemblage-196-186	0	0	0	6	0	0	0	0	273	0	0	0	0	19	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-941-247	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	48	7	0	0	0	0	0	307	0	0	31	0	52	0	0	6
assemblage-882-392	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	39	0	0	0	0	0	0	334	0	0	30	0	39	0	0	7
assemblage-623-454	0	0	0	15	0	0	0	0	83	0	0	0	0	158	5	0	0	182	0	0	4	0	0	0	43	0	0	8	0	0	0	0	2
assemblage-621-440	0	0	0	38	0	0	0	84	56	0	0	0	20	33	0	0	0	63	0	0	156	0	0	0	34	0	0	15	0	0	0	0	1
assemblage-898-394	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	81	0	0	0	0	0	0	292	0	0	0	0	41	0	0	1
assemblage-720-910	0	93	0	0	0	0	20	0	12	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	299	0	0	0	0	0	0	0	4
assemblage-237-258	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	58	0	0	0	352	0	0	85	0	0	0	0	0
assemblage-687-249	0	27	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	6	43	0	399	0	0	0	0	0	0	0	5
assemblage-642-861	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	7	40	15	0	0	0	0	0	381	0	0	0	0	0	0	0	7
assemblage-246-246	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	58	0	0	0	349	0	0	88	0	0	0	0	0
assemblage-759-877	0	0	0	20	0	0	0	56	7	0	0	0	0	0	0	0	0	111	0	0	12	0	0	0	260	0	0	34	0	0	0	0	0
assemblage-759-874	0	0	0	16	0	0	0	62	9	0	0	0	0	0	0	0	0	101	0	0	6	0	0	0	251	0	0	54	0	0	0	0	1
assemblage-923-236	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	96	0	0	0	0	0	0	277	0	0	0	0	56	0	0	5
assemblage-280-565	0	19	0	0	0	0	0	0	20	0	0	0	0	32	0	0	0	58	11	0	0	0	0	0	352	0	0	0	0	0	0	0	8
assemblage-628-854	0	0	0	0	0	0	0	0	7	0	0	0	0	59	0	0	0	46	8	0	0	0	0	0	371	0	0	0	0	0	0	0	9
assemblage-710-473	0	44	0	0	0	23	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	11	0	0	401	0	0	0	0	0	0	0	9
assemblage-277-528	0	85	0	0	0	0	0	0	17	0	0	0	0	23	0	0	0	88	0	0	0	0	0	0	285	0	0	0	0	0	0	0	2
assemblage-328-328	0	121	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	6
assemblage-630-846	0	76	0	0	0	0	0	0	10	0	0	0	0	31	0	0	0	80	0	0	0	0	0	0	301	0	0	0	0	0	0	0	2
assemblage-190-596	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	382	0	0	0	0	0	0	0	18
assemblage-359-271	0	0	0	18	0	0	0	76	5	0	0	0	0	0	0	0	0	96	0	0	11	0	0	0	247	0	0	46	0	0	0	0	1
assemblage-985-351	0	32	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	7	0	0	0	0	0	0	437	0	0	0	0	0	0	0	4
assemblage-597-671	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	96	0	0	0	0	0	0	277	0	0	0	0	37	0	0	11
assemblage-460-153	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	104	0	0	0	0	0	0	279	0	0	0	0	34	0	0	5
assemblage-684-472	0	58	0	0	0	34	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	399	0	0	0	4	0	0	0	2
assemblage-689-477	0	48	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	7
assemblage-308-566	0	9	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	7
assemblage-471-340	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	55	0	0	205	0	0	0	0	0
assemblage-922-687	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	75	0	0	0	0	0	0	286	0	0	0	0	62	0	0	2
assemblage-910-1006	0	0	0	0	6	0	0	18	35	0	0	0	0	120	0	0	0	40	0	0	0	0	0	0	226	0	0	45	0	0	0	0	10
assemblage-774-471	0	0	0	0	0	0	0	0	86	0	0	0	0	3	0	0	0	115	0	0	0	0	0	0	235	0	0	4	0	54	0	0	3
assemblage-239-868	0	0	0	0	0	0	0	3	28	0	0	0	0	57	0	0	0	103	0	0	0	0	0	0	291	0	0	12	0	0	0	0	6
assemblage-543-757	0	0	0	0	0	0	0	0	23	0	0	0	0	89	0	0	0	44	0	0	0	0	0	0	205	0	0	30	0	104	0	0	5
assemblage-615-216	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0	11
assemblage-352-230	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	31	0	0	0	0	0	354	0	0	0	0	0	0	0	8
assemblage-614-458	2	0	0	0	44	0	0	27	115	0	0	0	0	68	0	0	0	19	0	0	29	0	0	0	67	0	0	125	0	0	0	0	4
assemblage-614-459	0	0	0	19	0	0	0	0	86	0	0	0	0	115	7	0	0	205	0	0	14	0	0	0	37	0	0	14	0	0	0	0	3
assemblage-598-655	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	120	0	0	0	0	0	0	217	0	0	18	0	31	0	0	2
assemblage-336-223	0	36	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	11	0	0	0	0	0	0	427	0	0	0	0	0	0	0	6
assemblage-787-982	0	74	0	0	0	0	0	0	17	0	0	0	0	24	0	0	0	89	0	0	0	0	0	0	292	0	0	0	0	2	0	0	2
assemblage-637-842	0	0	0	0	0	0	0	0	7	0	0	0	0	51	0	0	0	37	17	0	0	0	0	0	379	0	0	0	0	0	0	0	9
assemblage-912-277	0	9	0	0	0	0	0	0	52	0	0	0	0	27	0	0	0	48	16	0	0	0	0	11	334	0	0	0	0	0	0	0	3
assemblage-167-585	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	395	0	0	0	0	0	0	0	9
assemblage-605-243	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	4
assemblage-498-521	0	0	0	0	0	0	0	0	42	0	0	0	0	83	0	0	0	53	0	0	0	0	0	0	203	0	0	28	0	88	0	0	3
assemblage-594-235	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	10
assemblage-694-256	0	9	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	8	0	0	0	0	434	0	0	0	0	0	0	0	12
assemblage-160-161	0	0	0	0	39	0	0	25	85	0	0	0	0	84	0	0	0	19	0	0	38	0	0	0	90	0	0	115	0	0	0	0	5
assemblage-904-260	0	0	0	0	0	0	0	0	51	0	0	0	0	22	0	0	0	51	25	0	0	0	0	6	338	0	0	0	0	0	0	0	7
assemblage-206-182	0	0	0	4	0	0	0	0	288	0	0	0	0	17	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-396-352	0	94	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	8
assemblage-178-601	0	20	0	0	0	16	0	0	0	0	54	0	0	0	0	0	0	0	0	11	0	7	0	0	390	0	0	0	0	0	0	0	2
assemblage-165-927	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	12	0	0	390	0	6	0	0	0	0	0	9
assemblage-712-891	0	144	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	8	313	8	0	0	0	0	0	0	3
assemblage-635-856	0	6	0	0	0	0	0	0	52	0	0	0	0	28	0	0	0	60	11	0	0	0	0	4	337	0	0	0	0	0	0	0	2
assemblage-412-358	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	3
assemblage-319-550	0	7	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	77	0	0	0	0	0	0	378	0	0	0	0	11	0	0	16
assemblage-259-333	0	28	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	14	0	0	0	0	0	0	426	0	0	0	0	0	0	0	15
assemblage-520-558	0	40	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	15	52	0	369	0	0	0	0	0	0	0	4
assemblage-160-196	0	0	0	35	0	0	0	87	73	0	0	0	20	34	0	0	0	66	0	0	130	0	0	0	43	0	0	11	0	0	0	0	1
assemblage-359-264	0	0	0	25	0	0	0	47	9	0	0	0	0	0	0	0	0	112	0	0	8	0	0	0	253	0	0	45	0	0	0	0	1
assemblage-520-549	0	23	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	17	0	5	32	0	402	0	0	0	0	0	0	0	2
assemblage-242-242	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	69	0	0	0	352	0	0	75	0	0	0	0	0
assemblage-929-680	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	77	0	0	0	0	0	0	356	0	0	0	0	32	0	0	7
assemblage-943-691	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	87	0	0	0	0	0	0	273	0	0	0	0	56	0	0	1
assemblage-305-132	0	0	0	0	6	0	0	16	32	0	0	0	0	118	0	0	0	50	0	0	0	0	0	0	222	0	0	38	0	0	7	0	11
assemblage-526-916	0	0	0	0	5	0	0	14	30	0	0	0	0	117	0	0	0	53	0	0	0	0	0	0	228	0	0	46	0	0	0	0	7
assemblage-358-789	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	7	0	0	383	0	9	0	0	0	0	0	6
assemblage-611-217	0	12	0	0	0	18	0	0	0	0	43	0	0	0	0	0	0	0	0	13	0	8	0	0	405	0	0	0	0	0	0	0	1
assemblage-670-392	0	95	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	8
assemblage-907-527	0	0	0	121	0	0	0	228	79	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-358-786	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	77	0	391	0	0	0	0	0	0	0	4
assemblage-742-872	0	0	0	13	0	0	0	81	15	0	0	0	0	0	0	0	0	102	0	0	5	0	0	0	240	0	0	44	0	0	0	0	0
assemblage-627-458	0	0	0	31	0	0	0	93	92	0	0	0	18	22	0	0	0	64	0	0	145	0	0	0	30	0	0	5	0	0	0	0	0
assemblage-545-737	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	55	0	0	0	0	0	0	245	0	0	22	0	16	0	0	4
assemblage-606-238	0	93	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	1
assemblage-195-187	0	0	0	9	0	0	0	0	297	0	0	0	0	16	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-171-608	0	44	0	0	0	30	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	412	0	0	0	3	0	0	0	8
assemblage-466-351	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	42	0	0	197	0	0	0	0	1
assemblage-687-910	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	28	0	0	0	0	0	357	0	0	0	0	0	0	0	9
assemblage-209-176	0	0	0	6	0	0	0	0	276	0	0	0	0	22	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-281-541	0	77	0	0	0	0	0	0	16	0	0	0	0	18	0	0	0	98	0	0	0	0	0	0	288	0	0	0	0	0	0	0	3
assemblage-762-878	0	0	0	19	0	0	0	0	95	0	0	0	0	141	0	0	0	170	0	0	5	0	0	0	51	0	0	8	0	0	0	0	11
assemblage-181-190	0	0	0	23	0	0	0	50	6	0	0	0	0	0	0	0	0	100	0	0	13	0	0	0	248	0	0	60	0	0	0	0	0
assemblage-168-953	0	14	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	12
assemblage-990-345	0	141	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	9	321	0	0	0	0	0	0	0	9
assemblage-549-750	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	105	0	0	0	0	0	0	260	0	0	0	0	48	0	0	11
assemblage-480-335	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	40	0	0	192	0	0	0	0	0
assemblage-535-559	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	84	0	381	0	0	0	0	0	0	0	3
assemblage-183-166	0	0	0	32	0	0	0	101	86	0	0	0	17	33	0	0	0	78	0	0	109	0	0	0	32	0	0	8	0	0	0	0	4
assemblage-176-599	0	98	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	9
assemblage-924-289	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	65	0	0	0	0	0	0	393	0	0	0	0	13	0	0	13
assemblage-235-847	0	0	0	0	5	0	0	3	16	0	0	0	0	88	0	0	0	96	0	0	0	0	0	0	273	0	0	17	0	0	0	0	2
assemblage-298-582	0	9	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	453	0	0	0	0	0	0	0	14
assemblage-172-188	4	0	0	0	45	0	0	37	109	0	0	0	0	64	0	0	0	13	0	0	42	0	0	0	79	0	0	102	0	0	0	0	5
assemblage-299-556	0	3	0	0	0	0	0	0	0	4	0	0	0	20	0	0	0	71	0	0	0	0	0	0	382	0	0	0	0	11	0	0	9
assemblage-809-471	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	31	7	0	0	0	0	0	316	0	0	33	0	51	0	0	4
assemblage-183-592	0	16	0	0	0	17	0	0	0	0	43	0	0	0	0	0	0	0	0	14	0	8	0	0	402	0	0	0	0	0	0	0	0
assemblage-870-401	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	78	0	0	0	0	0	0	358	0	0	0	0	32	0	0	7
assemblage-299-553	0	7	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	13
assemblage-267-236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	345	0	0	82	0	0	0	0	11
assemblage-690-252	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	14	0	0	389	0	9	0	0	0	0	0	5
assemblage-889-395	0	0	0	0	0	0	0	0	92	0	0	0	0	10	0	0	0	127	0	0	0	0	0	0	216	0	0	10	0	44	0	0	1
assemblage-619-459	0	0	0	28	0	0	0	99	78	0	0	0	27	32	0	0	0	64	0	0	138	0	0	0	24	0	0	9	0	0	0	0	1
assemblage-296-136	0	0	0	0	8	0	0	13	22	0	0	0	0	205	0	0	0	93	0	0	0	0	0	0	126	0	0	16	0	0	0	0	17
assemblage-609-214	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	10
assemblage-526-929	0	0	0	0	0	0	0	0	25	0	0	0	0	113	0	0	0	121	0	0	0	0	0	0	221	0	0	0	0	0	0	0	20
assemblage-950-251	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	72	0	0	0	0	0	0	287	0	0	0	0	44	0	0	2
assemblage-663-393	0	15	0	0	0	12	0	0	0	0	37	0	0	0	0	0	0	0	0	11	0	8	0	0	417	0	0	0	0	0	0	0	0
assemblage-1000-339	0	23	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	8	0	0	0	0	0	0	441	0	0	0	0	0	0	0	9
assemblage-154-592	0	13	0	0	0	13	0	0	0	0	45	0	0	0	0	0	0	0	0	10	0	8	0	0	411	0	0	0	0	0	0	0	0
assemblage-181-932	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	82	0	385	0	0	0	0	0	0	0	3
assemblage-343-236	0	76	0	0	0	0	22	0	7	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	317	0	0	0	0	0	0	0	6
assemblage-152-958	0	15	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	6	0	0	0	0	447	0	0	0	0	0	0	0	6
assemblage-503-944	0	0	0	0	0	0	0	0	25	0	0	0	0	114	0	0	0	127	0	0	0	0	0	0	222	0	0	0	0	0	0	0	12
assemblage-150-176	0	0	0	32	0	0	0	107	80	0	0	0	19	30	0	0	0	69	0	0	112	0	0	0	36	0	0	13	0	0	0	0	2
assemblage-537-763	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	63	0	0	0	0	0	0	188	0	0	21	0	38	0	0	0
assemblage-911-277	0	0	0	0	0	0	0	0	11	0	0	0	0	53	0	0	3	34	15	0	0	0	0	0	382	0	0	0	0	0	0	0	2
assemblage-500-534	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	114	0	0	0	0	0	0	252	0	0	6	0	37	0	0	5
assemblage-594-237	0	5	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	15
assemblage-790-466	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	75	0	0	0	0	0	0	341	0	0	0	0	50	0	0	6
assemblage-235-826	0	0	0	0	0	0	0	10	15	0	0	0	0	198	9	0	0	109	0	0	0	0	0	0	120	0	0	30	0	0	0	0	9
assemblage-585-209	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	11
assemblage-285-119	0	0	0	0	7	0	0	2	15	0	0	0	9	80	0	0	0	87	0	0	0	0	0	0	280	0	0	20	0	0	0	0	0
assemblage-936-250	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	56	0	0	0	0	0	0	369	0	0	0	0	54	0	0	4
assemblage-988-353	0	119	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	22	332	10	0	0	0	0	0	0	2
assemblage-692-481	0	8	0	0	0	13	0	0	0	0	55	0	0	0	0	0	0	0	0	8	0	10	0	0	404	0	0	0	0	0	0	0	2
assemblage-497-531	0	0	0	0	0	0	0	0	13	0	0	0	0	106	0	0	0	57	0	0	0	0	0	0	183	0	0	26	0	107	0	0	8
assemblage-604-675	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	64	0	0	0	0	0	0	197	0	0	31	0	30	0	0	0
assemblage-481-156	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	109	0	0	0	0	0	0	273	0	0	0	0	30	0	0	3
assemblage-465-144	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	180	0	0	0	0	0	0	165	0	0	15	0	39	0	0	2
assemblage-607-238	0	83	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	0	8
assemblage-508-917	0	0	0	0	0	0	0	14	30	0	0	0	0	117	0	0	0	51	0	0	0	0	0	0	224	0	0	47	0	0	0	0	17
