Assemblage_Name	0-2-2613072	2-2-2449881	1-4221106-3	1-0-3	2-3776062-4	4683239-2-4	0-2-7383729	2-4574001-4	2-2-5615182	2-6542625-4	2-2-4	1-7284259-5434287	2-1768841-4	0-2-4	9825479-2-4	0-5218310-4	2660234-4-5098066	0-4065679-4	4096881-2-4	2-2-756566	2-6640267-4	2-2-7109473	1-7284259-3	9759842-290194-0	2-6186002-4	227846-2-4	1-7284259-6143010	2-6803897-4	1680617-7284259-3	0-5060362-4	9759842-1-0	6203435-2-4	1-4-5098066	2-3157669-4
assemblage-344-340	0	0	0	0	0	0	0	0	0	0	486	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	7
assemblage-340-239	0	0	0	0	0	0	0	0	27	0	420	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	27	0	0	0	0	2
assemblage-928-253	0	0	0	0	0	0	0	0	74	0	183	0	0	0	0	0	0	0	17	0	0	0	131	0	0	0	0	0	84	0	0	0	0	11
assemblage-449-332	0	0	0	0	0	0	0	0	0	0	0	0	0	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8
assemblage-261-238	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	8
assemblage-363-786	0	76	0	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	4
assemblage-279-115	0	0	0	0	0	0	18	0	0	0	161	41	0	40	0	10	29	14	0	0	0	0	141	0	0	0	0	0	0	0	37	0	0	9
assemblage-543-930	0	0	0	0	0	0	0	0	0	0	156	0	0	126	0	0	8	0	0	0	0	0	125	0	0	0	0	0	0	0	75	0	0	10
assemblage-629-460	0	0	0	0	0	0	0	0	0	0	167	0	0	141	0	0	5	0	0	0	0	0	33	0	0	0	0	0	0	0	141	0	0	13
assemblage-815-972	0	0	0	0	0	0	0	0	11	0	477	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6
assemblage-597-662	0	0	34	0	0	0	0	0	0	0	323	0	5	0	0	0	0	14	0	0	0	0	55	0	0	0	0	0	6	0	53	0	0	10
assemblage-292-549	0	0	0	0	0	0	0	0	16	0	471	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7
assemblage-631-459	0	0	0	0	6	0	0	0	0	0	173	0	0	133	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	147	0	0	14
assemblage-353-336	0	0	0	0	0	0	0	0	0	0	484	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10
assemblage-293-129	0	0	0	0	0	0	0	0	0	0	88	8	0	58	0	0	53	62	0	0	0	0	184	0	0	0	0	0	0	0	40	0	0	7
assemblage-370-312	0	0	0	0	0	0	0	0	0	0	479	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	13
assemblage-929-253	0	0	0	0	0	0	0	0	19	0	291	0	0	0	0	0	0	0	8	0	0	0	139	0	0	0	0	0	26	0	3	0	0	14
assemblage-295-545	0	0	0	0	0	0	0	0	51	0	388	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	22	0	0	0	0	9
assemblage-646-853	0	0	8	0	0	0	0	0	73	0	365	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	19	0	0	0	0	2
assemblage-280-126	0	0	0	0	0	0	0	0	0	0	176	0	0	101	0	0	10	0	0	0	0	0	124	0	0	0	0	0	0	0	79	0	0	10
assemblage-925-992	0	0	0	0	0	0	0	0	0	0	232	0	0	19	0	0	13	15	0	0	0	0	72	0	0	0	0	0	0	10	133	0	0	6
assemblage-196-186	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0
assemblage-941-247	0	0	4	0	0	0	0	0	73	0	195	0	0	0	0	0	0	0	8	0	0	0	116	0	0	0	0	0	99	0	0	0	0	5
assemblage-882-392	0	0	9	0	0	0	0	0	62	0	195	0	0	0	0	0	0	0	10	0	0	0	124	0	0	0	0	0	93	0	4	0	0	3
assemblage-623-454	0	0	0	0	5	0	0	0	0	0	185	0	0	123	0	0	4	0	0	0	0	0	28	0	0	0	0	0	0	0	138	0	6	11
assemblage-621-440	0	0	0	0	0	0	0	0	0	0	319	0	0	117	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	14	0	0	0	9
assemblage-898-394	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	10	16	0	0	0	76	0	0	0	0	0	0	0	33	0	0	14
assemblage-720-910	0	0	0	0	0	0	0	0	23	0	430	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	25	0	0	0	0	1
assemblage-237-258	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	2
assemblage-687-249	0	0	0	0	0	0	0	0	0	44	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-642-861	0	0	0	0	0	0	0	0	18	0	464	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	7
assemblage-246-246	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	9
assemblage-759-877	0	0	0	0	0	0	0	0	0	0	29	0	0	140	0	0	73	46	0	0	0	0	199	0	0	0	0	0	0	0	0	0	11	2
assemblage-759-874	0	0	0	0	0	0	0	0	0	0	33	0	0	134	0	0	58	52	0	0	0	0	210	0	0	0	0	0	0	0	0	0	12	1
assemblage-923-236	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	18	24	0	0	0	61	0	0	0	0	0	0	0	32	0	0	18
assemblage-280-565	0	0	0	0	0	0	0	0	25	0	427	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	14	0	0	0	0	8
assemblage-628-854	0	0	0	0	0	0	0	0	9	0	480	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	3
assemblage-710-473	0	11	0	0	0	0	0	0	0	13	433	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	12
assemblage-277-528	0	0	6	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	8
assemblage-328-328	0	13	0	0	0	0	0	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3
assemblage-630-846	0	0	4	0	0	0	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	7
assemblage-190-596	0	50	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	5
assemblage-359-271	0	0	0	0	0	0	0	0	0	0	51	0	0	143	0	0	44	49	0	0	0	0	190	0	0	0	0	0	0	0	0	0	20	3
assemblage-985-351	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	10
assemblage-597-671	0	0	0	0	0	0	0	0	75	0	271	0	0	0	0	0	0	22	0	0	0	0	67	0	0	0	0	0	44	0	19	0	0	2
assemblage-460-153	0	0	0	0	0	0	0	0	67	0	272	0	0	0	0	0	0	30	0	0	0	0	64	0	0	0	0	0	55	0	7	0	0	5
assemblage-684-472	0	6	0	0	0	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	9	0	2
assemblage-689-477	0	0	0	0	0	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	8	0	6
assemblage-308-566	0	0	0	0	0	0	0	0	0	0	444	0	0	0	0	0	0	0	0	0	0	0	31	0	7	0	0	0	0	0	0	14	0	4
assemblage-471-340	0	0	0	0	0	0	0	0	0	0	0	0	0	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10
assemblage-922-687	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	13	10	0	0	0	90	0	0	0	0	0	0	0	36	0	0	15
assemblage-910-1006	0	0	0	0	0	0	13	0	0	0	168	25	0	42	0	7	21	16	0	0	0	0	155	0	0	0	0	0	0	0	44	0	0	9
assemblage-774-471	0	0	67	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	72	0	0	7
assemblage-239-868	0	0	0	0	0	0	0	0	0	0	95	0	0	52	0	0	70	43	0	0	0	0	187	0	0	0	0	0	0	0	49	0	0	4
assemblage-543-757	0	0	28	0	0	0	0	4	0	0	319	0	8	0	0	0	0	12	0	0	0	0	60	0	0	0	0	0	11	0	52	0	0	6
assemblage-615-216	0	0	0	0	0	17	0	0	0	21	352	0	0	0	9	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	14
assemblage-352-230	0	0	0	0	0	0	0	0	73	0	396	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	13	0	0	0	0	7
assemblage-614-458	6	0	0	0	0	0	0	0	0	0	82	0	0	135	0	0	95	0	0	0	0	0	157	0	0	0	0	0	0	0	8	0	8	9
assemblage-614-459	0	0	0	0	0	0	0	0	0	0	148	0	0	138	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	136	0	0	17
assemblage-598-655	0	0	0	0	0	0	18	0	0	0	308	0	0	27	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	63	0	0	10
assemblage-336-223	0	0	0	0	0	0	0	0	8	0	442	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	6	0	0	0	0	0
assemblage-787-982	0	0	11	0	0	0	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	4	0	0	0	0	4
assemblage-637-842	0	0	0	0	0	0	0	0	13	0	477	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6
assemblage-912-277	0	0	0	0	0	0	0	0	21	0	429	0	0	0	0	0	0	0	0	10	0	0	32	0	0	0	0	0	6	0	0	0	0	2
assemblage-167-585	0	48	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	6
assemblage-605-243	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	5
assemblage-498-521	0	0	29	0	0	0	0	5	0	0	337	0	4	0	0	0	0	21	0	0	0	0	50	0	0	0	0	0	0	0	41	0	0	13
assemblage-594-235	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	5
assemblage-694-256	0	76	0	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	2
assemblage-160-161	0	0	0	0	0	0	0	0	0	0	64	0	0	167	0	0	98	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	14	11
assemblage-904-260	0	0	0	0	0	0	0	0	30	0	420	0	0	0	0	0	0	0	0	11	0	0	28	0	0	0	0	0	8	0	0	0	0	3
assemblage-206-182	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	3
assemblage-396-352	0	0	0	0	0	0	0	0	0	0	478	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	6	0	0	0	0	8
assemblage-178-601	0	4	0	0	0	0	0	0	0	0	476	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	4
assemblage-165-927	0	5	0	0	0	0	0	0	0	0	443	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	10
assemblage-712-891	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	10	0	0	0	0	3
assemblage-635-856	0	0	0	0	0	0	0	0	12	0	433	0	0	0	0	0	0	0	0	13	0	0	33	0	0	0	0	0	8	0	0	0	0	1
assemblage-412-358	0	0	0	0	0	0	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	3
assemblage-319-550	0	0	6	0	0	0	0	0	37	0	394	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	29	0	0	0	0	1
assemblage-259-333	0	0	0	0	0	0	0	0	10	0	448	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	8	0	0	0	0	4
assemblage-520-558	0	0	0	0	0	0	0	0	0	31	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-160-196	0	0	0	0	0	0	0	0	0	0	283	0	0	130	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	23	0	0	0	8
assemblage-359-264	0	0	0	0	0	0	0	0	0	0	36	0	0	118	0	0	53	63	0	0	0	0	217	0	0	0	0	0	0	0	0	0	12	1
assemblage-520-549	0	20	0	0	0	12	0	0	0	13	411	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	5
assemblage-242-242	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	8
assemblage-929-680	0	0	0	0	0	0	0	0	21	0	280	0	0	0	0	0	0	0	7	0	0	0	145	0	0	0	8	0	20	0	8	0	0	11
assemblage-943-691	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	11	13	0	0	0	84	0	0	0	0	0	0	0	37	0	0	10
assemblage-305-132	0	0	0	0	0	0	11	0	0	0	178	20	0	41	0	16	30	10	0	0	0	0	142	0	0	0	0	0	0	0	51	0	0	1
assemblage-526-916	0	0	0	0	0	0	22	0	0	0	139	32	0	50	0	10	30	17	0	0	0	0	139	0	0	0	0	0	0	0	61	0	0	0
assemblage-358-789	0	0	0	0	0	0	0	0	0	0	446	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	10
assemblage-611-217	0	0	0	0	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	8
assemblage-670-392	0	0	0	0	0	20	0	0	0	35	333	0	0	0	4	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	6	0	6
assemblage-907-527	0	0	0	94	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	51	0	0	1
assemblage-358-786	0	15	0	0	0	24	0	0	0	0	410	0	0	0	34	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	10
assemblage-742-872	0	0	0	0	0	0	0	0	0	0	30	0	0	122	0	0	59	55	0	0	0	0	211	0	0	0	0	0	0	0	0	0	19	4
assemblage-627-458	0	0	0	0	0	0	0	0	0	0	281	0	0	129	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	19	0	0	0	10
assemblage-545-737	0	0	0	0	0	0	0	0	0	0	318	23	0	0	0	0	12	36	0	0	0	0	76	0	0	0	0	0	0	0	23	0	0	12
assemblage-606-238	0	8	0	0	0	0	0	0	0	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-195-187	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	6
assemblage-171-608	0	9	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	7	0	0
assemblage-466-351	0	0	0	0	0	0	0	0	0	0	0	0	0	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11
assemblage-687-910	0	0	0	0	0	0	0	0	60	0	414	0	0	0	0	0	0	0	0	0	0	4	14	0	0	0	0	0	8	0	0	0	0	0
assemblage-209-176	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	2
assemblage-281-541	0	0	5	0	0	0	0	0	9	0	411	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	3	0	0	0	0	2
assemblage-762-878	0	0	0	0	0	0	0	0	0	0	175	0	0	116	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	149	0	6	22
assemblage-181-190	0	0	0	0	0	0	0	0	0	0	49	0	0	126	0	0	52	71	0	0	0	0	188	0	0	0	0	0	0	0	0	0	11	3
assemblage-168-953	0	58	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	5
assemblage-990-345	0	0	0	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	9	0	0	0	0	0
assemblage-549-750	0	0	0	0	0	0	0	0	74	0	286	0	0	0	0	0	0	18	0	0	0	0	70	0	0	0	0	0	37	0	8	0	0	7
assemblage-480-335	0	0	0	0	0	0	0	0	0	0	0	0	0	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10
assemblage-535-559	0	0	0	0	0	46	0	0	0	0	404	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-183-166	0	0	0	0	0	0	0	0	0	0	281	0	0	134	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	14	0	0	0	13
assemblage-176-599	0	0	0	0	0	0	0	0	0	25	356	0	0	0	13	0	0	0	0	0	0	0	90	0	0	5	0	0	0	0	0	6	0	5
assemblage-924-289	0	0	0	0	0	0	0	0	54	0	387	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	19	0	0	0	0	5
assemblage-235-847	0	0	0	0	0	0	0	0	0	0	107	0	0	44	0	0	76	47	0	0	0	0	191	0	0	0	0	0	0	0	28	0	0	7
assemblage-298-582	0	0	0	0	0	0	0	0	0	0	430	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	12	0	18
assemblage-172-188	0	0	0	0	0	0	0	0	0	0	77	0	0	168	0	0	101	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	10	15
assemblage-299-556	0	0	4	0	0	0	0	0	51	0	394	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	23	0	0	0	0	1
assemblage-809-471	0	0	8	0	0	0	0	0	79	0	194	0	0	0	0	0	0	0	10	0	0	0	118	0	0	0	0	0	88	0	0	0	0	3
assemblage-183-592	0	0	0	0	0	0	0	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	13
assemblage-870-401	0	0	0	0	0	0	0	0	24	0	261	0	0	0	0	0	0	0	6	0	0	0	153	0	0	0	9	0	28	0	8	0	0	11
assemblage-299-553	0	0	0	0	0	0	0	0	0	0	444	0	0	0	0	0	0	0	0	0	0	0	35	0	6	0	0	0	0	0	0	4	0	11
assemblage-267-236	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	3
assemblage-690-252	0	10	0	0	0	0	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	12
assemblage-889-395	0	0	52	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	51	0	0	10
assemblage-619-459	0	0	0	0	0	0	0	0	0	0	280	0	0	138	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	17	0	0	0	9
assemblage-296-136	0	0	0	0	0	0	0	0	0	0	197	0	0	100	0	0	4	0	0	0	0	0	111	0	0	0	0	0	0	0	79	0	0	9
assemblage-609-214	0	0	0	0	0	7	0	0	0	35	350	0	0	0	4	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	5	0	4
assemblage-526-929	0	0	0	0	0	0	0	0	0	0	230	5	0	31	0	0	9	13	0	0	0	0	107	0	0	0	0	0	0	6	99	0	0	0
assemblage-950-251	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	12	22	0	0	0	91	0	0	0	0	0	0	0	32	0	0	16
assemblage-663-393	0	7	0	0	0	0	0	0	0	7	468	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	3
assemblage-1000-339	0	0	0	0	0	0	0	0	4	0	469	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	10
assemblage-154-592	0	9	0	0	0	0	0	0	0	10	467	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	5
assemblage-181-932	0	11	0	0	0	31	0	0	0	5	403	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-343-236	0	0	0	0	0	0	0	0	25	0	411	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	27	0	0	0	0	3
assemblage-152-958	0	58	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	2
assemblage-503-944	0	0	0	0	0	0	0	0	0	0	225	4	0	26	0	0	9	11	0	0	0	0	57	0	0	0	0	0	0	12	156	0	0	0
assemblage-150-176	0	0	0	0	0	0	0	0	0	0	282	0	0	135	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	21	0	0	0	9
assemblage-537-763	0	0	0	0	0	0	0	0	0	0	305	26	0	0	0	0	13	40	0	0	0	0	94	0	0	0	0	0	0	0	10	0	0	12
assemblage-911-277	0	0	0	0	0	0	0	0	16	0	465	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	6	0	0	0	0	0
assemblage-500-534	0	0	0	0	0	0	0	0	49	0	292	0	0	0	0	0	0	13	0	0	0	0	70	0	0	0	0	0	65	0	9	0	0	2
assemblage-594-237	0	0	0	0	0	0	0	0	0	0	431	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	11	0	14
assemblage-790-466	0	0	0	0	0	0	0	0	12	0	266	0	0	0	0	0	0	0	15	0	0	0	156	0	0	0	8	0	34	0	5	0	0	4
